landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    31.493,    12.164,     2.014
A24009,     0.000,    24.116,    20.986,     4.307
F24009,     0.000,    24.150,    21.263,     4.276
F24037,     0.000,    53.159,     8.185,     2.031
A24033,     0.000,    25.076,    33.873,     4.378
F24033,     0.000,    29.593,    25.108,     4.375
A24003,     0.000,    39.546,    15.437,     4.556
F24003,     0.000,    40.461,    14.820,     4.500
A24027,     0.000,    31.889,    56.375,     6.006
F24027,     0.000,    31.139,    60.489,     5.928
A24031,     0.000,    30.088,    49.192,     6.173
F24031,     0.000,    29.424,    54.970,     6.211
A51073,     0.000,    74.444,    21.299,     2.405
A51115,     0.000,    50.028,    16.158,     1.677
A51119,     0.000,    58.299,    17.455,     2.453
A51199,     0.000,    53.859,    15.324,     2.843
F51199,     0.000,    53.857,    15.357,     2.845
A51095,     0.000,    61.536,    23.350,     2.838
A51097,     0.000,    31.125,    38.580,     4.183
A51127,     0.000,    56.649,    20.446,     2.938
A51830,     0.000,    41.983,    29.553,     3.245
F51095,     0.000,    61.485,    23.326,     2.838
F51830,     0.000,    41.997,    29.645,     3.250
A51650,     0.000,    45.232,    22.259,     2.081
A51735,     0.000,    35.264,    33.932,     5.131
F51650,     0.000,    45.317,    22.270,     2.082
F51735,     0.000,    34.902,    34.517,     5.182
A51101,     0.000,    55.007,    29.318,     3.738
A51033,     0.000,    55.408,    29.298,     3.339
F51033,     0.000,    71.250,    20.837,     2.716
A51177,     0.000,    77.273,    22.351,     2.297
F51177,     0.000,    77.294,    22.291,     2.292
F51101,     0.000,    80.338,    15.152,     2.717
A51109,     0.000,    60.068,    15.989,     1.666
A51003,     0.000,    63.630,    62.885,     3.613
A51065,     0.000,    49.519,    32.365,     2.821
A51075,     0.000,    68.198,    21.107,     1.737
A51103,     0.000,    90.354,    19.208,     2.393
A51133,     0.000,    80.046,    15.586,     2.718
A51057,     0.000,    37.905,    66.949,     6.227
A51159,     0.000,    48.182,    19.810,     2.387
F51159,     0.000,    59.207,    15.697,     2.220
A51099,     0.000,    74.066,    24.098,     3.316
A51630,     0.000,    50.739,    22.699,     2.557
F51057,     0.000,    74.142,    36.820,     4.586
F51099,     0.000,    74.070,    23.804,     3.294
F51630,     0.000,    65.014,    21.997,     1.957
A51047,     0.000,    59.678,    32.825,     2.693
A51061,     0.000,    79.052,    33.454,     2.700
A51157,     0.000,    76.027,    47.646,     2.976
B51061,     0.000,    75.549,    42.188,     3.081
B51157,     0.000,    77.136,    43.660,     2.759
F51061,     0.000,    88.083,    31.496,     2.327
F51157,     0.000,    76.423,    47.448,     2.986
A51113,     0.000,    69.974,    52.966,     3.205
B51113,     0.000,    76.324,    46.222,     2.921
F51113,     0.000,    73.594,    49.807,     3.054
A51079,     0.000,    71.330,    32.706,     2.891
B51079,     0.000,    77.699,    27.068,     2.445
F51079,     0.000,    73.862,    31.187,     2.617
A51137,     0.000,    79.333,    38.394,     2.775
F51137,     0.000,    81.663,    36.372,     2.574
A24005,     0.000,    26.192,    62.701,     7.124
A24510,     0.000,    49.608,    49.142,     5.465
F24005,     0.000,    26.500,    62.932,     7.129
F24510,     0.000,    50.841,    48.839,     5.446
A24013,     0.000,    22.459,   116.355,     9.001
F24013,     0.000,    59.866,    77.262,     6.661
A24025,     0.000,    30.835,    71.086,     6.894
F24025,     0.000,    58.457,    44.142,     5.644
A10001,     0.000,    21.513,   112.999,     9.291
A10005,     0.000,     1.037,    99.864,     8.156
A24011,     0.000,    42.174,    37.590,     5.790
A24019,     0.000,    55.480,    29.096,     3.209
A24045,     0.000,    51.503,    20.888,     4.078
F24019,     0.000,    55.937,    27.993,     3.138
A24047,     0.000,    92.412,    20.788,     2.679
F24045,     0.000,    65.812,    10.127,     3.106
A24039,     0.000,    70.469,    20.367,     2.550
A51001,     0.000,    82.131,    16.248,     2.190
F24039,     0.000,    71.010,    19.346,     2.482
F51001,     0.000,    82.135,    16.243,     2.190
A51131,     0.000,    52.912,    42.929,     4.048
F51131,     0.000,    52.726,    43.212,     4.062
F10005,     0.000,     8.321,   105.270,    10.432
A24041,     0.000,    61.198,    29.332,     3.257
F24041,     0.000,    61.224,    28.466,     3.195
A24035,     0.000,    24.288,    73.008,     5.371
F24035,     0.000,    33.724,    58.251,     4.815
A24015,     0.000,    62.412,    59.730,     6.673
A10003,     0.000,    99.212,    17.317,     3.512
F24015,     0.000,    99.099,    24.896,     3.929
A24029,     0.000,    51.943,    20.406,     3.387
F24029,     0.000,    52.097,    20.264,     3.378
A42029,     0.000,    56.997,    33.465,     5.302
A51041,     0.000,    38.344,    26.863,     2.748
A51145,     0.000,    57.944,    14.887,     1.521
A51570,     0.000,    46.274,    13.250,     1.755
A51149,     0.000,    20.832,    51.904,     3.468
A51670,     0.000,    42.899,    33.420,     3.829
F51149,     0.000,    27.713,    47.185,     3.082
F51670,     0.000,    42.915,    33.431,     3.830
A51007,     0.000,    43.003,    14.140,     1.575
A51135,     0.000,    37.537,    14.182,     1.713
A51147,     0.000,    34.196,    15.536,     1.728
A51011,     0.000,    44.490,    19.718,     1.840
A51029,     0.000,    48.680,    16.736,     1.523
A51049,     0.000,    59.387,    14.796,     1.321
F51011,     0.000,    47.352,    18.162,     1.640
F51147,     0.000,    39.767,    10.590,     1.567
F51145,     0.000,    57.425,    12.645,     1.759
A51053,     0.000,    29.833,    29.181,     1.516
A51730,     0.000,    30.356,    20.456,     3.018
F51053,     0.000,    41.756,    19.197,     1.527
F51730,     0.000,    43.198,    30.265,     3.241
A51036,     0.000,    55.700,    23.952,     4.113
A51087,     0.000,    60.052,    20.852,     2.993
A51760,     0.000,    39.556,    18.281,     3.016
F51041,     0.000,    46.228,    15.889,     1.881
F51087,     0.000,    60.051,    20.852,     2.992
F51760,     0.000,    50.417,    25.480,     2.807
A51181,     0.000,    14.511,    37.977,     3.517
F51181,     0.000,    21.293,    38.712,     3.285
A51550,     0.000,    47.671,    31.192,     2.793
A51710,     0.000,    48.959,    19.211,     2.009
A51810,     0.000,    35.850,    49.886,     5.206
F51710,     0.000,    49.110,    19.188,     2.010
A51740,     0.000,    48.268,    23.253,     2.369
F51550,     0.000,    47.328,    31.452,     2.806
F51740,     0.000,    48.273,    23.251,     2.369
A51800,     0.000,    18.168,    34.661,     3.045
A51093,     0.000,    11.649,    35.092,     3.545
A51700,     0.000,    42.179,    29.975,     2.976
F51700,     0.000,    42.201,    29.979,     2.977
F51810,     0.000,    35.499,    50.153,     5.220
F51800,     0.000,    28.219,    26.984,     2.270
A51085,     0.000,    36.743,    23.157,     2.624
F51085,     0.000,    49.734,    17.083,     2.521
B51003,     0.000,    64.402,    61.603,     3.840
F51003,     0.000,    66.124,    62.511,     3.729
A51125,     0.000,    53.344,    60.314,     3.749
B51125,     0.000,    54.540,    57.450,     3.649
F51125,     0.000,    55.131,    59.765,     3.781
A51009,     0.000,    50.406,    56.382,     4.058
B51009,     0.000,    53.361,    45.458,     3.541
F51009,     0.000,    49.562,    53.497,     3.970
A51540,     0.000,    61.799,    14.132,     2.104
F51540,     0.000,    69.879,    16.536,     1.292
A51031,     0.000,    24.619,    19.283,     2.190
A51023,     0.000,    96.474,    31.952,     3.964
A51163,     0.000,    56.591,    33.545,     4.723
F51023,     0.000,    98.042,    31.856,     4.091
F51163,     0.000,    75.577,    20.660,     3.641
A51161,     0.000,    85.266,    31.927,     3.824
F51161,     0.000,   103.661,    21.264,     2.963
A51015,     0.000,    29.084,    52.017,     6.262
B51015,     0.000,    54.353,    29.446,     4.427
B51163,     0.000,    55.282,    35.682,     4.812
F51015,     0.000,    67.676,    18.083,     3.566
C51015,     0.000,    67.285,    19.728,     3.447
A51045,     0.000,    66.928,    32.854,     5.531
A51071,     0.000,    60.716,    21.436,     5.068
F51045,     0.000,    66.920,    32.983,     5.544
F51071,     0.000,    60.947,    21.252,     5.061
B51017,     0.000,    71.416,    19.273,     4.839
F51017,     0.000,    81.055,    16.082,     4.207
A51678,     0.000,    41.878,    21.565,     4.511
A51017,     0.000,    52.845,    29.714,     5.113
A51091,     0.000,    65.735,    16.322,     4.311
B51091,     0.000,    43.925,    31.230,     5.514
A51530,     0.000,    53.952,    35.480,     4.866
F51530,     0.000,    55.101,    36.220,     4.825
A51121,     0.000,    42.775,    31.996,     6.087
F51121,     0.000,    59.087,    18.285,     4.687
A51005,     0.000,    77.932,    30.822,     4.581
A54063,     0.000,    71.773,    17.794,     4.060
F51005,     0.000,    78.262,    30.945,     4.583
F54063,     0.000,    61.395,    23.119,     4.351
F51091,     0.000,    71.144,     9.007,     4.533
A51580,     0.000,    74.634,    25.715,     3.771
F51580,     0.000,    84.951,    20.424,     3.565
B51023,     0.000,    91.550,    35.308,     4.326
A51019,     0.000,    63.885,    45.641,     2.931
B51019,     0.000,    59.876,    45.713,     2.954
F51019,     0.000,    63.965,    45.528,     2.943
A51680,     0.000,    52.000,    27.905,     2.132
A11001,     0.000,    11.197,    42.414,     4.133
F11001,     0.000,     0.000,    46.592,     4.307
A51059,     0.000,    52.462,    31.389,     2.864
A51510,     0.000,    10.114,    30.938,     2.140
A51610,     0.000,    11.281,    41.804,     2.821
F51510,     0.000,    34.786,    37.715,     2.376
A51600,     0.000,    65.873,    25.783,     2.857
F51059,     0.000,    61.889,    18.237,     2.289
A51153,     0.000,    81.791,    17.943,     2.109
F51153,     0.000,    82.010,    18.009,     2.109
A24017,     0.000,    43.923,     9.951,     2.135
F24017,     0.000,    50.246,     7.451,     2.190
A51179,     0.000,    95.830,    20.606,     1.942
F51179,     0.000,    95.841,    20.604,     1.941
A51193,     0.000,    30.916,    48.690,     4.624
F51193,     0.000,    59.292,    27.418,     3.359
F51013,     0.000,    72.082,    15.712,     1.436
A51107,     0.000,    62.384,    41.139,     3.167
A51683,     0.000,    73.121,    15.960,     1.978
A51685,     0.000,    72.915,    17.186,     1.698
F51107,     0.000,    61.603,    36.822,     2.974
A51013,     0.000,    73.272,    14.872,     1.505
A24021,     0.000,    61.814,    47.380,     4.642
A42001,     0.000,    87.090,    47.920,     2.978
B42001,     0.000,    80.282,    37.996,     2.450
F42001,     0.000,    90.944,    43.890,     2.763
B24021,     0.000,    56.867,    52.724,     4.962
F24021,     0.000,    51.397,    55.794,     5.125
A51069,     0.000,   101.660,    46.516,     4.432
B51171,     0.000,    99.489,    38.287,     5.053
F51069,     0.000,   103.683,    36.544,     4.137
F51171,     0.000,   102.865,    41.247,     5.259
A24043,     0.000,    37.525,    79.680,     5.274
A42055,     0.000,    64.223,    63.019,     5.082
F24043,     0.000,    55.574,    62.554,     5.651
F42055,     0.000,    76.252,    54.441,     5.036
A51820,     0.000,    66.119,    36.615,     4.687
F51820,     0.000,    68.132,    34.875,     4.481
A51165,     0.000,    57.753,    64.055,     6.544
A54031,     0.000,    64.940,    24.868,     4.538
B51165,     0.000,   104.495,    27.595,     3.845
F51165,     0.000,   101.064,    32.039,     4.292
F54031,     0.000,    59.028,    29.502,     5.078
A51171,     0.000,    79.969,    59.786,     5.894
A51187,     0.000,    85.401,    42.068,     4.819
F51187,     0.000,    70.459,    52.740,     5.681
A51043,     0.000,    95.266,    49.523,     4.960
A51840,     0.000,    48.388,    24.034,     4.645
A51660,     0.000,    18.278,    51.945,     6.325
F51660,     0.000,    70.255,    30.144,     4.668
B42041,     0.000,    36.118,    54.993,     5.009
B42055,     0.000,    73.413,    57.139,     5.018
A54003,     0.000,    80.226,    63.786,     5.929
A54037,     0.000,    64.593,    71.603,     6.817
F54003,     0.000,    96.673,    42.845,     4.798
A51139,     0.000,    37.605,    54.944,     7.350
F51139,     0.000,    36.950,    55.407,     7.361
A51790,     0.000,    29.195,    20.526,     4.193
F51790,     0.000,    78.445,    23.818,     2.864
A42099,     0.000,    78.413,    29.508,     4.152
A54065,     0.000,   110.060,    35.483,     4.256
A42057,     0.000,    56.143,    36.779,     3.846
C51165,     0.000,    91.174,    43.518,     5.658
A54027,     0.000,    95.826,    50.426,     5.541
A24001,     0.000,    80.357,    27.784,     4.017
C42009,     0.000,   112.579,    22.755,     2.651
F24001,     0.000,    84.694,    26.752,     4.131
F54027,     0.000,    89.247,    55.479,     5.873
B51139,     0.000,    49.774,    43.210,     6.416
B51187,     0.000,    93.373,    36.360,     4.239
F51043,     0.000,    96.679,    49.772,     5.789
F54037,     0.000,   109.221,    41.140,     5.320
A42009,     0.000,    92.726,    37.565,     4.231
A54071,     0.000,    40.250,    42.283,     6.435
F54071,     0.000,    66.606,    20.952,     4.240
A54023,     0.000,    68.213,    21.766,     3.640
A54057,     0.000,    46.985,    34.457,     4.661
B54023,     0.000,    25.334,    58.805,     6.285
B54057,     0.000,    16.540,    60.585,     5.871
B54071,     0.000,    32.698,    51.934,     7.004
B54031,     0.000,    51.657,    34.258,     5.611
A42111,     0.000,    79.257,    27.027,     3.021
B24001,     0.000,    75.186,    33.570,     4.892
B42009,     0.000,   101.253,    29.893,     3.574
A24023,     0.000,    56.142,    35.357,     4.178
F54023,     0.000,    70.946,    18.625,     3.616
A54077,     0.000,    64.067,    12.040,     2.850
A54093,     0.000,    61.862,    16.489,     3.577
F24023,     0.000,    64.352,    27.966,     3.642
F54057,     0.000,    67.446,    13.772,     3.366
F54065,     0.000,   108.905,    27.439,     3.580
A42071,     0.000,    27.879,    50.874,     5.267
A42133,     0.000,    58.217,    64.726,     6.459
A42075,     0.000,    29.276,    71.076,     4.975
A42011,     0.000,    71.588,    26.499,     3.247
F42133,     0.000,    94.653,    41.050,     5.197
F42075,     0.000,    79.651,    23.588,     3.529
F42071,     0.000,    57.269,    17.482,     3.641
A42041,     0.000,    70.741,    38.818,     4.568
