landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    34.755,    11.550,     2.018
A24009,     0.000,    24.526,    19.830,     4.263
F24009,     0.000,    24.537,    20.184,     4.237
F24037,     0.000,    54.558,     7.912,     2.019
A24033,     0.000,    25.089,    32.565,     4.560
F24033,     0.000,    33.135,    22.254,     4.234
A24003,     0.000,    43.704,    14.132,     4.300
F24003,     0.000,    44.565,    13.651,     4.254
A24027,     0.000,    33.680,    53.458,     6.314
F24027,     0.000,    31.264,    58.799,     6.322
A24031,     0.000,    30.234,    47.391,     6.527
F24031,     0.000,    29.546,    54.288,     6.512
A51073,     0.000,    78.481,    20.609,     2.415
A51115,     0.000,    52.400,    15.966,     1.734
A51119,     0.000,    61.092,    16.980,     2.440
A51199,     0.000,    55.558,    14.791,     2.814
F51199,     0.000,    55.553,    14.821,     2.816
A51095,     0.000,    64.499,    22.428,     2.819
A51097,     0.000,    34.821,    35.277,     4.167
A51127,     0.000,    58.981,    19.565,     2.881
A51830,     0.000,    42.037,    29.592,     3.314
F51095,     0.000,    64.448,    22.402,     2.818
F51830,     0.000,    42.052,    29.679,     3.318
A51650,     0.000,    45.273,    22.139,     2.109
A51735,     0.000,    35.290,    34.298,     5.212
F51650,     0.000,    45.356,    22.149,     2.110
F51735,     0.000,    34.931,    34.850,     5.270
A51101,     0.000,    59.957,    25.992,     3.522
A51033,     0.000,    60.459,    26.059,     3.168
F51033,     0.000,    74.557,    19.901,     2.667
A51177,     0.000,    79.545,    21.736,     2.310
F51177,     0.000,    79.570,    21.685,     2.306
F51101,     0.000,    82.773,    15.080,     2.737
A51109,     0.000,    61.890,    15.802,     1.699
A51003,     0.000,    67.739,    61.134,     3.831
A51065,     0.000,    52.803,    30.270,     2.819
A51075,     0.000,    70.610,    20.701,     1.800
A51103,     0.000,    92.990,    18.931,     2.448
A51133,     0.000,    82.757,    15.374,     2.741
A51057,     0.000,    39.754,    63.758,     6.524
A51159,     0.000,    50.813,    19.448,     2.440
F51159,     0.000,    61.451,    15.650,     2.280
A51099,     0.000,    78.284,    22.618,     3.178
A51630,     0.000,    51.181,    22.422,     2.562
F51057,     0.000,    78.416,    34.082,     4.403
F51099,     0.000,    78.323,    22.370,     3.156
F51630,     0.000,    65.070,    22.268,     1.963
A51047,     0.000,    63.681,    30.702,     2.635
A51061,     0.000,    82.424,    32.299,     2.720
A51157,     0.000,    80.646,    45.702,     3.043
B51061,     0.000,    79.164,    40.603,     3.098
B51157,     0.000,    81.692,    41.808,     2.809
F51061,     0.000,    91.665,    30.465,     2.322
F51157,     0.000,    81.093,    45.493,     3.056
A51113,     0.000,    73.768,    51.475,     3.298
B51113,     0.000,    80.995,    44.478,     2.978
F51113,     0.000,    77.729,    48.171,     3.144
A51079,     0.000,    74.335,    31.333,     2.886
B51079,     0.000,    81.139,    26.154,     2.438
F51079,     0.000,    76.975,    29.789,     2.599
A51137,     0.000,    82.657,    36.511,     2.794
F51137,     0.000,    85.226,    34.381,     2.576
A24005,     0.000,    26.378,    61.305,     7.390
A24510,     0.000,    55.163,    48.397,     5.358
F24005,     0.000,    26.694,    61.696,     7.358
F24510,     0.000,    56.219,    48.118,     5.335
A24013,     0.000,    23.273,   114.755,     9.583
F24013,     0.000,    64.024,    75.013,     6.649
A24025,     0.000,    31.243,    69.067,     7.270
F24025,     0.000,    62.407,    41.203,     5.501
A10001,     0.000,    22.729,   112.419,     9.671
A10005,     0.000,     0.000,   107.631,    10.364
A24011,     0.000,    45.383,    35.291,     5.570
A24019,     0.000,    58.663,    27.220,     3.086
A24045,     0.000,    54.649,    19.247,     3.913
F24019,     0.000,    58.813,    26.327,     3.016
A24047,     0.000,    93.816,    20.725,     2.602
F24045,     0.000,    67.795,    10.008,     3.081
A24039,     0.000,    73.087,    19.306,     2.459
A51001,     0.000,    84.825,    16.254,     2.096
F24039,     0.000,    73.310,    18.528,     2.397
F51001,     0.000,    84.825,    16.254,     2.096
A51131,     0.000,    58.144,    40.896,     3.855
F51131,     0.000,    58.025,    41.143,     3.870
F10005,     0.000,     5.707,   110.233,    12.425
A24041,     0.000,    64.354,    27.248,     3.144
F24041,     0.000,    64.078,    26.565,     3.086
A24035,     0.000,    24.881,    71.557,     5.659
F24035,     0.000,    37.401,    55.545,     4.805
A24015,     0.000,    68.013,    55.197,     6.612
A10003,     0.000,   101.718,    16.580,     3.296
F24015,     0.000,   103.497,    24.172,     3.744
A24029,     0.000,    55.317,    18.472,     3.206
F24029,     0.000,    55.452,    18.355,     3.198
A42029,     0.000,    61.289,    30.225,     5.131
A51041,     0.000,    40.625,    25.907,     2.753
A51145,     0.000,    59.367,    14.633,     1.556
A51570,     0.000,    46.330,    13.114,     1.776
A51149,     0.000,    21.166,    52.229,     3.615
A51670,     0.000,    43.065,    33.147,     3.845
F51149,     0.000,    29.525,    45.971,     3.103
F51670,     0.000,    43.085,    33.154,     3.846
A51007,     0.000,    45.357,    13.444,     1.562
A51135,     0.000,    40.241,    13.432,     1.691
A51147,     0.000,    36.226,    14.910,     1.725
A51011,     0.000,    48.671,    18.152,     1.775
A51029,     0.000,    52.526,    15.821,     1.511
A51049,     0.000,    61.232,    14.649,     1.365
F51011,     0.000,    51.152,    17.057,     1.602
F51147,     0.000,    41.748,    10.721,     1.601
F51145,     0.000,    59.348,    12.272,     1.800
A51053,     0.000,    30.508,    28.846,     1.565
A51730,     0.000,    31.119,    20.191,     3.049
F51053,     0.000,    43.386,    18.789,     1.505
F51730,     0.000,    43.272,    30.113,     3.278
A51036,     0.000,    57.963,    23.062,     4.077
A51087,     0.000,    62.696,    19.902,     2.929
A51760,     0.000,    39.681,    17.936,     3.032
F51041,     0.000,    48.670,    15.291,     1.872
F51087,     0.000,    62.694,    19.902,     2.928
F51760,     0.000,    50.497,    25.656,     2.890
A51181,     0.000,    14.883,    39.507,     3.658
F51181,     0.000,    22.763,    37.973,     3.304
A51550,     0.000,    51.205,    28.779,     2.737
A51710,     0.000,    49.019,    19.067,     2.034
A51810,     0.000,    39.761,    46.991,     5.177
F51710,     0.000,    49.166,    19.046,     2.035
A51740,     0.000,    48.335,    23.093,     2.398
F51550,     0.000,    50.912,    28.996,     2.751
F51740,     0.000,    48.340,    23.090,     2.398
A51800,     0.000,    19.388,    34.250,     3.141
A51093,     0.000,    11.935,    35.568,     3.603
A51700,     0.000,    42.232,    29.816,     3.012
F51700,     0.000,    42.254,    29.820,     3.013
F51810,     0.000,    39.453,    47.226,     5.193
F51800,     0.000,    28.834,    26.807,     2.281
A51085,     0.000,    40.798,    20.339,     2.506
F51085,     0.000,    52.426,    16.065,     2.453
B51003,     0.000,    68.986,    59.812,     4.034
F51003,     0.000,    70.135,    60.831,     3.952
A51125,     0.000,    56.569,    60.080,     3.921
B51125,     0.000,    58.181,    56.689,     3.803
F51125,     0.000,    58.659,    59.179,     3.901
A51009,     0.000,    53.031,    56.259,     4.231
B51009,     0.000,    57.073,    44.182,     3.627
F51009,     0.000,    53.133,    53.006,     4.113
A51540,     0.000,    62.312,    13.953,     2.115
F51540,     0.000,    69.904,    16.917,     1.292
