TABLE->,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-AD-FLAGS,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTGEN,PHOS-FSTPM#1,PHOS-FSTPM#1,PHOS-FSTPM#1,PHOS-FSTPM#1,PHOS-FSTPM#2,PHOS-FSTPM#2,PHOS-FSTPM#2,PHOS-FSTPM#2,PHOS-FSTPM#3,PHOS-FSTPM#3,PHOS-FSTPM#3,PHOS-FSTPM#3,PHOS-FSTPM#4,PHOS-FSTPM#4,PHOS-FSTPM#4,PHOS-FSTPM#4
VARS->,VPUT,FORP,ITMX,BMUM,CNUM,PUPT,PSF,PSC,PUF,PUC,OSF,OSC,OUF,OUC,THPLP,THKDSP,THKADP,THKIMP,THKMP,KDSP,KADP,KIMP,KMP,KDSP,KADP,KIMP,KMP,KDSP,KADP,KIMP,KMP,KDSP,KADP,KIMP,KMP
A10001,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.002080,0.403623,0,0,0.002080,0.403623,0,0,0.050000,0.403623,0,0,0.050000,0.005000
A10003,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.169920,0.080139,0,0,0.169920,0.080139,0,0,0.050000,0.080139,0,0,0.050000,0.005000
A10005,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.001409,1.000000,0,0,0.001409,1.000000,0,0,0.050000,1.000000,0,0,0.050000,0.005000
A11001,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.015598,0.010000,0,0,0.015598,0.010000,0,0,0.050000,0.010000,0,0,0.050000,0.005000
A24001,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.262696,0.557846,0,0,0.262696,0.557846,0,0,0.050000,0.557846,0,0,0.050000,0.005000
A24003,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.080407,0.142396,0,0,0.080407,0.142396,0,0,0.050000,0.142396,0,0,0.050000,0.005000
A24005,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.003698,0.903432,0,0,0.003698,0.903432,0,0,0.050000,0.903432,0,0,0.050000,0.005000
A24009,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.005243,0.004216,0,0,0.005243,0.004216,0,0,0.050000,0.004216,0,0,0.050000,0.005000
A24011,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.288336,0.576362,0,0,0.288336,0.576362,0,0,0.050000,0.576362,0,0,0.050000,0.005000
A24013,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.006103,0.736049,0,0,0.006103,0.736049,0,0,0.050000,0.736049,0,0,0.050000,0.005000
A24015,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.048716,0.768916,0,0,0.048716,0.768916,0,0,0.050000,0.768916,0,0,0.050000,0.005000
A24017,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.055898,0.285543,0,0,0.055898,0.285543,0,0,0.050000,0.285543,0,0,0.050000,0.005000
A24019,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.528655,0.812563,0,0,0.528655,0.812563,0,0,0.050000,0.812563,0,0,0.050000,0.005000
A24021,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.087117,0.557145,0,0,0.087117,0.557145,0,0,0.050000,0.557145,0,0,0.050000,0.005000
A24023,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.494103,0.713201,0,0,0.494103,0.713201,0,0,0.050000,0.713201,0,0,0.050000,0.005000
A24025,1,1,100,1,1,1,0,0,0,0,0,0,0,0,1.07,1.05,1.05,1.07,1.07,0,0,0.017655,0.773729,0,0,0.017655,0.773729,0,0,0.050000,0.773729,0,0,0.050000,0.005000
