TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.082917,0.193254,0,0.008292,0.082917,0.500000,0.000193,0.000089
A10003,1,0,0,1,0,1,0,1,0,0.024007,0.071873,0,0.002401,0.024007,0.500000,0.000072,0.000051
A10005,1,0,0,1,0,1,0,1,0,0.094604,0.203558,0,0.009461,0.094604,0.500000,0.000203,0.000063
A11001,1,0,0,1,0,1,0,1,0,0.038308,0.142294,0,0.003830,0.038308,0.500000,0.000142,0.000072
A24001,1,0,0,1,0,1,0,1,0,0.032856,0.110555,0,0.003286,0.032856,0.500000,0.000111,0.000129
A24003,1,0,0,1,0,1,0,1,0,0.022025,0.065885,0,0.002202,0.022025,0.500000,0.000066,0.000056
A24005,1,0,0,1,0,1,0,1,0,0.040500,0.118706,0,0.004050,0.040500,0.500000,0.000118,0.000055
A24009,1,0,0,1,0,1,0,1,0,0.019146,0.059101,0,0.001914,0.019146,0.500000,0.000059,0.000067
A24011,1,0,0,1,0,1,0,1,0,0.025407,0.070817,0,0.002540,0.025407,0.500000,0.000071,0.000065
A24013,1,0,0,1,0,1,0,1,0,0.065901,0.147697,0,0.006590,0.065901,0.500000,0.000148,0.000100
A24015,1,0,0,1,0,1,0,1,0,0.036261,0.107383,0,0.003626,0.036261,0.500000,0.000108,0.000070
A24017,1,0,0,1,0,1,0,1,0,0.015001,0.051254,0,0.001500,0.015001,0.500000,0.000051,0.000082
A24019,1,0,0,1,0,1,0,1,0,0.021355,0.063070,0,0.002135,0.021355,0.500000,0.000063,0.000070
A24021,1,0,0,1,0,1,0,1,0,0.029600,0.090914,0,0.002960,0.029600,0.500000,0.000091,0.000072
A24023,1,0,0,1,0,1,0,1,0,0.019532,0.057282,0,0.001954,0.019532,0.500000,0.000057,0.000052
A24025,1,0,0,1,0,1,0,1,0,0.038256,0.107530,0,0.003826,0.038256,0.500000,0.000108,0.000051
A24027,1,0,0,1,0,1,0,1,0,0.033984,0.104984,0,0.003399,0.033984,0.500000,0.000105,0.000061
A24029,1,0,0,1,0,1,0,1,0,0.020237,0.065392,0,0.002024,0.020237,0.500000,0.000065,0.000047
A24031,1,0,0,1,0,1,0,1,0,0.030803,0.100076,0,0.003080,0.030803,0.500000,0.000100,0.000065
A24033,1,0,0,1,0,1,0,1,0,0.019851,0.064093,0,0.001986,0.019851,0.500000,0.000064,0.000080
A24035,1,0,0,1,0,1,0,1,0,0.044838,0.117035,0,0.004484,0.044838,0.500000,0.000117,0.000062
A24037,1,0,0,1,0,1,0,1,0,0.021994,0.076665,0,0.002200,0.021994,0.500000,0.000077,0.000083
A24039,1,0,0,1,0,1,0,1,0,0.021343,0.062629,0,0.002134,0.021343,0.500000,0.000063,0.000072
A24041,1,0,0,1,0,1,0,1,0,0.021711,0.065897,0,0.002171,0.021711,0.500000,0.000066,0.000057
A24043,1,0,0,1,0,1,0,1,0,0.066427,0.217822,0,0.006643,0.066427,0.500000,0.000218,0.000047
A24045,1,0,0,1,0,1,0,1,0,0.026687,0.081878,0,0.002669,0.026687,0.500000,0.000082,0.000084
A24047,1,0,0,1,0,1,0,1,0,0.025787,0.079546,0,0.002579,0.025787,0.500000,0.000080,0.000080
A24510,1,0,0,1,0,1,0,1,0,0.037453,0.105873,0,0.003746,0.037453,0.500000,0.000105,0.000049
A36003,1,0,0,1,0,1,0,1,0,0.030355,0.085674,0,0.003036,0.030355,0.500000,0.000085,0.000112
A36007,1,0,0,1,0,1,0,1,0,0.024420,0.078896,0,0.002442,0.024420,0.500000,0.000079,0.000058
A36015,1,0,0,1,0,1,0,1,0,0.032266,0.101916,0,0.003227,0.032266,0.500000,0.000102,0.000112
A36017,1,0,0,1,0,1,0,1,0,0.026696,0.075252,0,0.002669,0.026696,0.500000,0.000076,0.000053
A36023,1,0,0,1,0,1,0,1,0,0.023022,0.074670,0,0.002302,0.023022,0.500000,0.000075,0.000042
A36025,1,0,0,1,0,1,0,1,0,0.020730,0.068110,0,0.002073,0.020730,0.500000,0.000068,0.000052
A36043,1,0,0,1,0,1,0,1,0,0.021553,0.062827,0,0.002155,0.021553,0.500000,0.000063,0.000051
A36051,1,0,0,1,0,1,0,1,0,0.027306,0.078520,0,0.002731,0.027306,0.500000,0.000079,0.000072
A36053,1,0,0,1,0,1,0,1,0,0.026563,0.080724,0,0.002656,0.026563,0.500000,0.000081,0.000045
A36065,1,0,0,1,0,1,0,1,0,0.040720,0.094863,0,0.004072,0.040720,0.500000,0.000094,0.000058
