TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.258000,1,0.03,0.3,0,50,353.8530,5,0.5,2,0,550,406.0605,5,1,8,0,300,15.01950,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.315500,1,0.03,0.3,0,50,506.6945,5,0.5,2,0,550,90.06050,5,1,8,0,300,1.622000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.267500,1,0.03,0.3,0,50,292.5555,5,0.5,2,0,550,479.9540,5,1,8,0,300,28.48150,6,0.5,1,0,100,0,0,0,0,na,na
A11001,1.389000,1,0.03,0.3,0,50,191.9160,5,0.5,2,0,550,118.2845,5,1,8,0,300,5.058500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.168500,1,0.03,0.3,0,50,773.7935,5,0.5,2,0,550,89.54800,5,1,8,0,300,1.629500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.209500,1,0.03,0.3,0,50,316.6045,5,0.5,2,0,550,65.57201,5,1,8,0,300,1.224500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.407000,1,0.03,0.3,0,50,297.2545,5,0.5,2,0,550,178.5760,5,1,8,0,300,6.027000,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.157000,1,0.03,0.3,0,50,245.0970,5,0.5,2,0,550,65.43850,5,1,8,0,300,1.223500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.337000,1,0.03,0.3,0,50,349.6600,5,0.5,2,0,550,133.2695,5,1,8,0,300,3.846000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.536000,1,0.03,0.3,0,50,510.3645,5,0.5,2,0,550,403.3810,5,1,8,0,300,15.47650,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.279000,1,0.03,0.3,0,50,670.8330,5,0.5,2,0,550,170.8960,5,1,8,0,300,4.709000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.166500,1,0.03,0.3,0,50,298.1765,5,0.5,2,0,550,55.09850,5,1,8,0,300,1.279000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.311000,1,0.03,0.3,0,50,348.2465,5,0.5,2,0,550,127.7505,5,1,8,0,300,3.217500,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.305000,1,0.03,0.3,0,50,611.7555,5,0.5,2,0,550,122.6855,5,1,8,0,300,2.393500,6,0.5,1,0,100,0,0,0,0,na,na
A24023,0.327500,1,0.03,0.3,0,50,597.0275,5,0.5,2,0,550,184.7265,5,1,8,0,300,6.117500,6,0.5,1,0,100,0,0,0,0,na,na
A24025,0.389000,1,0.03,0.3,0,50,414.9820,5,0.5,2,0,550,181.8675,5,1,8,0,300,5.474500,6,0.5,1,0,100,0,0,0,0,na,na
A24027,0.384000,1,0.03,0.3,0,50,408.7160,5,0.5,2,0,550,134.3420,5,1,8,0,300,3.367500,6,0.5,1,0,100,0,0,0,0,na,na
A24029,0.208000,1,0.03,0.3,0,50,393.1175,5,0.5,2,0,550,79.44450,5,1,8,0,300,1.220000,6,0.5,1,0,100,0,0,0,0,na,na
A24031,0.333000,1,0.03,0.3,0,50,339.7230,5,0.5,2,0,550,120.2030,5,1,8,0,300,3.271000,6,0.5,1,0,100,0,0,0,0,na,na
A24033,0.189000,1,0.03,0.3,0,50,271.1975,5,0.5,2,0,550,79.66200,5,1,8,0,300,1.635000,6,0.5,1,0,100,0,0,0,0,na,na
A24035,0.356000,1,0.03,0.3,0,50,330.1620,5,0.5,2,0,550,222.0220,5,1,8,0,300,6.671000,6,0.5,1,0,100,0,0,0,0,na,na
A24037,0.144500,1,0.03,0.3,0,50,284.1275,5,0.5,2,0,550,45.90350,5,1,8,0,300,0.596000,6,0.5,1,0,100,0,0,0,0,na,na
A24039,0.279000,1,0.03,0.3,0,50,387.8420,5,0.5,2,0,550,92.16550,5,1,8,0,300,1.788000,6,0.5,1,0,100,0,0,0,0,na,na
A24041,0.412500,1,0.03,0.3,0,50,400.7590,5,0.5,2,0,550,116.6285,5,1,8,0,300,2.309500,6,0.5,1,0,100,0,0,0,0,na,na
A24043,0.413000,1,0.03,0.3,0,50,237.5910,5,0.5,2,0,550,310.1795,5,1,8,0,300,11.59800,6,0.5,1,0,100,0,0,0,0,na,na
A24045,0.257000,1,0.03,0.3,0,50,344.9050,5,0.5,2,0,550,107.9270,5,1,8,0,300,3.325500,6,0.5,1,0,100,0,0,0,0,na,na
A24047,0.239000,1,0.03,0.3,0,50,462.2205,5,0.5,2,0,550,112.1010,5,1,8,0,300,2.668500,6,0.5,1,0,100,0,0,0,0,na,na
A24510,0.874000,1,0.03,0.3,0,50,276.4240,5,0.5,2,0,550,174.2605,5,1,8,0,300,8.809500,6,0.5,1,0,100,0,0,0,0,na,na
A36003,0.423500,1,0.03,0.3,0,50,711.1070,5,0.5,2,0,550,170.0385,5,1,8,0,300,4.109500,6,0.5,1,0,100,0,0,0,0,na,na
A36007,0.276000,1,0.03,0.3,0,50,710.1890,5,0.5,2,0,550,129.3585,5,1,8,0,300,3.795500,6,0.5,1,0,100,0,0,0,0,na,na
A36015,0.262000,1,0.03,0.3,0,50,777.8435,5,0.5,2,0,550,107.4665,5,1,8,0,300,1.864500,6,0.5,1,0,100,0,0,0,0,na,na
A36017,0.316500,1,0.03,0.3,0,50,642.7030,5,0.5,2,0,550,228.6000,5,1,8,0,300,8.385000,6,0.5,1,0,100,0,0,0,0,na,na
A36023,0.328500,1,0.03,0.3,0,50,656.2145,5,0.5,2,0,550,140.4570,5,1,8,0,300,4.517500,6,0.5,1,0,100,0,0,0,0,na,na
A36025,0.375000,1,0.03,0.3,0,50,695.6165,5,0.5,2,0,550,149.4360,5,1,8,0,300,4.984500,6,0.5,1,0,100,0,0,0,0,na,na
A36043,0.364000,1,0.03,0.3,0,50,689.8040,5,0.5,2,0,550,244.8145,5,1,8,0,300,10.32200,6,0.5,1,0,100,0,0,0,0,na,na
A36051,0.336000,1,0.03,0.3,0,50,747.4050,5,0.5,2,0,550,221.4110,5,1,8,0,300,6.674500,6,0.5,1,0,100,0,0,0,0,na,na
A36053,0.440000,1,0.03,0.3,0,50,680.8630,5,0.5,2,0,550,171.1230,5,1,8,0,300,6.411500,6,0.5,1,0,100,0,0,0,0,na,na
A36065,0.399500,1,0.03,0.3,0,50,725.1605,5,0.5,2,0,550,377.3295,5,1,8,0,300,17.62850,6,0.5,1,0,100,0,0,0,0,na,na
A36067,0.391000,1,0.03,0.3,0,50,941.5446,5,0.5,2,0,550,146.4895,5,1,8,0,300,4.997000,6,0.5,1,0,100,0,0,0,0,na,na
A36069,0.541500,1,0.03,0.3,0,50,744.0480,5,0.5,2,0,550,185.5475,5,1,8,0,300,5.307000,6,0.5,1,0,100,0,0,0,0,na,na
A36077,0.305000,1,0.03,0.3,0,50,611.8735,5,0.5,2,0,550,178.4300,5,1,8,0,300,6.864000,6,0.5,1,0,100,0,0,0,0,na,na
A36095,0.364500,1,0.03,0.3,0,50,862.3745,5,0.5,2,0,550,124.2960,5,1,8,0,300,4.382500,6,0.5,1,0,100,0,0,0,0,na,na
A36097,0.368500,1,0.03,0.3,0,50,1417.777,5,0.5,2,0,550,133.0715,5,1,8,0,300,2.840000,6,0.5,1,0,100,0,0,0,0,na,na
A36101,0.200500,1,0.03,0.3,0,50,1210.531,5,0.5,2,0,550,110.3915,5,1,8,0,300,2.440500,6,0.5,1,0,100,0,0,0,0,na,na
A36107,0.285000,1,0.03,0.3,0,50,602.6940,5,0.5,2,0,550,102.7635,5,1,8,0,300,2.783500,6,0.5,1,0,100,0,0,0,0,na,na
A36109,0.158500,1,0.03,0.3,0,50,928.1065,5,0.5,2,0,550,63.92900,5,1,8,0,300,1.208000,6,0.5,1,0,100,0,0,0,0,na,na
