TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.273000,1,0.03,0.3,0,50,67.32050,5,0.5,2,0,550,561.4980,5,1,8,0,300,16.02050,6,0.5,1,0,100,0,0,0,0,na,na
A10003,1.073500,1,0.03,0.3,0,50,371.1055,5,0.5,2,0,550,19.13750,5,1,8,0,300,0.675000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.166000,1,0.03,0.3,0,50,30.28650,5,0.5,2,0,550,508.4510,5,1,8,0,300,26.06650,6,0.5,1,0,100,0,0,0,0,na,na
A11001,2.291000,1,0.03,0.3,0,50,79.61200,5,0.5,2,0,550,161.4775,5,1,8,0,300,9.055000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.550500,1,0.03,0.3,0,50,343.8605,5,0.5,2,0,550,52.85650,5,1,8,0,300,1.813500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.403000,1,0.03,0.3,0,50,136.7705,5,0.5,2,0,550,32.31500,5,1,8,0,300,1.084000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.345000,1,0.03,0.3,0,50,41.01950,5,0.5,2,0,550,292.6050,5,1,8,0,300,11.31500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.404500,1,0.03,0.3,0,50,49.12100,5,0.5,2,0,550,64.89999,5,1,8,0,300,1.496500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.466000,1,0.03,0.3,0,50,163.7695,5,0.5,2,0,550,149.8105,5,1,8,0,300,5.652000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.324500,1,0.03,0.3,0,50,80.09500,5,0.5,2,0,550,587.1670,5,1,8,0,300,16.85600,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.432500,1,0.03,0.3,0,50,197.9385,5,0.5,2,0,550,190.7275,5,1,8,0,300,7.565500,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.279000,1,0.03,0.3,0,50,154.6965,5,0.5,2,0,550,11.36150,5,1,8,0,300,0.469000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.707500,1,0.03,0.3,0,50,199.4480,5,0.5,2,0,550,97.46250,5,1,8,0,300,2.967000,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.394500,1,0.03,0.3,0,50,202.6310,5,0.5,2,0,550,126.5715,5,1,8,0,300,3.711000,6,0.5,1,0,100,0,0,0,0,na,na
A24023,0.373000,1,0.03,0.3,0,50,348.9055,5,0.5,2,0,550,134.8815,5,1,8,0,300,6.571500,6,0.5,1,0,100,0,0,0,0,na,na
A24025,0.449500,1,0.03,0.3,0,50,63.52100,5,0.5,2,0,550,316.0935,5,1,8,0,300,10.90150,6,0.5,1,0,100,0,0,0,0,na,na
A24027,0.358000,1,0.03,0.3,0,50,72.61600,5,0.5,2,0,550,214.6160,5,1,8,0,300,7.692500,6,0.5,1,0,100,0,0,0,0,na,na
A24029,0.434000,1,0.03,0.3,0,50,173.3005,5,0.5,2,0,550,44.08450,5,1,8,0,300,1.391500,6,0.5,1,0,100,0,0,0,0,na,na
