TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,97.03783,1.5,20.00000,0.257632,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,1.550588,1.5,20.00000,16.12290,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,100.0000,1.5,20.00000,0.207593,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,13.27680,1.5,20.00000,1.882984,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,0.978572,1.5,20.00000,25.54744,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,3.257429,1.5,20.00000,7.674763,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,65.57471,1.5,20.00000,0.381245,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,47.70477,1.5,20.00000,0.524057,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,0.870266,1.5,20.00000,28.72682,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,29.87282,1.5,20.00000,0.836880,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,4.854522,1.5,20.00000,5.149837,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,4.353909,1.5,20.00000,5.741967,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,0.473500,1.5,20.00000,52.79838,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,3.040039,1.5,20.00000,8.223581,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,0.510203,1.5,20.00000,49.00016,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,11.49294,1.5,20.00000,2.175249,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,6.342112,1.5,20.00000,3.941905,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,0.575506,1.5,20.00000,43.44004,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,43.09598,1.5,20.00000,0.580100,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,40.86627,1.5,20.00000,0.611752,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,3.088187,1.5,20.00000,8.095364,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24037,50,1.000000,74.25379,1.5,20.00000,0.336683,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24039,50,1.000000,0.867258,1.5,20.00000,28.82646,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24041,50,1.000000,0.679832,1.5,20.00000,36.77378,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24043,50,1.000000,100.0000,1.5,20.00000,0.132614,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
