TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,100.0000,1.5,20.00000,0.208074,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,1.471292,1.5,20.00000,16.99185,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,100.0000,1.5,20.00000,0.140903,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,16.02689,1.5,20.00000,1.559879,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,0.951677,1.5,20.00000,26.26943,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,3.109205,1.5,20.00000,8.040638,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,67.58901,1.5,20.00000,0.369883,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,47.68803,1.5,20.00000,0.524241,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,0.867045,1.5,20.00000,28.83355,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,40.96357,1.5,20.00000,0.610298,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,5.131839,1.5,20.00000,4.871547,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,4.472373,1.5,20.00000,5.589874,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,0.472900,1.5,20.00000,52.86534,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,2.869637,1.5,20.00000,8.711905,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,0.505969,1.5,20.00000,49.41023,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,14.16096,1.5,20.00000,1.765418,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,7.036019,1.5,20.00000,3.553146,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,0.573917,1.5,20.00000,43.56030,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,48.41897,1.5,20.00000,0.516326,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,43.54723,1.5,20.00000,0.574090,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,2.999297,1.5,20.00000,8.335284,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
