landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    61.961,     3.942,     2.555
A24009,     0.000,    54.359,     6.770,     3.307
F24009,     0.000,    54.252,     6.951,     3.364
F24037,     0.000,    68.342,     1.364,     2.004
A24033,     0.000,    55.119,    12.504,     4.721
F24033,     0.000,    69.084,     8.230,     3.395
A24003,     0.000,    75.135,     5.728,     2.179
F24003,     0.000,    75.350,     5.583,     2.132
A24027,     0.000,    78.884,    24.647,     5.432
F24027,     0.000,    67.418,    29.819,     7.353
A24031,     0.000,    64.029,    22.677,     7.769
F24031,     0.000,    45.031,    35.072,    10.521
A51073,     0.000,   110.410,    14.189,     3.892
A51115,     0.000,    74.979,     9.539,     2.974
A51119,     0.000,    87.010,    12.669,     3.927
A51199,     0.000,    71.453,    10.115,     3.183
F51199,     0.000,    71.475,    10.127,     3.186
A51095,     0.000,    88.317,    15.376,     4.412
A51097,     0.000,    71.545,    18.160,     4.293
A51127,     0.000,    76.395,    15.370,     4.626
A51830,     0.000,    41.821,    25.093,     3.072
F51095,     0.000,    88.286,    15.338,     4.402
F51830,     0.000,    41.810,    25.155,     3.074
A51650,     0.000,    45.361,    17.022,     2.090
A51735,     0.000,    34.628,    31.277,     4.800
F51650,     0.000,    45.453,    17.052,     2.089
F51735,     0.000,    34.155,    31.619,     4.846
A51101,     0.000,    93.458,    15.669,     4.506
A51033,     0.000,    96.374,    16.368,     4.377
F51033,     0.000,    98.355,    14.913,     4.365
A51177,     0.000,    96.909,    17.309,     4.862
F51177,     0.000,    96.847,    17.338,     4.863
F51101,     0.000,   103.754,    10.073,     3.514
A51109,     0.000,    75.949,    10.008,     3.189
A51003,     0.000,   113.713,    45.534,     7.508
A51065,     0.000,    80.760,    19.761,     4.781
A51075,     0.000,    91.701,    13.433,     3.313
A51103,     0.000,   119.827,    10.162,     2.898
A51133,     0.000,   105.033,     9.504,     3.154
A51057,     0.000,    91.002,    33.296,     6.014
A51159,     0.000,    79.477,    11.545,     3.654
F51159,     0.000,    85.021,     8.345,     2.903
A51099,     0.000,   107.130,    17.055,     3.761
A51630,     0.000,    49.970,    16.840,     1.601
F51057,     0.000,   112.257,    21.982,     3.512
F51099,     0.000,   107.003,    16.932,     3.741
F51630,     0.000,    63.180,    25.703,     1.488
A51047,     0.000,    89.769,    21.185,     4.225
A51061,     0.000,   107.744,    26.620,     6.161
A51157,     0.000,   125.490,    34.719,     5.822
B51061,     0.000,   107.657,    30.017,     5.468
B51157,     0.000,   126.612,    31.519,     5.312
F51061,     0.000,   119.597,    22.892,     4.834
F51157,     0.000,   125.865,    34.439,     5.789
A51113,     0.000,   114.015,    39.067,     6.132
B51113,     0.000,   120.978,    33.506,     5.226
F51113,     0.000,   117.700,    35.888,     5.659
A51079,     0.000,   102.472,    22.840,     4.997
B51079,     0.000,   106.845,    19.528,     3.981
F51079,     0.000,   105.234,    21.236,     4.210
A51137,     0.000,   112.600,    27.359,     5.631
F51137,     0.000,   117.465,    25.124,     5.236
A24005,     0.000,    48.107,    36.987,     9.258
A24510,     0.000,    74.178,    38.219,     3.488
F24005,     0.000,    46.967,    38.601,     9.581
F24510,     0.000,    74.519,    38.099,     3.450
A24013,     0.000,    70.223,    77.729,    11.184
F24013,     0.000,   117.942,    58.879,     2.251
A24025,     0.000,    76.217,    35.736,     6.608
F24025,     0.000,   103.234,    23.510,     2.733
A10001,     0.000,    52.496,    77.784,    13.258
A10005,     0.000,    36.814,    84.185,    16.463
A24011,     0.000,    82.005,    21.200,     0.410
A24019,     0.000,    87.022,    20.304,     0.000
A24045,     0.000,    75.845,    11.789,     3.215
F24019,     0.000,    86.000,    20.252,     0.000
A24047,     0.000,   103.933,    18.043,     1.156
F24045,     0.000,    82.707,     6.896,     2.336
A24039,     0.000,    97.301,    13.994,     0.767
A51001,     0.000,    90.928,    16.410,     1.273
F24039,     0.000,    96.038,    13.855,     0.663
F51001,     0.000,    90.920,    16.412,     1.270
A51131,     0.000,    84.742,    33.182,     1.327
F51131,     0.000,    84.879,    33.242,     1.356
F10005,     0.000,    64.044,    76.424,    12.941
A24041,     0.000,    95.333,    17.354,     0.147
F24041,     0.000,    94.361,    17.306,     0.111
A24035,     0.000,    59.404,    43.322,     5.332
F24035,     0.000,    81.318,    34.475,     1.239
A24015,     0.000,   116.227,    30.388,     5.945
A10003,     0.000,   112.030,    13.460,     0.921
F24015,     0.000,   131.317,    19.555,     2.604
A24029,     0.000,    87.858,    11.144,     2.125
F24029,     0.000,    87.865,    11.115,     2.121
A42029,     0.000,    97.796,    15.734,     5.595
A51041,     0.000,    58.583,    21.873,     4.595
A51145,     0.000,    72.824,     8.977,     2.605
A51570,     0.000,    46.445,     7.470,     1.839
A51149,     0.000,    34.320,    42.211,     4.878
A51670,     0.000,    43.330,    26.708,     3.102
F51149,     0.000,    45.619,    38.005,     3.288
F51670,     0.000,    43.325,    26.706,     3.105
A51007,     0.000,    65.274,     9.143,     2.899
A51135,     0.000,    61.958,     9.066,     2.812
A51147,     0.000,    55.653,    10.870,     3.303
A51011,     0.000,    72.880,    10.901,     2.882
A51029,     0.000,    73.282,    10.041,     1.947
A51049,     0.000,    77.320,     9.432,     2.857
F51011,     0.000,    72.074,    10.945,     3.036
F51147,     0.000,    59.164,     6.942,     2.591
F51145,     0.000,    73.364,     6.638,     2.320
A51053,     0.000,    47.303,    22.044,     2.855
A51730,     0.000,    32.840,    13.581,     3.064
F51053,     0.000,    53.752,    17.417,     1.716
F51730,     0.000,    42.962,    24.832,     2.984
A51036,     0.000,    75.693,    20.926,     6.003
A51087,     0.000,    81.635,    15.656,     4.649
A51760,     0.000,    39.267,    10.457,     2.904
F51041,     0.000,    69.765,    11.694,     3.441
F51087,     0.000,    81.637,    15.657,     4.648
F51760,     0.000,    50.073,    20.723,     2.559
A51181,     0.000,    26.915,    34.755,     5.141
F51181,     0.000,    36.409,    31.339,     3.931
A51550,     0.000,    77.002,    18.099,     1.157
A51710,     0.000,    49.146,    13.206,     1.827
A51810,     0.000,    74.086,    27.649,     3.851
F51710,     0.000,    49.300,    13.209,     1.829
A51740,     0.000,    48.543,    17.281,     2.099
F51550,     0.000,    77.018,    18.134,     1.176
F51740,     0.000,    48.548,    17.280,     2.099
A51800,     0.000,    32.585,    26.974,     4.457
A51093,     0.000,    15.136,    35.250,     5.267
A51700,     0.000,    42.278,    24.650,     2.701
F51700,     0.000,    42.307,    24.647,     2.702
F51810,     0.000,    74.041,    27.704,     3.869
F51800,     0.000,    39.676,    25.188,     3.484
A51085,     0.000,    75.955,    10.021,     3.051
F51085,     0.000,    70.784,    11.358,     3.805
B51003,     0.000,   115.332,    44.530,     7.466
F51003,     0.000,   113.931,    46.942,     7.794
A51125,     0.000,    98.193,    50.643,     7.696
B51125,     0.000,   101.405,    45.410,     7.052
F51125,     0.000,   103.146,    48.687,     7.526
A51009,     0.000,    83.505,    47.083,     7.705
B51009,     0.000,    98.520,    32.075,     5.497
F51009,     0.000,    93.588,    41.067,     7.127
A51540,     0.000,    61.537,     8.201,     1.705
F51540,     0.000,    67.744,    19.440,     1.062
A51031,     0.000,    51.184,    11.233,     3.261
A51023,     0.000,   133.662,    21.133,     5.693
A51163,     0.000,    90.221,    16.612,     4.705
F51023,     0.000,   132.650,    21.214,     5.861
F51163,     0.000,    96.451,    12.605,     3.742
A51161,     0.000,   120.446,    20.042,     5.217
F51161,     0.000,   132.110,    13.561,     3.964
A51015,     0.000,    65.908,    31.070,     8.350
B51015,     0.000,    81.248,    18.528,     5.140
B51163,     0.000,    89.402,    18.074,     4.649
F51015,     0.000,    91.748,    11.791,     4.316
C51015,     0.000,    90.243,    14.470,     5.037
A51045,     0.000,    97.094,    20.726,     6.363
A51071,     0.000,    80.146,    15.673,     5.126
F51045,     0.000,    97.272,    20.790,     6.384
F51071,     0.000,    80.284,    15.552,     5.116
B51017,     0.000,    94.220,    10.277,     4.336
F51017,     0.000,    98.727,     9.591,     3.525
A51678,     0.000,    52.459,    14.355,     2.898
A51017,     0.000,    94.933,    14.176,     4.818
A51091,     0.000,    76.167,    13.759,     4.144
B51091,     0.000,    80.119,    15.527,     4.757
A51530,     0.000,    75.479,    35.096,     0.705
F51530,     0.000,    73.526,    36.193,     1.016
A51121,     0.000,    71.013,    17.074,     6.409
F51121,     0.000,    81.240,    11.130,     4.894
A51005,     0.000,   108.478,    19.770,     5.573
A54063,     0.000,    90.809,     9.732,     3.586
F51005,     0.000,   108.616,    19.809,     5.602
F54063,     0.000,    91.876,    11.030,     4.008
F51091,     0.000,    80.463,     6.793,     2.896
A51580,     0.000,    79.985,    30.118,     0.000
F51580,     0.000,    85.354,    24.122,     0.000
B51023,     0.000,   129.057,    20.486,     5.588
A51019,     0.000,   101.499,    30.806,     5.093
B51019,     0.000,    97.270,    30.616,     5.268
F51019,     0.000,   101.096,    29.567,     4.886
A51680,     0.000,    59.071,    22.871,     1.809
A11001,     0.000,    47.385,    25.921,     3.762
F11001,     0.000,    30.735,    27.937,     4.197
A51059,     0.000,    81.174,    18.328,     4.361
A51510,     0.000,    19.702,    21.354,     2.192
A51610,     0.000,    37.199,    28.394,     2.185
F51510,     0.000,    54.889,    29.911,     2.021
A51600,     0.000,    64.064,    26.655,     1.200
F51059,     0.000,    79.970,    10.803,     3.392
A51153,     0.000,    96.505,    13.619,     3.363
F51153,     0.000,    96.646,    13.704,     3.394
A24017,     0.000,    59.289,     5.445,     3.017
F24017,     0.000,    63.755,     2.088,     2.356
A51179,     0.000,   116.125,    14.966,     3.484
F51179,     0.000,   116.114,    14.982,     3.481
A51193,     0.000,    85.133,    21.478,     1.911
F51193,     0.000,    94.896,    17.555,     1.050
F51013,     0.000,    70.491,    19.076,     0.758
A51107,     0.000,    93.723,    31.903,     6.283
A51683,     0.000,    71.879,    18.448,     0.863
A51685,     0.000,    71.500,    19.877,     0.782
F51107,     0.000,    89.531,    30.972,     6.173
A51013,     0.000,    71.958,    17.200,     0.685
A24021,     0.000,   118.760,    22.725,     3.572
A42001,     0.000,   128.793,    36.908,     6.902
B42001,     0.000,   122.441,    32.332,     6.148
F42001,     0.000,   135.719,    32.071,     6.333
B24021,     0.000,   110.852,    26.922,     4.425
F24021,     0.000,   112.215,    25.403,     4.405
A51069,     0.000,   139.443,    34.486,     8.182
B51171,     0.000,   137.887,    24.756,     6.644
F51069,     0.000,   149.948,    23.005,     5.607
F51171,     0.000,   142.122,    25.977,     7.178
A24043,     0.000,    48.712,    75.394,    11.926
A42055,     0.000,   110.478,    53.506,    10.263
F24043,     0.000,   108.777,    36.710,     8.446
F42055,     0.000,   124.452,    39.522,     8.684
A51820,     0.000,    67.898,    34.942,     3.277
F51820,     0.000,    69.604,    34.116,     3.217
A51165,     0.000,   111.755,    41.514,    10.000
A54031,     0.000,    93.812,    13.624,     4.367
B51165,     0.000,   138.043,    18.928,     6.228
F51165,     0.000,   142.815,    19.874,     6.205
F54031,     0.000,    91.836,    15.059,     4.818
A51171,     0.000,   124.505,    40.787,     9.651
A51187,     0.000,   122.142,    24.046,     7.010
F51187,     0.000,   115.159,    28.836,     7.864
A51043,     0.000,   133.937,    35.193,     8.459
A51840,     0.000,    60.714,    14.892,     2.082
A51660,     0.000,    59.092,    39.139,     3.244
F51660,     0.000,    83.921,    28.743,     1.600
B42041,     0.000,    80.048,    45.073,     8.740
B42055,     0.000,   119.533,    43.984,     8.877
A54003,     0.000,   128.355,    42.726,     9.114
A54037,     0.000,   120.353,    48.124,    10.279
F54003,     0.000,   144.314,    27.041,     6.251
A51139,     0.000,    82.494,    28.461,     8.606
F51139,     0.000,    81.850,    28.760,     8.681
A51790,     0.000,    56.395,    10.029,     2.362
F51790,     0.000,    78.665,    26.233,     1.732
A42099,     0.000,   113.344,    17.302,     4.265
A54065,     0.000,   146.938,    24.023,     6.926
A42057,     0.000,   110.340,    19.272,     0.954
C51165,     0.000,   131.601,    26.534,     7.346
A54027,     0.000,   139.693,    32.797,     8.354
A24001,     0.000,   119.518,    17.456,     4.630
C42009,     0.000,   144.436,    15.354,     3.838
F24001,     0.000,   115.296,    18.077,     5.362
F54027,     0.000,   134.497,    35.202,     8.504
