landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    44.506,    10.535,     2.064
A24009,     0.000,    32.029,    16.090,     3.973
F24009,     0.000,    31.601,    16.389,     3.994
F24037,     0.000,    58.738,     7.111,     2.054
A24033,     0.000,    29.801,    26.637,     4.760
F24033,     0.000,    45.052,    16.736,     3.732
A24003,     0.000,    55.653,    13.109,     3.724
F24003,     0.000,    56.268,    12.869,     3.696
A24027,     0.000,    46.079,    43.617,     6.157
F24027,     0.000,    36.792,    50.727,     7.091
A24031,     0.000,    36.325,    38.954,     7.049
F24031,     0.000,    29.930,    47.370,     6.683
A51073,     0.000,    90.024,    19.299,     2.583
A51115,     0.000,    59.743,    14.813,     1.993
A51119,     0.000,    69.560,    16.203,     2.547
A51199,     0.000,    61.036,    14.167,     2.777
F51199,     0.000,    61.040,    14.187,     2.779
A51095,     0.000,    73.125,    20.899,     2.945
A51097,     0.000,    47.432,    27.523,     3.809
A51127,     0.000,    65.420,    18.323,     2.908
A51830,     0.000,    42.123,    29.534,     3.347
F51095,     0.000,    73.081,    20.871,     2.944
F51830,     0.000,    42.138,    29.602,     3.350
A51650,     0.000,    45.371,    21.779,     2.159
A51735,     0.000,    35.267,    34.862,     5.217
F51650,     0.000,    45.453,    21.794,     2.160
F51735,     0.000,    34.898,    35.295,     5.265
A51101,     0.000,    73.314,    20.990,     3.221
A51033,     0.000,    74.869,    21.184,     2.898
F51033,     0.000,    84.204,    18.557,     2.710
A51177,     0.000,    85.661,    20.617,     2.575
F51177,     0.000,    85.665,    20.584,     2.570
F51101,     0.000,    89.676,    14.540,     2.841
A51109,     0.000,    67.218,    15.626,     1.949
A51003,     0.000,    83.108,    54.149,     4.367
A51065,     0.000,    62.631,    26.005,     2.949
A51075,     0.000,    78.149,    19.530,     2.061
A51103,     0.000,   102.188,    17.216,     2.577
A51133,     0.000,    90.584,    14.431,     2.731
A51057,     0.000,    54.538,    52.256,     6.331
A51159,     0.000,    59.846,    17.803,     2.699
F51159,     0.000,    69.052,    14.571,     2.413
A51099,     0.000,    89.808,    20.760,     2.937
A51630,     0.000,    51.570,    22.167,     2.541
F51057,     0.000,    91.624,    28.857,     3.848
F51099,     0.000,    89.878,    20.612,     2.924
F51630,     0.000,    64.857,    24.470,     1.856
A51047,     0.000,    73.163,    27.446,     2.649
A51061,     0.000,    92.643,    30.095,     3.005
A51157,     0.000,    96.794,    40.786,     3.139
B51061,     0.000,    89.786,    37.451,     3.259
B51157,     0.000,    97.788,    37.780,     2.867
F51061,     0.000,   101.855,    28.851,     2.525
F51157,     0.000,    97.334,    40.532,     3.152
A51113,     0.000,    86.358,    46.705,     3.547
B51113,     0.000,    95.843,    39.970,     3.048
F51113,     0.000,    90.867,    43.220,     3.299
A51079,     0.000,    83.449,    28.718,     3.028
B51079,     0.000,    90.827,    24.629,     2.586
F51079,     0.000,    86.216,    27.290,     2.684
A51137,     0.000,    92.831,    32.312,     2.893
F51137,     0.000,    95.928,    30.411,     2.662
A24005,     0.000,    27.064,    55.861,     7.970
A24510,     0.000,    66.806,    48.281,     5.138
F24005,     0.000,    27.354,    56.183,     7.872
F24510,     0.000,    67.465,    48.072,     5.111
A24013,     0.000,    28.851,   106.141,    10.962
F24013,     0.000,    81.549,    68.883,     5.688
A24025,     0.000,    41.123,    59.259,     7.475
F24025,     0.000,    76.037,    34.437,     4.636
A10001,     0.000,    26.534,   101.468,     9.658
A10005,     0.000,     0.121,   101.819,    11.146
A24011,     0.000,    57.803,    30.228,     4.328
A24019,     0.000,    70.161,    24.379,     2.459
A24045,     0.000,    63.332,    17.068,     3.501
F24019,     0.000,    69.463,    23.966,     2.421
A24047,     0.000,    97.605,    21.748,     2.374
F24045,     0.000,    73.585,    10.239,     2.912
A24039,     0.000,    82.759,    18.469,     2.139
A51001,     0.000,    88.243,    17.423,     1.880
F24039,     0.000,    82.029,    18.154,     2.104
F51001,     0.000,    88.238,    17.422,     1.879
A51131,     0.000,    73.962,    38.369,     3.194
F51131,     0.000,    74.088,    38.457,     3.201
F10005,     0.000,    19.009,   106.065,    14.892
A24041,     0.000,    76.007,    23.909,     2.558
F24041,     0.000,    75.009,    23.596,     2.524
A24035,     0.000,    28.809,    66.159,     6.236
F24035,     0.000,    50.207,    48.720,     4.207
A24015,     0.000,    85.561,    45.025,     5.924
A10003,     0.000,   106.602,    16.880,     2.836
F24015,     0.000,   114.576,    24.375,     3.333
A24029,     0.000,    66.788,    15.933,     2.740
F24029,     0.000,    66.875,    15.869,     2.734
A42029,     0.000,    74.311,    24.444,     4.712
A51041,     0.000,    47.217,    23.656,     2.780
A51145,     0.000,    63.807,    14.230,     1.772
A51570,     0.000,    46.470,    12.634,     1.847
A51149,     0.000,    22.736,    51.398,     4.058
A51670,     0.000,    43.423,    32.579,     3.752
F51149,     0.000,    34.382,    44.292,     3.102
F51670,     0.000,    43.447,    32.579,     3.752
A51007,     0.000,    52.344,    12.366,     1.654
A51135,     0.000,    48.178,    12.492,     1.748
A51147,     0.000,    42.518,    13.934,     1.828
A51011,     0.000,    59.195,    16.361,     1.822
A51029,     0.000,    61.484,    14.668,     1.483
A51049,     0.000,    66.666,    14.446,     1.597
F51011,     0.000,    59.548,    15.935,     1.733
F51147,     0.000,    47.427,    11.015,     1.716
F51145,     0.000,    64.525,    11.373,     1.864
A51053,     0.000,    34.220,    27.111,     1.870
A51730,     0.000,    32.380,    19.375,     3.087
F51053,     0.000,    47.332,    18.449,     1.464
F51730,     0.000,    43.348,    29.558,     3.266
A51036,     0.000,    64.528,    21.494,     4.177
A51087,     0.000,    69.906,    18.665,     2.908
A51760,     0.000,    39.873,    16.834,     3.049
F51041,     0.000,    56.133,    14.409,     1.922
F51087,     0.000,    69.905,    18.667,     2.907
F51760,     0.000,    50.627,    25.632,     2.982
A51181,     0.000,    16.947,    40.763,     4.124
F51181,     0.000,    26.918,    36.467,     3.373
A51550,     0.000,    61.797,    24.924,     2.366
A51710,     0.000,    49.120,    18.683,     2.090
A51810,     0.000,    52.284,    40.016,     4.731
F51710,     0.000,    49.270,    18.675,     2.092
A51740,     0.000,    48.507,    22.690,     2.433
F51550,     0.000,    61.656,    25.036,     2.376
F51740,     0.000,    48.512,    22.689,     2.433
A51800,     0.000,    23.094,    32.954,     3.504
A51093,     0.000,    12.877,    36.493,     3.810
A51700,     0.000,    42.350,    29.438,     3.005
F51700,     0.000,    42.373,    29.440,     3.007
F51810,     0.000,    52.073,    40.187,     4.749
F51800,     0.000,    31.536,    26.873,     2.430
A51085,     0.000,    53.896,    15.852,     2.286
