landseg,SORGN,UORGN,LROGN,AORGN
B51157,     0.000,    73.810,    44.898,     2.844
F51061,     0.000,    84.995,    32.496,     2.396
F51157,     0.000,    73.022,    48.779,     3.069
A51113,     0.000,    67.144,    53.920,     3.263
B51113,     0.000,    72.850,    47.355,     3.011
F51113,     0.000,    70.455,    50.829,     3.132
A51079,     0.000,    68.979,    33.751,     2.966
B51079,     0.000,    74.785,    27.853,     2.506
F51079,     0.000,    71.370,    32.224,     2.703
A51137,     0.000,    76.668,    39.819,     2.848
F51137,     0.000,    78.870,    37.964,     2.662
A24005,     0.000,    26.023,    62.873,     7.048
A24510,     0.000,    44.852,    49.957,     5.588
F24005,     0.000,    26.335,    63.162,     7.043
F24510,     0.000,    46.152,    49.648,     5.572
A24013,     0.000,    21.991,   117.439,     8.480
F24013,     0.000,    57.263,    78.860,     6.585
A24025,     0.000,    30.617,    71.766,     6.671
F24025,     0.000,    55.581,    46.169,     5.640
A10001,     0.000,    20.735,   114.603,     8.935
A10005,     0.000,     2.323,    96.198,     8.430
A24011,     0.000,    40.036,    39.111,     5.886
A24019,     0.000,    53.381,    30.329,     3.247
A24045,     0.000,    49.117,    22.441,     4.233
F24019,     0.000,    54.059,    29.069,     3.179
A24047,     0.000,    91.228,    20.842,     2.725
F24045,     0.000,    64.312,    10.234,     3.109
A24039,     0.000,    68.792,    21.135,     2.600
A51001,     0.000,    78.371,    16.230,     2.231
F24039,     0.000,    69.575,    19.919,     2.529
F51001,     0.000,    78.388,    16.226,     2.232
A51131,     0.000,    49.404,    44.400,     4.054
F51131,     0.000,    49.184,    44.734,     4.069
F10005,     0.000,    10.389,   100.678,     9.544
A24041,     0.000,    59.104,    30.707,     3.286
F24041,     0.000,    59.342,    29.704,     3.225
A24035,     0.000,    23.844,    73.732,     5.169
F24035,     0.000,    31.017,    60.129,     4.740
A24015,     0.000,    58.109,    62.907,     6.735
A10003,     0.000,    96.296,    18.123,     3.594
F24015,     0.000,    95.256,    25.811,     4.146
A24029,     0.000,    49.479,    22.159,     3.494
F24029,     0.000,    49.644,    21.999,     3.487
A42029,     0.000,    53.674,    36.033,     5.447
A51041,     0.000,    36.471,    27.687,     2.795
A51145,     0.000,    56.833,    15.153,     1.493
A51570,     0.000,    46.216,    13.322,     1.749
A51149,     0.000,    20.469,    51.120,     3.409
A51670,     0.000,    42.763,    33.535,     3.848
F51149,     0.000,    26.827,    47.804,     3.052
F51670,     0.000,    42.774,    33.551,     3.849
A51007,     0.000,    41.119,    14.852,     1.624
A51135,     0.000,    35.395,    14.945,     1.767
A51147,     0.000,    32.602,    16.132,     1.792
A51011,     0.000,    40.870,    21.312,     1.881
A51029,     0.000,    45.190,    17.610,     1.526
A51049,     0.000,    57.871,    14.914,     1.301
F51011,     0.000,    43.943,    19.433,     1.688
F51147,     0.000,    38.245,    10.543,     1.576
F51145,     0.000,    55.740,    12.954,     1.723
A51053,     0.000,    28.949,    28.817,     1.401
A51730,     0.000,    29.537,    20.606,     3.016
F51053,     0.000,    39.551,    19.689,     1.535
F51730,     0.000,    43.132,    30.269,     3.239
A51036,     0.000,    53.868,    24.568,     4.235
A51087,     0.000,    57.897,    21.881,     3.102
A51760,     0.000,    39.443,    18.540,     3.006
F51041,     0.000,    44.379,    16.480,     1.956
F51087,     0.000,    57.895,    21.880,     3.101
F51760,     0.000,    50.348,    25.185,     2.784
A51181,     0.000,    14.185,    37.005,     3.548
F51181,     0.000,    20.067,    39.118,     3.323
A51550,     0.000,    44.960,    32.994,     2.814
A51710,     0.000,    48.912,    19.260,     2.008
A51810,     0.000,    32.850,    51.911,     5.203
F51710,     0.000,    49.066,    19.233,     2.010
A51740,     0.000,    48.215,    23.300,     2.373
F51550,     0.000,    44.572,    33.286,     2.826
F51740,     0.000,    48.220,    23.298,     2.373
A51800,     0.000,    17.169,    34.877,     3.014
A51093,     0.000,    11.449,    34.667,     3.544
A51700,     0.000,    42.132,    29.996,     2.987
F51700,     0.000,    42.154,    30.001,     2.988
F51810,     0.000,    32.473,    52.195,     5.216
F51800,     0.000,    27.828,    26.995,     2.257
A51085,     0.000,    33.708,    25.625,     2.685
F51085,     0.000,    47.479,    18.252,     2.623
B51003,     0.000,    61.334,    62.802,     3.815
F51003,     0.000,    63.227,    63.840,     3.694
A51125,     0.000,    51.288,    60.600,     3.738
B51125,     0.000,    52.182,    57.668,     3.592
F51125,     0.000,    52.850,    59.991,     3.724
A51009,     0.000,    48.465,    56.158,     4.014
B51009,     0.000,    50.894,    46.102,     3.609
F51009,     0.000,    47.149,    53.451,     3.951
A51540,     0.000,    61.206,    14.279,     2.099
F51540,     0.000,    69.834,    16.113,     1.300
A51031,     0.000,    22.759,    20.291,     2.283
A51023,     0.000,    94.074,    32.866,     4.029
A51163,     0.000,    52.615,    36.291,     4.855
F51023,     0.000,    95.598,    32.847,     4.157
F51163,     0.000,    72.726,    21.694,     3.713
A51161,     0.000,    82.784,    33.002,     3.921
F51161,     0.000,   101.333,    21.355,     2.928
A51015,     0.000,    26.365,    53.203,     6.209
B51015,     0.000,    52.306,    30.381,     4.535
B51163,     0.000,    51.359,    38.474,     4.926
F51015,     0.000,    65.635,    18.495,     3.592
C51015,     0.000,    65.379,    20.264,     3.515
A51045,     0.000,    64.736,    33.831,     5.650
A51071,     0.000,    59.559,    21.560,     5.060
F51045,     0.000,    64.706,    33.979,     5.663
F51071,     0.000,    59.770,    21.369,     5.052
B51017,     0.000,    70.037,    19.378,     4.763
F51017,     0.000,    79.922,    16.294,     4.209
A51678,     0.000,    39.072,    21.950,     4.553
A51017,     0.000,    49.852,    31.637,     5.158
A51091,     0.000,    64.822,    16.276,     4.309
B51091,     0.000,    40.048,    33.489,     5.565
A51530,     0.000,    49.042,    37.638,     5.422
F51530,     0.000,    50.434,    38.071,     5.318
A51121,     0.000,    40.704,    33.207,     6.244
F51121,     0.000,    57.480,    18.713,     4.757
A51005,     0.000,    75.713,    31.320,     4.649
A54063,     0.000,    70.398,    18.079,     4.030
F51005,     0.000,    76.031,    31.453,     4.651
F54063,     0.000,    58.574,    24.597,     4.375
F51091,     0.000,    69.921,     9.123,     4.530
A51580,     0.000,    72.583,    26.025,     3.993
F51580,     0.000,    84.709,    20.499,     3.702
B51023,     0.000,    89.035,    36.404,     4.424
A51019,     0.000,    61.092,    46.732,     2.981
B51019,     0.000,    57.479,    46.857,     3.013
F51019,     0.000,    61.123,    46.709,     2.981
A51680,     0.000,    49.613,    28.204,     2.218
A11001,     0.000,     8.367,    43.210,     4.048
F11001,     0.000,     0.000,    47.036,     4.116
A51059,     0.000,    50.018,    33.055,     2.927
A51510,     0.000,    10.051,    31.447,     2.144
A51610,     0.000,    10.617,    42.905,     2.814
F51510,     0.000,    31.809,    38.805,     2.466
A51600,     0.000,    65.755,    25.397,     2.960
F51059,     0.000,    59.866,    18.395,     2.276
A51153,     0.000,    80.538,    18.127,     2.088
F51153,     0.000,    80.779,    18.201,     2.088
A24017,     0.000,    42.829,    10.012,     2.120
F24017,     0.000,    49.300,     7.619,     2.165
A51179,     0.000,    93.427,    20.724,     1.931
F51179,     0.000,    93.434,    20.724,     1.930
A51193,     0.000,    28.260,    50.807,     4.567
F51193,     0.000,    56.568,    29.067,     3.423
F51013,     0.000,    72.070,    15.489,     1.497
A51107,     0.000,    60.238,    42.173,     3.231
A51683,     0.000,    73.055,    15.667,     2.036
A51685,     0.000,    72.847,    16.767,     1.718
F51107,     0.000,    59.674,    37.834,     3.042
A51013,     0.000,    73.257,    14.823,     1.536
A24021,     0.000,    57.433,    50.582,     4.687
A42001,     0.000,    83.849,    49.385,     3.020
B42001,     0.000,    77.227,    38.872,     2.518
F42001,     0.000,    87.568,    45.325,     2.795
B24021,     0.000,    52.841,    55.808,     5.023
F24021,     0.000,    47.082,    59.071,     5.120
A51069,     0.000,    98.313,    48.134,     4.547
B51171,     0.000,    95.881,    39.608,     5.147
F51069,     0.000,    99.894,    37.830,     4.294
F51171,     0.000,    99.646,    42.562,     5.375
A24043,     0.000,    36.715,    79.037,     5.166
A42055,     0.000,    61.190,    63.440,     5.107
F24043,     0.000,    51.642,    63.782,     5.508
F42055,     0.000,    72.253,    55.836,     5.117
A51820,     0.000,    65.916,    36.458,     4.804
F51820,     0.000,    67.966,    34.622,     4.605
A51165,     0.000,    53.359,    64.928,     6.421
A54031,     0.000,    63.074,    25.813,     4.583
B51165,     0.000,   101.110,    28.373,     3.874
F51165,     0.000,    98.180,    33.213,     4.362
F54031,     0.000,    56.334,    31.254,     5.181
A51171,     0.000,    75.918,    61.391,     5.939
A51187,     0.000,    82.090,    44.170,     4.917
F51187,     0.000,    66.276,    55.419,     5.756
A51043,     0.000,    91.618,    51.524,     5.082
A51840,     0.000,    44.759,    24.694,     4.678
A51660,     0.000,    15.602,    53.194,     6.424
F51660,     0.000,    67.121,    31.193,     5.042
B42041,     0.000,    32.602,    54.610,     4.911
B42055,     0.000,    69.583,    58.236,     5.077
A54003,     0.000,    76.014,    65.576,     5.959
A54037,     0.000,    59.389,    72.740,     6.661
F54003,     0.000,    92.676,    44.777,     4.997
A51139,     0.000,    35.216,    56.435,     7.423
F51139,     0.000,    34.642,    56.852,     7.427
A51790,     0.000,    24.519,    21.326,     4.208
F51790,     0.000,    78.277,    23.495,     2.934
A42099,     0.000,    75.697,    30.919,     4.302
A54065,     0.000,   106.695,    36.925,     4.381
A42057,     0.000,    52.641,    39.107,     3.855
C51165,     0.000,    87.436,    45.014,     5.816
A54027,     0.000,    92.306,    51.986,     5.570
A24001,     0.000,    76.875,    29.644,     4.129
C42009,     0.000,   110.476,    22.800,     2.615
F24001,     0.000,    82.223,    27.883,     4.255
F54027,     0.000,    85.597,    57.150,     5.897
B51139,     0.000,    46.742,    45.073,     6.567
B51187,     0.000,    90.769,    37.767,     4.311
F51043,     0.000,    92.925,    51.772,     5.908
F54037,     0.000,   105.447,    43.187,     5.477
A42009,     0.000,    90.437,    38.408,     4.307
A54071,     0.000,    36.957,    45.002,     6.516
F54071,     0.000,    65.198,    21.439,     4.222
A54023,     0.000,    66.219,    22.212,     3.679
A54057,     0.000,    44.400,    36.273,     4.731
B54023,     0.000,    23.613,    60.495,     6.086
B54057,     0.000,    17.194,    61.239,     5.468
B54071,     0.000,    29.726,    54.175,     7.098
B54031,     0.000,    48.168,    36.940,     5.713
A42111,     0.000,    77.398,    27.341,     3.015
B24001,     0.000,    72.673,    34.651,     5.025
B42009,     0.000,    98.381,    30.563,     3.647
A24023,     0.000,    54.044,    36.169,     4.297
F54023,     0.000,    68.929,    18.829,     3.603
A54077,     0.000,    61.373,    12.208,     2.833
A54093,     0.000,    58.924,    16.426,     3.549
F24023,     0.000,    62.409,    28.488,     3.774
F54057,     0.000,    64.706,    14.086,     3.330
F54065,     0.000,   105.275,    28.129,     3.623
A42071,     0.000,    27.755,    51.112,     5.161
A42133,     0.000,    53.771,    68.216,     6.473
A42075,     0.000,    29.014,    71.463,     4.831
A42011,     0.000,    68.354,    27.506,     3.357
F42133,     0.000,    91.772,    42.550,     5.377
F42075,     0.000,    77.439,    24.466,     3.634
F42071,     0.000,    55.431,    18.435,     3.699
A42041,     0.000,    67.712,    39.982,     4.666
F42041,     0.000,    24.519,    57.270,     4.939
F42011,     0.000,    68.120,    19.469,     2.737
A42107,     0.000,    67.390,    32.274,     3.340
F42107,     0.000,    71.274,    27.056,     2.982
A42067,     0.000,    76.205,    50.675,     5.190
A42043,     0.000,    65.957,    35.692,     3.990
F42043,     0.000,    74.296,    25.850,     3.185
A42087,     0.000,    73.984,    34.754,     4.192
A42027,     0.000,    23.062,   143.432,     6.852
A42109,     0.000,    66.264,    32.960,     4.394
F42087,     0.000,    81.205,    22.877,     3.170
A42097,     0.000,    30.795,   102.295,     7.319
A42037,     0.000,    49.110,    76.618,     5.617
A42061,     0.000,    70.695,    26.481,     3.513
A42119,     0.000,    74.258,    39.837,     4.308
B42043,     0.000,    76.494,    27.812,     3.427
A42013,     0.000,    61.088,    39.812,     4.528
A42021,     0.000,    61.468,    34.600,     2.827
B42027,     0.000,    18.874,   138.537,     7.085
B42119,     0.000,    46.212,    60.472,     5.515
A42093,     0.000,    48.211,    61.510,     5.327
B42081,     0.000,    47.226,    55.647,     5.808
A42025,     0.000,    62.980,     8.832,     5.736
A42079,     0.000,    47.187,    42.113,     6.985
F42013,     0.000,    66.132,    37.976,     4.562
F42021,     0.000,    62.646,    34.703,     2.835
A42113,     0.000,    62.389,    36.002,     9.512
B42079,     0.000,    69.430,    21.915,     5.060
B42035,     0.000,    31.687,    36.147,     3.600
A42081,     0.000,    60.976,    39.507,     5.074
F42061,     0.000,    55.482,    41.484,     4.694
A42115,     0.000,    62.189,    24.923,     5.427
A42127,     0.000,    74.782,    27.795,     5.593
A42117,     0.000,    54.081,    55.458,     6.001
F42009,     0.000,    91.354,    26.823,     3.355
B42015,     0.000,    73.257,    29.273,     4.182
B42131,     0.000,    74.080,    20.667,     5.034
A42131,     0.000,    57.608,    38.407,     6.761
A42069,     0.000,    36.847,    39.968,     8.550
F42069,     0.000,    43.693,    33.380,     8.149
A42035,     0.000,    39.275,    28.716,     3.062
A42015,     0.000,    68.467,    34.291,     4.515
A42105,     0.000,    60.998,    37.181,     3.300
A42023,     0.000,    75.119,    25.861,     2.218
A36015,     0.000,    55.405,    35.448,     3.462
A36101,     0.000,    79.160,    30.213,     2.664
F42117,     0.000,    68.679,    41.082,     4.602
A36097,     0.000,    95.485,    39.461,     3.911
A36107,     0.000,    53.394,    25.651,     3.784
A36109,     0.000,    64.967,    15.123,     2.609
A42033,     0.000,    51.582,    48.111,     3.707
F42027,     0.000,    21.145,   131.548,     7.142
A36051,     0.000,    50.211,    46.080,     3.611
A36069,     0.000,    47.762,    53.287,     4.898
A36123,     0.000,    99.045,    35.102,     3.728
F36101,     0.000,    80.948,    28.070,     2.489
A36007,     0.000,    59.158,    32.766,     4.626
A42047,     0.000,    55.774,    24.517,     2.510
A36023,     0.000,    51.149,    37.042,     4.892
A42083,     0.000,    62.112,    22.298,     2.123
A42063,     0.000,    67.228,    18.338,     2.238
A42065,     0.000,    68.220,    20.506,     2.665
F42033,     0.000,    56.971,    42.848,     3.411
A36003,     0.000,    55.436,    44.562,     4.129
F36003,     0.000,    52.734,    46.153,     4.157
A36017,     0.000,    45.873,    61.609,     6.497
A36053,     0.000,    42.875,    52.134,     4.861
F42035,     0.000,    56.486,    11.911,     1.987
F42081,     0.000,    70.052,    25.462,     3.975
A36067,     0.000,    55.809,    41.153,     5.265
F36007,     0.000,    47.286,    43.924,     5.553
F42119,     0.000,    82.024,    32.613,     3.848
A36065,     0.000,    27.677,   114.189,     9.202
A36025,     0.000,    59.249,    29.769,     5.878
A36077,     0.000,    52.321,    39.088,     6.261
F36025,     0.000,    58.370,    30.707,     6.026
A36043,     0.000,    58.889,    47.896,     8.353
F36015,     0.000,    64.876,    29.127,     3.261
A36095,     0.000,    62.371,    31.856,     5.908
F42115,     0.000,    65.336,    15.232,     4.476
F42079,     0.000,    74.555,    15.429,     4.553
F42097,     0.000,    42.423,    82.826,     6.774
end
