TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.265500,1,0.03,0.3,0,50,66.02550,5,0.5,2,0,550,563.6875,5,1,8,0,300,16.19650,6,0.5,1,0,100,0,0,0,0,na,na
A10003,1.096500,1,0.03,0.3,0,50,346.1495,5,0.5,2,0,550,20.35800,5,1,8,0,300,0.829500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.151500,1,0.03,0.3,0,50,28.58450,5,0.5,2,0,550,485.0290,5,1,8,0,300,25.28400,6,0.5,1,0,100,0,0,0,0,na,na
A11001,1.505500,1,0.03,0.3,0,50,55.14700,5,0.5,2,0,550,164.4435,5,1,8,0,300,9.801000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.517500,1,0.03,0.3,0,50,303.7365,5,0.5,2,0,550,59.96500,5,1,8,0,300,2.557000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.454500,1,0.03,0.3,0,50,118.3130,5,0.5,2,0,550,36.69650,5,1,8,0,300,1.445000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.331500,1,0.03,0.3,0,50,39.58850,5,0.5,2,0,550,294.1395,5,1,8,0,300,13.77250,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.463000,1,0.03,0.3,0,50,50.60950,5,0.5,2,0,550,70.74400,5,1,8,0,300,1.753500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.384500,1,0.03,0.3,0,50,145.5500,5,0.5,2,0,550,161.6025,5,1,8,0,300,6.998500,6,0.5,1,0,100,0,0,0,0,na,na
