TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.392500,1,0.03,0.3,0,50,447.3875,5,0.5,2,0,550,337.5095,5,1,8,0,300,15.19250,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.310000,1,0.03,0.3,0,50,535.6920,5,0.5,2,0,550,152.0885,5,1,8,0,300,10.82350,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.991500,1,0.03,0.3,0,50,417.6535,5,0.5,2,0,550,383.9205,5,1,8,0,300,16.37750,6,0.5,1,0,100,0,0,0,0,na,na
A11001,0.920500,1,0.03,0.3,0,50,180.5400,5,0.5,2,0,550,115.5920,5,1,8,0,300,13.09100,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.627500,1,0.03,0.3,0,50,792.8825,5,0.5,2,0,550,127.0230,5,1,8,0,300,20.70000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.213000,1,0.03,0.3,0,50,376.4255,5,0.5,2,0,550,110.2845,5,1,8,0,300,10.31100,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.266000,1,0.03,0.3,0,50,436.5705,5,0.5,2,0,550,160.1145,5,1,8,0,300,13.73300,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.145000,1,0.03,0.3,0,50,322.3710,5,0.5,2,0,550,97.24950,5,1,8,0,300,11.86600,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.504500,1,0.03,0.3,0,50,376.5365,5,0.5,2,0,550,160.0515,5,1,8,0,300,13.96550,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.428000,1,0.03,0.3,0,50,579.6550,5,0.5,2,0,550,352.8075,5,1,8,0,300,15.46450,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.357500,1,0.03,0.3,0,50,755.1830,5,0.5,2,0,550,184.6550,5,1,8,0,300,13.75300,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.149000,1,0.03,0.3,0,50,308.2135,5,0.5,2,0,550,81.56750,5,1,8,0,300,18.09850,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.352000,1,0.03,0.3,0,50,366.0000,5,0.5,2,0,550,155.7100,5,1,8,0,300,14.20550,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.375500,1,0.03,0.3,0,50,686.9320,5,0.5,2,0,550,163.5500,5,1,8,0,300,13.00050,6,0.5,1,0,100,0,0,0,0,na,na
A24023,0.390000,1,0.03,0.3,0,50,601.1040,5,0.5,2,0,550,198.5920,5,1,8,0,300,13.72150,6,0.5,1,0,100,0,0,0,0,na,na
A24025,0.360500,1,0.03,0.3,0,50,538.4915,5,0.5,2,0,550,176.6375,5,1,8,0,300,13.81550,6,0.5,1,0,100,0,0,0,0,na,na
A24027,0.333500,1,0.03,0.3,0,50,542.2990,5,0.5,2,0,550,153.8055,5,1,8,0,300,13.23150,6,0.5,1,0,100,0,0,0,0,na,na
A24029,0.278000,1,0.03,0.3,0,50,478.6810,5,0.5,2,0,550,135.3490,5,1,8,0,300,12.36400,6,0.5,1,0,100,0,0,0,0,na,na
A24031,0.343500,1,0.03,0.3,0,50,518.7820,5,0.5,2,0,550,133.5650,5,1,8,0,300,13.21500,6,0.5,1,0,100,0,0,0,0,na,na
A24033,0.186500,1,0.03,0.3,0,50,359.4475,5,0.5,2,0,550,103.3380,5,1,8,0,300,12.73800,6,0.5,1,0,100,0,0,0,0,na,na
A24035,0.434000,1,0.03,0.3,0,50,404.5660,5,0.5,2,0,550,211.6605,5,1,8,0,300,13.92350,6,0.5,1,0,100,0,0,0,0,na,na
A24037,0.201000,1,0.03,0.3,0,50,351.8075,5,0.5,2,0,550,83.53950,5,1,8,0,300,11.40450,6,0.5,1,0,100,0,0,0,0,na,na
A24039,0.574000,1,0.03,0.3,0,50,391.8955,5,0.5,2,0,550,116.5690,5,1,8,0,300,14.22250,6,0.5,1,0,100,0,0,0,0,na,na
A24041,0.683000,1,0.03,0.3,0,50,412.9515,5,0.5,2,0,550,144.3590,5,1,8,0,300,13.49950,6,0.5,1,0,100,0,0,0,0,na,na
A24043,0.633500,1,0.03,0.3,0,50,682.5955,5,0.5,2,0,550,186.2735,5,1,8,0,300,14.18400,6,0.5,1,0,100,0,0,0,0,na,na
A24045,0.469500,1,0.03,0.3,0,50,364.7270,5,0.5,2,0,550,132.0785,5,1,8,0,300,16.95100,6,0.5,1,0,100,0,0,0,0,na,na
