landseg,SORGN,UORGN,LROGN,AORGN
A51087,     0.000,    84.747,    20.692,     5.472
A51760,     0.000,    36.662,    20.473,     5.552
F51041,     0.000,    77.450,    14.963,     4.742
F51087,     0.000,    84.747,    20.690,     5.472
F51760,     0.000,    47.805,    33.110,     4.904
A51181,     0.000,    35.066,    42.096,     5.433
F51181,     0.000,    40.007,    44.184,     4.905
A51550,     0.000,    79.074,    31.408,     4.876
A51710,     0.000,    49.787,    24.547,     4.893
A51810,     0.000,    79.033,    40.762,     5.064
F51710,     0.000,    50.119,    24.565,     4.893
A51740,     0.000,    48.757,    29.021,     4.874
F51550,     0.000,    79.133,    31.396,     4.876
F51740,     0.000,    48.765,    29.019,     4.874
A51800,     0.000,    37.342,    35.052,     5.917
A51093,     0.000,    30.918,    40.541,     5.328
A51700,     0.000,    41.523,    37.653,     4.894
F51700,     0.000,    41.561,    37.654,     4.894
F51810,     0.000,    79.028,    40.747,     5.064
F51800,     0.000,    42.040,    35.047,     5.007
A51085,     0.000,    80.017,    17.508,     4.562
F51085,     0.000,    72.804,    18.393,     5.388
B51003,     0.000,   116.987,    27.855,     4.885
F51003,     0.000,   120.241,    25.712,     5.440
A51125,     0.000,   111.654,    30.968,     4.869
B51125,     0.000,   107.172,    30.812,     4.841
F51125,     0.000,   114.780,    29.923,     4.857
A51009,     0.000,    96.970,    31.257,     4.905
B51009,     0.000,    99.152,    29.045,     4.704
F51009,     0.000,   103.435,    29.993,     4.845
A51540,     0.000,    55.528,    20.043,     4.874
F51540,     0.000,    63.710,    36.575,     4.469
A51031,     0.000,    62.689,    14.851,     4.528
A51023,     0.000,   121.868,    23.844,     4.549
A51163,     0.000,    90.315,    24.353,     4.733
F51023,     0.000,   123.117,    23.859,     4.723
F51163,     0.000,    92.750,    23.741,     4.740
A51161,     0.000,   114.187,    24.917,     4.621
F51161,     0.000,   117.047,    22.473,     4.951
A51015,     0.000,    80.755,    26.040,     4.895
B51015,     0.000,    80.323,    26.039,     4.696
B51163,     0.000,    89.513,    26.208,     4.729
F51015,     0.000,    87.414,    22.037,     4.689
C51015,     0.000,    83.705,    19.596,     5.256
A51045,     0.000,    95.360,    27.548,     4.869
A51071,     0.005,    80.304,    27.912,     4.780
F51045,     0.000,    95.538,    27.508,     4.866
F51071,     0.030,    80.361,    27.822,     4.777
B51017,     0.000,    94.046,    22.668,     4.152
F51017,     0.000,    92.439,    22.714,     4.573
A51678,     0.000,    50.841,    27.298,     4.850
A51017,     0.000,    92.451,    24.824,     4.459
A51091,     0.000,    77.267,    27.641,     4.882
B51091,     0.000,    84.124,    27.558,     4.447
A51530,     0.000,    72.607,    53.421,     4.297
F51530,     0.000,    71.399,    53.649,     4.290
A51121,     0.000,    77.449,    24.821,     4.631
F51121,     0.000,    80.078,    23.413,     4.581
A51005,     0.000,   103.617,    26.430,     4.651
A54063,     0.000,    86.073,    22.625,     4.709
F51005,     0.007,   103.749,    26.312,     4.663
F54063,     0.000,    86.829,    23.091,     4.378
F51091,     0.000,    78.569,    23.341,     4.577
A51580,     0.000,    80.811,    49.266,     3.223
F51580,     0.000,    87.615,    43.372,     2.905
B51023,     0.000,   118.738,    24.800,     4.014
A51019,     0.000,   104.358,    23.998,     4.682
B51019,     0.000,   105.201,    23.720,     4.673
F51019,     0.000,   104.058,    23.506,     4.493
A51680,     0.000,    57.215,    35.995,     4.564
A11001,     0.000,    49.105,    34.872,     4.790
F11001,     0.000,    44.088,    36.701,     4.851
A51059,     0.000,    88.050,    22.647,     4.668
A51510,     0.000,    37.198,    30.460,     4.794
A51610,     0.000,    49.188,    39.005,     4.796
F51510,     0.000,    57.336,    43.993,     4.661
A51600,     0.000,    61.856,    42.396,     4.555
F51059,     0.000,    85.622,    19.463,     4.557
A51153,     0.000,    95.453,    22.452,     5.493
F51153,     0.000,    95.560,    22.427,     5.496
A24017,     0.000,    60.551,    15.458,     5.425
F24017,     0.000,    62.869,    14.604,     4.857
A51179,     0.000,   108.341,    22.451,     4.572
F51179,     0.000,   108.338,    22.455,     4.571
A51193,     0.000,    90.525,    35.998,     4.777
F51193,     0.000,    92.029,    34.818,     4.687
F51013,     0.000,    68.035,    38.425,     4.339
A51107,     0.000,    97.566,    22.607,     4.977
A51683,     0.000,    68.366,    38.626,     4.404
A51685,     0.000,    68.197,    39.677,     4.406
F51107,     0.000,    91.364,    22.627,     5.590
A51013,     0.000,    68.707,    37.094,     4.333
A24021,     0.000,   118.461,    31.640,     4.733
A42001,     0.000,   119.576,    22.131,     4.950
B42001,     0.000,   106.561,    22.307,     4.855
F42001,     0.000,   123.131,    20.496,     4.762
B24021,     0.000,   110.696,    33.677,     4.809
F24021,     0.000,   117.428,    32.232,     4.771
A51069,     0.000,   127.139,    24.282,     5.111
B51171,     0.000,   120.402,    26.509,     4.793
F51069,     0.000,   128.521,    25.005,     4.563
F51171,     0.000,   131.065,    25.706,     4.767
A24043,     0.000,   117.974,    37.068,     4.914
A42055,     0.000,   122.546,    33.356,     4.925
F24043,     0.000,   123.349,    29.470,     4.872
F42055,     0.000,   125.931,    27.717,     4.863
A51820,     0.000,    65.166,    51.912,     4.768
F51820,     0.000,    66.705,    51.328,     4.809
A51165,     0.000,   121.812,    28.437,     4.924
A54031,     0.000,    89.778,    23.560,     4.541
B51165,     0.000,   114.308,    20.599,     5.516
F51165,     0.000,   129.492,    22.862,     4.859
F54031,     0.000,    88.918,    24.430,     4.715
A51171,     0.000,   125.382,    28.181,     4.919
A51187,     0.000,   116.699,    23.667,     4.852
F51187,     0.000,   114.917,    25.526,     4.870
A51043,     0.000,   129.013,    26.110,     5.089
A51840,     0.000,    54.651,    28.668,     4.842
A51660,     0.000,    70.391,    53.905,     4.785
F51660,     0.000,    83.533,    48.614,     4.544
B42041,     0.000,    93.185,    33.734,     4.940
B42055,     0.000,   120.548,    29.763,     4.870
A54003,     0.000,   129.404,    30.398,     4.934
A54037,     0.000,   128.642,    33.417,     4.965
F54003,     0.000,   131.616,    27.142,     4.756
A51139,     0.000,   100.386,    26.530,     4.849
F51139,     0.000,   100.435,    26.496,     4.849
A51790,     0.000,    55.482,    22.723,     4.847
F51790,     0.000,    74.600,    44.852,     4.545
A42099,     0.000,   111.009,    26.534,     4.706
A54065,     0.000,   126.962,    21.632,     4.833
A42057,     0.000,   108.777,    31.666,     4.646
C51165,     0.000,   115.766,    26.696,     4.846
A54027,     0.000,   128.395,    24.777,     4.861
A24001,     0.000,   110.590,    24.124,     5.638
C42009,     0.000,   120.848,    22.221,     4.574
F24001,     0.000,   106.676,    23.161,     5.790
F54027,     0.000,   126.677,    26.082,     4.841
B51139,     0.000,    99.189,    26.726,     4.771
B51187,     0.000,   116.429,    23.420,     4.828
F51043,     0.000,   131.335,    25.044,     5.008
F54037,     0.000,   138.072,    23.630,     4.921
A42009,     0.000,   117.396,    24.808,     4.785
A54071,     0.000,    86.038,    23.687,     4.735
F54071,     0.000,    88.881,    23.255,     4.601
A54023,     0.000,    84.780,    28.863,     4.727
A54057,     0.000,    82.828,    24.788,     5.165
B54023,     0.000,    87.270,    26.631,     5.619
B54057,     0.000,    81.133,    25.646,     5.868
B54071,     0.000,    78.940,    29.427,     4.799
B54031,     0.000,    91.649,    21.728,     4.534
A42111,     0.000,    94.327,    24.911,     4.579
B24001,     0.000,   101.464,    28.590,     4.787
B42009,     0.000,   118.145,    23.980,     4.769
A24023,     0.000,    77.850,    39.267,     4.894
F54023,     0.000,    85.741,    27.158,     4.542
A54077,     0.000,    79.633,    24.275,     4.261
A54093,     0.000,    91.308,    24.941,     4.300
F24023,     0.000,    79.181,    37.847,     4.823
F54057,     0.000,    82.940,    23.527,     4.456
F54065,     0.000,   125.752,    22.476,     4.472
A42071,     0.000,    87.331,    23.771,     4.764
A42133,     0.000,   116.357,    43.974,     4.881
A42075,     0.000,    96.756,    39.826,     4.879
A42011,     0.000,   102.526,    23.136,     4.617
F42133,     0.000,   114.335,    40.982,     5.047
F42075,     0.000,    98.805,    34.440,     4.873
F42071,     0.000,    90.462,    20.977,     4.474
A42041,     0.000,   106.210,    25.373,     4.862
F42041,     0.000,    95.102,    34.506,     4.951
F42011,     0.000,   101.452,    21.732,     4.484
A42107,     0.000,    94.920,    24.279,     4.683
F42107,     0.000,    95.063,    23.245,     4.524
A42067,     0.000,   119.769,    25.781,     4.863
A42043,     0.000,    98.389,    23.594,     5.383
F42043,     0.000,   100.865,    24.169,     4.841
A42087,     0.000,   105.820,    24.984,     4.788
A42027,     0.000,   101.981,    85.206,     6.217
A42109,     0.000,   104.943,    20.330,     4.889
F42087,     0.000,   105.179,    24.141,     4.544
A42097,     0.000,   104.831,    63.342,     5.290
A42037,     0.000,   100.858,    61.184,     5.243
A42061,     0.000,   103.162,    22.679,     4.546
A42119,     0.000,   101.500,    41.444,     4.848
B42043,     0.000,   104.316,    23.381,     4.998
A42013,     0.000,   103.132,    25.225,     4.692
A42021,     0.000,    85.086,    25.190,     4.759
B42027,     0.000,    98.770,    84.186,     6.187
B42119,     0.000,   103.074,    39.500,     5.032
A42093,     0.000,   105.923,    47.791,     4.905
B42081,     0.000,    98.065,    28.435,     4.896
A42025,     0.000,    81.210,    18.825,     4.483
A42079,     0.000,    92.023,    27.932,     4.889
F42013,     0.000,   101.506,    22.379,     5.035
F42021,     0.000,    84.899,    24.298,     4.814
A42113,     0.000,   102.445,    33.270,     4.957
B42079,     0.000,    89.481,    26.347,     4.753
B42035,     0.000,    77.951,    20.552,     4.800
A42081,     0.000,    90.859,    29.369,     4.799
F42061,     0.000,    97.029,    22.611,     4.838
A42115,     0.000,    84.264,    29.245,     4.852
A42127,     0.000,    91.442,    34.832,     4.726
A42117,     0.000,    92.665,    36.345,     4.900
F42009,     0.000,   115.900,    24.522,     4.453
B42015,     0.000,    91.369,    30.840,     4.868
B42131,     0.000,    92.891,    24.296,     4.704
A42131,     0.000,    97.075,    24.824,     4.971
A42069,     0.000,    86.722,    23.933,     4.938
F42069,     0.000,    86.158,    23.664,     5.042
A42035,     0.000,    73.929,    22.085,     4.781
A42015,     0.000,    94.724,    29.786,     4.887
A42105,     0.000,    84.942,    34.098,     4.839
A42023,     0.000,    91.096,    26.478,     4.802
A36015,     0.000,    95.219,    28.720,     4.778
A36101,     0.000,    94.193,    24.461,     4.713
F42117,     0.000,    96.443,    31.996,     4.737
A36097,     0.000,   113.226,    34.544,     4.757
A36107,     0.000,    78.475,    25.708,     4.881
A36109,     0.000,    79.241,    18.957,     4.581
A42033,     0.000,    89.967,    33.302,     4.853
F42027,     0.000,   101.163,    79.333,     6.323
A36051,     0.000,    75.285,    40.807,     4.889
A36069,     0.000,    88.331,    44.420,     4.920
A36123,     0.000,   106.612,    35.526,     4.805
F36101,     0.000,    94.303,    24.083,     4.690
A36007,     0.000,    84.855,    29.703,     4.843
A42047,     0.000,    77.313,    23.514,     4.800
A36023,     0.000,    79.756,    32.033,     4.842
A42083,     0.000,    82.021,    24.586,     4.723
A42063,     0.000,    87.140,    20.202,     4.638
A42065,     0.000,    85.041,    27.728,     4.656
F42033,     0.000,    89.923,    34.523,     4.787
A36003,     0.000,    83.213,    44.352,     4.899
F36003,     0.000,    83.177,    44.257,     4.897
A36017,     0.000,    84.124,    46.595,     5.080
A36053,     0.000,    83.851,    38.228,     4.889
F42035,     0.000,    73.117,    21.101,     4.369
F42081,     0.000,    88.980,    27.533,     4.585
A36067,     0.000,    89.060,    28.624,     4.821
F36007,     0.000,    83.481,    31.171,     4.924
F42119,     0.000,   101.136,    40.747,     4.791
A36065,     0.000,    95.339,    76.607,     6.209
A36025,     0.000,    82.841,    33.641,     4.817
A36077,     0.000,    79.966,    37.022,     4.948
F36025,     0.000,    82.939,    33.735,     4.824
A36043,     0.000,    81.824,    46.948,     5.186
F36015,     0.000,    95.166,    28.861,     4.742
A36095,     0.000,    87.767,    30.265,     4.821
F42115,     0.000,    80.891,    26.946,     4.575
F42079,     0.000,    92.938,    24.678,     4.570
F42097,     0.000,   105.220,    61.100,     5.186
end
