TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.290500,1,0.03,0.3,0,50,72.59750,5,0.5,2,0,550,554.5610,5,1,8,0,300,15.08300,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.931500,1,0.03,0.3,0,50,428.0950,5,0.5,2,0,550,30.17250,5,1,8,0,300,0.761000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.209500,1,0.03,0.3,0,50,43.83950,5,0.5,2,0,550,572.0200,5,1,8,0,300,28.04100,6,0.5,1,0,100,0,0,0,0,na,na
A11001,3.722000,1,0.03,0.3,0,50,151.3935,5,0.5,2,0,550,150.1115,5,1,8,0,300,8.069500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.555500,1,0.03,0.3,0,50,454.3100,5,0.5,2,0,550,46.25250,5,1,8,0,300,1.391500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.425000,1,0.03,0.3,0,50,192.6125,5,0.5,2,0,550,29.63400,5,1,8,0,300,0.827500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.358000,1,0.03,0.3,0,50,58.82450,5,0.5,2,0,550,270.2260,5,1,8,0,300,9.138500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.249500,1,0.03,0.3,0,50,107.5475,5,0.5,2,0,550,42.96550,5,1,8,0,300,1.021000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.785500,1,0.03,0.3,0,50,234.2955,5,0.5,2,0,550,120.6315,5,1,8,0,300,4.082000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.367500,1,0.03,0.3,0,50,152.6365,5,0.5,2,0,550,546.1635,5,1,8,0,300,14.97100,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.532000,1,0.03,0.3,0,50,314.6935,5,0.5,2,0,550,145.7700,5,1,8,0,300,5.228500,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.260000,1,0.03,0.3,0,50,202.8840,5,0.5,2,0,550,18.11050,5,1,8,0,300,0.650500,6,0.5,1,0,100,0,0,0,0,na,na
