TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.009164,0.288574,0,0.000916,0.009164,0.500000,0.000289,0.001516
A10003,1,0,0,1,0,1,0,1,0,0.034532,0.449757,0,0.003454,0.034532,0.500000,0.000450,0.002458
A10005,1,0,0,1,0,1,0,1,0,0.016398,0.367301,0,0.001640,0.016398,0.500000,0.000367,0.001341
A11001,1,0,0,1,0,1,0,1,0,0.009001,0.279494,0,0.000900,0.009001,0.500000,0.000279,0.001989
A24001,1,0,0,1,0,1,0,1,0,0.018542,0.340883,0,0.001854,0.018542,0.500000,0.000341,0.005496
A24003,1,0,0,1,0,1,0,1,0,0.031211,0.436401,0,0.003120,0.031211,0.500000,0.000436,0.002505
A24005,1,0,0,1,0,1,0,1,0,0.009873,0.299193,0,0.000987,0.009873,0.500000,0.000299,0.001172
A24009,1,0,0,1,0,1,0,1,0,0.014954,0.351813,0,0.001495,0.014954,0.500000,0.000352,0.001939
A24011,1,0,0,1,0,1,0,1,0,0.036912,0.468779,0,0.003692,0.036912,0.500000,0.000469,0.003058
A24013,1,0,0,1,0,1,0,1,0,0.016332,0.356739,0,0.001634,0.016332,0.500000,0.000357,0.002268
A24015,1,0,0,1,0,1,0,1,0,0.013969,0.339929,0,0.001397,0.013969,0.500000,0.000340,0.001909
A24017,1,0,0,1,0,1,0,1,0,0.025484,0.435470,0,0.002547,0.025484,0.500000,0.000435,0.003763
A24019,1,0,0,1,0,1,0,1,0,0.040243,0.472700,0,0.004025,0.040243,0.500000,0.000473,0.003801
A24021,1,0,0,1,0,1,0,1,0,0.014853,0.344087,0,0.001485,0.014853,0.500000,0.000344,0.002127
A24023,1,0,0,1,0,1,0,1,0,0.049700,0.511372,0,0.004971,0.049700,0.500000,0.000511,0.003158
A24025,1,0,0,1,0,1,0,1,0,0.018747,0.389467,0,0.001875,0.018747,0.500000,0.000389,0.001469
A24027,1,0,0,1,0,1,0,1,0,0.013414,0.338704,0,0.001341,0.013414,0.500000,0.000339,0.001658
A24029,1,0,0,1,0,1,0,1,0,0.033560,0.475893,0,0.003355,0.033560,0.500000,0.000476,0.002254
A24031,1,0,0,1,0,1,0,1,0,0.008431,0.276256,0,0.000843,0.008431,0.500000,0.000276,0.001468
