TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.056462,0.100000,0.,10.00000,0.056462,na,na,0.056462,0.009243,0.,10.00000,0.056462,na,na,0.000100,0.092841,0.000046,0.013564,0.200000,na,na,0.000100,0.009852,0.000091,0.010000,0.000100,50000.00,25952.79,0.001,1.07,19.39472,346.7836,0.001,1.07,0.100000,45.84502,0.001,1.07,0.100000,45.84502,0.001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.133113,0.046960,0.,10.00000,0.133113,na,na,0.133113,0.002819,0.,10.00000,0.133113,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,40732.97,24845.59,0.001,1.07,24.55016,362.2372,0.001,1.07,0.100000,30.81816,0.001,1.07,0.100000,30.81816,0.001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.051194,0.100000,0.,10.00000,0.051194,na,na,0.051194,0.010686,0.,10.00000,0.051194,na,na,0.000100,0.010488,0.000442,0.010000,0.200000,na,na,0.000100,0.001590,0.000618,0.010000,0.000100,50000.00,50000.00,0.001,1.07,9.804572,155.5253,0.001,1.07,0.139730,56.35619,0.001,1.07,0.139730,56.35619,0.001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.075263,0.099982,0.,10.00000,0.075263,na,na,0.075263,0.005992,0.,10.00000,0.075263,na,na,0.000100,0.100000,0.000019,0.051803,0.200000,na,na,0.000100,0.015312,0.000038,0.010480,0.000100,39965.47,20362.12,0.001,1.07,25.02160,441.9975,0.001,1.07,0.100000,41.58008,0.001,1.07,0.100000,41.58008,0.001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.172622,0.033456,0.,10.00000,0.172622,na,na,0.172622,0.002012,0.,10.00000,0.172622,na,na,0.000100,0.100000,0.100E-04,0.729794,0.200000,na,na,0.000100,0.042045,0.100E-04,0.121633,0.000100,28122.07,17366.85,0.001,1.07,35.55926,518.2285,0.001,1.07,0.100000,32.32683,0.001,1.07,0.100000,32.32683,0.001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.097808,0.070046,0.,10.00000,0.097808,na,na,0.097808,0.004203,0.,10.00000,0.097808,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,41645.57,23319.51,0.001,1.07,24.01217,385.9429,0.001,1.07,0.100000,36.84509,0.001,1.07,0.100000,36.84509,0.001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.027564,0.100000,0.,7.834545,0.027564,na,na,0.021780,0.027532,0.,7.834545,0.021780,na,na,0.000100,0.014413,0.000301,0.033680,0.200000,na,na,0.000100,0.001836,0.000504,0.010000,0.000100,43908.33,25092.49,0.001,1.07,22.77473,358.6730,0.001,1.07,0.147901,62.15030,0.001,1.07,0.147901,62.15030,0.001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.087565,0.081574,0.,10.00000,0.087565,na,na,0.087565,0.004899,0.,10.00000,0.087565,na,na,0.000100,0.100000,0.000015,0.010000,0.200000,na,na,0.000100,0.026247,0.000030,0.010000,0.000100,43462.63,22406.24,0.001,1.07,23.00827,401.6737,0.001,1.07,0.100000,38.04743,0.001,1.07,0.100000,38.04743,0.001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.245251,0.019847,0.,10.00000,0.245251,na,na,0.245251,0.001191,0.,10.00000,0.245251,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,42637.94,23142.60,0.001,1.07,23.45330,388.8930,0.001,1.07,0.100000,27.78255,0.001,1.07,0.100000,27.78255,0.001,1.07,na,na,na,na,na,na
