TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.027763,0.100000,0.,9.195657,0.027763,na,na,0.027763,0.018798,0.,9.195657,0.027763,na,na,0.000100,0.100000,0.100E-04,0.073762,0.200000,na,na,0.000100,0.054604,0.000012,0.054384,0.000100,48783.10,23743.76,0.001,1.07,19.87852,379.0468,0.001,1.07,0.100000,46.67461,0.001,1.07,0.100000,46.67461,0.001,1.07,na,na,na,na,na,na
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.068288,0.091537,0.,10.00000,0.068288,na,na,0.068288,0.005494,0.,10.00000,0.068288,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,39352.70,19383.28,0.001,1.07,25.41125,464.3178,0.001,1.07,0.100000,31.88307,0.001,1.07,0.100000,31.88307,0.001,1.07,na,na,na,na,na,na
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.021706,0.100000,0.,10.00000,0.021706,na,na,0.021706,0.025202,0.,10.00000,0.021706,na,na,0.000100,0.011615,0.000395,0.011768,0.200000,na,na,0.000100,0.001761,0.000554,0.011768,0.000100,50000.00,46138.39,0.001,1.07,9.365174,168.5422,0.001,1.07,0.150311,60.25605,0.001,1.07,0.150311,60.25605,0.001,1.07,na,na,na,na,na,na
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.037569,0.100000,0.,8.970126,0.037569,na,na,0.037569,0.012005,0.,8.970126,0.037569,na,na,0.000100,0.100000,0.100E-04,0.174738,0.200000,na,na,0.000100,0.100000,0.100E-04,0.035350,0.000100,38233.91,17990.89,0.001,1.07,26.15479,500.2535,0.001,1.07,0.100000,41.89631,0.001,1.07,0.100000,41.89631,0.001,1.07,na,na,na,na,na,na
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.086237,0.066969,0.,10.00000,0.086237,na,na,0.086237,0.004028,0.,10.00000,0.086237,na,na,0.000100,0.100000,0.100E-04,1.211476,0.200000,na,na,0.000100,0.100000,0.100E-04,0.201913,0.000100,27533.03,14582.42,0.001,1.07,36.32001,617.1815,0.001,1.07,0.100000,32.97137,0.001,1.07,0.100000,32.97137,0.001,1.07,na,na,na,na,na,na
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.048625,0.100000,0.,10.00000,0.048625,na,na,0.048625,0.008455,0.,10.00000,0.048625,na,na,0.000100,0.100000,0.100E-04,0.014930,0.200000,na,na,0.000100,0.100000,0.100E-04,0.014930,0.000100,40102.27,18365.46,0.001,1.07,24.93625,490.0502,0.001,1.07,0.100000,38.44527,0.001,1.07,0.100000,38.44527,0.001,1.07,na,na,na,na,na,na
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.015061,0.100000,0.,7.095238,0.015061,na,na,0.011901,0.050387,0.,7.095238,0.011901,na,na,0.000100,0.012586,0.000330,0.080664,0.200000,na,na,0.000100,0.001603,0.000553,0.023949,0.000100,48352.25,25439.95,0.001,1.07,20.68157,353.7744,0.001,1.07,0.153959,65.21820,0.001,1.07,0.153959,65.21820,0.001,1.07,na,na,na,na,na,na
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.043625,0.100000,0.,9.261583,0.043625,na,na,0.043625,0.009833,0.,9.261583,0.043625,na,na,0.000100,0.100000,0.100E-04,0.035457,0.200000,na,na,0.000100,0.100000,0.100E-04,0.035457,0.000100,42161.84,18874.26,0.001,1.07,23.71813,476.8396,0.001,1.07,0.100000,39.12385,0.001,1.07,0.100000,39.12385,0.001,1.07,na,na,na,na,na,na
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.168154,0.028946,0.,10.00000,0.168154,na,na,0.168154,0.001738,0.,10.00000,0.168154,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,41786.31,17404.70,0.001,1.07,23.93129,517.1012,0.001,1.07,0.100000,28.55449,0.001,1.07,0.100000,28.55449,0.001,1.07,na,na,na,na,na,na
