TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.016068,0.058507,0,0.001607,0.016068,0.500000,0.000058,0.484E-05
A10003,1,0,0,1,0,1,0,1,0,0.004588,0.018646,0,0.000459,0.004588,0.500000,0.000019,0.299E-05
A10005,1,0,0,1,0,1,0,1,0,0.019890,0.060874,0,0.001990,0.019890,0.500000,0.000060,0.386E-05
A11001,1,0,0,1,0,1,0,1,0,0.002676,0.023562,0,0.000268,0.002676,0.500000,0.000023,0.252E-05
A24001,1,0,0,1,0,1,0,1,0,0.002715,0.019478,0,0.000272,0.002715,0.500000,0.000019,0.466E-05
A24003,1,0,0,1,0,1,0,1,0,0.002657,0.015059,0,0.000265,0.002657,0.500000,0.000015,0.236E-05
A24005,1,0,0,1,0,1,0,1,0,0.010651,0.049735,0,0.001065,0.010651,0.500000,0.000050,0.295E-05
A24009,1,0,0,1,0,1,0,1,0,0.002824,0.019076,0,0.000282,0.002824,0.500000,0.000019,0.253E-05
A24011,1,0,0,1,0,1,0,1,0,0.003989,0.015876,0,0.000399,0.003989,0.500000,0.000016,0.361E-05
A24013,1,0,0,1,0,1,0,1,0,0.007257,0.030763,0,0.000725,0.007257,0.500000,0.000031,0.427E-05
A24015,1,0,0,1,0,1,0,1,0,0.007535,0.033989,0,0.000753,0.007535,0.500000,0.000034,0.377E-05
A24017,1,0,0,1,0,1,0,1,0,0.002122,0.013300,0,0.000212,0.002122,0.500000,0.000013,0.352E-05
A24019,1,0,0,1,0,1,0,1,0,0.001513,0.009345,0,0.000152,0.001513,0.500000,0.934E-05,0.265E-05
A24021,1,0,0,1,0,1,0,1,0,0.009530,0.035524,0,0.000952,0.009530,0.500000,0.000035,0.488E-05
A24023,1,0,0,1,0,1,0,1,0,0.001616,0.009424,0,0.000161,0.001616,0.500000,0.942E-05,0.208E-05
A24025,1,0,0,1,0,1,0,1,0,0.007327,0.033228,0,0.000732,0.007327,0.500000,0.000034,0.267E-05
A24027,1,0,0,1,0,1,0,1,0,0.006103,0.029270,0,0.000611,0.006103,0.500000,0.000029,0.328E-05
A24029,1,0,0,1,0,1,0,1,0,0.003005,0.015446,0,0.000301,0.003005,0.500000,0.000015,0.240E-05
A24031,1,0,0,1,0,1,0,1,0,0.009746,0.045179,0,0.000975,0.009746,0.500000,0.000046,0.384E-05
