TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.001119,0.032080,0,0.000112,0.001119,0.500000,0.000032,0.165E-05
A10003,1,0,0,1,0,1,0,1,0,0.000363,0.011629,0,0.000036,0.000363,0.500000,0.000012,0.140E-05
A10005,1,0,0,1,0,1,0,1,0,0.001435,0.034043,0,0.000143,0.001435,0.500000,0.000034,0.152E-05
A11001,1,0,0,1,0,1,0,1,0,0.000205,0.014040,0,0.000020,0.000205,0.500000,0.000014,0.134E-05
A24001,1,0,0,1,0,1,0,1,0,0.000210,0.012034,0,0.000021,0.000210,0.500000,0.000012,0.161E-05
A24003,1,0,0,1,0,1,0,1,0,0.000218,0.009703,0,0.000022,0.000218,0.500000,0.970E-05,0.132E-05
A24005,1,0,0,1,0,1,0,1,0,0.000751,0.027642,0,0.000075,0.000751,0.500000,0.000028,0.139E-05
A24009,1,0,0,1,0,1,0,1,0,0.000221,0.011836,0,0.000022,0.000221,0.500000,0.000012,0.134E-05
A24011,1,0,0,1,0,1,0,1,0,0.000338,0.010467,0,0.000034,0.000338,0.500000,0.000010,0.149E-05
A24013,1,0,0,1,0,1,0,1,0,0.000537,0.017998,0,0.000054,0.000537,0.500000,0.000018,0.157E-05
A24015,1,0,0,1,0,1,0,1,0,0.000550,0.019548,0,0.000055,0.000550,0.500000,0.000020,0.150E-05
A24017,1,0,0,1,0,1,0,1,0,0.000174,0.008598,0,0.000017,0.000174,0.500000,0.860E-05,0.147E-05
A24019,1,0,0,1,0,1,0,1,0,0.000141,0.006808,0,0.000014,0.000141,0.500000,0.681E-05,0.136E-05
A24021,1,0,0,1,0,1,0,1,0,0.000683,0.020246,0,0.000068,0.000683,0.500000,0.000020,0.165E-05
A24023,1,0,0,1,0,1,0,1,0,0.000148,0.006805,0,0.000015,0.000148,0.500000,0.680E-05,0.128E-05
A24025,1,0,0,1,0,1,0,1,0,0.000538,0.019265,0,0.000054,0.000538,0.500000,0.000019,0.136E-05
A24027,1,0,0,1,0,1,0,1,0,0.000450,0.016972,0,0.000045,0.000450,0.500000,0.000017,0.144E-05
A24029,1,0,0,1,0,1,0,1,0,0.000239,0.009687,0,0.000024,0.000239,0.500000,0.969E-05,0.132E-05
A24031,1,0,0,1,0,1,0,1,0,0.000697,0.025459,0,0.000070,0.000697,0.500000,0.000025,0.151E-05
A24033,1,0,0,1,0,1,0,1,0,0.000372,0.015920,0,0.000037,0.000372,0.500000,0.000016,0.153E-05
A24035,1,0,0,1,0,1,0,1,0,0.000441,0.016546,0,0.000044,0.000441,0.500000,0.000017,0.138E-05
A24037,1,0,0,1,0,1,0,1,0,0.000264,0.012017,0,0.000026,0.000264,0.500000,0.000012,0.153E-05
A24039,1,0,0,1,0,1,0,1,0,0.000462,0.011164,0,0.000046,0.000462,0.500000,0.000011,0.173E-05
A24041,1,0,0,1,0,1,0,1,0,0.000208,0.008482,0,0.000021,0.000208,0.500000,0.848E-05,0.136E-05
A24043,1,0,0,1,0,1,0,1,0,0.001906,0.067056,0,0.000190,0.001906,0.500000,0.000067,0.143E-05
A24045,1,0,0,1,0,1,0,1,0,0.001028,0.019521,0,0.000103,0.001028,0.500000,0.000020,0.216E-05
A24047,1,0,0,1,0,1,0,1,0,0.000345,0.011662,0,0.000035,0.000345,0.500000,0.000012,0.162E-05
A24510,1,0,0,1,0,1,0,1,0,0.000137,0.009336,0,0.000014,0.000137,0.500000,0.934E-05,0.118E-05
A36003,1,0,0,1,0,1,0,1,0,0.000129,0.007183,0,0.000013,0.000129,0.500000,0.718E-05,0.146E-05
A36007,1,0,0,1,0,1,0,1,0,0.000142,0.008169,0,0.000014,0.000142,0.500000,0.817E-05,0.127E-05
A36015,1,0,0,1,0,1,0,1,0,0.000159,0.009451,0,0.000016,0.000159,0.500000,0.945E-05,0.148E-05
A36017,1,0,0,1,0,1,0,1,0,0.000129,0.007367,0,0.000013,0.000129,0.500000,0.737E-05,0.122E-05
A36023,1,0,0,1,0,1,0,1,0,0.000148,0.008264,0,0.000015,0.000148,0.500000,0.826E-05,0.121E-05
A36025,1,0,0,1,0,1,0,1,0,0.000122,0.007183,0,0.000012,0.000122,0.500000,0.718E-05,0.125E-05
A36043,1,0,0,1,0,1,0,1,0,0.000126,0.006913,0,0.000013,0.000126,0.500000,0.691E-05,0.123E-05
