TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.163133,0.500000,0,0.016314,0.163133,0.500000,0.000546,0.000194
A10003,1,0,0,1,0,1,0,1,0,0.055520,0.500000,0,0.005552,0.055520,0.500000,0.000199,0.000133
A10005,1,0,0,1,0,1,0,1,0,0.352500,0.500000,0,0.035250,0.352500,0.500000,0.000751,0.000207
A11001,1,0,0,1,0,1,0,1,0,0.142962,0.500000,0,0.014296,0.142962,0.500000,0.000495,0.000236
A24001,1,0,0,1,0,1,0,1,0,0.201675,0.500000,0,0.020168,0.201675,0.500000,0.000480,0.000524
A24003,1,0,0,1,0,1,0,1,0,0.064028,0.500000,0,0.006402,0.064028,0.500000,0.000221,0.000150
A24005,1,0,0,1,0,1,0,1,0,0.237753,0.500000,0,0.023775,0.237753,0.500000,0.000739,0.000165
A24009,1,0,0,1,0,1,0,1,0,0.114592,0.500000,0,0.011459,0.114592,0.500000,0.000372,0.000197
A24011,1,0,0,1,0,1,0,1,0,0.087102,0.500000,0,0.008710,0.087102,0.500000,0.000227,0.000214
A24013,1,0,0,1,0,1,0,1,0,0.141487,0.500000,0,0.014149,0.141487,0.500000,0.000414,0.000234
A24015,1,0,0,1,0,1,0,1,0,0.149269,0.500000,0,0.014927,0.149269,0.500000,0.000453,0.000210
A24017,1,0,0,1,0,1,0,1,0,0.065051,0.500000,0,0.006505,0.065051,0.500000,0.000221,0.000244
A24019,1,0,0,1,0,1,0,1,0,0.043699,0.500000,0,0.004370,0.043699,0.500000,0.000152,0.000182
A24021,1,0,0,1,0,1,0,1,0,0.158052,0.500000,0,0.015806,0.158052,0.500000,0.000448,0.000243
A24023,1,0,0,1,0,1,0,1,0,0.083173,0.500000,0,0.008317,0.083173,0.500000,0.000207,0.000191
A24025,1,0,0,1,0,1,0,1,0,0.142651,0.500000,0,0.014266,0.142651,0.500000,0.000441,0.000149
A24027,1,0,0,1,0,1,0,1,0,0.149931,0.500000,0,0.014993,0.149931,0.500000,0.000485,0.000182
A24029,1,0,0,1,0,1,0,1,0,0.093680,0.500000,0,0.009368,0.093680,0.500000,0.000261,0.000173
A24031,1,0,0,1,0,1,0,1,0,0.173100,0.500000,0,0.017310,0.173100,0.500000,0.000600,0.000190
A24033,1,0,0,1,0,1,0,1,0,0.183929,0.500000,0,0.018393,0.183929,0.500000,0.000547,0.000268
A24035,1,0,0,1,0,1,0,1,0,0.116737,0.500000,0,0.011674,0.116737,0.500000,0.000372,0.000162
A24037,1,0,0,1,0,1,0,1,0,0.089842,0.500000,0,0.008984,0.089842,0.500000,0.000296,0.000260
A24039,1,0,0,1,0,1,0,1,0,0.257346,0.500000,0,0.025734,0.257346,0.500000,0.000351,0.000474
A24041,1,0,0,1,0,1,0,1,0,0.053258,0.500000,0,0.005326,0.053258,0.500000,0.000179,0.000160
A24043,1,0,0,1,0,1,0,1,0,0.971948,0.500000,0,0.097195,0.971948,0.500000,0.002620,0.000193
A24045,1,0,0,1,0,1,0,1,0,0.549886,0.500000,0,0.054988,0.549886,0.500000,0.000619,0.000684
A24047,1,0,0,1,0,1,0,1,0,0.143724,0.500000,0,0.014372,0.143724,0.500000,0.000323,0.000330
A24510,1,0,0,1,0,1,0,1,0,0.122409,0.500000,0,0.012242,0.122409,0.500000,0.000364,0.000149
A36003,1,0,0,1,0,1,0,1,0,0.149927,0.500000,0,0.014993,0.149927,0.500000,0.000315,0.000448
A36007,1,0,0,1,0,1,0,1,0,0.184045,0.500000,0,0.018404,0.184045,0.500000,0.000379,0.000280
A36015,1,0,0,1,0,1,0,1,0,0.178154,0.500000,0,0.017816,0.178154,0.500000,0.000414,0.000448
A36017,1,0,0,1,0,1,0,1,0,0.174567,0.500000,0,0.017456,0.174567,0.500000,0.000345,0.000235
A36023,1,0,0,1,0,1,0,1,0,0.199757,0.500000,0,0.019975,0.199757,0.500000,0.000393,0.000217
A36025,1,0,0,1,0,1,0,1,0,0.187341,0.500000,0,0.018735,0.187341,0.500000,0.000363,0.000277
A36043,1,0,0,1,0,1,0,1,0,0.155992,0.500000,0,0.015599,0.155992,0.500000,0.000312,0.000231
A36051,1,0,0,1,0,1,0,1,0,0.180566,0.500000,0,0.018057,0.180566,0.500000,0.000372,0.000312
A36053,1,0,0,1,0,1,0,1,0,0.214813,0.500000,0,0.021481,0.214813,0.500000,0.000436,0.000213
A36065,1,0,0,1,0,1,0,1,0,0.158693,0.500000,0,0.015869,0.158693,0.500000,0.000349,0.000196
A36067,1,0,0,1,0,1,0,1,0,0.198735,0.500000,0,0.019874,0.198735,0.500000,0.000433,0.000185
A36069,1,0,0,1,0,1,0,1,0,0.179153,0.500000,0,0.017916,0.179153,0.500000,0.000401,0.000305
A36077,1,0,0,1,0,1,0,1,0,0.169939,0.500000,0,0.016994,0.169939,0.500000,0.000356,0.000234
A36095,1,0,0,1,0,1,0,1,0,0.159268,0.500000,0,0.015927,0.159268,0.500000,0.000350,0.000212
A36097,1,0,0,1,0,1,0,1,0,0.168745,0.500000,0,0.016875,0.168745,0.500000,0.000354,0.000353
A36101,1,0,0,1,0,1,0,1,0,0.195695,0.500000,0,0.019570,0.195695,0.500000,0.000444,0.000386
A36107,1,0,0,1,0,1,0,1,0,0.183791,0.500000,0,0.018379,0.183791,0.500000,0.000376,0.000345
A36109,1,0,0,1,0,1,0,1,0,0.121970,0.500000,0,0.012197,0.121970,0.500000,0.000273,0.000299
A36123,1,0,0,1,0,1,0,1,0,0.177372,0.500000,0,0.017737,0.177372,0.500000,0.000384,0.000318
A37001,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37005,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37009,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37033,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37067,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37077,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37081,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37131,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37135,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37145,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37157,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37169,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37171,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37181,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37185,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A37189,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A42001,1,0,0,1,0,1,0,1,0,0.134661,0.500000,0,0.013466,0.134661,0.500000,0.000316,0.000479
