TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.282444,0.047267,0.,10.00000,0.282444,na,na,0.282444,0.009461,0.,10.00000,0.282444,na,na,0.030173,0.005477,0.000337,4.900524,0.030173,na,na,0.000100,0.005477,0.000495,0.816753,0.000100,69.41623,50000.00,0.0001,1.07,14405.85,46.70956,0.0001,1.07,1.465313,3.070467,0.0001,1.07,1.465313,3.070467,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.207002,0.004864,0.,10.00000,0.207002,na,na,0.207002,0.000973,0.,10.00000,0.207002,na,na,0.026898,0.017927,0.000080,5.644488,0.026898,na,na,0.000100,0.017927,0.000160,0.940752,0.000100,150.7015,50000.00,0.0001,1.07,6635.637,133.3359,0.0001,1.07,0.775543,3.744009,0.0001,1.07,0.775543,3.744009,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.436170,0.070494,0.,10.00000,0.436170,na,na,0.304488,0.014108,0.,10.00000,0.304488,na,na,0.030450,0.001207,0.001997,1.066642,0.030450,na,na,0.000100,0.001207,0.002194,0.177773,0.000100,18.62576,50000.00,0.0001,1.07,50000.00,3.612157,0.0001,1.07,4.394634,4.760043,0.0001,1.07,4.394634,4.760043,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.001000,0.002001,0.,10.00000,1.000000,na,na,0.001000,0.000400,0.,5.574812,1.000000,na,na,0.001000,0.000539,0.005765,0.299371,0.200000,na,na,0.000100,0.000539,0.006395,0.049896,0.000100,11567.10,50000.00,0.0001,1.07,86.45212,22.76275,0.0001,1.07,2.635685,2.458295,0.0001,1.07,2.635685,2.458295,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.189140,0.002514,0.,10.00000,0.189140,na,na,0.189140,0.000503,0.,10.00000,0.189140,na,na,0.030076,0.041833,0.000024,3.986462,0.030076,na,na,0.000100,0.041833,0.000049,0.664410,0.000100,91.19186,50000.00,0.0001,1.07,10965.89,42.78556,0.0001,1.07,0.292296,2.140877,0.0001,1.07,0.292296,2.140877,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.157367,0.004357,0.,10.00000,0.157367,na,na,0.157367,0.000870,0.,10.00000,0.157367,na,na,0.020216,0.007494,0.000226,0.731940,0.020216,na,na,0.000100,0.007494,0.000452,0.121989,0.000100,93.02267,50000.00,0.0001,1.07,10750.06,156.6128,0.0001,1.07,1.625704,4.497488,0.0001,1.07,1.625704,4.497488,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.115486,0.007285,0.,10.00000,0.115486,na,na,0.115486,0.001456,0.,10.00000,0.115486,na,na,0.014136,0.001636,0.001140,1.661805,0.014136,na,na,0.000100,0.001636,0.001140,0.276968,0.000100,290.2772,50000.00,0.0001,1.07,3444.984,105.7002,0.0001,1.07,3.823906,4.674149,0.0001,1.07,3.823906,4.674149,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.268309,0.018654,0.,10.00000,0.268309,na,na,0.268309,0.003726,0.,10.00000,0.268309,na,na,0.037976,0.009367,0.000169,6.225692,0.037976,na,na,0.000100,0.009367,0.000315,1.037619,0.000100,187.3165,50000.00,0.0001,1.07,5338.556,143.2825,0.0001,1.07,1.058717,2.975073,0.0001,1.07,1.058717,2.975073,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,0,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.409453,0.016483,0.,10.00000,0.409453,na,na,0.409453,0.003290,0.,10.00000,0.409453,na,na,0.044469,0.022027,0.000062,3.487770,0.044469,na,na,0.000100,0.022027,0.000123,0.581291,0.000100,6.598990,50000.00,0.0001,1.07,50000.00,48.25659,0.0001,1.07,0.607012,2.803994,0.0001,1.07,0.607012,2.803994,0.0001,1.07,0.5,0.1,0,0,1.07,20
