landseg,SORGN,UORGN,LROGN,AORGN
B51157,     0.000,    81.273,    10.801,     3.936
F51061,     0.000,    78.874,    11.957,     4.328
F51157,     0.000,    80.144,    11.730,     3.984
A51113,     0.000,    80.914,    19.443,     5.227
B51113,     0.000,    85.914,    14.581,     4.238
F51113,     0.000,    83.813,    16.412,     4.510
A51079,     0.000,    85.737,    16.313,     5.609
B51079,     0.000,    90.918,    11.470,     4.300
F51079,     0.000,    88.582,    14.506,     4.862
A51137,     0.000,    83.403,    15.576,     5.459
F51137,     0.000,    84.482,    15.361,     4.923
A24005,     0.000,    56.128,    19.817,     8.483
A24510,     0.000,    35.518,    31.841,     8.416
F24005,     0.000,    55.707,    20.333,     8.667
F24510,     0.000,    35.720,    31.540,     8.382
A24013,     0.000,    62.574,    14.496,     6.878
F24013,     0.000,    65.777,     8.531,     5.954
A24025,     0.000,    62.077,    19.909,     7.951
F24025,     0.000,    64.937,    15.305,     7.131
A10001,     0.000,    60.793,    12.669,     6.916
A10005,     0.000,    76.161,    20.223,    14.815
A24011,     0.000,    89.149,     7.267,     6.350
A24019,     0.000,    68.673,     9.412,     5.240
A24045,     0.000,   188.964,     3.792,     4.391
F24019,     0.000,    68.832,     9.267,     5.199
A24047,     0.000,   109.489,     9.474,     7.849
F24045,     0.000,   208.635,     0.000,     0.684
A24039,     0.000,   179.555,     0.000,     2.741
A51001,     0.000,    59.656,     7.762,     5.314
F24039,     0.000,   181.728,     0.000,     2.567
F51001,     0.000,    59.659,     7.757,     5.312
A51131,     0.000,    41.235,     9.304,     5.001
F51131,     0.000,    41.284,     9.317,     5.001
F10005,     0.000,    93.326,    12.140,    10.761
A24041,     0.000,    65.244,    11.342,     4.786
F24041,     0.000,    65.307,    11.202,     4.730
A24035,     0.000,    72.944,    13.357,     4.880
F24035,     0.000,    74.983,     9.787,     4.460
A24015,     0.000,    71.755,    13.647,     6.655
A10003,     0.000,    72.067,     5.274,     5.122
F24015,     0.000,    74.242,     7.953,     5.871
A24029,     0.000,    81.612,     6.443,     4.172
F24029,     0.000,    81.602,     6.432,     4.173
A42029,     0.000,    84.011,    21.344,     7.543
A51041,     0.000,    54.619,    13.280,     6.333
A51145,     0.000,    68.270,    15.793,     6.279
A51570,     0.000,    33.980,    10.028,     3.885
A51149,     0.000,    53.749,    12.569,     6.371
A51670,     0.000,    24.063,    32.473,     7.937
F51149,     0.000,    61.343,     8.454,     4.433
F51670,     0.000,    23.895,    32.646,     7.963
A51007,     0.000,    80.425,    11.803,     4.437
A51135,     0.000,    79.092,    12.562,     4.403
A51147,     0.000,    68.558,    11.750,     4.510
A51011,     0.000,    62.220,    11.508,     4.333
A51029,     0.000,    77.442,     5.741,     3.400
A51049,     0.000,    93.268,    10.398,     4.394
F51011,     0.000,    61.209,    11.239,     4.106
F51147,     0.000,    70.505,     5.906,     3.921
F51145,     0.000,    70.686,    11.395,     4.792
A51053,     0.000,    51.060,    10.697,     3.844
A51730,     0.000,    14.157,    21.220,     6.563
F51053,     0.000,    54.913,     6.834,     2.878
F51730,     0.000,    29.370,    24.853,     6.513
A51036,     0.000,    78.353,    11.360,     5.497
A51087,     0.000,    59.272,    11.436,     5.632
A51760,     0.000,    22.594,    16.186,     6.467
F51041,     0.000,    60.901,     9.541,     4.577
F51087,     0.000,    59.271,    11.440,     5.631
F51760,     0.000,    38.906,    17.800,     6.046
A51181,     0.000,    49.947,    10.044,     6.141
F51181,     0.000,    56.570,     5.878,     4.178
A51550,     0.000,    58.989,    13.847,     3.824
A51710,     0.000,    40.168,    13.362,     4.314
A51810,     0.000,    65.495,    14.095,     4.308
F51710,     0.000,    40.475,    13.215,     4.285
A51740,     0.000,    39.758,    16.728,     5.188
F51550,     0.000,    58.953,    13.871,     3.832
F51740,     0.000,    39.766,    16.722,     5.187
A51800,     0.000,    55.289,     5.142,     5.176
A51093,     0.000,    31.489,    24.190,     9.667
A51700,     0.000,    30.855,    23.736,     6.249
F51700,     0.000,    30.907,    23.698,     6.243
F51810,     0.000,    65.475,    14.122,     4.315
F51800,     0.000,    59.318,     2.584,     3.805
A51085,     0.000,    70.017,    13.511,     4.385
F51085,     0.000,    66.127,    12.839,     5.771
B51003,     0.000,    56.837,    23.598,     7.148
F51003,     0.000,    55.907,    23.743,     8.162
A51125,     0.000,    61.978,    11.436,     5.312
B51125,     0.000,    64.601,     9.383,     4.444
F51125,     0.000,    62.909,    10.860,     5.013
A51009,     0.000,    58.756,    26.395,     8.572
B51009,     0.000,    62.154,    21.575,     6.923
F51009,     0.000,    59.971,    25.214,     7.852
A51540,     0.000,    38.832,    16.041,     5.051
F51540,     0.000,    52.631,    18.034,     4.645
A51031,     0.000,    55.253,    12.098,     4.319
A51023,     0.000,   101.874,    15.549,     8.466
A51163,     0.000,    78.881,    21.127,     9.663
F51023,     0.000,   100.418,    15.332,     8.519
F51163,     0.000,    81.520,    18.016,     9.036
A51161,     0.000,    92.744,    16.626,     8.106
F51161,     0.000,    99.479,    10.862,     6.426
A51015,     0.000,    89.636,    26.661,    13.372
B51015,     0.000,    95.835,    17.082,     9.363
B51163,     0.000,    78.496,    21.635,     9.523
F51015,     0.000,   105.692,    11.875,     8.063
C51015,     0.000,   103.103,    12.798,     7.886
A51045,     0.000,    81.526,    13.158,     9.340
A51071,     0.676,    57.213,    30.817,    13.741
F51045,     0.000,    81.641,    13.170,     9.329
F51071,     0.693,    57.204,    30.831,    13.763
B51017,     0.000,    68.647,    18.900,    10.697
F51017,     0.000,    70.644,    16.701,     8.982
A51678,     0.000,    15.456,    25.191,     8.738
A51017,     0.000,    65.616,    24.647,    11.972
A51091,     0.000,    66.147,    31.105,    12.878
B51091,     0.000,    70.586,    39.708,    15.009
A51530,     0.000,    42.589,    37.246,     9.706
F51530,     0.000,    42.959,    37.256,     9.571
A51121,     0.000,    84.585,    24.329,    12.327
F51121,     0.000,    91.221,    18.661,    11.123
A51005,     0.646,    56.473,    39.346,    14.367
A54063,     0.000,    93.342,     3.704,     5.708
F51005,     0.654,    56.171,    39.776,    14.483
F54063,     0.000,    93.791,     4.466,     6.337
F51091,     0.000,    77.040,    13.788,     9.050
A51580,     0.000,    48.723,    28.840,     8.963
F51580,     0.000,    53.920,    21.436,     7.905
B51023,     0.000,    97.260,    16.387,     8.390
A51019,     0.000,    68.454,    24.656,     6.040
B51019,     0.000,    68.311,    24.522,     6.166
F51019,     0.000,    68.641,    23.462,     5.554
A51680,     0.000,    40.796,    27.277,     5.821
A11001,     0.000,    20.448,    35.717,     8.391
F11001,     0.000,     8.153,    44.584,     9.851
A51059,     0.000,    92.873,    14.472,     6.186
A51510,     0.000,    13.309,    32.173,     5.131
A51610,     0.000,    18.907,    40.191,     7.707
F51510,     0.000,    45.085,    27.440,     5.094
A51600,     0.000,    48.297,    25.481,     7.426
F51059,     0.000,    93.676,     5.663,     5.213
A51153,     0.000,    76.985,     6.979,     4.028
F51153,     0.000,    76.987,     7.042,     4.038
A24017,     0.000,    49.116,     7.311,     4.912
F24017,     0.000,    51.080,     6.104,     3.969
A51179,     0.000,    65.887,     8.787,     3.781
F51179,     0.000,    65.914,     8.768,     3.771
A51193,     0.000,    64.602,    15.428,     5.079
F51193,     0.000,    69.379,    10.325,     4.374
F51013,     0.000,    59.036,    17.168,     5.094
A51107,     0.000,    59.123,    10.773,     4.624
A51683,     0.000,    53.636,    18.361,     6.167
A51685,     0.000,    53.993,    19.280,     5.643
F51107,     0.000,    60.763,     7.027,     4.989
A51013,     0.000,    58.699,    16.451,     5.030
A24021,     0.000,    70.661,    15.427,     5.741
A42001,     0.000,    77.756,    11.833,     4.499
B42001,     0.000,    71.716,    11.347,     3.716
F42001,     0.000,    78.553,    12.003,     3.634
B24021,     0.000,    66.614,    17.426,     6.075
F24021,     0.000,    68.869,    17.195,     6.135
A51069,     0.000,    71.481,     9.212,     6.970
B51171,     0.000,   101.075,     7.964,     8.125
F51069,     0.000,    75.238,     4.340,     5.978
F51171,     0.000,   102.335,     8.322,     8.464
A24043,     0.000,    41.082,    34.944,    11.747
A42055,     0.000,    78.185,    21.435,     7.662
F24043,     0.000,    70.260,    15.480,     6.888
F42055,     0.000,    85.370,    13.549,     5.376
A51820,     0.000,    26.620,    38.621,    11.195
F51820,     0.000,    28.235,    37.241,    11.058
A51165,     0.000,   140.107,    21.435,    13.109
A54031,     0.000,   138.909,     7.124,     6.993
B51165,     0.000,   161.095,     6.075,     5.700
F51165,     0.000,   165.478,     7.248,     6.811
F54031,     0.000,   135.353,     9.454,     8.083
A51171,     0.000,    93.419,    16.054,    10.669
A51187,     0.000,    80.972,    11.499,     9.258
F51187,     0.000,    77.844,    14.301,    10.353
A51043,     0.000,    87.338,    15.506,     9.108
A51840,     0.000,    16.387,    26.450,     9.068
A51660,     0.000,    27.774,    44.400,    12.607
F51660,     0.000,    42.401,    34.956,    11.441
B42041,     0.000,    63.869,    25.657,     8.876
B42055,     0.000,    81.374,    14.069,     5.490
A54003,     0.000,    60.677,    13.692,     8.014
A54037,     0.000,    66.901,    19.748,     9.557
F54003,     0.000,    72.557,     4.627,     5.510
A51139,     0.000,   121.242,    12.518,    10.836
F51139,     0.000,   119.796,    13.230,    11.200
A51790,     0.000,    19.426,    21.281,     8.317
F51790,     0.000,    39.455,    30.846,     8.093
A42099,     0.000,    82.821,     9.649,     4.419
A54065,     0.000,    73.524,     2.195,     5.151
A42057,     0.000,    80.639,     2.188,     4.011
C51165,     0.000,   151.717,    12.665,     9.594
A54027,     0.000,    74.478,     9.576,     7.879
A24001,     0.000,    87.880,     6.205,     5.307
C42009,     0.000,   104.218,     3.618,     3.231
F24001,     0.000,    82.917,     7.199,     6.377
F54027,     0.000,    72.744,    10.342,     8.115
B51139,     0.000,   136.700,     6.360,     7.431
B51187,     0.000,    80.657,     9.503,     8.061
F51043,     0.000,    88.485,    14.297,     9.778
F54037,     0.000,    81.856,     8.668,     6.909
A42009,     0.000,    95.238,     7.955,     5.063
A54071,     0.000,    97.755,    17.859,    10.604
F54071,     0.000,   111.553,     9.303,     7.605
A54023,     0.000,   103.471,     9.228,     6.120
A54057,     0.000,    68.822,    15.246,     8.658
B54023,     0.000,    84.653,    23.655,    11.966
B54057,     0.000,    60.598,    23.318,    11.724
B54071,     0.000,    86.690,    24.952,    11.694
B54031,     0.000,   130.748,     8.858,     8.524
A42111,     0.000,    74.846,     7.547,     4.630
B24001,     0.000,    74.861,    11.292,     7.412
B42009,     0.000,    97.067,     5.667,     4.256
A24023,     0.000,    62.444,    14.132,     6.572
F54023,     0.000,   107.399,     5.935,     5.621
A54077,     0.000,    88.002,     0.988,     3.649
A54093,     0.000,    83.888,     2.477,     4.857
F24023,     0.000,    65.006,    10.782,     5.747
F54057,     0.000,    82.352,     2.182,     5.439
F54065,     0.000,    77.261,     0.000,     4.191
A42071,     0.000,   109.391,    25.206,    10.436
A42133,     0.000,    79.663,    19.078,     5.257
A42075,     0.000,    81.335,    33.098,    10.931
A42011,     0.000,    83.626,    13.754,     4.451
F42133,     0.000,    76.466,    16.823,     6.441
F42075,     0.000,   103.527,    12.613,     5.001
F42071,     0.000,   129.796,    10.079,     5.940
A42041,     0.000,    78.797,    14.802,     5.804
F42041,     0.000,    60.936,    28.453,    10.191
F42011,     0.000,    84.770,    10.467,     3.774
A42107,     0.000,    71.009,    13.145,     4.801
F42107,     0.000,    73.732,    11.317,     4.520
A42067,     0.000,    88.391,    10.762,     5.876
A42043,     0.000,    72.574,    16.691,     6.770
F42043,     0.000,    73.574,    15.612,     4.933
A42087,     0.000,    98.390,     9.373,     4.923
A42027,     0.000,    73.143,    22.880,     6.280
A42109,     0.000,    83.134,     9.050,     5.360
F42087,     0.000,   101.638,     5.707,     4.017
A42097,     0.000,    70.872,    22.431,     7.300
A42037,     0.000,    67.291,    15.326,     4.961
A42061,     0.000,    99.086,     5.895,     4.253
A42119,     0.000,    84.799,    14.532,     4.384
B42043,     0.000,    76.083,    15.961,     5.763
A42013,     0.000,   105.795,    12.221,     5.077
A42021,     0.000,    55.002,     7.991,     4.312
B42027,     0.000,    70.619,    19.957,     5.750
B42119,     0.000,    85.912,    16.298,     5.560
A42093,     0.000,    75.555,    14.658,     4.238
B42081,     0.000,    70.067,    13.308,     6.592
A42025,     0.000,    50.739,     1.976,     7.705
A42079,     0.000,    60.178,    12.562,     8.001
F42013,     0.000,   106.672,    11.251,     5.353
F42021,     0.000,    54.957,     7.843,     4.534
A42113,     0.000,    89.570,     8.455,     8.754
B42079,     0.000,    59.923,     9.170,     6.836
B42035,     0.000,    83.766,    15.681,     5.980
A42081,     0.000,    68.784,    10.611,     5.700
F42061,     0.000,    92.539,     9.957,     5.622
A42115,     0.000,    87.297,    10.737,     7.485
A42127,     0.000,    88.559,    11.126,     7.563
A42117,     0.000,    80.254,     9.537,     5.431
F42009,     0.000,    98.700,     3.217,     3.732
B42015,     0.000,    87.070,     5.604,     4.873
B42131,     0.000,    84.002,     3.878,     5.881
A42131,     0.000,    83.281,     7.695,     7.145
A42069,     0.000,    75.345,    12.373,    10.070
F42069,     0.000,    75.366,    11.480,     9.851
A42035,     0.000,    80.081,    16.022,     5.360
A42015,     0.000,    90.035,     5.889,     5.046
A42105,     0.000,    77.125,    11.751,     4.417
A42023,     0.000,   229.799,     8.496,     3.334
A36015,     0.000,    95.869,     9.783,     5.275
A36101,     0.000,    83.974,    12.289,     4.888
F42117,     0.000,    88.125,     4.168,     3.979
A36097,     0.000,    80.322,    15.153,     6.127
A36107,     0.000,   108.552,    13.625,     6.564
A36109,     0.000,    90.582,    11.000,     5.449
A42033,     0.000,    53.238,    14.280,     5.201
F42027,     0.000,    75.570,    17.103,     5.656
A36051,     0.000,    87.207,    24.381,     5.633
A36069,     0.000,    80.495,    21.205,     6.705
A36123,     0.000,    83.803,    15.931,     5.870
F36101,     0.000,    85.012,    11.398,     4.643
A36007,     0.000,   111.880,    20.586,     8.312
A42047,     0.000,    56.793,     9.525,     4.343
A36023,     0.000,   115.648,    23.700,     8.690
A42083,     0.000,    73.821,    11.625,     4.378
A42063,     0.000,    64.325,    11.588,     4.380
A42065,     0.000,    63.068,     5.238,     3.942
F42033,     0.000,    54.057,    13.007,     4.870
A36003,     0.000,    98.694,     9.695,     4.646
F36003,     0.000,    99.617,     9.737,     4.667
A36017,     0.000,   117.374,    18.104,     7.870
A36053,     0.000,    98.107,    22.449,     8.931
F42035,     0.000,    85.133,     8.703,     3.731
F42081,     0.000,    71.282,     7.235,     5.051
A36067,     0.000,    85.689,    20.741,     8.834
F36007,     0.000,   107.250,    25.381,     9.553
F42119,     0.000,    85.774,    13.317,     4.115
A36065,     0.000,    89.829,    15.855,     8.318
A36025,     0.000,   125.126,    19.256,    10.307
A36077,     0.000,   106.832,    14.868,     8.165
F36025,     0.000,   124.702,    19.573,    10.573
A36043,     0.000,   108.741,    13.351,     8.776
F36015,     0.000,    96.037,     8.765,     5.077
A36095,     0.000,    98.676,    17.346,     9.618
F42115,     0.000,    92.581,     3.715,     6.274
F42079,     0.000,    64.368,     5.767,     6.292
F42097,     0.000,    76.820,    17.035,     5.882
end
