landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    49.301,    11.269,     4.822
A24009,     0.000,    47.672,    10.341,     7.503
F24009,     0.000,    47.053,    10.817,     7.576
F24037,     0.000,    53.044,     7.326,     4.119
A24033,     0.000,    44.171,    14.546,     8.127
F24033,     0.000,    49.014,    10.806,     7.493
A24003,     0.000,    60.995,     7.104,     7.682
F24003,     0.000,    60.967,     7.051,     7.675
A24027,     0.000,    57.134,    21.247,     9.231
F24027,     0.000,    55.522,    23.185,     9.543
A24031,     0.000,    47.900,    20.906,     9.401
F24031,     0.000,    38.565,    26.914,    11.247
A51073,     0.000,    52.970,     9.312,     4.526
A51115,     0.000,    35.190,    12.422,     4.731
A51119,     0.000,    67.066,     8.738,     4.746
A51199,     0.000,    26.618,    14.615,     6.162
F51199,     0.000,    26.586,    14.645,     6.166
A51095,     0.000,    66.881,     7.541,     5.116
A51097,     0.000,    50.035,    21.395,     6.880
A51127,     0.000,    56.070,    12.503,     6.421
A51830,     0.000,    25.373,    25.704,     7.864
F51095,     0.000,    66.899,     7.517,     5.112
F51830,     0.000,    25.280,    25.831,     7.877
A51650,     0.000,    33.829,    17.122,     5.379
A51735,     0.000,    15.853,    32.428,    11.505
F51650,     0.000,    34.042,    17.002,     5.368
F51735,     0.000,    15.197,    33.041,    11.613
A51101,     0.000,    60.494,    17.567,     6.014
A51033,     0.000,    54.366,    17.865,     5.533
F51033,     0.000,    56.730,    15.361,     5.581
A51177,     0.000,    60.038,    11.287,     6.098
F51177,     0.000,    60.076,    11.189,     6.106
F51101,     0.000,    71.313,     9.064,     5.013
A51109,     0.000,    68.691,     9.048,     5.785
A51003,     0.000,    44.475,    31.235,     8.460
A51065,     0.000,    43.425,    19.557,     6.620
A51075,     0.000,    59.192,    16.405,     5.445
A51103,     0.000,    58.565,    12.649,     5.108
A51133,     0.000,    74.091,     8.971,     4.619
A51057,     0.000,    59.479,    18.158,     6.130
A51159,     0.000,    54.605,    19.891,     6.153
