TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,5.361000,1,0.03,0.3,0,50,98.34100,5,0.5,2,0,550,73.49000,5,1,8,0,300,6.240000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,4.111500,1,0.03,0.3,0,50,323.7855,5,0.5,2,0,550,17.04950,5,1,8,0,300,1.386000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,3.472000,1,0.03,0.3,0,50,148.9350,5,0.5,2,0,550,197.2955,5,1,8,0,300,23.23400,6,0.5,1,0,100,0,0,0,0,na,na
A11001,6.483000,1,0.03,0.3,0,50,103.1690,5,0.5,2,0,550,133.1720,5,1,8,0,300,12.26450,6,0.5,1,0,100,0,0,0,0,na,na
A24001,5.489500,1,0.03,0.3,0,50,629.0790,5,0.5,2,0,550,9.967000,5,1,8,0,300,0.653000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,1.931500,1,0.03,0.3,0,50,280.4225,5,0.5,2,0,550,36.71400,5,1,8,0,300,3.871000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,2.716500,1,0.03,0.3,0,50,241.7715,5,0.5,2,0,550,125.3805,5,1,8,0,300,12.79100,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.083000,1,0.03,0.3,0,50,135.6390,5,0.5,2,0,550,43.77000,5,1,8,0,300,3.635500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,2.182500,1,0.03,0.3,0,50,255.0200,5,0.5,2,0,550,17.10100,5,1,8,0,300,1.354500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,5.656000,1,0.03,0.3,0,50,459.8190,5,0.5,2,0,550,54.83500,5,1,8,0,300,4.556500,6,0.5,1,0,100,0,0,0,0,na,na
A24015,2.258000,1,0.03,0.3,0,50,411.6465,5,0.5,2,0,550,61.62750,5,1,8,0,300,5.442000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,1.391500,1,0.03,0.3,0,50,224.2065,5,0.5,2,0,550,48.60850,5,1,8,0,300,4.240000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.989500,1,0.03,0.3,0,50,367.0285,5,0.5,2,0,550,32.93350,5,1,8,0,300,2.564500,6,0.5,1,0,100,0,0,0,0,na,na
A24021,2.617500,1,0.03,0.3,0,50,449.2645,5,0.5,2,0,550,50.01900,5,1,8,0,300,3.407500,6,0.5,1,0,100,0,0,0,0,na,na
A24023,5.938500,1,0.03,0.3,0,50,554.3850,5,0.5,2,0,550,73.32750,5,1,8,0,300,8.027000,6,0.5,1,0,100,0,0,0,0,na,na
A24025,3.558500,1,0.03,0.3,0,50,357.1495,5,0.5,2,0,550,111.7840,5,1,8,0,300,11.34100,6,0.5,1,0,100,0,0,0,0,na,na
A24027,2.975000,1,0.03,0.3,0,50,358.5215,5,0.5,2,0,550,88.15350,5,1,8,0,300,8.553500,6,0.5,1,0,100,0,0,0,0,na,na
A24029,2.627500,1,0.03,0.3,0,50,326.4045,5,0.5,2,0,550,18.43650,5,1,8,0,300,1.363000,6,0.5,1,0,100,0,0,0,0,na,na
