landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    39.891,    14.051,     5.754
A24009,     0.000,    36.888,    12.877,     9.837
F24009,     0.000,    35.678,    13.808,     9.980
F24037,     0.000,    46.722,     8.471,     4.896
A24033,     0.000,    24.949,    21.651,    11.553
F24033,     0.000,    36.350,    14.554,     9.730
A24003,     0.000,    52.016,     8.478,     9.740
F24003,     0.000,    52.132,     8.333,     9.707
A24027,     0.000,    41.945,    27.857,    12.019
F24027,     0.000,    39.320,    30.583,    12.569
A24031,     0.000,    33.401,    26.637,    12.449
F24031,     0.000,    18.802,    35.987,    15.291
A51073,     0.000,    45.806,    10.607,     5.189
A51115,     0.000,    28.667,    13.798,     5.083
A51119,     0.000,    59.701,     9.843,     5.721
A51199,     0.000,    19.970,    16.316,     6.804
F51199,     0.000,    19.914,    16.361,     6.808
A51095,     0.000,    59.646,     8.101,     6.123
A51097,     0.000,    27.639,    32.103,     9.715
A51127,     0.000,    45.783,    16.481,     7.518
A51830,     0.000,    23.031,    26.148,     8.663
F51095,     0.000,    59.701,     8.049,     6.117
F51830,     0.000,    22.879,    26.330,     8.677
A51650,     0.000,    31.593,    18.209,     5.700
A51735,     0.000,    12.732,    32.098,    13.272
F51650,     0.000,    31.827,    18.067,     5.699
F51735,     0.000,    11.896,    32.925,    13.397
A51101,     0.000,    42.868,    25.077,     8.171
A51033,     0.000,    40.703,    23.466,     6.769
F51033,     0.000,    46.330,    19.333,     6.450
A51177,     0.000,    50.602,    15.112,     6.867
F51177,     0.000,    50.748,    14.984,     6.863
F51101,     0.000,    62.130,    11.316,     6.181
A51109,     0.000,    62.410,    10.645,     6.095
A51003,     0.000,    31.983,    36.517,     8.871
A51065,     0.000,    27.775,    26.942,     7.628
A51075,     0.000,    51.775,    18.915,     5.442
A51103,     0.000,    54.384,    12.814,     5.368
A51133,     0.000,    67.840,    10.014,     5.370
A51057,     0.000,    39.733,    26.208,     8.592
A51159,     0.000,    44.521,    22.797,     6.748
