TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,4.565730,1.5,20.00000,5.475575,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,3.954127,1.5,20.00000,6.322508,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,2.907179,1.5,20.00000,8.599401,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,5.768764,1.5,20.00000,4.333684,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,3.479778,1.5,20.00000,7.184366,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,5.527152,1.5,20.00000,4.523125,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,6.190402,1.5,20.00000,4.038510,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,6.893551,1.5,20.00000,3.626578,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,1.936661,1.5,20.00000,12.90881,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,6.223217,1.5,20.00000,4.017214,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,4.556325,1.5,20.00000,5.486877,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,2.462520,1.5,20.00000,10.15220,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,1.785441,1.5,20.00000,14.00214,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,6.176122,1.5,20.00000,4.047848,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,3.720278,1.5,20.00000,6.719928,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,5.296104,1.5,20.00000,4.720450,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,5.630815,1.5,20.00000,4.439855,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,5.077152,1.5,20.00000,4.924020,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,6.385479,1.5,20.00000,3.915133,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,5.981757,1.5,20.00000,4.179374,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,5.168611,1.5,20.00000,4.836889,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24037,50,1.000000,5.361791,1.5,20.00000,4.662621,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24039,50,1.000000,1.043299,1.5,20.00000,23.96244,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24041,50,1.000000,3.201020,1.5,20.00000,7.810011,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24043,50,1.000000,10.88959,1.5,20.00000,2.295771,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24045,50,1.000000,1.329841,1.5,20.00000,18.79924,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24047,50,1.000000,1.444791,1.5,20.00000,17.30354,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24510,50,1.000000,6.545908,1.5,20.00000,3.819180,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36003,50,1.000000,2.801317,1.5,20.00000,8.924373,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36007,50,1.000000,2.835548,1.5,20.00000,8.816636,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36015,50,1.000000,3.408137,1.5,20.00000,7.335386,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36017,50,1.000000,2.710279,1.5,20.00000,9.224144,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36023,50,1.000000,3.070519,1.5,20.00000,8.141946,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36025,50,1.000000,2.954846,1.5,20.00000,8.460678,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36043,50,1.000000,2.121092,1.5,20.00000,11.78638,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36051,50,1.000000,3.233958,1.5,20.00000,7.730465,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36053,50,1.000000,2.728109,1.5,20.00000,9.163857,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36065,50,1.000000,2.819712,1.5,20.00000,8.866152,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36067,50,1.000000,3.591661,1.5,20.00000,6.960568,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36069,50,1.000000,3.519411,1.5,20.00000,7.103462,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36077,50,1.000000,3.413709,1.5,20.00000,7.323412,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36095,50,1.000000,3.663567,1.5,20.00000,6.823951,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36097,50,1.000000,3.539118,1.5,20.00000,7.063908,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A36101,50,1.000000,3.166465,1.5,20.00000,7.895241,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
