TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,27.42390,1.5,20.00000,0.911613,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,1.646887,1.5,20.00000,15.18016,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,1.338187,1.5,20.00000,18.68200,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,17.86554,1.5,20.00000,1.399343,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,1.865461,1.5,20.00000,13.40152,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,10.26225,1.5,20.00000,2.436112,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,44.85231,1.5,20.00000,0.557385,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,26.05365,1.5,20.00000,0.959559,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,0.801621,1.5,20.00000,31.18681,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,27.93917,1.5,20.00000,0.894802,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,21.20837,1.5,20.00000,1.178780,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,7.117957,1.5,20.00000,3.512242,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,0.554142,1.5,20.00000,45.11478,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,17.62894,1.5,20.00000,1.418123,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,1.049491,1.5,20.00000,23.82107,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,23.03307,1.5,20.00000,1.085395,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,28.45111,1.5,20.00000,0.878700,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,5.166529,1.5,20.00000,4.838837,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,41.52285,1.5,20.00000,0.602078,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,32.84442,1.5,20.00000,0.761163,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,24.92233,1.5,20.00000,1.003116,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24037,50,1.000000,12.60280,1.5,20.00000,1.983687,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
