landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    36.821,    15.376,     5.740
A24009,     0.000,    31.063,    15.584,    11.022
F24009,     0.000,    29.429,    16.830,    11.159
F24037,     0.000,    44.103,     8.949,     5.081
A24033,     0.000,     8.129,    30.587,    13.938
F24033,     0.000,    29.847,    16.672,    10.540
A24003,     0.000,    48.161,     9.582,    10.639
F24003,     0.000,    48.438,     9.322,    10.588
A24027,     0.000,    33.473,    33.317,    13.009
F24027,     0.000,    28.859,    37.569,    13.907
A24031,     0.000,    23.397,    32.774,    14.150
F24031,     0.000,     2.068,    46.494,    18.065
A51073,     0.000,    43.242,    11.384,     5.296
A51115,     0.000,    27.300,    13.973,     5.019
A51119,     0.000,    56.656,    10.520,     5.952
A51199,     0.000,    18.259,    16.677,     6.810
F51199,     0.000,    18.197,    16.725,     6.812
A51095,     0.000,    56.445,     8.884,     6.431
A51097,     0.000,    12.121,    41.833,    10.865
A51127,     0.000,    41.323,    18.254,     7.468
A51830,     0.000,    23.280,    25.613,     8.944
F51095,     0.000,    56.522,     8.815,     6.427
F51830,     0.000,    23.132,    25.795,     8.950
A51650,     0.000,    31.877,    17.984,     5.709
A51735,     0.000,    12.582,    30.815,    14.136
F51650,     0.000,    32.096,    17.842,     5.714
F51735,     0.000,    11.753,    31.663,    14.232
A51101,     0.000,    30.870,    32.257,     8.971
A51033,     0.000,    33.504,    27.844,     6.819
F51033,     0.000,    41.301,    21.850,     6.379
A51177,     0.000,    47.479,    16.434,     6.527
F51177,     0.000,    47.674,    16.274,     6.514
F51101,     0.000,    58.434,    12.457,     6.321
A51109,     0.000,    61.619,    10.534,     5.814
A51003,     0.000,    31.065,    36.839,     7.806
A51065,     0.000,    18.528,    29.794,     7.019
A51075,     0.000,    51.185,    18.719,     4.803
A51103,     0.000,    53.294,    12.540,     5.427
A51133,     0.000,    65.187,    10.510,     5.578
A51057,     0.000,    21.501,    36.984,    10.525
A51159,     0.000,    40.940,    23.440,     6.459
F51159,     0.000,    56.711,    12.206,     5.700
A51099,     0.000,    47.056,    16.572,     6.647
A51630,     0.000,    10.149,    41.032,     8.334
F51057,     0.000,    52.606,    15.662,     6.898
F51099,     0.000,    48.196,    15.860,     6.570
F51630,     0.000,    42.607,    22.800,     5.792
A51047,     0.000,    38.438,    32.954,     8.141
A51061,     0.000,    57.713,    17.390,     6.568
A51157,     0.000,    57.737,    21.693,     5.883
B51061,     0.000,    47.221,    29.129,     7.625
B51157,     0.000,    62.961,    16.364,     5.422
F51061,     0.000,    56.105,    21.803,     6.330
F51157,     0.000,    59.258,    19.809,     5.733
A51113,     0.000,    38.045,    43.222,     9.148
B51113,     0.000,    60.879,    24.695,     6.331
F51113,     0.000,    50.407,    33.829,     7.533
A51079,     0.000,    52.890,    33.221,     9.242
B51079,     0.000,    69.688,    19.178,     6.905
F51079,     0.000,    55.115,    31.729,     8.750
A51137,     0.000,    54.443,    30.098,     7.303
F51137,     0.000,    53.747,    30.850,     7.019
A24005,     0.000,    13.516,    43.946,    15.829
A24510,     0.000,    21.247,    39.941,    10.979
F24005,     0.000,    10.464,    45.632,    16.288
F24510,     0.000,    22.152,    39.068,    10.864
A24013,     0.000,    35.817,    27.489,    11.340
F24013,     0.000,    45.360,    12.828,     9.229
A24025,     0.000,    25.931,    39.412,    13.151
F24025,     0.000,    35.220,    26.794,    11.071
A10001,     0.000,    13.798,    36.781,    14.736
A10005,     0.000,    41.658,    20.689,    39.497
A24011,     0.000,    66.993,    10.079,    10.780
A24019,     0.000,    58.171,    10.582,     6.308
A24045,     0.000,   169.335,     0.000,    28.443
F24019,     0.000,    58.964,     9.812,     6.258
A24047,     0.000,    76.111,    24.282,    12.776
F24045,     0.000,   192.414,     0.000,    18.046
A24039,     0.000,   151.059,     0.718,    16.646
A51001,     0.000,    47.584,     9.720,     6.181
F24039,     0.000,   148.690,     3.027,    15.970
F51001,     0.000,    47.594,     9.706,     6.181
A51131,     0.000,    28.938,    11.029,     6.314
F51131,     0.000,    28.890,    11.171,     6.318
F10005,     0.000,    25.241,    43.481,    28.221
A24041,     0.000,    52.974,    13.863,     5.930
F24041,     0.000,    53.420,    13.259,     5.900
A24035,     0.000,    44.712,    25.506,     8.692
F24035,     0.000,    58.139,    13.899,     6.953
A24015,     0.000,    41.364,    28.455,    12.535
A10003,     0.000,    54.919,     8.921,     8.091
F24015,     0.000,    53.071,    13.068,     9.669
A24029,     0.000,    61.846,    12.039,     7.658
F24029,     0.000,    61.920,    11.953,     7.657
A42029,     0.000,    54.168,    35.446,    12.712
A51041,     0.000,    28.602,    28.300,     7.638
A51145,     0.000,    50.865,    22.595,     6.608
A51570,     0.000,    26.579,    15.669,     4.469
A51149,     0.000,    22.680,    29.020,    10.544
A51670,     0.000,    14.190,    37.775,    10.608
F51149,     0.000,    42.976,    13.804,     7.065
F51670,     0.000,    13.834,    38.143,    10.625
A51007,     0.000,    55.780,    24.018,     5.466
A51135,     0.000,    52.070,    26.527,     7.280
A51147,     0.000,    48.398,    21.725,     6.086
A51011,     0.000,    40.637,    21.539,     5.480
A51029,     0.000,    53.085,    13.948,     5.508
A51049,     0.000,    69.256,    22.858,     6.373
F51011,     0.000,    42.387,    20.469,     5.002
F51147,     0.000,    57.811,     8.365,     5.449
F51145,     0.000,    55.048,    14.414,     5.732
A51053,     0.000,    28.051,    21.068,     4.738
A51730,     0.000,     1.159,    30.193,     8.696
F51053,     0.000,    41.375,    10.251,     4.235
F51730,     0.000,    22.186,    27.936,     8.549
A51036,     0.000,    62.089,    16.850,     7.116
A51087,     0.000,    39.892,    20.060,     7.470
A51760,     0.000,    12.947,    22.985,     8.448
F51041,     0.000,    47.963,    12.674,     4.554
F51087,     0.000,    39.886,    20.066,     7.469
