TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,13.51232,1.5,20.00000,1.850163,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,2.009280,1.5,20.00000,12.44227,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,1.426839,1.5,20.00000,17.52125,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,10.51928,1.5,20.00000,2.376588,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,1.871841,1.5,20.00000,13.35584,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,8.118451,1.5,20.00000,3.079406,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,39.17868,1.5,20.00000,0.638102,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,24.19354,1.5,20.00000,1.033334,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,0.758837,1.5,20.00000,32.94514,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,16.94546,1.5,20.00000,1.475323,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,12.17725,1.5,20.00000,2.053009,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,5.081604,1.5,20.00000,4.919704,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,0.586693,1.5,20.00000,42.61166,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,13.89433,1.5,20.00000,1.799295,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,1.424641,1.5,20.00000,17.54828,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24025,50,1.000000,13.30961,1.5,20.00000,1.878341,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24027,50,1.000000,16.75695,1.5,20.00000,1.491917,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24029,50,1.000000,5.060599,1.5,20.00000,4.940126,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24031,50,1.000000,37.10740,1.5,20.00000,0.673720,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24033,50,1.000000,34.03399,1.5,20.00000,0.734559,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24035,50,1.000000,14.39213,1.5,20.00000,1.737060,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24037,50,1.000000,9.211038,1.5,20.00000,2.714135,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24039,50,1.000000,0.176078,1.5,20.00000,100.0000,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24041,50,1.000000,1.793836,1.5,20.00000,13.93661,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24043,50,1.000000,95.92506,1.5,20.00000,0.260620,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24045,50,1.000000,0.345949,1.5,20.00000,72.26489,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
