landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,    37.623,    15.084,     5.862
A24009,     0.000,    33.324,    14.569,    10.600
F24009,     0.000,    31.919,    15.686,    10.748
F24037,     0.000,    45.046,     8.773,     5.010
A24033,     0.000,    15.817,    26.508,    12.942
F24033,     0.000,    32.902,    15.937,    10.232
A24003,     0.000,    49.522,     9.298,    10.320
F24003,     0.000,    49.732,     9.090,    10.276
A24027,     0.000,    36.684,    31.218,    12.766
F24027,     0.000,    33.091,    34.687,    13.508
A24031,     0.000,    27.610,    30.153,    13.514
F24031,     0.000,     9.797,    41.653,    16.899
A51073,     0.000,    44.107,    11.139,     5.289
A51115,     0.000,    27.728,    13.963,     5.054
A51119,     0.000,    57.698,    10.391,     5.918
A51199,     0.000,    18.730,    16.709,     6.855
F51199,     0.000,    18.669,    16.756,     6.859
A51095,     0.000,    57.535,     8.653,     6.365
A51097,     0.000,    18.750,    37.653,    10.520
A51127,     0.000,    42.868,    17.686,     7.585
A51830,     0.000,    23.096,    25.906,     8.820
F51095,     0.000,    57.603,     8.590,     6.359
F51830,     0.000,    22.942,    26.086,     8.828
A51650,     0.000,    31.670,    18.149,     5.705
A51735,     0.000,    12.500,    31.478,    13.748
F51650,     0.000,    31.896,    18.007,     5.707
F51735,     0.000,    11.657,    32.325,    13.857
A51101,     0.000,    36.056,    29.198,     8.761
A51033,     0.000,    36.222,    26.151,     6.941
F51033,     0.000,    43.079,    20.949,     6.525
A51177,     0.000,    48.344,    16.143,     6.796
F51177,     0.000,    48.523,    15.997,     6.785
F51101,     0.000,    59.633,    12.202,     6.360
A51109,     0.000,    61.709,    10.688,     5.966
A51003,     0.000,    30.758,    37.264,     8.391
A51065,     0.000,    23.294,    28.915,     7.444
A51075,     0.000,    51.147,    19.002,     5.117
A51103,     0.000,    53.664,    12.531,     5.330
A51133,     0.000,    66.160,    10.225,     5.457
A51057,     0.000,    30.488,    31.609,     9.620
A51159,     0.000,    42.497,    23.292,     6.595
F51159,     0.000,    57.191,    12.169,     5.645
A51099,     0.000,    48.256,    16.449,     6.783
A51630,     0.000,     9.541,    41.037,     8.930
F51057,     0.000,    55.989,    14.438,     6.749
F51099,     0.000,    49.234,    15.787,     6.696
F51630,     0.000,    42.261,    23.252,     5.954
A51047,     0.000,    41.577,    30.670,     8.278
A51061,     0.000,    58.617,    17.254,     6.814
A51157,     0.000,    59.061,    21.020,     6.075
B51061,     0.000,    49.176,    27.953,     7.825
B51157,     0.000,    64.496,    15.792,     5.503
F51061,     0.000,    57.377,    21.224,     6.564
F51157,     0.000,    60.632,    19.158,     5.894
A51113,     0.000,    42.431,    39.928,     9.227
B51113,     0.000,    62.917,    23.649,     6.459
F51113,     0.000,    53.344,    31.762,     7.705
A51079,     0.000,    54.369,    32.067,     9.729
B51079,     0.000,    70.452,    19.058,     7.179
F51079,     0.000,    56.970,    30.321,     9.154
A51137,     0.000,    56.054,    29.098,     7.705
F51137,     0.000,    55.660,    29.618,     7.399
A24005,     0.000,    19.328,    40.286,    15.228
A24510,     0.000,    20.764,    40.336,    11.265
F24005,     0.000,    16.692,    41.813,    15.673
F24510,     0.000,    21.645,    39.510,    11.131
A24013,     0.000,    37.347,    26.751,    11.424
F24013,     0.000,    46.975,    12.586,     9.102
A24025,     0.000,    29.348,    37.411,    13.073
F24025,     0.000,    37.532,    25.851,    10.950
A10001,     0.000,    19.520,    33.167,    14.110
A10005,     0.000,    42.107,    24.174,    35.450
A24011,     0.000,    68.244,    10.542,    10.609
A24019,     0.000,    58.223,    10.955,     6.346
A24045,     0.000,   173.599,     0.000,    25.547
F24019,     0.000,    59.017,    10.202,     6.271
A24047,     0.000,    74.403,    25.218,    13.664
F24045,     0.000,   193.218,     0.000,    16.330
A24039,     0.000,   152.921,     2.480,    14.529
A51001,     0.000,    47.610,    10.042,     6.261
F24039,     0.000,   152.003,     3.580,    13.988
F51001,     0.000,    47.621,    10.028,     6.261
A51131,     0.000,    29.795,    11.028,     6.243
