TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,5.885000,1,0.03,0.3,0,50,201.4925,5,0.5,2,0,550,71.90950,5,1,8,0,300,6.071500,6,0.5,1,0,100,0,0,0,0,na,na
A10003,3.805500,1,0.03,0.3,0,50,398.9970,5,0.5,2,0,550,30.19750,5,1,8,0,300,2.376500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,8.641500,1,0.03,0.3,0,50,238.6750,5,0.5,2,0,550,134.2060,5,1,8,0,300,18.54150,6,0.5,1,0,100,0,0,0,0,na,na
A11001,6.305500,1,0.03,0.3,0,50,111.1270,5,0.5,2,0,550,132.1855,5,1,8,0,300,12.01900,6,0.5,1,0,100,0,0,0,0,na,na
A24001,6.082500,1,0.03,0.3,0,50,692.3450,5,0.5,2,0,550,23.69700,5,1,8,0,300,1.552500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,1.880500,1,0.03,0.3,0,50,341.5945,5,0.5,2,0,550,47.82250,5,1,8,0,300,4.930500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,2.504500,1,0.03,0.3,0,50,342.5220,5,0.5,2,0,550,121.2730,5,1,8,0,300,11.60000,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.096000,1,0.03,0.3,0,50,223.0070,5,0.5,2,0,550,54.91600,5,1,8,0,300,4.443500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,3.761000,1,0.03,0.3,0,50,381.7755,5,0.5,2,0,550,33.76450,5,1,8,0,300,2.900000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,5.353500,1,0.03,0.3,0,50,527.1370,5,0.5,2,0,550,68.40450,5,1,8,0,300,5.844000,6,0.5,1,0,100,0,0,0,0,na,na
A24015,2.448500,1,0.03,0.3,0,50,484.2900,5,0.5,2,0,550,74.27800,5,1,8,0,300,6.288000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,1.406000,1,0.03,0.3,0,50,265.1010,5,0.5,2,0,550,70.03050,5,1,8,0,300,6.239500,6,0.5,1,0,100,0,0,0,0,na,na
A24019,1.935000,1,0.03,0.3,0,50,411.6815,5,0.5,2,0,550,60.78300,5,1,8,0,300,4.990500,6,0.5,1,0,100,0,0,0,0,na,na
A24021,2.639000,1,0.03,0.3,0,50,514.8310,5,0.5,2,0,550,66.77400,5,1,8,0,300,4.710500,6,0.5,1,0,100,0,0,0,0,na,na
A24023,5.652000,1,0.03,0.3,0,50,678.1890,5,0.5,2,0,550,82.79200,5,1,8,0,300,7.863500,6,0.5,1,0,100,0,0,0,0,na,na
A24025,2.944000,1,0.03,0.3,0,50,459.7090,5,0.5,2,0,550,114.1120,5,1,8,0,300,10.47700,6,0.5,1,0,100,0,0,0,0,na,na
A24027,2.619000,1,0.03,0.3,0,50,433.0115,5,0.5,2,0,550,96.11250,5,1,8,0,300,8.704000,6,0.5,1,0,100,0,0,0,0,na,na
A24029,3.100000,1,0.03,0.3,0,50,417.8845,5,0.5,2,0,550,32.71000,5,1,8,0,300,2.384500,6,0.5,1,0,100,0,0,0,0,na,na
