TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,5.552000,1,0.03,0.3,0,50,133.9915,5,0.5,2,0,550,69.86100,5,1,8,0,300,5.810000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,3.940500,1,0.03,0.3,0,50,353.0485,5,0.5,2,0,550,21.27700,5,1,8,0,300,1.695500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,5.043000,1,0.03,0.3,0,50,181.6920,5,0.5,2,0,550,167.5820,5,1,8,0,300,20.09950,6,0.5,1,0,100,0,0,0,0,na,na
A11001,6.412000,1,0.03,0.3,0,50,106.6065,5,0.5,2,0,550,131.6545,5,1,8,0,300,12.92600,6,0.5,1,0,100,0,0,0,0,na,na
A24001,5.593500,1,0.03,0.3,0,50,659.1700,5,0.5,2,0,550,14.86600,5,1,8,0,300,0.934000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,1.892500,1,0.03,0.3,0,50,302.9655,5,0.5,2,0,550,40.81450,5,1,8,0,300,4.111000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,2.621500,1,0.03,0.3,0,50,281.5585,5,0.5,2,0,550,120.6220,5,1,8,0,300,12.26200,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.086500,1,0.03,0.3,0,50,170.7520,5,0.5,2,0,550,46.55700,5,1,8,0,300,3.758500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,2.836000,1,0.03,0.3,0,50,299.6450,5,0.5,2,0,550,23.36950,5,1,8,0,300,1.758500,6,0.5,1,0,100,0,0,0,0,na,na
A24013,5.534000,1,0.03,0.3,0,50,488.9845,5,0.5,2,0,550,60.01400,5,1,8,0,300,4.946500,6,0.5,1,0,100,0,0,0,0,na,na
A24015,2.296000,1,0.03,0.3,0,50,439.7655,5,0.5,2,0,550,65.58850,5,1,8,0,300,5.613500,6,0.5,1,0,100,0,0,0,0,na,na
A24017,1.383500,1,0.03,0.3,0,50,240.8775,5,0.5,2,0,550,57.09100,5,1,8,0,300,5.657000,6,0.5,1,0,100,0,0,0,0,na,na
A24019,1.329500,1,0.03,0.3,0,50,383.7535,5,0.5,2,0,550,44.28900,5,1,8,0,300,3.514500,6,0.5,1,0,100,0,0,0,0,na,na
A24021,2.607000,1,0.03,0.3,0,50,475.8545,5,0.5,2,0,550,55.44350,5,1,8,0,300,3.977500,6,0.5,1,0,100,0,0,0,0,na,na
A24023,5.771500,1,0.03,0.3,0,50,610.5765,5,0.5,2,0,550,74.55450,5,1,8,0,300,8.329500,6,0.5,1,0,100,0,0,0,0,na,na
A24025,3.286000,1,0.03,0.3,0,50,399.7385,5,0.5,2,0,550,109.2600,5,1,8,0,300,11.17050,6,0.5,1,0,100,0,0,0,0,na,na
A24027,2.835500,1,0.03,0.3,0,50,389.4350,5,0.5,2,0,550,89.14750,5,1,8,0,300,8.454500,6,0.5,1,0,100,0,0,0,0,na,na
A24029,2.739500,1,0.03,0.3,0,50,361.8935,5,0.5,2,0,550,23.52400,5,1,8,0,300,1.687500,6,0.5,1,0,100,0,0,0,0,na,na
A24031,2.449000,1,0.03,0.3,0,50,292.7190,5,0.5,2,0,550,95.50300,5,1,8,0,300,9.149500,6,0.5,1,0,100,0,0,0,0,na,na
A24033,1.145500,1,0.03,0.3,0,50,113.1150,5,0.5,2,0,550,60.32200,5,1,8,0,300,4.301000,6,0.5,1,0,100,0,0,0,0,na,na
A24035,4.978000,1,0.03,0.3,0,50,240.4975,5,0.5,2,0,550,55.00100,5,1,8,0,300,3.797500,6,0.5,1,0,100,0,0,0,0,na,na
A24037,2.536000,1,0.03,0.3,0,50,213.9620,5,0.5,2,0,550,28.20250,5,1,8,0,300,1.529000,6,0.5,1,0,100,0,0,0,0,na,na
A24039,1.959000,1,0.03,0.3,0,50,511.5230,5,0.5,2,0,550,21.11450,5,1,8,0,300,1.687500,6,0.5,1,0,100,0,0,0,0,na,na
A24041,4.701500,1,0.03,0.3,0,50,378.7255,5,0.5,2,0,550,45.52050,5,1,8,0,300,3.603500,6,0.5,1,0,100,0,0,0,0,na,na
A24043,3.690500,1,0.03,0.3,0,50,36.43350,5,0.5,2,0,550,251.2840,5,1,8,0,300,19.68200,6,0.5,1,0,100,0,0,0,0,na,na
A24045,2.630000,1,0.03,0.3,0,50,514.0110,5,0.5,2,0,550,53.67100,5,1,8,0,300,4.542500,6,0.5,1,0,100,0,0,0,0,na,na
A24047,1.613500,1,0.03,0.3,0,50,374.7130,5,0.5,2,0,550,69.68200,5,1,8,0,300,8.003500,6,0.5,1,0,100,0,0,0,0,na,na
A24510,3.575500,1,0.03,0.3,0,50,163.3985,5,0.5,2,0,550,130.4370,5,1,8,0,300,13.58650,6,0.5,1,0,100,0,0,0,0,na,na
A36003,2.202500,1,0.03,0.3,0,50,1296.943,5,0.5,2,0,550,13.55400,5,1,8,0,300,0.961500,6,0.5,1,0,100,0,0,0,0,na,na
A36007,0.966000,1,0.03,0.3,0,50,1325.707,5,0.5,2,0,550,69.57600,5,1,8,0,300,6.932000,6,0.5,1,0,100,0,0,0,0,na,na
A36015,0.844000,1,0.03,0.3,0,50,1053.214,5,0.5,2,0,550,17.60100,5,1,8,0,300,1.242500,6,0.5,1,0,100,0,0,0,0,na,na
A36017,0.447000,1,0.03,0.3,0,50,1456.060,5,0.5,2,0,550,69.14050,5,1,8,0,300,7.214500,6,0.5,1,0,100,0,0,0,0,na,na
A36023,2.127500,1,0.03,0.3,0,50,1464.737,5,0.5,2,0,550,90.43350,5,1,8,0,300,9.537001,6,0.5,1,0,100,0,0,0,0,na,na
A36025,4.318500,1,0.03,0.3,0,50,1534.740,5,0.5,2,0,550,81.73151,5,1,8,0,300,9.584500,6,0.5,1,0,100,0,0,0,0,na,na
