TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,20.39900,1,0.03,0.3,0,50,394.0040,5,0.5,2,0,550,113.7420,5,1,8,0,300,11.60550,6,0.5,1,0,100,0,0,0,0,na,na
A10003,6.977000,1,0.03,0.3,0,50,481.7515,5,0.5,2,0,550,85.67250,5,1,8,0,300,7.672500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,82.55400,1,0.03,0.3,0,50,627.4565,5,0.5,2,0,550,99.02350,5,1,8,0,300,17.47250,6,0.5,1,0,100,0,0,0,0,na,na
A11001,7.775500,1,0.03,0.3,0,50,124.4820,5,0.5,2,0,550,132.6540,5,1,8,0,300,10.88100,6,0.5,1,0,100,0,0,0,0,na,na
A24001,15.91550,1,0.03,0.3,0,50,635.3850,5,0.5,2,0,550,83.60851,5,1,8,0,300,10.86200,6,0.5,1,0,100,0,0,0,0,na,na
A24003,3.961500,1,0.03,0.3,0,50,395.4760,5,0.5,2,0,550,101.6150,5,1,8,0,300,9.579500,6,0.5,1,0,100,0,0,0,0,na,na
A24005,3.561000,1,0.03,0.3,0,50,412.1115,5,0.5,2,0,550,129.3345,5,1,8,0,300,14.46650,6,0.5,1,0,100,0,0,0,0,na,na
A24009,1.643000,1,0.03,0.3,0,50,300.7525,5,0.5,2,0,550,105.6860,5,1,8,0,300,10.79850,6,0.5,1,0,100,0,0,0,0,na,na
A24011,30.22200,1,0.03,0.3,0,50,551.6415,5,0.5,2,0,550,105.6650,5,1,8,0,300,12.35700,6,0.5,1,0,100,0,0,0,0,na,na
