TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.009286,0.077115,0,0.000929,0.009286,0.500000,0.000077,0.114E-05
A10003,1,0,0,1,0,1,0,1,0,0.002065,0.023641,0,0.000206,0.002065,0.500000,0.000024,0.604E-06
A10005,1,0,0,1,0,1,0,1,0,0.021628,0.114941,0,0.002162,0.021628,0.500000,0.000115,0.120E-05
A11001,1,0,0,1,0,1,0,1,0,0.007041,0.067555,0,0.000704,0.007041,0.500000,0.000068,0.124E-05
A24001,1,0,0,1,0,1,0,1,0,0.002801,0.036733,0,0.000280,0.002801,0.500000,0.000037,0.142E-05
A24003,1,0,0,1,0,1,0,1,0,0.003394,0.030937,0,0.000340,0.003394,0.500000,0.000031,0.830E-06
A24005,1,0,0,1,0,1,0,1,0,0.005246,0.057987,0,0.000524,0.005246,0.500000,0.000058,0.672E-06
A24009,1,0,0,1,0,1,0,1,0,0.003409,0.034238,0,0.000341,0.003409,0.500000,0.000034,0.930E-06
A24011,1,0,0,1,0,1,0,1,0,0.005181,0.034486,0,0.000518,0.005181,0.500000,0.000035,0.122E-05
A24013,1,0,0,1,0,1,0,1,0,0.003594,0.040320,0,0.000359,0.003594,0.500000,0.000040,0.890E-06
A24015,1,0,0,1,0,1,0,1,0,0.006679,0.056357,0,0.000668,0.006679,0.500000,0.000056,0.110E-05
A24017,1,0,0,1,0,1,0,1,0,0.002469,0.025187,0,0.000247,0.002469,0.500000,0.000025,0.119E-05
A24019,1,0,0,1,0,1,0,1,0,0.002830,0.024378,0,0.000282,0.002830,0.500000,0.000024,0.108E-05
A24021,1,0,0,1,0,1,0,1,0,0.002776,0.035012,0,0.000277,0.002776,0.500000,0.000035,0.797E-06
A24023,1,0,0,1,0,1,0,1,0,0.001517,0.017431,0,0.000151,0.001517,0.500000,0.000018,0.599E-06
A24025,1,0,0,1,0,1,0,1,0,0.003329,0.039686,0,0.000333,0.003329,0.500000,0.000040,0.560E-06
A24027,1,0,0,1,0,1,0,1,0,0.005040,0.051503,0,0.000504,0.005040,0.500000,0.000052,0.839E-06
A24029,1,0,0,1,0,1,0,1,0,0.003232,0.029997,0,0.000323,0.003232,0.500000,0.000030,0.755E-06
A24031,1,0,0,1,0,1,0,1,0,0.004785,0.053996,0,0.000478,0.004785,0.500000,0.000054,0.842E-06
A24033,1,0,0,1,0,1,0,1,0,0.005835,0.049823,0,0.000584,0.005835,0.500000,0.000050,0.136E-05
A24035,1,0,0,1,0,1,0,1,0,0.004373,0.043312,0,0.000438,0.004373,0.500000,0.000043,0.755E-06
