LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
F51650,0.07791,0.22553,0.0018,0.15032,0.03277,2.80321,0.96793,2e-05,0.3826,0.00393,0.02989,0.00542,3.77425,0.28404,3.87098,0,0,0,0
F51735,0.09165,0.21675,0.00194,0.15655,0.03641,2.6691,1.04813,2e-05,0.37022,0.00434,0.04137,0.00339,3.60368,0.32695,3.79369,0,0,0,0
A51101,0.0997,0.0738,0.00206,0.103,0.03319,1.61691,0.9994,0,0.2112,0.00051,0.01787,0.00252,1.93013,0.25344,2.12574,0,0,0,0
A51033,0.16533,0.07577,0.00232,0.10238,0.051,1.538,0.8207,0,0.22155,0.00064,0.01617,0.0027,2.07494,0.22197,2.22094,0,0,0,0
F51033,0.22763,0.07627,0.0023,0.09641,0.06853,1.48511,0.60174,1e-05,0.23208,0.00189,0.01152,0.00443,2.21414,0.21977,2.33881,0,0,0,0
A51177,0.46809,0.07699,0.00283,0.09512,0.16666,1.26933,0.44256,8e-05,0.25737,0.00638,0.00815,0.00619,2.56724,0.19712,2.63809,0,0,0,0
F51177,0.45108,0.07513,0.00291,0.09532,0.16828,1.2844,0.44828,6e-05,0.25961,0.00565,0.00806,0.00558,2.58087,0.19628,2.65181,0,0,0,0
F51101,0.34544,0.10283,0.00237,0.15066,0.13399,2.57034,0.64339,1e-05,0.39392,0.00057,0.02748,0.00585,3.85894,0.25898,3.96078,0,0,0,0
A51109,0.25365,0.11176,0.00227,0.09746,0.09529,1.62099,0.33075,9e-05,0.26514,0.0099,0.00537,0.00441,2.73601,0.17073,2.75143,0,0,0,0
A51003,0.05662,0.13687,0.0018,0.12226,0.02401,1.95514,1.16203,0,0.27119,0.00075,0.02566,0.00116,2.68265,0.14068,2.72988,0,0,0,0
A51065,0.12445,0.07372,0.00181,0.0829,0.04553,1.42533,0.81421,0,0.21721,0.00076,0.01796,0.00157,2.12561,0.13378,2.17618,0,0,0,0
A51075,0.17337,0.09333,0.00223,0.0931,0.06846,1.63332,0.60475,3e-05,0.24844,0.00334,0.01687,0.00318,2.49418,0.14725,2.51114,0,0,0,0
A51103,0.30303,0.13083,0.00203,0.09432,0.11639,2.89981,0.48973,2e-05,0.4252,0.00202,0.0159,0.01044,4.1969,0.29345,4.27751,0,0,0,0
A51133,0.39471,0.12881,0.00219,0.08821,0.16765,2.68605,0.44283,4e-05,0.41471,0.00276,0.01462,0.013,4.05478,0.32991,4.17743,0,0,0,0
A51057,0.0855,0.10339,0.00224,0.13772,0.03222,1.92426,1.43215,0,0.23551,0.00049,0.03129,0.00176,2.13923,0.29553,2.37981,0,0,0,0
A51159,0.13072,0.0941,0.0023,0.11933,0.05104,1.98023,0.70585,0,0.27014,0.00097,0.01886,0.00353,2.58175,0.24625,2.7155,0,0,0,0
F51159,0.28909,0.12569,0.00225,0.11549,0.11255,2.71296,0.50523,2e-05,0.39797,0.00176,0.01931,0.00739,3.95457,0.24683,4.00205,0,0,0,0
A51099,0.29099,0.13146,0.0024,0.15267,0.10141,2.67659,0.72914,0,0.38902,0.00076,0.03378,0.00302,3.86124,0.2152,3.91407,0,0,0,0
A51630,0.27341,0.06108,0.00332,0.08727,0.10734,1.21549,0.48137,1e-05,0.21094,0.00162,0.01006,0.00231,2.01771,0.18708,2.12012,0,0,0,0
F51057,0.21026,0.13058,0.00222,0.17251,0.08632,2.7465,0.85042,0,0.37624,0.00061,0.03894,0.00494,3.63731,0.29898,3.78931,0,0,0,0
F51099,0.27988,0.13632,0.0022,0.14435,0.09364,2.69995,0.70438,1e-05,0.38754,0.0009,0.03211,0.00389,3.85478,0.21212,3.89884,0,0,0,0
F51630,0.65823,0.09292,0.00346,0.12402,0.3634,2.15691,0.43942,1e-05,0.43846,0.00132,0.01734,0.00461,4.34233,0.24571,4.39451,0,0,0,0
A51047,0.11617,0.0916,0.00444,0.1009,0.05221,1.72827,1.07194,0,0.24092,0.00073,0.03149,0.00204,2.25529,0.23249,2.42039,0,0,0,0
A51061,0.18275,0.1142,0.00215,0.09794,0.04693,1.70738,0.47342,8e-05,0.24902,0.00924,0.00731,0.00487,2.50273,0.21591,2.58443,0,0,0,0
A51157,0.08019,0.15972,0.00258,0.14964,0.02609,2.45323,0.87336,0,0.33157,0.00099,0.03295,0.00229,3.14048,0.31901,3.32918,0,0,0,0
B51061,0.07371,0.17185,0.00465,0.15401,0.02531,2.5304,1.27696,0,0.32853,0.00103,0.05452,0.00106,3.13182,0.28495,3.31656,0,0,0,0
B51157,0.1055,0.19079,0.00304,0.18211,0.05193,3.01513,0.72608,1e-05,0.41361,0.00144,0.03795,0.00326,4.01128,0.32897,4.15694,0,0,0,0
F51061,0.17726,0.08102,0.0023,0.10448,0.06156,1.71329,0.63044,1e-05,0.25714,0.00089,0.01515,0.00289,2.46314,0.21609,2.57517,0,0,0,0
F51157,0.09436,0.14873,0.00281,0.1519,0.04651,2.4731,0.83053,0,0.34318,0.00102,0.02998,0.00283,3.22776,0.34824,3.44356,0,0,0,0
A51113,0.09971,0.12549,0.00291,0.14227,0.05552,2.25906,1.70578,0,0.29698,0.00059,0.05218,0.00108,2.83792,0.19586,3.01012,0,0,0,0
B51113,0.15084,0.16342,0.00293,0.19455,0.08288,3.18251,1.32372,0,0.43956,0.00057,0.06284,0.00246,4.26547,0.26918,4.44647,0,0,0,0
F51113,0.12732,0.12912,0.00298,0.14952,0.09517,2.50268,1.55023,0,0.34492,0.00059,0.04769,0.00157,3.30096,0.22505,3.49551,0,0,0,0
A51079,0.19887,0.10607,0.00251,0.13243,0.09407,2.07247,1.09124,0,0.32294,0.00071,0.03335,0.00194,3.15744,0.17988,3.26317,0,0,0,0
B51079,0.23081,0.13602,0.00277,0.18481,0.14402,2.96087,0.95219,1e-05,0.45205,0.00063,0.04115,0.00357,4.4439,0.24326,4.56555,0,0,0,0
F51079,0.23406,0.11545,0.00304,0.15632,0.18826,2.42223,1.28334,0,0.37667,0.00067,0.04995,0.00186,3.63009,0.23111,3.82298,0,0,0,0
A51137,0.19686,0.08048,0.00227,0.09315,0.06687,1.51837,0.72743,1e-05,0.24957,0.00081,0.01676,0.00273,2.42816,0.16553,2.50001,0,0,0,0
F51137,0.19266,0.07353,0.0022,0.08786,0.06592,1.44125,0.67474,1e-05,0.23704,0.00071,0.01584,0.00258,2.29112,0.166,2.3713,0,0,0,0
A24005,0.03106,0.20891,0.00163,0.12847,0.00884,2.40733,2.91174,0,0.25789,0.00049,0.26382,0.00122,2.34325,0.26987,2.65231,0,0,0,0
A24510,0.15476,0.20752,0.00207,0.20257,0.06121,3.66321,2.1121,0,0.42701,0.00055,0.09152,0.00346,4.16437,0.27092,4.34643,0,0,0,0
F24005,0.03357,0.23187,0.00164,0.14204,0.00904,2.66059,3.46034,0,0.2802,0.00046,0.28924,0.00119,2.53006,0.29536,2.90909,0,0,0,0
F24510,0.14852,0.21345,0.00198,0.20315,0.05521,3.66735,2.07897,0,0.42609,0.00055,0.09097,0.00398,4.14889,0.28025,4.33429,0,0,0,0
A24013,0.06244,0.16009,0.00185,0.12996,0.01741,2.25728,1.33482,1e-05,0.28822,0.00059,0.03343,0.0051,2.70865,0.27223,2.91221,0,0,0,0
F24013,0.33907,0.18071,0.0022,0.21489,0.11995,3.54983,0.66444,3e-05,0.52204,0.00104,0.04746,0.01122,5.27895,0.21625,5.25788,0,0,0,0
A24025,0.06445,0.23534,0.00181,0.17425,0.01753,3.0106,2.63589,0,0.34482,0.00053,0.17504,0.00275,3.19795,0.33455,3.52188,0,0,0,0
F24025,0.13059,0.25713,0.00181,0.22638,0.03694,3.9319,1.59087,1e-05,0.4887,0.00057,0.08844,0.0067,4.83079,0.26348,4.95459,0,0,0,0
A10001,0.06997,0.11523,0.00166,0.13036,0.0204,1.87957,1.48249,0,0.22269,0.00049,0.03934,0.00219,2.05801,0.23928,2.25137,0,0,0,0
A10005,0.13517,0.19378,0.00185,0.16312,0.03909,2.92689,3.69636,0,0.33719,0.00044,0.34758,0.00107,3.31957,0.14551,3.49008,0,0,0,0
A24011,0.36025,0.18733,0.00203,0.16131,0.11987,3.29058,0.8388,4e-05,0.46732,0.00261,0.03034,0.01039,4.69654,0.24705,4.72811,0,0,0,0
A24019,0.4043,0.17246,0.00195,0.09942,0.16091,2.84243,0.57821,0.00015,0.43878,0.00627,0.01443,0.01209,4.52512,0.17524,4.45662,0,0,0,0
A24045,0.20478,0.16819,0.0018,0.14804,0.0728,2.43402,0.85028,6e-05,0.34605,0.00419,0.02059,0.01096,3.40788,0.26346,3.52044,0,0,0,0
F24019,0.28097,0.18335,0.00187,0.0953,0.12483,2.99743,0.5852,0.00013,0.43694,0.00626,0.0138,0.01016,4.51777,0.1686,4.43651,0,0,0,0
A24047,0.21578,0.15916,0.00175,0.13557,0.075,2.31156,0.776,7e-05,0.33668,0.00454,0.01897,0.011,3.32018,0.2565,3.42755,0,0,0,0
F24045,0.37692,0.21996,0.0019,0.15426,0.15682,3.43162,0.65484,0.00011,0.50473,0.00502,0.02318,0.01676,5.09697,0.27548,5.11043,0,0,0,0
A24039,0.45978,0.19256,0.00203,0.09606,0.20594,3.11643,0.61203,0.00017,0.48214,0.00626,0.01378,0.02052,4.88673,0.25622,4.88603,0,0,0,0
A51001,0.60241,0.16986,0.00224,0.06419,0.2455,2.63028,0.49287,0.00021,0.45304,0.00757,0.0098,0.02535,4.54939,0.29723,4.61272,0,0,0,0
F24039,0.54704,0.18473,0.00209,0.09911,0.23216,3.00586,0.60656,0.00018,0.48351,0.00626,0.01424,0.02134,4.8953,0.25874,4.9016,0,0,0,0
F51001,0.49319,0.17896,0.00206,0.06179,0.2121,2.76764,0.5026,0.0002,0.45155,0.00742,0.00933,0.02412,4.54018,0.29245,4.59424,0,0,0,0
A51131,0.35689,0.17982,0.00183,0.06817,0.1345,2.824,0.52692,0.00013,0.43526,0.00687,0.01119,0.01961,4.36452,0.29611,4.43526,0,0,0,0
F51131,0.50982,0.1664,0.00198,0.07398,0.17827,2.63578,0.51604,0.00013,0.43794,0.0069,0.01201,0.01993,4.37861,0.30683,4.46616,0,0,0,0
F10005,0.13561,0.23484,0.00183,0.25195,0.04768,3.73698,2.7753,0,0.4501,0.00051,0.11432,0.00165,4.50911,0.1738,4.60097,0,0,0,0
A24041,0.24999,0.17292,0.00196,0.09193,0.08928,3.23766,0.8544,4e-05,0.45382,0.00233,0.0191,0.01028,4.55971,0.2354,4.56863,0,0,0,0
F24041,0.25838,0.17195,0.00199,0.09263,0.09141,3.22629,0.85486,4e-05,0.45415,0.00231,0.01922,0.01046,4.56011,0.23692,4.57152,0,0,0,0
A24035,0.05325,0.21475,0.00156,0.16923,0.012,2.69689,1.50318,0,0.32367,0.00046,0.04313,0.00353,3.07175,0.28771,3.2647,0,0,0,0
F24035,0.08546,0.26229,0.00161,0.19368,0.02045,3.51631,0.95264,0,0.44861,0.00051,0.04495,0.00575,4.413,0.28483,4.50976,0,0,0,0
A24015,0.04885,0.17502,0.00162,0.1392,0.0125,2.25148,1.65901,0,0.27151,0.00063,0.04415,0.00489,2.42801,0.37361,2.75046,0,0,0,0
A10003,0.36978,0.16696,0.00214,0.19519,0.14248,3.30413,0.83754,1e-05,0.47756,0.00063,0.04492,0.00816,4.73407,0.25881,4.82051,0,0,0,0
F24015,0.28951,0.17833,0.00227,0.2204,0.10407,3.6792,0.89645,1e-05,0.51762,0.00066,0.05144,0.00839,5.16769,0.25272,5.22465,0,0,0,0
A24029,0.1667,0.1693,0.00169,0.16513,0.05142,3.41386,0.92163,1e-05,0.44535,0.00057,0.03824,0.00909,4.33134,0.32233,4.47906,0,0,0,0
F24029,0.10505,0.23499,0.0016,0.17665,0.02599,3.44972,0.89486,1e-05,0.44252,0.00059,0.04042,0.00757,4.32299,0.31059,4.44824,0,0,0,0
A42029,0.06438,0.24024,0.00169,0.16742,0.01952,3.06674,2.014,1e-05,0.37629,0.0005,0.05841,0.0041,3.63963,0.23538,3.83188,0,0,0,0
A51041,0.14868,0.08255,0.00194,0.0887,0.04938,1.45402,0.88121,1e-05,0.21755,0.00183,0.01193,0.00535,2.01059,0.26455,2.19393,0,0,0,0
A51145,0.23945,0.1209,0.0024,0.10514,0.11942,1.73673,0.49207,8e-05,0.2781,0.00731,0.01082,0.0046,2.85272,0.15493,2.8505,0,0,0,0
A51570,0.07338,0.23789,0.0018,0.19324,0.01921,3.15852,1.49179,1e-05,0.39908,0.00156,0.04871,0.00436,3.8176,0.38044,4.01355,0,0,0,0
A51149,0.0388,0.17169,0.00165,0.14985,0.01028,2.13577,1.76428,0,0.26805,0.00088,0.09075,0.00184,2.50156,0.29392,2.71119,0,0,0,0
A51670,0.07702,0.34501,0.00181,0.28239,0.0188,4.27249,2.23432,0,0.48394,0.00086,0.06061,0.00339,4.66124,0.43187,4.91,0,0,0,0
F51149,0.0987,0.23193,0.0018,0.21125,0.02766,3.34428,1.29785,1e-05,0.42957,0.00181,0.04359,0.00418,4.22147,0.30643,4.34099,0,0,0,0
F51670,0.09041,0.33025,0.00195,0.28365,0.02422,4.25901,2.29933,0,0.48531,0.00075,0.06153,0.00278,4.70935,0.39323,4.92876,0,0,0,0
A51007,0.37764,0.07133,0.00217,0.0904,0.14049,1.28079,0.36483,5e-05,0.24828,0.00373,0.00783,0.00595,2.46672,0.16457,2.50896,0,0,0,0
A51135,0.29132,0.07339,0.0022,0.09153,0.11161,1.40231,0.45348,2e-05,0.24582,0.0021,0.01325,0.00469,2.40324,0.1786,2.47097,0,0,0,0
A51147,0.23227,0.07463,0.0034,0.08574,0.08988,1.38608,0.48653,3e-05,0.23185,0.00272,0.01174,0.0053,2.24595,0.19472,2.33867,0,0,0,0
A51011,0.20483,0.08448,0.00207,0.10678,0.06805,1.78404,0.79643,1e-05,0.27661,0.00064,0.02006,0.00341,2.74554,0.13109,2.77414,0,0,0,0
A51029,0.19461,0.07957,0.00199,0.09671,0.06848,1.62429,0.42704,2e-05,0.25989,0.0014,0.0099,0.00369,2.6126,0.1203,2.60182,0,0,0,0
A51049,0.2308,0.09688,0.00201,0.09509,0.09441,1.57909,0.4645,5e-05,0.25402,0.00492,0.01036,0.0037,2.56549,0.15349,2.58013,0,0,0,0
F51011,0.16056,0.08191,0.00206,0.09421,0.05076,1.59611,0.61159,1e-05,0.24988,0.00079,0.01249,0.00328,2.49305,0.11729,2.499,0,0,0,0
F51147,0.62521,0.11374,0.00302,0.15146,0.25273,2.10421,0.35519,0.00012,0.40385,0.00474,0.01784,0.01476,4.07176,0.2169,4.0736,0,0,0,0
F51145,0.52729,0.1568,0.0028,0.15972,0.29548,2.33881,0.38392,0.00014,0.42316,0.00859,0.0165,0.00893,4.36239,0.20094,4.30644,0,0,0,0
A51053,0.39127,0.0558,0.00186,0.09491,0.13069,1.34351,0.40372,2e-05,0.25872,0.00119,0.00922,0.01136,2.4372,0.25327,2.58571,0,0,0,0
A51730,0.0394,0.15539,0.00171,0.14764,0.01133,1.9825,1.55211,0,0.25333,0.00108,0.06136,0.00248,2.25702,0.38209,2.56026,0,0,0,0
F51053,1.16941,0.07012,0.00219,0.16295,0.45339,1.71012,0.23852,0.00011,0.45964,0.00326,0.01593,0.02359,4.57109,0.26531,4.60298,0,0,0,0
F51730,0.10048,0.20499,0.00188,0.1905,0.03163,3.09354,1.16167,1e-05,0.40326,0.00209,0.0373,0.00377,3.9208,0.32924,4.07825,0,0,0,0
A51036,0.11904,0.11374,0.00188,0.11203,0.03645,1.95014,0.76517,3e-05,0.26969,0.00408,0.012,0.00604,2.59291,0.27266,2.74693,0,0,0,0
A51087,0.14155,0.11988,0.00187,0.11745,0.04368,1.92915,0.8692,2e-05,0.26363,0.00324,0.01367,0.00551,2.51711,0.27125,2.67691,0,0,0,0
A51760,0.12322,0.12873,0.00188,0.11829,0.03861,2.00122,0.8951,2e-05,0.26883,0.0034,0.0138,0.00537,2.56518,0.28419,2.73102,0,0,0,0
F51041,0.54245,0.13697,0.00204,0.16444,0.19806,2.50356,0.58454,7e-05,0.4214,0.00393,0.02225,0.01419,4.20188,0.26833,4.25071,0,0,0,0
F51087,0.12945,0.12305,0.0018,0.11697,0.04073,1.94444,0.85553,2e-05,0.26264,0.00349,0.01347,0.0062,2.50334,0.27879,2.67004,0,0,0,0
F51760,0.36409,0.17551,0.00215,0.17411,0.1311,2.95331,0.69065,4e-05,0.43474,0.00373,0.02338,0.00767,4.35297,0.26945,4.39625,0,0,0,0
A51181,0.05082,0.15601,0.00177,0.14477,0.01317,2.1025,1.5926,0,0.27384,0.00182,0.06256,0.00186,2.58073,0.29079,2.77739,0,0,0,0
F51181,0.11136,0.21671,0.00193,0.19704,0.03623,3.3013,1.03754,2e-05,0.43699,0.00408,0.03989,0.00429,4.32973,0.31042,4.43387,0,0,0,0
A51550,0.07052,0.25837,0.00167,0.19743,0.02421,3.33022,1.31369,1e-05,0.43437,0.00144,0.04107,0.00586,4.22039,0.35592,4.37471,0,0,0,0
A51710,0.07642,0.27735,0.00173,0.18781,0.02662,3.5794,1.35864,1e-05,0.45479,0.00177,0.03709,0.00663,4.46729,0.3323,4.57561,0,0,0,0
A51810,0.07079,0.24473,0.00167,0.19997,0.0251,3.19029,1.27982,1e-05,0.42324,0.00184,0.04423,0.00757,4.02499,0.43357,4.27306,0,0,0,0
F51710,0.07408,0.27985,0.00172,0.18823,0.02577,3.5809,1.3573,1e-05,0.45478,0.00177,0.03715,0.00661,4.46489,0.33421,4.57489,0,0,0,0
A51740,0.07297,0.28331,0.0017,0.1982,0.02218,3.60729,1.35728,1e-05,0.45593,0.00191,0.03832,0.00513,4.52729,0.29139,4.59653,0,0,0,0
F51550,0.07648,0.25205,0.0017,0.19695,0.02626,3.32669,1.31682,1e-05,0.43459,0.00143,0.04101,0.00596,4.22263,0.35492,4.37686,0,0,0,0
F51740,0.08155,0.27423,0.00173,0.19717,0.02462,3.60273,1.36195,1e-05,0.45616,0.00188,0.03822,0.0051,4.53489,0.28574,4.59943,0,0,0,0
A51800,0.29313,0.08902,0.00176,0.05553,0.10285,1.91762,0.41837,5e-05,0.31421,0.00271,0.00433,0.01515,3.06144,0.2556,3.16842,0,0,0,0
A51093,0.02606,0.14866,0.00153,0.11921,0.0082,1.75599,5.82127,0,0.22325,0.00032,0.22435,0.00076,1.81916,0.35591,2.28219,0,0,0,0
A51700,0.06079,0.27198,0.00176,0.21008,0.02001,3.36311,1.27213,1e-05,0.43335,0.00228,0.04385,0.00352,4.28378,0.29643,4.37592,0,0,0,0
F51700,0.06419,0.26836,0.00179,0.21017,0.02134,3.36068,1.27457,1e-05,0.43357,0.00226,0.04388,0.00339,4.2884,0.29319,4.37756,0,0,0,0
F51810,0.07431,0.24098,0.00169,0.19982,0.02645,3.18773,1.28188,1e-05,0.42336,0.00182,0.04422,0.00759,4.02989,0.42952,4.27435,0,0,0,0
F51800,0.70261,0.11845,0.00189,0.05819,0.29966,2.62325,0.30781,0.00012,0.48993,0.00373,0.00404,0.02552,4.92935,0.26634,4.92042,0,0,0,0
A51085,0.18133,0.07825,0.00202,0.10196,0.05722,1.66142,0.74539,0,0.24004,0.00058,0.01634,0.00384,2.28419,0.20861,2.40407,0,0,0,0
F51085,0.16811,0.11404,0.00224,0.11189,0.05041,1.80645,0.882,2e-05,0.25822,0.0032,0.01428,0.00361,2.51841,0.21341,2.62,0,0,0,0
B51003,0.05029,0.18783,0.00193,0.14944,0.02464,2.40622,1.24589,0,0.32856,0.0013,0.03226,0.00106,3.26888,0.16826,3.32101,0,0,0,0
F51003,0.11035,0.09502,0.00186,0.10837,0.04452,1.72325,1.00206,0,0.25839,0.00072,0.01747,0.00204,2.54242,0.14339,2.59955,0,0,0,0
A51125,0.05962,0.21593,0.00209,0.19407,0.03169,2.77956,2.00669,0,0.37381,0.00082,0.10007,0.00083,3.68675,0.18933,3.78639,0,0,0,0
B51125,0.06596,0.26305,0.00201,0.19948,0.04134,3.31792,1.58858,1e-05,0.44125,0.00249,0.06715,0.00119,4.41004,0.2264,4.47187,0,0,0,0
F51125,0.13568,0.15797,0.00245,0.18805,0.1338,2.87516,1.99907,0,0.41372,0.00079,0.08073,0.00157,4.03369,0.23152,4.19919,0,0,0,0
A51009,0.04227,0.15234,0.0017,0.11947,0.01364,1.97282,1.79482,0,0.26836,0.00081,0.1886,0.00125,2.59543,0.19231,2.71429,0,0,0,0
B51009,0.22803,0.1741,0.00373,0.19314,0.21794,3.21411,1.25019,1e-05,0.48741,0.00225,0.07615,0.00364,4.83713,0.26664,4.93817,0,0,0,0
F51009,0.10143,0.18311,0.00194,0.19904,0.04529,2.87619,2.19582,0,0.3927,0.00059,0.13493,0.00186,3.84871,0.21101,3.98797,0,0,0,0
A51540,0.16743,0.08885,0.00203,0.10927,0.07188,1.73388,0.74296,1e-05,0.27567,0.00079,0.01269,0.00286,2.69963,0.16297,2.76916,0,0,0,0
F51540,0.5031,0.1205,0.00265,0.13494,0.28405,2.73344,0.54779,2e-05,0.49696,0.001,0.01801,0.00771,4.99,0.21096,4.97921,0,0,0,0
A51031,0.17404,0.08209,0.0018,0.09788,0.04823,1.67703,0.66107,1e-05,0.26087,0.00061,0.0173,0.00425,2.54191,0.16836,2.60987,0,0,0,0
A51023,0.18919,0.08776,0.00194,0.1129,0.07699,1.8809,0.89016,1e-05,0.29228,0.00057,0.02757,0.00408,2.84355,0.19565,2.95473,0,0,0,0
A51163,0.05415,0.11998,0.00174,0.10577,0.02005,1.71913,1.53219,1e-05,0.25081,0.00105,0.10285,0.00284,2.3911,0.21735,2.54814,0,0,0,0
F51023,0.19077,0.08015,0.00201,0.10516,0.10783,1.68869,0.80335,1e-05,0.28016,0.00068,0.02023,0.00448,2.71688,0.19811,2.8333,0,0,0,0
F51163,0.13807,0.10288,0.00192,0.11532,0.06952,1.8203,1.18648,1e-05,0.29029,0.00114,0.02235,0.00509,2.78605,0.23511,2.94668,0,0,0,0
A51161,0.12347,0.09984,0.0019,0.1075,0.04645,1.84619,1.16722,1e-05,0.27089,0.00077,0.03095,0.00255,2.66402,0.15965,2.74275,0,0,0,0
F51161,0.30216,0.08073,0.00218,0.11624,0.17091,1.74436,0.55086,2e-05,0.31346,0.00159,0.01213,0.00627,3.09805,0.19097,3.16881,0,0,0,0
A51015,0.06375,0.14114,0.00189,0.09122,0.02166,1.62204,2.20591,0,0.21774,0.00069,0.22111,0.00087,2.02559,0.2128,2.22274,0,0,0,0
B51015,0.12939,0.20114,0.00228,0.19752,0.07349,3.31951,2.15522,1e-05,0.46124,0.00091,0.10166,0.0024,4.5809,0.22413,4.70799,0,0,0,0
B51163,0.04206,0.14285,0.00187,0.11582,0.02224,1.86314,1.73051,0,0.26533,0.001,0.16706,0.00172,2.56823,0.1954,2.70041,0,0,0,0
F51015,0.37456,0.15856,0.0023,0.15664,0.14713,2.3887,0.86883,6e-05,0.38827,0.00362,0.02748,0.0075,3.89721,0.22135,3.9553,0,0,0,0
C51015,0.22714,0.09868,0.00233,0.1081,0.10062,1.68672,0.72738,4e-05,0.2838,0.0031,0.01122,0.00667,2.75617,0.23909,2.89376,0,0,0,0
