LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
F51735,0.01417,0.16346,4e-05,0.07378,0.00596,1.76212,1.82893,5e-05,0.08927,0.00017,0.00951,0.00149,0.91845,0.01608,0.09358,0,0,0,0
A51101,0.0394,0.20516,0.00099,0.10062,0.00833,2.47263,3.03808,0.10931,0.02927,0.00355,0.01342,0.00143,1.0215,0.30869,0.13303,0,0,0,0
A51033,0.07119,0.15148,0.00026,0.08224,0.01344,2.23342,2.17077,0.00117,0.09746,0.01516,0.01236,0.00192,1.13741,0.07644,0.12106,0,0,0,0
F51033,0.06496,0.16324,0.00025,0.08565,0.0149,2.28612,1.98607,0.11763,0.02173,0.00034,0.01267,0.00283,1.13659,0.07332,0.12121,0,0,0,0
A51177,0.22239,0.22126,0.00352,0.11344,0.06777,2.57976,2.05015,0.2168,0.0311,0.00052,0.01559,0.00329,0.79353,0.6388,0.14409,0,0,0,0
F51177,0.22589,0.22103,0.00352,0.11382,0.06917,2.576,2.04401,0.22144,0.03124,0.00052,0.01562,0.00334,0.79371,0.63858,0.14414,0,0,0,0
F51101,0.16125,0.1136,0.00119,0.10424,0.05563,2.56951,1.89556,0.12244,0.02661,0.00013,0.0137,0.00301,1.02016,0.30754,0.13318,0,0,0,0
A51109,0.12887,0.23756,0.00083,0.11104,0.0462,2.86071,1.81651,0.11314,0.04205,0.00012,0.0139,0.00209,1.17735,0.21533,0.13968,0,0,0,0
A51003,0.03857,0.18792,0.00907,0.09279,0.01017,2.3549,2.4821,0.05507,0.02967,0.0377,0.01265,0.00788,0.04324,1.17442,0.12304,0,0,0,0
A51065,0.07095,0.15675,0.002,0.08791,0.02689,2.29856,2.19782,0.09933,0.02022,0.00922,0.01264,0.00116,0.73712,0.49661,0.12325,0,0,0,0
A51075,0.08296,0.18488,0.00151,0.10065,0.02683,2.64942,2.05993,0.10673,0.03682,0.00095,0.01369,0.00149,0.97773,0.38615,0.13649,0,0,0,0
A51103,0.11549,0.15427,0.00044,0.1028,0.02358,2.67127,1.6175,0.09213,0.03955,9e-05,0.01231,0.00334,1.11477,0.12871,0.12474,0,0,0,0
A51133,0.12137,0.13936,0.00357,0.10066,0.03283,2.60127,1.59382,0.09078,0.03441,0.00098,0.01205,0.00749,0.37017,0.82281,0.12247,0,0,0,0
A51057,0.0411,0.17896,0.0006,0.09531,0.00773,2.23016,3.59469,0.00039,0.07375,0.03342,0.01266,0.00089,1.06388,0.19035,0.12539,0,0,0,0
A51159,0.04023,0.18234,0.00913,0.08302,0.00842,2.3177,2.01716,0.06529,0.02936,0.02458,0.0123,0.01671,0.02541,1.15614,0.1198,0,0,0,0
F51159,0.07645,0.16099,0.00934,0.09707,0.01598,2.45146,1.60727,0.08322,0.03331,0.00437,0.012,0.03227,0.04373,1.12158,0.11993,0,0,0,0
A51099,0.07527,0.17122,0.00517,0.10054,0.0194,2.50468,1.84472,0.09173,0.03913,0.00435,0.01339,0.0039,0.19127,1.03105,0.12967,0,0,0,0
A51630,0.06861,0.10067,8e-05,0.07965,0.01795,1.69694,1.60722,4e-05,0.09132,0.00025,0.01192,0.0026,0.98989,0.02378,0.10177,0,0,0,0
F51057,0.05438,0.18892,0.00057,0.09042,0.01187,2.43382,1.95322,0.09307,0.04339,0.00093,0.01273,0.00167,1.07411,0.17915,0.12551,0,0,0,0
F51099,0.07254,0.17484,0.00498,0.10114,0.01735,2.51219,1.83033,0.08981,0.04155,0.00332,0.01334,0.00421,0.18648,1.03603,0.12965,0,0,0,0
F51630,0.21429,0.07037,0.00017,0.09018,0.08523,1.91645,1.17934,0.00669,0.09111,0.00407,0.01057,0.00561,0.9624,0.04627,0.10152,0,0,0,0
A51047,0.03858,0.20489,0.00778,0.09617,0.01065,2.53752,2.562,0.0919,0.02791,0.01775,0.01384,0.0021,0.16835,1.09413,0.13543,0,0,0,0
A51061,0.07182,0.20095,0.00225,0.10101,0.0216,2.53635,1.75672,0.09502,0.0397,0.00166,0.01314,0.0018,0.71609,0.55799,0.12779,0,0,0,0
A51157,0.02207,0.20975,0.00256,0.08986,0.00719,2.34206,1.84932,0.04433,0.03223,0.043,0.0125,0.0008,0.5469,0.65296,0.12059,0,0,0,0
B51061,0.01972,0.22447,0.00241,0.09471,0.01048,2.46556,2.30754,0.03827,0.03718,0.05125,0.01299,0.00034,0.70301,0.57705,0.12775,0,0,0,0
B51157,0.03222,0.22197,0.0025,0.09695,0.01567,2.55159,1.65244,0.06678,0.03782,0.01999,0.01235,0.00157,0.57252,0.64045,0.12194,0,0,0,0
F51061,0.06914,0.17346,0.00209,0.09569,0.019,2.45331,1.95273,0.10432,0.02744,0.00181,0.01346,0.00175,0.70831,0.56799,0.1278,0,0,0,0
F51157,0.0274,0.2035,0.00262,0.09165,0.0142,2.32979,1.79556,0.06655,0.03385,0.02197,0.01251,0.00108,0.55491,0.64416,0.12057,0,0,0,0
A51113,0.07068,0.20164,0.00534,0.10354,0.02344,2.55321,3.28038,0.09687,0.03063,0.01287,0.01413,0.00149,0.244,1.04314,0.13872,0,0,0,0
B51113,0.09331,0.23839,0.00502,0.10081,0.02939,2.64436,2.19166,0.11203,0.03124,0.00376,0.01433,0.00323,0.31732,1.03018,0.14044,0,0,0,0
F51113,0.08785,0.20616,0.00544,0.09814,0.03569,2.57404,2.65142,0.10887,0.02668,0.00636,0.01417,0.00234,0.26161,1.03466,0.13868,0,0,0,0
A51079,0.1082,0.18295,0.00424,0.09519,0.03824,2.54578,2.25691,0.11074,0.02527,0.00308,0.01388,0.00248,0.41115,0.88762,0.13506,0,0,0,0
B51079,0.11015,0.22615,0.00417,0.10633,0.0386,2.68606,1.87673,0.11615,0.02569,0.00168,0.01388,0.00485,0.45878,0.87768,0.13695,0,0,0,0
F51079,0.11984,0.1663,0.00511,0.0949,0.07916,2.49791,2.24226,0.11755,0.02179,0.00367,0.01389,0.00254,0.40116,0.89084,0.13504,0,0,0,0
A51137,0.11362,0.19704,0.00532,0.09631,0.0359,2.50753,2.26188,0.11966,0.02171,0.00199,0.01409,0.00426,0.22943,1.0315,0.13574,0,0,0,0
F51137,0.11178,0.18868,0.00527,0.09719,0.03541,2.49812,2.21826,0.12007,0.01954,0.00207,0.01424,0.00443,0.22003,1.03686,0.13578,0,0,0,0
A24005,0.03892,0.5607,0.00344,0.14033,0.00915,2.60948,3.14949,0.14546,0.05038,0.0062,0.01924,0.00051,0.88307,0.96193,0.19729,0,0,0,0
A24510,0.08609,0.10372,0.00069,0.07838,0.034,1.88025,1.61259,0.00055,0.09621,0.00781,0.01091,0.00136,0.82619,0.24395,0.1073,0,0,0,0
F24005,0.03508,0.58013,0.00347,0.14121,0.00845,2.76636,3.37075,0.14186,0.05162,0.0086,0.01966,0.00047,0.90997,0.97216,0.19749,0,0,0,0
F24510,0.07283,0.11727,0.00066,0.07866,0.02734,1.88682,1.60949,0.00056,0.0963,0.00773,0.01091,0.00136,0.82966,0.24058,0.1073,0,0,0,0
A24013,0.03999,0.46677,0.00274,0.16406,0.01695,2.34062,2.8239,0.18373,0.05547,0.00035,0.01995,0.00165,1.80036,0.66885,0.21682,0,0,0,0
F24013,0.16834,0.86551,0.00327,0.16873,0.06903,4.10483,2.71213,0.50137,0.12046,0.00047,0.0189,0.00477,1.51485,0.65852,0.21788,0,0,0,0
A24025,0.05889,0.50607,0.00106,0.15288,0.01363,3.6019,4.48656,0.14479,0.06652,0.00082,0.02041,0.00179,1.65085,0.31575,0.20335,0,0,0,0
F24025,0.06794,0.53997,0.00099,0.14555,0.0174,4.24332,3.17275,0.11245,0.10036,0.00015,0.02016,0.00197,1.71177,0.31834,0.20346,0,0,0,0
A10001,0.03667,0.71165,0.00055,0.25677,0.00892,3.61964,1.925,0.16511,0.09186,0.00059,0.02241,0.00428,3.2472,0.15948,0.25352,0,0,0,0
A10005,0.0411,0.80498,8e-05,0.20427,0.00811,3.82663,5.24878,0.18889,0.13622,3e-05,0.02885,0.00146,0,0.02486,0.31464,0,0,0,0
A24011,0.18036,0.72829,0.00011,0.20163,0.03733,6.50414,4.49462,0.58478,0.34966,2e-05,0.02551,0.00501,3.49413,0.03092,0.23582,0,0,0,0
A24019,0.14281,0.36556,0.00019,0.1231,0.0286,4.13413,2.27306,0.37913,0.19835,1e-05,0.01506,0.00731,1.47614,0.07363,0.15131,0,0,0,0
A24045,0.17393,0.80861,0.00043,0.26163,0.03499,7.53367,6.01244,0.49219,0.33728,7e-05,0.03757,0.02725,2.99109,0.12513,0.38615,0,0,0,0
F24019,0.06976,0.44853,0.00018,0.12326,0.01393,4.21161,2.25684,0.20402,0.2225,1e-05,0.01503,0.00435,1.47956,0.07399,0.15129,0,0,0,0
A24047,0.06223,0.3653,0.00064,0.14826,0.01214,4.25201,3.40285,0.13669,0.10754,2e-05,0.02177,0.00548,1.96571,0.21829,0.21593,0,0,0,0
F24045,0.28551,0.80101,0.00045,0.28111,0.07143,8.47455,5.38392,0.98961,0.53147,8e-05,0.03567,0.01671,3.8409,0.13239,0.38185,0,0,0,0
A24039,0.22125,0.45891,0.00012,0.22798,0.05508,6.37057,4.11338,0.87066,0.3599,2e-05,0.02866,0.01304,3.16231,0.04385,0.30184,0,0,0,0
A51001,0.09891,0.18346,9e-05,0.11516,0.01742,2.79835,1.79929,0.20039,0.06063,1e-05,0.01384,0.0094,1.3575,0.03128,0.13961,0,0,0,0
F24039,0.11121,0.54829,7e-05,0.22915,0.02729,6.50223,4.07614,0.44098,0.3816,1e-05,0.0285,0.00759,3.18751,0.02658,0.30189,0,0,0,0
F51001,0.09838,0.18394,9e-05,0.11513,0.01729,2.79799,1.79883,0.19914,0.0607,1e-05,0.01383,0.00938,1.35757,0.03118,0.13961,0,0,0,0
A51131,0.09807,0.16683,0.00547,0.09552,0.02448,2.69752,1.51257,0.08003,0.03392,0.00037,0.01143,0.05529,0.08842,0.98119,0.11297,0,0,0,0
F51131,0.10789,0.15433,0.00554,0.0939,0.0287,2.68506,1.5115,0.08153,0.03258,0.00033,0.01131,0.05842,0.08498,0.98049,0.11293,0,0,0,0
F10005,0.06055,0.68955,7e-05,0.22566,0.01217,5.62459,8.00209,0.17068,0.18693,1e-05,0.03027,0.00491,2.72333,0.02358,0.30598,0,0,0,0
A24041,0.1344,0.36796,7e-05,0.13865,0.04984,4.09413,2.54425,0.19468,0.11632,1e-05,0.01791,0.0046,1.7693,0.02317,0.17937,0,0,0,0
F24041,0.07317,0.37921,7e-05,0.13987,0.03155,4.18337,2.51926,0.11361,0.12069,0,0.01781,0.00299,1.7683,0.02327,0.17935,0,0,0,0
A24035,0.03974,0.40496,0.00039,0.14263,0.0116,3.61716,3.54835,0.12049,0.08019,0.0003,0.01941,0.00177,1.80448,0.13099,0.1939,0,0,0,0
F24035,0.07243,0.40964,0.00041,0.13935,0.02214,4.10542,2.93819,0.10645,0.09884,5e-05,0.01932,0.00219,1.81421,0.13055,0.19436,0,0,0,0
A24015,0.06341,0.50139,0.00135,0.14613,0.01371,3.65652,3.51055,0.1472,0.06358,0.00064,0.02036,0.00188,1.6212,0.40528,0.20462,0,0,0,0
A10003,0.1855,0.62934,0.00255,0.16476,0.04691,4.87734,3.39948,0.21475,0.11657,0.00046,0.0223,0.00321,1.66972,0.60101,0.22737,0,0,0,0
F24015,0.18631,0.57075,0.00162,0.15748,0.04764,4.4124,2.79592,0.26202,0.1014,0.00021,0.0191,0.00421,1.64347,0.40687,0.20542,0,0,0,0
A24029,0.08348,0.32357,0.00335,0.13186,0.02363,3.73254,2.64145,0.10941,0.07699,0.00029,0.01782,0.0023,0.90525,0.89026,0.18019,0,0,0,0
F24029,0.08004,0.32399,0.00331,0.13183,0.02283,3.74336,2.63879,0.10733,0.07847,0.00031,0.01781,0.00229,0.90572,0.88984,0.18017,0,0,0,0
A42029,0.04101,0.61247,0.00144,0.19696,0.01634,1.77592,2.73081,0.20641,0.0656,5e-05,0.02136,0.002,0.9452,0.41015,0.24866,0,0,0,0
A51041,0.06141,0.19991,0.00079,0.10224,0.01366,2.6223,2.99296,0.11111,0.03259,0.00045,0.0142,0.00257,1.14666,0.22155,0.13701,0,0,0,0
A51145,0.09881,0.20405,0.00123,0.10845,0.04886,2.74088,1.93469,0.11227,0.04613,0.00035,0.0142,0.00236,1.13057,0.25725,0.1392,0,0,0,0
A51570,0.0142,0.17269,4e-05,0.07732,0.00608,1.85161,1.94,0.00018,0.09895,0.00033,0.01059,0.0014,1.01013,0.01608,0.10274,0,0,0,0
A51149,0.01721,0.22078,0.00159,0.09465,0.0042,2.39197,5.01393,0.04129,0.04111,0.03737,0.01317,0.00059,0.78235,0.50844,0.12865,0,0,0,0
A51670,0.01387,0.19235,4e-05,0.08189,0.00628,2.0517,2.27266,0.00044,0.11239,0.00089,0.01171,0.00138,1.13128,0.01667,0.11503,0,0,0,0
F51149,0.02575,0.22923,0.00158,0.09323,0.00614,2.56167,2.31388,0.06407,0.06629,0.00294,0.01293,0.00123,0.78602,0.49676,0.1285,0,0,0,0
F51670,0.0153,0.1904,4e-05,0.08198,0.00706,2.04567,2.28212,0.00043,0.11235,0.00086,0.01173,0.00139,1.13125,0.01666,0.11503,0,0,0,0
A51007,0.12579,0.18113,0.00305,0.11822,0.03729,3.00246,2.2691,0.19966,0.03578,0.00122,0.01605,0.00303,0.90149,0.65343,0.15557,0,0,0,0
A51135,0.0853,0.19057,0.00267,0.10768,0.02522,2.78603,2.16486,0.12783,0.02764,0.00142,0.01516,0.00218,0.87685,0.5661,0.14438,0,0,0,0
A51147,0.09156,0.16384,0.00441,0.10104,0.06505,2.55321,2.01083,0.11463,0.02715,0.00301,0.01407,0.00271,0.61877,0.70492,0.1334,0,0,0,0
A51011,0.10475,0.15684,0.00694,0.09383,0.04821,2.41397,2.08091,0.11209,0.0186,0.00315,0.01368,0.01124,0.14374,1.08384,0.12922,0,0,0,0
A51029,0.09833,0.17109,0.00629,0.10612,0.03324,2.6286,2.0058,0.11862,0.02483,0.00309,0.01463,0.00842,0.18575,1.1302,0.1377,0,0,0,0
A51049,0.07347,0.22117,0.00341,0.11506,0.02357,2.9709,2.2449,0.12522,0.04086,0.00155,0.01604,0.0018,0.81162,0.7244,0.15404,0,0,0,0
F51011,0.08834,0.17279,0.00673,0.09589,0.03764,2.44268,2.00264,0.10593,0.0226,0.00383,0.01366,0.01065,0.14857,1.08309,0.12926,0,0,0,0
F51147,0.27483,0.17555,0.00362,0.11129,0.12886,2.82062,1.56184,0.26727,0.04842,0.00104,0.01267,0.01896,0.63067,0.67927,0.13347,0,0,0,0
F51145,0.14077,0.20141,0.00122,0.11454,0.12109,3.07547,1.72515,0.20862,0.06425,0.00031,0.01349,0.00593,1.12936,0.25465,0.13917,0,0,0,0
A51053,0.15075,0.12094,0.00368,0.10885,0.04143,2.72742,2.09613,0.16402,0.02059,0.00036,0.01542,0.00586,0.54594,0.86631,0.14503,0,0,0,0
A51730,0.0097,0.15642,4e-05,0.07907,0.00396,1.66221,2.91379,1e-05,0.08742,9e-05,0.01042,0.00103,0.99658,0.01628,0.10134,0,0,0,0
F51053,0.45251,0.10496,0.00383,0.11544,0.14132,2.60803,1.37817,0.51601,0.03698,0.00037,0.01365,0.02559,0.55385,0.84602,0.14479,0,0,0,0
F51730,0.0244,0.16244,5e-05,0.07515,0.0087,1.8519,1.5404,0.00037,0.09841,0.00057,0.01027,0.00166,0.99419,0.01642,0.10125,0,0,0,0
A51036,0.03354,0.20748,0.00044,0.09074,0.00628,2.40851,2.18871,0.08474,0.04406,0.00059,0.01264,0.0023,1.08393,0.1576,0.12439,0,0,0,0
A51087,0.04899,0.20624,0.00062,0.09721,0.01143,2.55299,2.52013,0.09572,0.0445,0.00047,0.01337,0.00204,1.11758,0.19444,0.13146,0,0,0,0
A51760,0.03387,0.15158,4e-05,0.076,0.0134,1.83477,1.7077,9e-05,0.09848,0.00016,0.0107,0.00225,1.02183,0.0157,0.10389,0,0,0,0
F51041,0.19714,0.14865,0.00081,0.10851,0.05629,2.91163,1.82617,0.13871,0.0452,3e-05,0.01379,0.0056,1.14197,0.21985,0.1369,0,0,0,0
F51087,0.04894,0.20629,0.00062,0.09722,0.01143,2.55301,2.5222,0.0957,0.04452,0.00047,0.01337,0.00204,1.11754,0.19444,0.13146,0,0,0,0
F51760,0.08662,0.14985,7e-05,0.08838,0.03415,2.33221,1.31396,0.00465,0.09759,0.00181,0.01018,0.00385,1.01405,0.02017,0.10394,0,0,0,0
A51181,0.0859,2.98073,0.00085,0.67301,0.02022,16.6369,13.0824,0.28899,0.76306,0.00037,0.0876,0.00064,0.05714,0.21576,0.92344,0,0,0,0
F51181,0.2091,2.44268,0.00114,0.73998,0.04818,15.135,11.8286,0.57778,1.18232,0.00053,0.084,0.00113,0.48548,0.214,0.93474,0,0,0,0
A51550,0.01469,0.32529,4e-05,0.12363,0.00431,3.40825,3.92594,0.03654,0.14321,1e-05,0.01671,0.00098,1.65427,0.01657,0.16707,0,0,0,0
A51710,0.01151,0.17746,4e-05,0.07047,0.00426,1.86906,1.84084,0.00038,0.09929,0.00038,0.01042,0.00177,1.00627,0.01646,0.10243,0,0,0,0
A51810,0.01722,0.29684,0.00021,0.11535,0.00416,3.14256,3.44209,0.04255,0.1219,5e-05,0.01568,0.0013,1.47949,0.07617,0.15564,0,0,0,0
F51710,0.00908,0.18017,4e-05,0.07035,0.00358,1.8719,1.82812,0.00034,0.09941,0.00039,0.01042,0.00151,1.00642,0.01658,0.10244,0,0,0,0
A51740,0.00811,0.18221,4e-05,0.06973,0.00396,1.88124,1.80505,0.00037,0.09998,0.00046,0.0105,0.00146,1.01167,0.01628,0.10292,0,0,0,0
F51550,0.01857,0.32145,4e-05,0.12363,0.00491,3.40775,3.94055,0.04453,0.13428,1e-05,0.01671,0.00123,1.6544,0.01647,0.16705,0,0,0,0
F51740,0.00809,0.18226,4e-05,0.06973,0.00395,1.8814,1.80505,0.00037,0.09998,0.00046,0.01049,0.00146,1.01171,0.01629,0.10292,0,0,0,0
A51800,0.1094,0.14794,0.00012,0.10481,0.02599,2.54718,1.7108,0.10049,0.02909,0,0.01304,0.00802,1.21867,0.04458,0.12735,0,0,0,0
A51093,0.02746,0.16934,0.00012,0.11572,0.00409,1.41806,12.432,0.00023,0.13803,0.01871,0.01579,0.00363,1.78733,0.04099,0.16004,0,0,0,0
A51700,0.00997,0.17573,4e-05,0.07613,0.00515,1.83748,1.92071,0.00016,0.09676,0.00035,0.01021,0.00118,0.98258,0.01627,0.09996,0,0,0,0
F51700,0.00944,0.17628,4e-05,0.07612,0.00498,1.8377,1.91932,0.00015,0.09678,0.00035,0.01021,0.00115,0.9826,0.0163,0.09996,0,0,0,0
F51810,0.0208,0.29311,0.00021,0.11535,0.00472,3.14026,3.45753,0.0487,0.11578,5e-05,0.01566,0.00144,1.47921,0.07632,0.15566,0,0,0,0
F51800,0.19142,0.10266,0.00012,0.10451,0.08208,2.87329,1.24906,0.20022,0.0385,0,0.0109,0.01534,1.21956,0.04112,0.12709,0,0,0,0
A51085,0.07722,0.18679,0.01018,0.09804,0.01966,2.75387,2.5105,0.11235,0.02747,0.00477,0.01452,0.01281,0.03612,1.36313,0.14307,0,0,0,0
F51085,0.06056,0.20927,0.01119,0.10586,0.01731,2.79955,2.70572,0.09076,0.04785,0.00632,0.01451,0.0113,0.04742,1.35451,0.14316,0,0,0,0
B51003,0.01849,0.21427,0.00982,0.09301,0.01307,2.41593,2.26277,0.0459,0.04093,0.03785,0.01274,0.00702,0.05149,1.18531,0.12473,0,0,0,0
F51003,0.0667,0.17197,0.00872,0.08918,0.01813,2.32054,2.29341,0.08835,0.02157,0.01351,0.01268,0.01556,0.04193,1.16614,0.12306,0,0,0,0
A51125,0.02863,0.19624,0.00872,0.08988,0.01704,2.31928,2.96587,0.03232,0.03742,0.04929,0.01207,0.00411,0.05892,1.12099,0.11909,0,0,0,0
B51125,0.03416,0.21648,0.00885,0.08954,0.00987,2.58669,2.43636,0.03318,0.04962,0.03808,0.01208,0.00363,0.0885,1.1039,0.12036,0,0,0,0
F51125,0.07469,0.1523,0.0108,0.08955,0.0965,2.26727,2.6006,0.06812,0.03433,0.01871,0.01203,0.00928,0.05413,1.12001,0.11907,0,0,0,0
A51009,0.02083,0.1963,0.00988,0.09087,0.0099,2.26182,3.53685,0.03772,0.03494,0.04579,0.01223,0.00762,0.02918,1.16183,0.11982,0,0,0,0
B51009,0.07614,0.19239,0.01625,0.08978,0.08374,2.76635,1.82889,0.07874,0.03944,0.00643,0.01225,0.01789,0.05708,1.12676,0.12021,0,0,0,0
F51009,0.04148,0.17968,0.01092,0.09064,0.03356,2.29119,3.26717,0.06318,0.03567,0.02149,0.01217,0.01266,0.03685,1.14816,0.11976,0,0,0,0
A51540,0.09028,0.08361,0.00602,0.0792,0.03512,1.68938,1.53145,0.00016,0.07126,0.01886,0.011,0.03402,0.03385,0.92783,0.0997,0,0,0,0
F51540,0.22922,0.08309,0.00641,0.08576,0.10525,2.19397,1.19318,0.00947,0.03524,0.05532,0.00978,0.07454,0.05617,0.8655,0.09969,0,0,0,0
A51031,0.07575,0.16526,0.00315,0.09326,0.01974,2.42896,2.00565,0.10965,0.0173,0.00122,0.01328,0.00369,0.48229,0.75459,0.12631,0,0,0,0
A51023,0.07306,0.15737,0.01891,0.088,0.02796,2.30271,1.9143,0.09639,0.01721,0.00689,0.01236,0.03418,0.01515,1.14619,0.11948,0,0,0,0
A51163,0.03197,0.24705,0.02804,0.09077,0.01418,2.22192,2.38489,0.06512,0.02549,0.02911,0.01216,0.01269,0.01785,1.16889,0.11977,0,0,0,0
F51023,0.09334,0.15965,0.01938,0.08917,0.0371,2.27125,1.87514,0.10169,0.01637,0.00407,0.01239,0.04037,0.01531,1.14083,0.11954,0,0,0,0
F51163,0.07232,0.22025,0.02909,0.08809,0.02776,2.24294,1.92795,0.0898,0.02237,0.00849,0.01218,0.02428,0.02122,1.154,0.11979,0,0,0,0
A51161,0.04586,0.21186,0.00829,0.09739,0.01338,2.66312,2.40202,0.10357,0.03063,0.00493,0.01389,0.0159,0.03577,1.32181,0.13737,0,0,0,0
F51161,0.13132,0.19253,0.00912,0.10782,0.04024,2.60812,1.91586,0.12942,0.02265,0.00055,0.01402,0.04129,0.0493,1.27927,0.13767,0,0,0,0
A51015,0.02001,0.26543,0.01112,0.10122,0.00674,2.34684,5.49291,0.05579,0.03256,0.04807,0.01349,0.00471,0.01734,1.33423,0.13533,0,0,0,0
B51015,0.05966,0.27506,0.01191,0.09979,0.01879,2.61131,2.6773,0.07763,0.0554,0.00766,0.01355,0.01009,0.05672,1.28082,0.13504,0,0,0,0
B51163,0.02205,0.2626,0.02739,0.09116,0.0069,2.22719,2.55166,0.04462,0.03309,0.04267,0.01223,0.00991,0.01815,1.17925,0.12057,0,0,0,0
F51015,0.17606,0.22571,0.01778,0.10497,0.09971,2.60302,1.85098,0.16313,0.03602,0.00335,0.01349,0.0266,0.0526,1.27258,0.13554,0,0,0,0
