landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,   115.904,    56.306,     1.224
A24009,     0.000,    95.124,    78.238,     2.316
F24009,     0.000,    94.218,    78.271,     2.314
F24037,     0.000,   178.155,    73.534,     1.363
A24033,     0.000,    57.159,    65.519,     2.055
F24033,     0.000,    88.065,    74.307,     2.161
A24003,     0.000,   130.585,    74.249,     2.163
F24003,     0.000,   130.990,    74.231,     2.162
A24027,     0.000,    96.977,    74.232,     2.782
F24027,     0.000,    73.966,    74.368,     2.826
A24031,     0.000,    73.299,    75.026,     2.787
F24031,     0.000,    51.089,    75.471,     2.929
A51073,     0.000,   142.659,    77.577,     1.601
A51115,     0.000,   150.668,    77.788,     1.651
A51119,     0.000,   129.601,    76.263,     1.671
A51199,     0.000,    52.958,    56.346,     1.679
F51199,     0.000,    52.929,    56.344,     1.678
A51095,     0.000,    38.639,    59.420,     2.100
A51097,     0.000,    38.195,    64.887,     1.654
A51127,     0.000,    19.826,    22.840,     1.299
A51830,     0.000,    43.305,    60.724,     1.714
F51095,     0.000,    38.670,    59.470,     2.100
F51830,     0.000,    43.211,    60.635,     1.714
A51650,     0.000,    87.278,    38.389,     1.133
A51735,     0.000,    19.434,    80.225,     2.735
F51650,     0.000,    87.385,    38.491,     1.134
F51735,     0.000,    19.160,    80.234,     2.735
A51101,     0.000,    49.042,    66.457,     1.745
A51033,     0.000,    45.213,    53.587,     1.437
F51033,     0.000,    36.750,    35.912,     1.282
A51177,     0.000,    63.318,    10.330,     1.137
F51177,     0.000,    62.774,     9.819,     1.124
F51101,     0.000,   135.031,    75.242,     1.628
A51109,     0.000,    81.786,    11.686,     0.993
A51003,     0.000,    79.491,    40.231,     1.526
A51065,     0.000,    60.210,    25.416,     1.259
A51075,     0.000,   104.763,    28.241,     1.004
A51103,     0.000,   143.945,    75.450,     1.520
A51133,     0.000,   146.054,    74.379,     1.519
A51057,     0.000,    47.293,    75.359,     1.906
A51159,     0.000,    77.158,    74.398,     1.571
F51159,     0.000,   138.830,    75.275,     1.482
A51099,     0.000,   132.844,    77.158,     1.582
A51630,     0.000,    57.122,    37.403,     1.203
F51057,     0.000,   110.073,    75.229,     1.853
F51099,     0.000,   133.333,    77.159,     1.585
F51630,     0.000,   155.173,    73.350,     1.410
A51047,     0.000,   102.730,    63.973,     1.860
A51061,     0.000,    69.691,    14.784,     1.211
A51157,     0.000,   141.165,    77.719,     1.779
B51061,     0.000,   120.749,    76.781,     1.913
B51157,     0.000,   178.464,    77.675,     1.645
F51061,     0.000,   126.488,    57.286,     1.316
F51157,     0.000,   144.048,    77.306,     1.722
A51113,     0.000,    98.391,    74.692,     1.987
B51113,     0.000,   182.146,    78.137,     1.805
F51113,     0.000,   135.012,    78.141,     1.927
A51079,     0.000,    91.162,    59.129,     1.805
B51079,     0.000,   160.759,    75.453,     1.751
F51079,     0.000,   141.327,    76.753,     1.841
A51137,     0.000,    75.939,    29.678,     1.230
F51137,     0.000,    91.033,    37.033,     1.298
A24005,     0.000,    57.720,    76.636,     2.725
A24510,     0.000,   143.333,    76.441,     2.386
F24005,     0.000,    61.299,    77.264,     2.719
F24510,     0.000,   143.658,    76.433,     2.386
A24013,     0.000,   119.433,    73.814,     2.520
F24013,     0.000,   219.643,    70.432,     2.268
A24025,     0.000,   100.391,    75.697,     2.622
F24025,     0.000,   181.041,    73.914,     2.491
A10001,     0.000,    42.279,    73.883,     2.244
A10005,     0.000,    61.875,    63.324,     2.921
A24011,     0.000,    82.352,    74.441,     2.229
A24019,     0.000,    73.095,    48.784,     1.608
A24045,     0.000,   493.841,    39.379,     1.627
F24019,     0.000,    73.774,    49.262,     1.615
A24047,     0.000,   170.742,    32.941,     1.709
F24045,     0.000,   518.231,    69.710,     1.986
A24039,     0.000,   449.777,    50.093,     1.493
A51001,     0.000,   109.847,    45.302,     1.478
F24039,     0.000,   451.497,    50.707,     1.513
F51001,     0.000,   109.845,    45.312,     1.479
A51131,     0.000,    78.484,    56.438,     1.819
F51131,     0.000,    78.337,    56.241,     1.813
F10005,     0.000,    71.483,    77.301,     3.177
A24041,     0.000,    92.175,    57.579,     1.800
F24041,     0.000,    92.737,    57.929,     1.800
A24035,     0.000,    74.537,    77.614,     1.998
F24035,     0.000,   138.854,    76.745,     1.940
A24015,     0.000,    72.281,    72.212,     2.632
A10003,     0.000,   167.522,    75.999,     2.190
F24015,     0.000,   195.121,    70.663,     2.409
A24029,     0.000,   141.390,    77.193,     1.811
F24029,     0.000,   141.421,    77.192,     1.810
A42029,     0.000,   122.460,    74.079,     2.746
A51041,     0.000,    24.387,     4.700,     1.083
A51145,     0.000,   104.226,    16.442,     0.996
A51570,     0.000,    64.056,    16.116,     0.771
A51149,     0.000,    12.773,    27.279,     1.635
A51670,     0.000,    29.670,    62.106,     2.146
F51149,     0.000,    42.644,    63.323,     2.271
F51670,     0.000,    29.578,    61.989,     2.141
A51007,     0.000,   125.677,    23.997,     0.807
A51135,     0.000,   135.955,    43.136,     1.082
A51147,     0.000,   117.438,    28.683,     0.990
A51011,     0.000,   153.241,    52.796,     1.392
A51029,     0.000,   152.774,    45.652,     1.078
A51049,     0.000,    80.308,    20.169,     0.966
F51011,     0.000,   128.133,    32.219,     1.139
F51147,     0.000,   197.499,    69.877,     1.422
F51145,     0.000,   167.159,    36.502,     1.071
A51053,     0.000,   133.023,    33.892,     0.903
A51730,     0.000,    12.061,    27.475,     1.429
F51053,     0.000,   213.246,    69.817,     1.324
F51730,     0.000,    43.731,    58.672,     1.838
A51036,     0.000,    18.027,    19.949,     1.405
A51087,     0.000,    26.613,    21.926,     1.317
A51760,     0.000,    30.431,    20.957,     1.276
F51041,     0.000,    95.421,    27.272,     1.053
F51087,     0.000,    26.611,    21.946,     1.318
F51760,     0.000,    81.359,    48.723,     1.474
A51181,     0.000,    12.726,    31.738,     1.644
F51181,     0.000,    42.392,    67.379,     2.078
A51550,     0.000,    79.862,    48.667,     1.734
A51710,     0.000,   106.028,    31.093,     0.980
A51810,     0.000,    53.684,    61.588,     1.884
F51710,     0.000,   106.164,    31.119,     0.980
A51740,     0.000,    97.233,    40.316,     1.284
F51550,     0.000,    79.789,    48.630,     1.733
F51740,     0.000,    97.233,    40.319,     1.283
A51800,     0.000,    54.986,     9.507,     1.151
A51093,     0.000,     3.810,    28.705,     1.428
A51700,     0.000,    55.698,    57.151,     1.611
F51700,     0.000,    55.705,    57.164,     1.611
F51810,     0.000,    53.525,    61.545,     1.882
F51800,     0.000,   109.557,    36.137,     0.856
A51085,     0.000,    94.902,    65.751,     1.536
F51085,     0.000,    39.908,    19.752,     1.214
B51003,     0.000,    95.579,    44.256,     1.534
F51003,     0.000,    66.482,    25.187,     1.330
A51125,     0.000,    70.204,    47.069,     1.746
B51125,     0.000,   117.220,    68.072,     1.921
F51125,     0.000,    87.130,    58.148,     1.896
A51009,     0.000,    40.086,    28.729,     1.687
B51009,     0.000,   153.498,    78.871,     2.168
F51009,     0.000,    85.795,    64.259,     2.104
A51540,     0.000,   106.118,    21.474,     1.069
F51540,     0.000,   198.953,    65.022,     1.246
A51031,     0.000,   130.058,    50.372,     1.379
A51023,     0.000,   160.832,    78.664,     2.218
A51163,     0.000,    50.153,    41.084,     2.095
F51023,     0.000,   136.397,    77.850,     2.312
F51163,     0.000,    76.267,    45.374,     2.096
A51161,     0.000,   123.804,    78.781,     2.407
F51161,     0.000,   168.274,    76.276,     1.988
A51015,     0.000,    30.230,    43.268,     2.255
B51015,     0.000,   132.388,    82.423,     2.557
B51163,     0.000,    53.708,    48.783,     2.236
F51015,     0.000,   135.935,    75.389,     2.319
C51015,     0.000,    87.777,    37.694,     1.705
A51045,     0.000,    94.023,    82.446,     2.767
A51071,     0.000,   133.044,    83.477,     2.779
F51045,     0.000,    93.351,    82.366,     2.766
F51071,     0.000,   132.401,    83.397,     2.774
B51017,     0.000,   107.305,    66.293,     2.315
F51017,     0.000,   119.334,    68.192,     1.988
A51678,     0.000,    35.652,    24.525,     1.764
A51017,     0.000,   136.441,    78.311,     2.414
A51091,     0.000,   110.224,    71.778,     2.514
B51091,     0.000,   154.487,    80.676,     2.703
A51530,     0.000,   116.892,    75.920,     2.009
F51530,     0.000,   115.667,    75.655,     1.988
A51121,     0.000,    68.834,    68.989,     2.697
F51121,     0.000,   116.227,    75.551,     2.519
A51005,     0.000,   103.281,    73.341,     3.003
A54063,     0.000,   120.508,    70.941,     2.654
F51005,     0.000,   100.471,    72.856,     2.993
F54063,     0.000,   182.293,    74.278,     2.750
F51091,     0.000,   160.560,    74.495,     2.114
A51580,     0.000,   166.741,    68.902,     1.510
F51580,     0.000,   214.562,    67.828,     1.444
B51023,     0.000,   172.864,    74.178,     2.002
A51019,     0.000,   141.646,    64.387,     1.745
B51019,     0.000,   138.912,    61.685,     1.695
F51019,     0.000,   144.271,    63.018,     1.642
A51680,     0.000,   124.731,    53.147,     1.566
A11001,     0.000,    58.879,    61.900,     1.797
F11001,     0.000,    30.133,    69.133,     2.110
A51059,     0.000,    94.155,    59.696,     1.584
A51510,     0.000,    25.817,    39.031,     1.258
A51610,     0.000,    53.144,    57.679,     1.573
F51510,     0.000,   131.966,    83.549,     1.574
A51600,     0.000,   147.353,    66.310,     1.539
F51059,     0.000,   127.588,    47.487,     1.477
A51153,     0.000,   130.260,    37.814,     1.050
F51153,     0.000,   129.996,    37.675,     1.055
A24017,     0.000,    46.025,    22.783,     1.212
F24017,     0.000,    87.892,    47.010,     1.271
A51179,     0.000,   115.523,    51.007,     1.107
F51179,     0.000,   115.561,    50.953,     1.104
A51193,     0.000,    86.861,    72.564,     1.646
F51193,     0.000,   152.732,    74.106,     1.503
F51013,     0.000,   186.819,    75.680,     1.203
A51107,     0.000,    79.237,    35.455,     1.323
A51683,     0.000,   203.995,    76.084,     1.625
A51685,     0.000,   200.387,    76.333,     1.529
F51107,     0.000,    69.961,    12.833,     1.063
A51013,     0.000,   187.432,    75.625,     1.203
A24021,     0.000,   121.637,    69.269,     2.243
A42001,     0.000,    85.096,    22.758,     1.248
B42001,     0.000,   119.956,    36.445,     1.383
F42001,     0.000,   116.194,    33.478,     1.272
B24021,     0.000,   101.298,    69.695,     2.337
F24021,     0.000,   102.768,    68.460,     2.247
A51069,     0.000,    48.294,    27.665,     1.657
B51171,     0.000,   107.808,    74.830,     2.393
F51069,     0.000,   134.377,    74.186,     2.141
F51171,     0.000,    98.564,    68.916,     2.216
A24043,     0.000,    13.205,    69.362,     2.656
A42055,     0.000,    41.175,    59.049,     2.435
F24043,     0.000,    37.380,    57.702,     2.302
F42055,     0.000,    84.737,    61.547,     2.412
A51820,     0.000,   105.395,    82.085,     2.494
F51820,     0.000,   113.033,    83.248,     2.542
A51165,     0.000,    42.259,    44.373,     2.206
A54031,     0.000,    92.177,    58.376,     2.217
B51165,     0.000,   109.041,    50.437,     1.846
F51165,     0.000,   120.430,    67.725,     2.167
F54031,     0.000,    80.836,    57.331,     2.321
A51171,     0.000,    38.605,    35.791,     1.894
A51187,     0.000,    40.951,    25.127,     1.665
F51187,     0.000,    29.791,    24.125,     1.698
A51043,     0.000,    35.796,    28.100,     1.700
A51840,     0.000,    37.002,    30.909,     1.631
A51660,     0.000,    76.401,    82.845,     2.523
F51660,     0.000,   162.022,    81.516,     2.403
B42041,     0.000,    21.710,    46.188,     2.300
B42055,     0.000,    79.410,    64.583,     2.542
A54003,     0.000,    34.084,    50.149,     2.282
A54037,     0.000,    18.882,    43.590,     2.275
F54003,     0.000,   129.385,    72.974,     2.483
A51139,     0.000,    56.136,    43.554,     2.031
F51139,     0.000,    56.013,    43.482,     2.032
A51790,     0.000,    46.655,    21.122,     1.554
F51790,     0.000,   159.546,    74.132,     2.020
A42099,     0.000,   143.749,    72.671,     2.549
A54065,     0.000,    92.262,    50.894,     2.159
A42057,     0.000,   163.967,    70.861,     2.074
C51165,     0.000,    93.753,    64.812,     2.390
A54027,     0.000,    61.435,    48.943,     2.216
A24001,     0.000,   124.086,    62.130,     1.990
C42009,     0.000,   153.268,    68.195,     1.908
F24001,     0.000,    81.859,    42.257,     1.956
F54027,     0.000,    48.721,    43.181,     2.088
B51139,     0.000,    79.548,    63.608,     2.303
B51187,     0.000,    59.434,    35.840,     1.644
F51043,     0.000,    43.807,    35.143,     1.949
F54037,     0.000,    60.345,    47.476,     2.190
A42009,     0.000,    74.160,    53.662,     2.278
A54071,     0.000,    52.444,    49.717,     2.180
F54071,     0.000,   104.995,    61.082,     2.213
A54023,     0.000,   146.212,    74.693,     2.648
A54057,     0.000,    81.355,    61.659,     2.584
B54023,     0.000,    47.993,    47.735,     2.221
B54057,     0.000,    28.306,    41.627,     2.216
B54071,     0.000,    46.387,    66.772,     2.629
B54031,     0.000,    72.155,    46.370,     1.961
A42111,     0.000,   109.955,    59.617,     2.313
B24001,     0.000,   100.185,    68.049,     2.673
B42009,     0.000,   108.528,    61.802,     2.374
A24023,     0.000,   139.009,    67.375,     2.382
F54023,     0.000,   165.199,    74.787,     2.682
A54077,     0.000,   214.565,    73.331,     2.320
A54093,     0.000,   217.491,    73.766,     2.203
F24023,     0.000,   156.936,    69.209,     2.352
F54057,     0.000,   187.060,    74.012,     2.453
F54065,     0.000,   166.565,    71.456,     2.198
A42071,     0.000,    95.712,    75.073,     2.786
A42133,     0.000,    95.765,    73.863,     2.421
A42075,     0.000,    71.702,    75.208,     2.697
A42011,     0.000,   164.066,    71.421,     2.416
F42133,     0.000,    74.511,    52.400,     2.355
F42075,     0.000,   138.988,    67.005,     2.504
F42071,     0.000,   226.705,    72.839,     2.605
A42041,     0.000,    70.090,    58.477,     2.363
F42041,     0.000,    15.476,    42.043,     2.195
F42011,     0.000,   182.539,    69.756,     2.188
A42107,     0.000,   133.851,    74.121,     2.475
F42107,     0.000,   205.118,    74.796,     2.406
A42067,     0.000,    66.974,    50.532,     2.307
A42043,     0.000,    67.494,    30.793,     1.632
F42043,     0.000,   130.239,    59.445,     2.119
A42087,     0.000,   112.160,    66.186,     2.539
