landseg,SORGN,UORGN,LROGN,AORGN
F51149,     0.000,    41.073,    57.766,     1.791
F51670,     0.000,    28.982,    58.432,     1.584
A51007,     0.000,   122.811,    19.432,     0.507
A51135,     0.000,   132.856,    37.193,     0.754
A51147,     0.000,   113.196,    24.905,     0.631
A51011,     0.000,   149.553,    48.071,     1.006
A51029,     0.000,   150.793,    39.297,     0.755
A51049,     0.000,    76.112,    18.013,     0.627
F51011,     0.000,   123.966,    28.384,     0.747
F51147,     0.000,   199.976,    60.512,     1.150
F51145,     0.000,   168.330,    30.857,     0.707
A51053,     0.000,   130.268,    27.198,     0.568
A51730,     0.000,     7.835,    26.406,     0.989
F51053,     0.000,   215.993,    56.683,     1.034
F51730,     0.000,    41.261,    54.082,     1.451
A51036,     0.000,    15.647,    16.834,     0.883
A51087,     0.000,    23.372,    20.188,     0.898
A51760,     0.000,    26.851,    19.917,     0.891
F51041,     0.000,    94.848,    23.035,     0.630
F51087,     0.000,    23.363,    20.208,     0.899
F51760,     0.000,    80.921,    43.468,     1.105
A51181,     0.000,     8.590,    30.407,     1.155
F51181,     0.000,    40.534,    61.691,     1.668
A51550,     0.000,    76.567,    46.517,     1.233
A51710,     0.000,   103.318,    30.726,     0.714
A51810,     0.000,    50.356,    58.341,     1.450
F51710,     0.000,   103.523,    30.716,     0.712
A51740,     0.000,    94.595,    38.550,     0.893
F51550,     0.000,    76.461,    46.500,     1.234
F51740,     0.000,    94.609,    38.549,     0.892
A51800,     0.000,    53.260,     7.337,     0.636
A51093,     0.000,     3.568,    28.532,     0.986
A51700,     0.000,    52.439,    54.423,     1.272
F51700,     0.000,    52.458,    54.432,     1.273
F51810,     0.000,    50.155,    58.332,     1.450
F51800,     0.000,   110.217,    30.763,     0.637
A51085,     0.000,    87.804,    59.482,     1.276
F51085,     0.000,    34.587,    19.321,     0.894
B51003,     0.000,    89.638,    43.385,     1.129
F51003,     0.000,    57.491,    26.687,     1.003
A51125,     0.000,    63.404,    47.982,     1.372
B51125,     0.000,   114.210,    65.154,     1.526
F51125,     0.000,    81.215,    57.869,     1.477
A51009,     0.000,    30.858,    30.582,     1.304
B51009,     0.000,   152.551,    73.499,     1.708
F51009,     0.000,    79.017,    65.073,     1.721
A51540,     0.000,   100.455,    20.132,     0.708
F51540,     0.000,   201.109,    56.299,     0.990
A51031,     0.000,   125.757,    45.603,     1.013
A51023,     0.000,   159.226,    72.485,     1.952
A51163,     0.000,    43.541,    41.813,     1.724
F51023,     0.000,   133.724,    71.708,     2.033
F51163,     0.000,    71.938,    43.954,     1.685
A51161,     0.000,   120.464,    75.331,     2.035
F51161,     0.000,   168.241,    68.834,     1.714
A51015,     0.000,    22.342,    44.993,     1.811
B51015,     0.000,   130.851,    78.922,     2.165
B51163,     0.000,    46.508,    49.093,     1.850
F51015,     0.000,   135.780,    69.510,     1.970
C51015,     0.000,    84.565,    33.755,     1.281
A51045,     0.000,    89.278,    79.644,     2.469
A51071,     0.000,   131.123,    79.950,     2.461
F51045,     0.000,    88.509,    79.548,     2.471
F51071,     0.000,   130.404,    79.863,     2.456
B51017,     0.000,   103.833,    63.488,     2.170
F51017,     0.000,   117.237,    61.157,     1.907
A51678,     0.000,    28.393,    25.613,     1.390
A51017,     0.000,   132.151,    73.657,     2.229
A51091,     0.000,   109.024,    67.459,     2.182
B51091,     0.000,   152.532,    77.052,     2.368
A51530,     0.000,   111.679,    71.226,     1.957
F51530,     0.000,   110.195,    70.863,     1.936
A51121,     0.000,    62.124,    68.021,     2.405
F51121,     0.000,   114.328,    70.710,     2.293
A51005,     0.000,    99.155,    67.894,     2.629
A54063,     0.000,   115.854,    68.223,     2.313
F51005,     0.000,    96.057,    67.589,     2.632
F54063,     0.000,   182.390,    71.930,     2.348
F51091,     0.000,   163.962,    67.136,     1.987
A51580,     0.000,   164.570,    64.394,     1.631
F51580,     0.000,   217.179,    61.969,     1.558
B51023,     0.000,   171.518,    71.293,     1.849
A51019,     0.000,   136.552,    61.210,     1.368
B51019,     0.000,   133.804,    59.429,     1.340
F51019,     0.000,   139.174,    60.141,     1.281
A51680,     0.000,   118.396,    52.027,     1.193
A11001,     0.000,    47.331,    60.190,     1.460
F11001,     0.000,    17.983,    71.688,     1.687
A51059,     0.000,    87.289,    56.391,     1.327
A51510,     0.000,    22.018,    41.147,     0.937
A51610,     0.000,    39.104,    60.131,     1.209
F51510,     0.000,   122.226,    78.679,     1.331
A51600,     0.000,   145.943,    57.063,     1.362
F51059,     0.000,   128.106,    42.115,     1.070
A51153,     0.000,   127.825,    31.455,     0.737
F51153,     0.000,   127.399,    31.384,     0.739
A24017,     0.000,    45.249,    19.497,     0.736
F24017,     0.000,    88.086,    41.689,     0.931
A51179,     0.000,   112.064,    44.638,     0.915
F51179,     0.000,   112.132,    44.565,     0.912
A51193,     0.000,    80.737,    64.561,     1.443
F51193,     0.000,   151.181,    61.864,     1.257
F51013,     0.000,   188.742,    63.246,     1.018
A51107,     0.000,    72.865,    35.231,     0.978
A51683,     0.000,   207.589,    66.443,     1.388
A51685,     0.000,   203.450,    66.780,     1.286
F51107,     0.000,    66.502,    12.703,     0.726
A51013,     0.000,   190.052,    63.200,     1.019
A24021,     0.000,   116.677,    66.994,     1.797
A42001,     0.000,    85.189,    17.875,     0.744
B42001,     0.000,   120.782,    30.837,     0.951
F42001,     0.000,   117.069,    26.995,     0.825
B24021,     0.000,    93.577,    69.887,     1.947
F24021,     0.000,    95.363,    68.154,     1.856
A51069,     0.000,    42.199,    25.821,     1.237
B51171,     0.000,   104.918,    70.343,     2.103
F51069,     0.000,   133.906,    69.471,     1.911
F51171,     0.000,    94.560,    65.009,     1.975
A24043,     0.000,    12.625,    70.152,     2.078
A42055,     0.000,    29.147,    60.790,     1.945
F24043,     0.000,    26.823,    58.967,     1.939
F42055,     0.000,    79.209,    60.572,     1.965
A51820,     0.000,   102.396,    79.135,     2.184
F51820,     0.000,   110.483,    79.764,     2.202
A51165,     0.000,    33.605,    45.479,     1.764
A54031,     0.000,    87.805,    56.309,     1.870
B51165,     0.000,   107.988,    44.266,     1.475
F51165,     0.000,   119.823,    61.397,     1.797
F54031,     0.000,    74.977,    55.870,     1.929
A51171,     0.000,    31.149,    35.877,     1.454
A51187,     0.000,    33.487,    25.354,     1.220
F51187,     0.000,    22.191,    24.866,     1.248
A51043,     0.000,    29.423,    26.464,     1.254
A51840,     0.000,    30.318,    28.388,     1.181
A51660,     0.000,    67.028,    82.730,     2.218
F51660,     0.000,   160.773,    77.366,     2.105
B42041,     0.000,    13.888,    47.608,     1.806
B42055,     0.000,    72.055,    64.413,     2.079
A54003,     0.000,    24.558,    51.492,     1.866
A54037,     0.000,    11.633,    45.005,     1.834
F54003,     0.000,   127.228,    70.037,     2.083
A51139,     0.000,    50.398,    43.438,     1.537
F51139,     0.000,    50.078,    43.499,     1.541
A51790,     0.000,    38.167,    22.555,     1.200
F51790,     0.000,   159.240,    68.827,     1.636
A42099,     0.000,   144.046,    68.894,     2.033
A54065,     0.000,    87.929,    48.596,     1.710
A42057,     0.000,   167.389,    64.325,     1.685
C51165,     0.000,    90.935,    61.819,     2.013
A54027,     0.000,    52.862,    49.215,     1.818
A24001,     0.000,   119.479,    57.765,     1.700
C42009,     0.000,   155.179,    60.078,     1.569
F24001,     0.000,    76.733,    39.891,     1.580
F54027,     0.000,    39.559,    43.895,     1.713
B51139,     0.000,    75.430,    61.894,     1.907
B51187,     0.000,    53.243,    34.889,     1.165
F51043,     0.000,    36.954,    33.690,     1.467
F54037,     0.000,    54.886,    45.218,     1.757
A42009,     0.000,    69.775,    52.315,     1.809
A54071,     0.000,    42.642,    50.670,     1.803
F54071,     0.000,   100.852,    58.237,     1.870
A54023,     0.000,   148.072,    71.170,     2.113
A54057,     0.000,    72.974,    62.800,     2.109
B54023,     0.000,    37.557,    50.037,     1.808
B54057,     0.000,    18.567,    43.828,     1.761
B54071,     0.000,    34.833,    68.986,     2.240
B54031,     0.000,    64.621,    45.378,     1.605
A42111,     0.000,   108.602,    57.823,     1.787
B24001,     0.000,    93.877,    67.903,     2.252
B42009,     0.000,   108.085,    58.016,     1.862
A24023,     0.000,   140.446,    64.798,     1.859
F54023,     0.000,   167.515,    71.271,     2.151
A54077,     0.000,   228.298,    69.188,     1.877
A54093,     0.000,   244.791,    69.715,     1.961
F24023,     0.000,   159.678,    65.717,     1.839
F54057,     0.000,   191.998,    69.637,     2.057
F54065,     0.000,   169.034,    66.019,     1.862
A42071,     0.000,    84.790,    76.603,     2.324
A42133,     0.000,    90.001,    72.341,     2.042
A42075,     0.000,    54.524,    76.266,     2.124
A42011,     0.000,   165.855,    66.741,     1.917
F42133,     0.000,    72.817,    50.502,     1.844
F42075,     0.000,   139.564,    62.537,     1.963
F42071,     0.000,   232.870,    68.161,     2.063
A42041,     0.000,    64.169,    58.035,     1.902
F42041,     0.000,    11.497,    43.436,     1.675
F42011,     0.000,   184.849,    64.174,     1.788
A42107,     0.000,   131.758,    72.610,     2.003
F42107,     0.000,   214.851,    71.148,     1.880
A42067,     0.000,    61.371,    49.788,     1.836
A42043,     0.000,    63.171,    29.796,     1.186
F42043,     0.000,   131.218,    55.848,     1.603
A42087,     0.000,   110.865,    64.032,     2.027
A42027,     0.000,    57.186,    78.565,     1.977
A42109,     0.000,    98.980,    52.382,     1.891
F42087,     0.000,   188.408,    68.152,     1.943
A42097,     0.000,   114.201,    76.926,     2.280
A42037,     0.000,   192.930,    69.946,     1.895
A42061,     0.000,   174.425,    68.652,     1.907
A42119,     0.000,   166.530,    68.959,     1.901
B42043,     0.000,    99.079,    44.509,     1.424
A42013,     0.000,   125.338,    71.792,     2.029
A42021,     0.000,    96.914,    43.750,     1.359
B42027,     0.000,   102.927,    73.573,     1.995
B42119,     0.000,    94.192,    51.171,     1.750
A42093,     0.000,   205.341,    61.105,     1.622
B42081,     0.000,    46.393,    57.670,     2.049
A42025,     0.000,   168.181,    70.094,     2.911
A42079,     0.000,    70.225,    71.857,     2.725
F42013,     0.000,    74.239,    44.501,     1.660
F42021,     0.000,    76.702,    33.568,     1.150
A42113,     0.000,   131.309,    69.288,     3.045
B42079,     0.000,   171.965,    71.259,     2.517
B42035,     0.000,    78.233,    44.596,     1.593
A42081,     0.000,   125.589,    71.368,     2.158
F42061,     0.000,    45.356,    42.685,     1.595
A42115,     0.000,   129.841,    69.787,     2.525
A42127,     0.000,   196.409,    70.755,     2.419
A42117,     0.000,    97.228,    58.151,     1.884
F42009,     0.000,   151.610,    66.485,     1.936
B42015,     0.000,   109.293,    54.949,     1.906
B42131,     0.000,   146.773,    67.174,     2.414
A42131,     0.000,    56.730,    63.994,     2.610
A42069,     0.000,    83.101,    73.929,     3.169
F42069,     0.000,    73.372,    72.695,     3.147
A42035,     0.000,    96.852,    56.118,     1.855
A42015,     0.000,    92.603,    51.880,     1.949
A42105,     0.000,    94.000,    38.600,     1.294
A42023,     0.000,   339.976,    51.428,     1.623
A36015,     0.000,   139.933,    46.194,     1.667
A36101,     0.000,   104.929,    51.037,     1.592
F42117,     0.000,   143.752,    48.235,     1.444
A36097,     0.000,   142.627,    60.214,     1.787
A36107,     0.000,   133.420,    53.832,     1.771
A36109,     0.000,   176.007,    59.999,     1.856
A42033,     0.000,   106.118,    53.848,     1.548
F42027,     0.000,    65.501,    51.202,     1.739
A36051,     0.000,   138.943,    44.962,     1.252
A36069,     0.000,   128.853,    60.270,     1.806
A36123,     0.000,   130.986,    57.325,     1.699
F36101,     0.000,   112.256,    51.432,     1.555
A36007,     0.000,   116.885,    61.484,     2.031
A42047,     0.000,   133.104,    45.327,     1.387
A36023,     0.000,   122.977,    71.168,     2.174
A42083,     0.000,   141.234,    43.474,     1.228
A42063,     0.000,   154.210,    63.427,     1.642
A42065,     0.000,   166.304,    65.285,     1.656
F42033,     0.000,   143.698,    68.202,     1.636
A36003,     0.000,   161.886,    51.111,     1.457
F36003,     0.000,   160.816,    51.440,     1.464
A36017,     0.000,   122.867,    69.483,     2.130
A36053,     0.000,    56.667,    55.852,     1.867
F42035,     0.000,   207.230,    68.338,     1.764
F42081,     0.000,   183.847,    69.718,     2.097
A36067,     0.000,    68.593,    72.895,     2.439
F36007,     0.000,    84.863,    63.469,     2.129
F42119,     0.000,   191.709,    68.598,     1.887
A36065,     0.000,    76.204,    71.265,     2.446
A36025,     0.000,   145.415,    71.145,     2.509
A36077,     0.000,   135.827,    70.887,     2.305
F36025,     0.000,   143.169,    72.342,     2.555
A36043,     0.000,    86.222,    71.050,     2.539
F36015,     0.000,   144.613,    47.404,     1.650
A36095,     0.000,   143.260,    73.441,     2.565
F42115,     0.000,   207.818,    66.427,     2.415
F42079,     0.000,   204.321,    69.355,     2.457
F42097,     0.000,   221.886,    70.142,     2.068
end
