landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,   114.348,    50.690,     1.028
A24009,     0.000,    91.110,    74.094,     2.034
F24009,     0.000,    90.027,    74.144,     2.032
F24037,     0.000,   179.051,    65.061,     1.176
A24033,     0.000,    51.179,    62.678,     1.789
F24033,     0.000,    84.796,    69.452,     1.881
A24003,     0.000,   129.652,    69.728,     2.065
F24003,     0.000,   130.175,    69.682,     2.064
A24027,     0.000,    91.244,    73.813,     2.445
F24027,     0.000,    66.031,    74.618,     2.496
A24031,     0.000,    66.083,    75.255,     2.493
F24031,     0.000,    42.433,    76.837,     2.619
A51073,     0.000,   141.995,    69.751,     1.336
A51115,     0.000,   149.929,    70.124,     1.365
A51119,     0.000,   128.408,    68.440,     1.403
A51199,     0.000,    51.547,    53.519,     1.381
F51199,     0.000,    51.507,    53.519,     1.381
A51095,     0.000,    37.838,    55.176,     1.716
A51097,     0.000,    32.362,    60.741,     1.479
A51127,     0.000,    18.592,    21.144,     0.888
A51830,     0.000,    42.494,    56.755,     1.417
F51095,     0.000,    37.877,    55.225,     1.716
F51830,     0.000,    42.381,    56.678,     1.417
A51650,     0.000,    85.044,    37.972,     0.949
A51735,     0.000,    17.362,    75.946,     2.478
F51650,     0.000,    85.173,    38.055,     0.949
F51735,     0.000,    17.003,    75.979,     2.477
A51101,     0.000,    42.749,    61.994,     1.530
A51033,     0.000,    39.772,    49.934,     1.241
F51033,     0.000,    33.003,    32.711,     0.979
A51177,     0.000,    60.613,    10.247,     0.788
F51177,     0.000,    60.141,     9.777,     0.776
F51101,     0.000,   133.297,    66.931,     1.389
A51109,     0.000,    80.593,    10.416,     0.636
A51003,     0.000,    73.837,    40.667,     1.241
A51065,     0.000,    53.805,    25.493,     0.989
A51075,     0.000,   101.766,    26.369,     0.783
A51103,     0.000,   142.981,    66.809,     1.261
A51133,     0.000,   145.648,    65.309,     1.258
A51057,     0.000,    41.107,    70.105,     1.689
A51159,     0.000,    72.577,    67.474,     1.396
F51159,     0.000,   137.379,    66.702,     1.270
A51099,     0.000,   130.207,    69.526,     1.378
A51630,     0.000,    51.349,    34.648,     0.967
F51057,     0.000,   107.159,    67.848,     1.548
F51099,     0.000,   130.799,    69.501,     1.379
F51630,     0.000,   155.005,    65.657,     1.273
A51047,     0.000,    97.249,    63.082,     1.643
A51061,     0.000,    67.021,    14.543,     0.861
A51157,     0.000,   139.097,    73.258,     1.525
B51061,     0.000,   116.975,    74.353,     1.679
B51157,     0.000,   179.597,    72.054,     1.419
F51061,     0.000,   123.672,    53.789,     1.172
F51157,     0.000,   142.321,    72.415,     1.476
