landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,   116.220,    91.044,    27.146
A24009,     0.000,   102.463,   103.130,    27.197
F24009,     0.000,   102.049,   103.135,    27.197
F24037,     0.000,   153.918,   102.040,    27.165
A24033,     0.000,    72.901,    95.629,    27.173
F24033,     0.000,    94.974,   101.627,    27.189
A24003,     0.000,   124.567,   103.250,    27.246
F24003,     0.000,   124.688,   103.246,    27.247
A24027,     0.000,   105.337,   101.328,    27.216
F24027,     0.000,    90.799,   101.074,    27.213
A24031,     0.000,    89.063,   101.678,    27.217
F24031,     0.000,    78.532,   101.636,    27.232
A51073,     0.000,   135.375,    99.709,    27.199
A51115,     0.000,   139.047,    98.820,    27.190
A51119,     0.000,   126.339,    99.051,    27.205
A51199,     0.000,    66.486,    86.876,    27.177
F51199,     0.000,    66.480,    86.877,    27.177
A51095,     0.000,    52.525,    88.634,    27.177
A51097,     0.000,    60.711,    94.442,    27.169
A51127,     0.000,    36.826,    63.169,    27.502
A51830,     0.000,    57.896,    90.455,    27.208
F51095,     0.000,    52.523,    88.658,    27.178
F51830,     0.000,    57.861,    90.409,    27.208
A51650,     0.000,   100.318,    73.683,    27.198
A51735,     0.000,    38.659,   100.283,    27.374
F51650,     0.000,   100.360,    73.774,    27.198
F51735,     0.000,    38.518,   100.291,    27.373
A51101,     0.000,    70.648,    95.030,    27.168
A51033,     0.000,    64.475,    87.484,    27.154
F51033,     0.000,    53.916,    74.698,    27.136
A51177,     0.000,    74.893,    52.037,    26.953
F51177,     0.000,    74.370,    51.586,    26.953
F51101,     0.000,   130.068,    98.980,    27.191
A51109,     0.000,    88.385,    53.943,    27.126
A51003,     0.000,    96.993,    76.192,    27.145
A51065,     0.000,    80.089,    65.151,    27.134
A51075,     0.000,   109.550,    70.251,    27.137
A51103,     0.000,   135.846,    99.040,    27.185
A51133,     0.000,   135.806,    98.398,    27.183
A51057,     0.000,    69.113,    99.044,    27.188
A51159,     0.000,    91.974,    99.470,    27.177
F51159,     0.000,   132.990,    99.040,    27.189
A51099,     0.000,   130.284,    99.796,    27.200
A51630,     0.000,    75.146,    76.645,    27.134
F51057,     0.000,   114.609,    97.782,    27.207
F51099,     0.000,   130.339,    99.795,    27.201
F51630,     0.000,   141.479,   102.320,    27.168
A51047,     0.000,   113.229,    94.083,    27.169
A51061,     0.000,    80.100,    56.349,    27.021
A51157,     0.000,   131.109,   102.702,    27.181
B51061,     0.000,   118.112,   101.416,    27.196
B51157,     0.000,   142.305,   103.100,    27.186
F51061,     0.000,   125.418,    91.375,    27.153
F51157,     0.000,   131.829,   102.664,    27.180
A51113,     0.000,   111.549,   100.043,    27.176
B51113,     0.000,   144.126,   102.594,    27.192
F51113,     0.000,   131.440,   102.158,    27.181
A51079,     0.000,   102.516,    92.030,    27.123
B51079,     0.000,   136.999,   101.966,    27.192
F51079,     0.000,   135.112,   102.299,    27.193
A51137,     0.000,    90.202,    68.718,    27.134
F51137,     0.000,   102.959,    75.925,    27.139
A24005,     0.000,    79.181,   102.833,    27.224
A24510,     0.000,   137.842,   103.719,    27.240
F24005,     0.000,    83.629,   102.885,    27.237
F24510,     0.000,   138.000,   103.715,    27.240
A24013,     0.000,   118.029,   101.864,    27.216
F24013,     0.000,   167.529,   101.974,    27.244
A24025,     0.000,   109.730,   102.326,    27.228
F24025,     0.000,   153.890,   102.528,    27.247
A10001,     0.000,    64.406,   100.246,    27.188
A10005,     0.805,    67.485,    92.078,    27.235
A24011,     0.000,    87.668,   100.950,    27.196
A24019,     0.000,    80.335,    83.454,    27.126
A24045,     6.525,   358.442,    75.729,    27.275
F24019,     0.000,    80.987,    83.781,    27.127
A24047,     1.376,   139.477,    70.499,    27.190
