TABLE->,PHOS-CMAX,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#1,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#2,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#3,PHOS-SVALPM#4,PHOS-SVALPM#4,PHOS-SVALPM#4
VARS->,CMAX,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1,XFIX,K1,N1
A10001,50,1.000000,100.0000,1.5,20.00000,0.113855,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10003,50,1.000000,91.56580,1.5,20.00000,0.273027,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A10005,50,1.000000,0.325770,1.5,20.00000,76.74137,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A11001,50,1.000000,100.0000,1.5,20.00000,0.073227,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24001,50,1.000000,100.0000,1.5,20.00000,0.245330,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24003,50,1.000000,99.26480,1.5,20.00000,0.251852,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24005,50,1.000000,100.0000,1.5,20.00000,0.162782,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24009,50,1.000000,83.38152,1.5,20.00000,0.299827,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24011,50,1.000000,5.604547,1.5,20.00000,4.460664,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24013,50,1.000000,100.0000,1.5,20.00000,0.139099,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24015,50,1.000000,100.0000,1.5,20.00000,0.241001,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24017,50,1.000000,42.44828,1.5,20.00000,0.588953,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24019,50,1.000000,2.748344,1.5,20.00000,9.096385,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24021,50,1.000000,94.07996,1.5,20.00000,0.265732,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
A24023,50,1.000000,72.76698,1.5,20.00000,0.343563,1.5,100.0000,5.000000,1.5,100.0000,5.000000,1.5
