TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.010000,1,0.03,0.3,0,50,62.40950,5,0.5,2,0,550,329.6185,5,1,8,0,300,6.189000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.005000,1,0.03,0.3,0,50,973.9995,5,0.5,2,0,550,342.5265,5,1,8,0,300,6.486500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.120500,1,0.03,0.3,0,50,281.6965,5,0.5,2,0,550,306.2195,5,1,8,0,300,7.789500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,0.002000,1,0.03,0.3,0,50,132.7425,5,0.5,2,0,550,245.1720,5,1,8,0,300,4.826000,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.003000,1,0.03,0.3,0,50,522.9380,5,0.5,2,0,550,244.8755,5,1,8,0,300,5.919000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.004000,1,0.03,0.3,0,50,551.9375,5,0.5,2,0,550,325.9765,5,1,8,0,300,6.435000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.002000,1,0.03,0.3,0,50,90.15500,5,0.5,2,0,550,381.1500,5,1,8,0,300,8.504000,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.002000,1,0.03,0.3,0,50,279.7205,5,0.5,2,0,550,362.3360,5,1,8,0,300,6.980500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,50,260.8500,5,0.5,2,0,550,354.2570,5,1,8,0,300,6.795000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.003000,1,0.03,0.3,0,50,510.6880,5,0.5,2,0,550,355.3640,5,1,8,0,300,7.375500,6,0.5,1,0,100,0,0,0,0,na,na
