TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.004858,0.055822,0,0.000486,0.004858,0.500000,0.000056,0.819E-06
A10003,1,0,0,1,0,1,0,1,0,0.002045,0.023495,0,0.000205,0.002045,0.500000,0.000024,0.600E-06
A10005,1,0,0,1,0,1,0,1,0,0.004717,0.054200,0,0.000472,0.004717,0.500000,0.000054,0.554E-06
A11001,1,0,0,1,0,1,0,1,0,0.004945,0.056812,0,0.000495,0.004945,0.500000,0.000057,0.103E-05
A24001,1,0,0,1,0,1,0,1,0,0.003624,0.041635,0,0.000362,0.003624,0.500000,0.000042,0.162E-05
A24003,1,0,0,1,0,1,0,1,0,0.002137,0.024551,0,0.000214,0.002137,0.500000,0.000024,0.659E-06
A24005,1,0,0,1,0,1,0,1,0,0.004901,0.056315,0,0.000490,0.004901,0.500000,0.000056,0.645E-06
A24009,1,0,0,1,0,1,0,1,0,0.002600,0.029870,0,0.000260,0.002600,0.500000,0.000030,0.811E-06
A24011,1,0,0,1,0,1,0,1,0,0.001783,0.020484,0,0.000179,0.001783,0.500000,0.000020,0.708E-06
A24013,1,0,0,1,0,1,0,1,0,0.003437,0.039489,0,0.000343,0.003437,0.500000,0.000039,0.869E-06
A24015,1,0,0,1,0,1,0,1,0,0.003641,0.041829,0,0.000364,0.003641,0.500000,0.000042,0.808E-06
A24017,1,0,0,1,0,1,0,1,0,0.001965,0.022574,0,0.000197,0.001965,0.500000,0.000022,0.106E-05
A24019,1,0,0,1,0,1,0,1,0,0.001602,0.018404,0,0.000160,0.001602,0.500000,0.000018,0.807E-06
A24021,1,0,0,1,0,1,0,1,0,0.003285,0.037747,0,0.000329,0.003285,0.500000,0.000038,0.873E-06
A24023,1,0,0,1,0,1,0,1,0,0.001518,0.017441,0,0.000152,0.001518,0.500000,0.000018,0.599E-06
A24025,1,0,0,1,0,1,0,1,0,0.003618,0.041561,0,0.000362,0.003618,0.500000,0.000041,0.581E-06
A24027,1,0,0,1,0,1,0,1,0,0.004016,0.046147,0,0.000401,0.004016,0.500000,0.000046,0.745E-06
A24029,1,0,0,1,0,1,0,1,0,0.002074,0.023830,0,0.000207,0.002074,0.500000,0.000024,0.609E-06
A24031,1,0,0,1,0,1,0,1,0,0.004614,0.053007,0,0.000461,0.004614,0.500000,0.000053,0.827E-06
A24033,1,0,0,1,0,1,0,1,0,0.003263,0.037491,0,0.000326,0.003263,0.500000,0.000037,0.101E-05
A24035,1,0,0,1,0,1,0,1,0,0.003263,0.037488,0,0.000326,0.003263,0.500000,0.000037,0.650E-06
A24037,1,0,0,1,0,1,0,1,0,0.002707,0.031109,0,0.000271,0.002707,0.500000,0.000031,0.110E-05
A24039,1,0,0,1,0,1,0,1,0,0.001556,0.017881,0,0.000156,0.001556,0.500000,0.000018,0.826E-06
A24041,1,0,0,1,0,1,0,1,0,0.001825,0.020975,0,0.000183,0.001825,0.500000,0.000021,0.682E-06
A24043,1,0,0,1,0,1,0,1,0,0.013180,0.151433,0,0.001319,0.013180,0.500000,0.000151,0.649E-06
A24045,1,0,0,1,0,1,0,1,0,0.002186,0.025119,0,0.000218,0.002186,0.500000,0.000025,0.990E-06
A24047,1,0,0,1,0,1,0,1,0,0.002120,0.024351,0,0.000212,0.002120,0.500000,0.000025,0.950E-06
A24510,1,0,0,1,0,1,0,1,0,0.003150,0.036196,0,0.000315,0.003150,0.500000,0.000036,0.560E-06
A36003,1,0,0,1,0,1,0,1,0,0.002066,0.023739,0,0.000207,0.002066,0.500000,0.000023,0.121E-05
A36007,1,0,0,1,0,1,0,1,0,0.002442,0.028054,0,0.000244,0.002442,0.500000,0.000028,0.728E-06
A36015,1,0,0,1,0,1,0,1,0,0.003016,0.034648,0,0.000302,0.003016,0.500000,0.000035,0.134E-05
A36017,1,0,0,1,0,1,0,1,0,0.002066,0.023734,0,0.000207,0.002066,0.500000,0.000024,0.586E-06
A36023,1,0,0,1,0,1,0,1,0,0.002354,0.027052,0,0.000235,0.002354,0.500000,0.000027,0.539E-06
A36025,1,0,0,1,0,1,0,1,0,0.002076,0.023850,0,0.000207,0.002076,0.500000,0.000024,0.680E-06
A36043,1,0,0,1,0,1,0,1,0,0.001807,0.020764,0,0.000181,0.001807,0.500000,0.000021,0.584E-06
A36051,1,0,0,1,0,1,0,1,0,0.002254,0.025904,0,0.000226,0.002254,0.500000,0.000026,0.817E-06
A36053,1,0,0,1,0,1,0,1,0,0.002548,0.029274,0,0.000255,0.002548,0.500000,0.000029,0.546E-06
A36065,1,0,0,1,0,1,0,1,0,0.002232,0.025640,0,0.000223,0.002232,0.500000,0.000025,0.545E-06
A36067,1,0,0,1,0,1,0,1,0,0.002760,0.031710,0,0.000276,0.002760,0.500000,0.000032,0.508E-06
A36069,1,0,0,1,0,1,0,1,0,0.002588,0.029735,0,0.000259,0.002588,0.500000,0.000030,0.868E-06
A36077,1,0,0,1,0,1,0,1,0,0.002251,0.025868,0,0.000225,0.002251,0.500000,0.000026,0.619E-06
A36095,1,0,0,1,0,1,0,1,0,0.002229,0.025604,0,0.000223,0.002229,0.500000,0.000026,0.587E-06
A36097,1,0,0,1,0,1,0,1,0,0.002274,0.026128,0,0.000228,0.002274,0.500000,0.000026,0.943E-06
A36101,1,0,0,1,0,1,0,1,0,0.002923,0.033581,0,0.000293,0.002923,0.500000,0.000033,0.111E-05
A36107,1,0,0,1,0,1,0,1,0,0.002448,0.028131,0,0.000245,0.002448,0.500000,0.000028,0.898E-06
A36109,1,0,0,1,0,1,0,1,0,0.001949,0.022396,0,0.000195,0.001949,0.500000,0.000022,0.852E-06
A36123,1,0,0,1,0,1,0,1,0,0.002408,0.027664,0,0.000241,0.002408,0.500000,0.000028,0.876E-06
A37001,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37005,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37009,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37033,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37067,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37077,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37081,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37131,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37135,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37145,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37157,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37169,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37171,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37181,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37185,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A37189,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A42001,1,0,0,1,0,1,0,1,0,0.002285,0.026256,0,0.000229,0.002285,0.500000,0.000026,0.146E-05
A42009,1,0,0,1,0,1,0,1,0,0.002475,0.028439,0,0.000248,0.002475,0.500000,0.000029,0.836E-06
A42011,1,0,0,1,0,1,0,1,0,0.001556,0.017885,0,0.000156,0.001556,0.500000,0.000018,0.711E-06
A42013,1,0,0,1,0,1,0,1,0,0.002968,0.034093,0,0.000297,0.002968,0.500000,0.000034,0.671E-06
A42015,1,0,0,1,0,1,0,1,0,0.002775,0.031890,0,0.000278,0.002775,0.500000,0.000032,0.989E-06
A42021,1,0,0,1,0,1,0,1,0,0.001856,0.021321,0,0.000186,0.001856,0.500000,0.000022,0.607E-06
A42023,1,0,0,1,0,1,0,1,0,0.001535,0.017635,0,0.000153,0.001535,0.500000,0.000018,0.683E-06
A42025,1,0,0,1,0,1,0,1,0,0.001050,0.012072,0,0.000105,0.001050,0.500000,0.000012,0.755E-06
A42027,1,0,0,1,0,1,0,1,0,0.004233,0.048636,0,0.000424,0.004233,0.500000,0.000049,0.573E-06
A42029,1,0,0,1,0,1,0,1,0,0.002784,0.031987,0,0.000278,0.002784,0.500000,0.000032,0.698E-06
A42033,1,0,0,1,0,1,0,1,0,0.002285,0.026247,0,0.000229,0.002285,0.500000,0.000026,0.560E-06
A42035,1,0,0,1,0,1,0,1,0,0.001991,0.022874,0,0.000199,0.001991,0.500000,0.000023,0.570E-06
A42037,1,0,0,1,0,1,0,1,0,0.001822,0.020941,0,0.000182,0.001822,0.500000,0.000021,0.601E-06
A42041,1,0,0,1,0,1,0,1,0,0.002784,0.031984,0,0.000278,0.002784,0.500000,0.000032,0.736E-06
A42043,1,0,0,1,0,1,0,1,0,0.002757,0.031679,0,0.000276,0.002757,0.500000,0.000032,0.954E-06
A42047,1,0,0,1,0,1,0,1,0,0.001642,0.018873,0,0.000164,0.001642,0.500000,0.000019,0.679E-06
A42055,1,0,0,1,0,1,0,1,0,0.004263,0.048979,0,0.000426,0.004263,0.500000,0.000049,0.676E-06
A42057,1,0,0,1,0,1,0,1,0,0.003012,0.034606,0,0.000302,0.003012,0.500000,0.000034,0.118E-05
