TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.008000,1,0.03,0.3,0,50,86.65950,5,0.5,2,0,550,350.5430,5,1,8,0,300,6.152500,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.005000,1,0.03,0.3,0,50,974.0175,5,0.5,2,0,550,381.6370,5,1,8,0,300,6.372500,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.150500,1,0.03,0.3,0,50,283.6385,5,0.5,2,0,550,311.6175,5,1,8,0,300,7.400500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,0.002000,1,0.03,0.3,0,50,157.8775,5,0.5,2,0,550,263.5250,5,1,8,0,300,4.567500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.002500,1,0.03,0.3,0,50,548.0630,5,0.5,2,0,550,264.2870,5,1,8,0,300,5.820000,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.004000,1,0.03,0.3,0,50,557.4305,5,0.5,2,0,550,347.3975,5,1,8,0,300,6.322000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.002000,1,0.03,0.3,0,50,122.2340,5,0.5,2,0,550,382.2630,5,1,8,0,300,7.806000,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.002000,1,0.03,0.3,0,50,299.2455,5,0.5,2,0,550,395.1125,5,1,8,0,300,6.877500,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,50,260.8350,5,0.5,2,0,550,389.9695,5,1,8,0,300,6.622000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.002500,1,0.03,0.3,0,50,529.0055,5,0.5,2,0,550,375.1795,5,1,8,0,300,7.045500,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.007000,1,0.03,0.3,0,50,222.7205,5,0.5,2,0,550,364.0255,5,1,8,0,300,6.921500,6,0.5,1,0,100,0,0,0,0,na,na
