landseg,SORGN,UORGN,LROGN,AORGN
A24037,     0.000,   113.949,    49.614,     0.936
A24009,     0.000,    90.056,    73.362,     1.957
F24009,     0.000,    88.927,    73.428,     1.956
F24037,     0.000,   179.262,    63.464,     1.127
A24033,     0.000,    49.405,    62.584,     1.690
F24033,     0.000,    83.857,    68.734,     1.801
A24003,     0.000,   129.388,    69.220,     1.929
F24003,     0.000,   129.939,    69.166,     1.929
A24027,     0.000,    89.696,    73.965,     2.295
F24027,     0.000,    63.780,    75.012,     2.331
A24031,     0.000,    64.154,    75.751,     2.378
F24031,     0.000,    40.402,    77.761,     2.453
A51073,     0.000,   141.891,    68.261,     1.274
A51115,     0.000,   149.788,    68.782,     1.299
A51119,     0.000,   128.203,    66.977,     1.340
A51199,     0.000,    51.079,    53.127,     1.255
F51199,     0.000,    51.033,    53.130,     1.254
A51095,     0.000,    37.499,    54.516,     1.601
A51097,     0.000,    30.883,    60.693,     1.384
A51127,     0.000,    17.972,    20.314,     0.813
A51830,     0.000,    42.253,    56.146,     1.302
F51095,     0.000,    37.542,    54.573,     1.602
F51830,     0.000,    42.133,    56.072,     1.302
A51650,     0.000,    84.676,    37.812,     0.823
A51735,     0.000,    16.695,    75.366,     2.429
F51650,     0.000,    84.807,    37.887,     0.822
F51735,     0.000,    16.316,    75.409,     2.428
A51101,     0.000,    41.178,    61.822,     1.439
A51033,     0.000,    38.253,    49.754,     1.126
F51033,     0.000,    31.724,    32.394,     0.864
A51177,     0.000,    59.699,    10.084,     0.760
F51177,     0.000,    59.239,     9.619,     0.751
F51101,     0.000,   132.948,    65.438,     1.311
A51109,     0.000,    80.248,     9.820,     0.570
A51003,     0.000,    72.706,    40.891,     1.109
A51065,     0.000,    52.182,    25.661,     0.889
A51075,     0.000,   101.064,    26.142,     0.589
A51103,     0.000,   142.854,    65.102,     1.206
A51133,     0.000,   145.577,    63.532,     1.207
A51057,     0.000,    39.517,    69.717,     1.630
A51159,     0.000,    71.574,    66.440,     1.345
F51159,     0.000,   137.128,    65.058,     1.218
A51099,     0.000,   129.601,    68.172,     1.321
A51630,     0.000,    49.657,    34.382,     0.835
F51057,     0.000,   106.572,    66.490,     1.479
F51099,     0.000,   130.224,    68.131,     1.321
F51630,     0.000,   154.953,    64.449,     1.173
A51047,     0.000,    95.973,    63.377,     1.484
A51061,     0.000,    66.303,    14.263,     0.830
A51157,     0.000,   138.733,    72.332,     1.394
B51061,     0.000,   116.078,    73.987,     1.546
B51157,     0.000,   179.755,    70.976,     1.303
F51061,     0.000,   123.146,    53.082,     1.047
F51157,     0.000,   141.977,    71.448,     1.354
A51113,     0.000,    91.301,    73.074,     1.568
B51113,     0.000,   182.816,    72.335,     1.363
F51113,     0.000,   130.170,    74.607,     1.506
A51079,     0.000,    86.018,    56.408,     1.412
B51079,     0.000,   160.415,    68.553,     1.356
F51079,     0.000,   137.623,    71.497,     1.454
A51137,     0.000,    69.315,    29.184,     0.885
F51137,     0.000,    84.728,    35.674,     0.929
A24005,     0.000,    46.705,    78.090,     2.297
A24510,     0.000,   140.658,    74.467,     1.911
F24005,     0.000,    49.994,    78.946,     2.308
F24510,     0.000,   141.091,    74.418,     1.909
A24013,     0.000,   115.270,    71.793,     2.088
F24013,     0.000,   223.221,    64.949,     1.882
A24025,     0.000,    93.202,    75.945,     2.176
F24025,     0.000,   181.964,    70.199,     1.954
A10001,     0.000,    34.152,    70.519,     1.854
A10005,     0.000,    59.882,    64.873,     2.367
A24011,     0.000,    82.190,    69.262,     1.827
A24019,     0.000,    72.838,    44.572,     1.117
A24045,     0.000,   492.752,    40.450,     1.295
F24019,     0.000,    73.451,    45.096,     1.126
A24047,     0.000,   170.535,    33.541,     1.318
F24045,     0.000,   516.684,    70.657,     1.694
A24039,     0.000,   448.001,    50.549,     1.225
A51001,     0.000,   109.597,    40.499,     1.007
F24039,     0.000,   449.738,    51.209,     1.238
F51001,     0.000,   109.594,    40.504,     1.007
A51131,     0.000,    77.559,    50.460,     1.327
F51131,     0.000,    77.402,    50.287,     1.323
F10005,     0.000,    70.675,    75.722,     2.527
A24041,     0.000,    91.632,    53.462,     1.285
F24041,     0.000,    92.315,    53.762,     1.288
A24035,     0.000,    68.951,    73.019,     1.608
F24035,     0.000,   137.726,    70.652,     1.561
A24015,     0.000,    65.420,    71.163,     2.158
A10003,     0.000,   167.522,    69.434,     1.833
F24015,     0.000,   196.633,    65.105,     1.927
A24029,     0.000,   140.317,    70.816,     1.506
F24029,     0.000,   140.360,    70.815,     1.506
A42029,     0.000,   119.125,    72.459,     2.267
A51041,     0.000,    20.056,     5.343,     0.758
A51145,     0.000,   102.092,    15.065,     0.619
A51570,     0.000,    60.494,    16.759,     0.611
A51149,     0.000,    10.045,    26.648,     1.134
A51670,     0.000,    29.142,    59.711,     1.583
F51149,     0.000,    41.586,    58.306,     1.740
F51670,     0.000,    29.052,    59.597,     1.579
A51007,     0.000,   123.229,    20.324,     0.501
A51135,     0.000,   133.239,    38.200,     0.729
A51147,     0.000,   113.872,    25.630,     0.614
A51011,     0.000,   150.060,    48.719,     0.965
A51029,     0.000,   150.988,    40.220,     0.724
A51049,     0.000,    76.820,    18.445,     0.611
F51011,     0.000,   124.498,    29.109,     0.724
F51147,     0.000,   199.540,    61.885,     1.119
F51145,     0.000,   168.113,    31.564,     0.674
A51053,     0.000,   130.661,    28.405,     0.556
A51730,     0.000,     8.971,    26.652,     0.986
F51053,     0.000,   215.846,    58.678,     1.009
F51730,     0.000,    41.988,    54.367,     1.394
A51036,     0.000,    16.579,    17.655,     0.874
A51087,     0.000,    24.506,    20.842,     0.906
A51760,     0.000,    28.004,    20.399,     0.904
F51041,     0.000,    94.904,    23.693,     0.603
F51087,     0.000,    24.500,    20.861,     0.907
F51760,     0.000,    80.949,    44.154,     1.068
A51181,     0.000,     9.618,    30.375,     1.110
F51181,     0.000,    41.103,    62.324,     1.630
A51550,     0.000,    77.051,    46.752,     1.194
A51710,     0.000,   103.707,    30.992,     0.713
A51810,     0.000,    50.982,    58.438,     1.394
F51710,     0.000,   103.899,    30.994,     0.711
A51740,     0.000,    95.030,    39.109,     0.880
F51550,     0.000,    76.959,    46.726,     1.195
F51740,     0.000,    95.041,    39.111,     0.880
A51800,     0.000,    53.718,     8.225,     0.669
A51093,     0.000,     3.565,    28.963,     1.003
A51700,     0.000,    53.121,    54.455,     1.217
F51700,     0.000,    53.140,    54.462,     1.217
F51810,     0.000,    50.789,    58.416,     1.394
F51800,     0.000,   110.055,    31.369,     0.606
A51085,     0.000,    88.878,    59.947,     1.224
F51085,     0.000,    35.984,    19.432,     0.882
B51003,     0.000,    90.465,    43.600,     1.101
F51003,     0.000,    58.805,    26.450,     0.990
A51125,     0.000,    64.456,    47.664,     1.334
B51125,     0.000,   114.744,    65.530,     1.488
F51125,     0.000,    82.043,    57.753,     1.442
A51009,     0.000,    32.653,    30.210,     1.270
B51009,     0.000,   152.674,    74.425,     1.680
F51009,     0.000,    79.990,    64.721,     1.679
A51540,     0.000,   101.163,    20.704,     0.714
F51540,     0.000,   200.862,    57.505,     0.961
A51031,     0.000,   126.265,    46.222,     0.972
A51023,     0.000,   159.395,    73.096,     1.882
A51163,     0.000,    44.782,    41.262,     1.649
F51023,     0.000,   134.017,    72.444,     1.975
F51163,     0.000,    72.733,    43.835,     1.610
A51161,     0.000,   120.864,    75.440,     1.962
F51161,     0.000,   168.242,    69.707,     1.659
A51015,     0.000,    23.779,    44.473,     1.761
B51015,     0.000,   131.094,    79.204,     2.102
B51163,     0.000,    47.932,    48.484,     1.766
F51015,     0.000,   135.793,    70.170,     1.911
C51015,     0.000,    85.169,    34.257,     1.230
A51045,     0.000,    89.975,    79.784,     2.404
A51071,     0.000,   131.348,    80.319,     2.391
F51045,     0.000,    89.221,    79.675,     2.404
F51071,     0.000,   130.629,    80.231,     2.386
B51017,     0.000,   104.268,    63.717,     2.093
F51017,     0.000,   117.510,    62.041,     1.842
A51678,     0.000,    29.824,    25.081,     1.329
A51017,     0.000,   132.630,    74.244,     2.165
A51091,     0.000,   109.180,    67.999,     2.127
B51091,     0.000,   152.702,    77.464,     2.297
A51530,     0.000,   112.277,    71.498,     1.884
F51530,     0.000,   110.843,    71.130,     1.862
A51121,     0.000,    63.258,    67.688,     2.323
F51121,     0.000,   114.623,    71.190,     2.219
A51005,     0.000,    99.659,    68.639,     2.558
A54063,     0.000,   117.112,    68.458,     2.250
F51005,     0.000,    96.590,    68.231,     2.557
F54063,     0.000,   182.420,    72.443,     2.298
F51091,     0.000,   163.589,    68.007,     1.928
A51580,     0.000,   164.854,    64.792,     1.580
F51580,     0.000,   216.969,    62.650,     1.504
B51023,     0.000,   171.657,    71.582,     1.792
A51019,     0.000,   137.100,    61.697,     1.334
B51019,     0.000,   134.392,    59.752,     1.302
F51019,     0.000,   139.745,    60.318,     1.229
A51680,     0.000,   119.179,    51.982,     1.145
A11001,     0.000,    49.788,    59.550,     1.378
F11001,     0.000,    19.987,    70.476,     1.654
A51059,     0.000,    88.544,    56.614,     1.272
A51510,     0.000,    22.030,    40.943,     0.928
A51610,     0.000,    41.379,    59.804,     1.203
F51510,     0.000,   123.646,    78.862,     1.273
A51600,     0.000,   146.265,    58.208,     1.300
F51059,     0.000,   128.084,    42.688,     1.022
A51153,     0.000,   128.250,    32.438,     0.706
F51153,     0.000,   127.855,    32.360,     0.708
A24017,     0.000,    45.523,    20.676,     0.751
F24017,     0.000,    88.049,    42.275,     0.884
A51179,     0.000,   112.676,    45.281,     0.866
F51179,     0.000,   112.734,    45.208,     0.864
A51193,     0.000,    81.529,    65.222,     1.394
F51193,     0.000,   151.368,    63.632,     1.232
F51013,     0.000,   188.495,    64.910,     0.984
A51107,     0.000,    73.894,    35.175,     0.947
A51683,     0.000,   207.142,    67.881,     1.351
A51685,     0.000,   202.999,    68.186,     1.251
F51107,     0.000,    67.278,    12.832,     0.737
A51013,     0.000,   189.705,    64.865,     0.985
A24021,     0.000,   117.493,    67.199,     1.748
A42001,     0.000,    85.105,    19.204,     0.747
B42001,     0.000,   120.686,    31.643,     0.916
F42001,     0.000,   116.761,    28.144,     0.801
B24021,     0.000,    95.002,    69.599,     1.900
F24021,     0.000,    96.593,    67.841,     1.799
A51069,     0.000,    43.540,    25.990,     1.187
B51171,     0.000,   105.504,    70.635,     2.027
F51069,     0.000,   133.965,    69.960,     1.851
F51171,     0.000,    95.189,    65.185,     1.902
A24043,     0.000,    12.622,    70.298,     2.047
A42055,     0.000,    31.732,    60.303,     1.919
F24043,     0.000,    29.109,    58.292,     1.881
F42055,     0.000,    80.525,    60.490,     1.907
A51820,     0.000,   102.899,    79.325,     2.122
F51820,     0.000,   110.917,    79.957,     2.136
A51165,     0.000,    35.452,    45.075,     1.707
A54031,     0.000,    88.809,    56.165,     1.791
B51165,     0.000,   108.108,    45.147,     1.420
F51165,     0.000,   119.908,    62.291,     1.731
F54031,     0.000,    76.324,    55.632,     1.847
A51171,     0.000,    32.667,    35.667,     1.403
A51187,     0.000,    34.920,    24.921,     1.156
F51187,     0.000,    23.661,    24.393,     1.190
A51043,     0.000,    30.887,    26.494,     1.201
A51840,     0.000,    31.891,    28.449,     1.110
A51660,     0.000,    68.597,    82.007,     2.138
F51660,     0.000,   160.991,    77.674,     2.034
B42041,     0.000,    15.041,    47.226,     1.766
B42055,     0.000,    73.874,    64.128,     2.020
A54003,     0.000,    26.551,    50.908,     1.807
A54037,     0.000,    12.898,    44.494,     1.780
F54003,     0.000,   127.518,    70.243,     2.018
A51139,     0.000,    51.687,    43.252,     1.478
F51139,     0.000,    51.395,    43.266,     1.481
A51790,     0.000,    39.817,    22.240,     1.165
F51790,     0.000,   159.315,    69.457,     1.590
A42099,     0.000,   144.102,    69.712,     1.998
A54065,     0.000,    88.840,    48.722,     1.640
A42057,     0.000,   166.716,    65.393,     1.645
C51165,     0.000,    91.501,    61.915,     1.938
A54027,     0.000,    54.572,    48.707,     1.742
A24001,     0.000,   120.353,    58.261,     1.649
C42009,     0.000,   154.630,    61.257,     1.520
F24001,     0.000,    77.816,    40.113,     1.534
F54027,     0.000,    41.500,    43.138,     1.627
B51139,     0.000,    76.246,    61.934,     1.841
B51187,     0.000,    54.481,    34.773,     1.109
F51043,     0.000,    38.389,    33.406,     1.384
F54037,     0.000,    56.159,    45.091,     1.668
A42009,     0.000,    70.902,    52.139,     1.735
A54071,     0.000,    44.535,    49.968,     1.732
F54071,     0.000,   101.771,    58.259,     1.797
A54023,     0.000,   147.596,    71.939,     2.082
A54057,     0.000,    74.775,    62.545,     2.067
B54023,     0.000,    39.127,    49.564,     1.779
B54057,     0.000,    20.044,    43.473,     1.747
B54071,     0.000,    37.533,    67.969,     2.166
B54031,     0.000,    66.117,    44.993,     1.529
A42111,     0.000,   108.975,    58.028,     1.734
B24001,     0.000,    95.255,    67.741,     2.189
B42009,     0.000,   108.201,    58.533,     1.798
A24023,     0.000,   140.327,    65.417,     1.821
F54023,     0.000,   167.218,    71.711,     2.091
A54077,     0.000,   226.258,    69.679,     1.833
A54093,     0.000,   238.920,    69.975,     1.897
F24023,     0.000,   159.198,    66.174,     1.788
F54057,     0.000,   190.902,    70.143,     2.003
F54065,     0.000,   168.566,    66.567,     1.801
A42071,     0.000,    87.351,    76.040,     2.259
A42133,     0.000,    91.290,    72.349,     1.983
A42075,     0.000,    58.207,    76.340,     2.117
A42011,     0.000,   165.785,    67.408,     1.874
F42133,     0.000,    73.293,    51.027,     1.811
F42075,     0.000,   139.519,    63.373,     1.927
F42071,     0.000,   231.742,    68.884,     2.006
A42041,     0.000,    65.553,    57.852,     1.840
F42041,     0.000,    11.670,    43.265,     1.641
F42011,     0.000,   184.701,    64.849,     1.746
A42107,     0.000,   132.308,    73.004,     1.976
F42107,     0.000,   212.681,    72.223,     1.863
A42067,     0.000,    62.921,    49.687,     1.770
A42043,     0.000,    64.440,    30.100,     1.171
F42043,     0.000,   130.967,    56.603,     1.569
A42087,     0.000,   111.198,    64.427,     1.980
A42027,     0.000,    60.411,    77.872,     1.943
A42109,     0.000,    99.535,    52.791,     1.835
F42087,     0.000,   188.003,    68.766,     1.893
A42097,     0.000,   115.691,    76.363,     2.221
A42037,     0.000,   191.581,    70.868,     1.862
A42061,     0.000,   174.150,    69.589,     1.879
A42119,     0.000,   165.771,    69.648,     1.855
B42043,     0.000,    99.133,    45.426,     1.418
A42013,     0.000,   126.045,    72.199,     1.993
A42021,     0.000,    96.762,    44.705,     1.353
B42027,     0.000,   104.444,    73.488,     1.955
B42119,     0.000,    94.972,    51.502,     1.714
A42093,     0.000,   204.097,    62.468,     1.572
B42081,     0.000,    48.701,    57.148,     1.978
A42025,     0.000,   167.750,    70.541,     2.820
A42079,     0.000,    71.795,    71.904,     2.663
F42013,     0.000,    75.112,    44.931,     1.606
F42021,     0.000,    76.552,    34.642,     1.160
A42113,     0.000,   131.076,    69.968,     2.966
B42079,     0.000,   170.932,    71.979,     2.457
B42035,     0.000,    79.670,    44.606,     1.560
A42081,     0.000,   125.586,    71.926,     2.110
F42061,     0.000,    47.281,    42.292,     1.534
A42115,     0.000,   129.555,    70.496,     2.474
A42127,     0.000,   194.785,    71.361,     2.366
A42117,     0.000,    98.353,    58.138,     1.816
F42009,     0.000,   151.104,    67.032,     1.881
B42015,     0.000,   109.148,    55.738,     1.849
B42131,     0.000,   146.023,    67.801,     2.338
A42131,     0.000,    58.918,    63.614,     2.522
A42069,     0.000,    84.763,    73.755,     3.082
F42069,     0.000,    74.693,    72.769,     3.068
A42035,     0.000,    97.377,    56.356,     1.826
A42015,     0.000,    93.420,    52.222,     1.891
A42105,     0.000,    93.753,    39.611,     1.273
A42023,     0.000,   335.782,    51.366,     1.602
A36015,     0.000,   139.541,    46.894,     1.596
A36101,     0.000,   105.660,    51.360,     1.523
F42117,     0.000,   143.440,    48.983,     1.368
A36097,     0.000,   142.019,    61.015,     1.729
A36107,     0.000,   133.210,    54.586,     1.721
A36109,     0.000,   175.131,    60.705,     1.790
A42033,     0.000,   106.609,    54.152,     1.530
F42027,     0.000,    67.375,    50.947,     1.694
A36051,     0.000,   138.856,    45.692,     1.209
A36069,     0.000,   129.157,    60.674,     1.742
A36123,     0.000,   131.077,    57.791,     1.640
F36101,     0.000,   112.798,    51.876,     1.490
A36007,     0.000,   117.233,    62.012,     1.983
A42047,     0.000,   132.751,    46.236,     1.358
A36023,     0.000,   123.500,    71.458,     2.125
A42083,     0.000,   140.854,    44.064,     1.193
A42063,     0.000,   153.338,    64.165,     1.604
A42065,     0.000,   165.104,    66.005,     1.611
F42033,     0.000,   143.552,    68.875,     1.618
A36003,     0.000,   161.227,    51.828,     1.388
F36003,     0.000,   160.034,    52.300,     1.400
A36017,     0.000,   123.066,    70.063,     2.087
A36053,     0.000,    58.724,    55.694,     1.827
F42035,     0.000,   205.737,    68.813,     1.723
F42081,     0.000,   182.983,    70.204,     2.041
A36067,     0.000,    70.477,    72.680,     2.383
F36007,     0.000,    86.595,    63.354,     2.090
F42119,     0.000,   190.820,    69.197,     1.839
A36065,     0.000,    77.446,    71.267,     2.382
A36025,     0.000,   145.298,    71.734,     2.447
A36077,     0.000,   136.023,    71.337,     2.249
F36025,     0.000,   143.309,    72.855,     2.497
A36043,     0.000,    87.036,    71.292,     2.474
F36015,     0.000,   143.972,    48.177,     1.579
A36095,     0.000,   143.660,    73.710,     2.513
F42115,     0.000,   206.286,    66.857,     2.347
F42079,     0.000,   203.001,    69.851,     2.389
F42097,     0.000,   219.901,    71.056,     2.034
end
