TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.001769,0.,6.377768,1.000000,na,na,0.000100,0.003545,0.,3.188883,1.000000,na,na,0.000100,0.000775,0.002928,1.000147,0.200000,na,na,0.000100,0.000775,0.002928,0.184250,0.000100,3305.879,2504.631,0.0001,1.07,302.4913,3593.343,0.0001,1.07,24.10586,30.41564,0.0001,1.07,24.10586,30.41564,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000125,0.,10.00000,1.000000,na,na,0.000100,0.000250,0.,5.017669,1.000000,na,na,0.000100,0.001022,0.002280,1.477327,0.200000,na,na,0.000100,0.001022,0.002280,0.261508,0.000100,136.8955,1332.471,0.0001,1.07,7304.839,6754.372,0.0001,1.07,32.11307,38.12622,0.0001,1.07,32.11307,38.12622,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000136,0.,9.494517,1.000000,na,na,0.000100,0.000274,0.,4.747258,1.000000,na,na,0.000100,0.000119,0.010000,0.115051,0.200000,na,na,0.000100,0.000119,0.010000,0.019175,0.000100,0.164914,21772.80,0.0001,1.07,50000.00,413.3598,0.0001,1.07,44.91143,53.30333,0.0001,1.07,44.91143,53.30333,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000817,0.,5.057029,1.000000,na,na,0.000100,0.001634,0.,2.528514,1.000000,na,na,0.000100,0.000938,0.002554,0.513230,0.200000,na,na,0.000100,0.000938,0.002554,0.085537,0.000100,1670.726,20575.28,0.0001,1.07,598.5423,437.4179,0.0001,1.07,19.44728,27.45814,0.0001,1.07,19.44728,27.45814,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000321,0.,7.117352,1.000000,na,na,0.000100,0.000642,0.,3.558675,1.000000,na,na,0.000100,0.000870,0.002632,1.147257,0.200000,na,na,0.000100,0.000870,0.002632,0.234504,0.000100,293.0354,1432.042,0.0001,1.07,3404.406,6284.732,0.0001,1.07,19.91016,23.82879,0.0001,1.07,19.91016,23.82879,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000162,0.,5.438921,1.000000,na,na,0.000100,0.000327,0.,2.719460,1.000000,na,na,0.000100,0.001351,0.002134,0.510165,0.200000,na,na,0.000100,0.001351,0.002799,0.085029,0.000100,244.3514,566.6298,0.0001,1.07,4092.470,15883.39,0.0001,1.07,32.71843,43.93316,0.0001,1.07,32.71843,43.93316,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.001699,0.,6.641155,1.000000,na,na,0.000100,0.003398,0.,3.320577,1.000000,na,na,0.000100,0.000216,0.009187,0.319716,0.200000,na,na,0.000100,0.000216,0.009187,0.053286,0.000100,2019.418,365.6202,0.0001,1.07,472.8724,24615.72,0.0001,1.07,41.21540,45.67371,0.0001,1.07,41.21540,45.67371,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000472,0.,5.426978,1.000000,na,na,0.000100,0.000950,0.,2.713489,1.000000,na,na,0.000100,0.000803,0.002764,1.119242,0.200000,na,na,0.000100,0.000803,0.002764,0.224318,0.000100,477.2164,226.9506,0.0001,1.07,1444.642,39656.23,0.0001,1.07,25.73024,29.04866,0.0001,1.07,25.73024,29.04866,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,8.381314,1.000000,na,na,0.000100,0.000100,0.,4.190657,1.000000,na,na,0.000100,0.000862,0.002439,0.917112,0.200000,na,na,0.000100,0.000862,0.002439,0.152851,0.000100,0.384987,3028.661,0.0001,1.07,50000.00,2971.610,0.0001,1.07,30.03948,36.32433,0.0001,1.07,30.03948,36.32433,0.0001,1.07,0.5,0.1,0,0,1.07,20
