TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.010000,1,0.03,0.3,0,50,50.08400,5,0.5,2,0,550,330.7645,5,1,8,0,300,6.334000,6,0.5,1,0,100,0,0,0,0,na,na
A10003,0.005000,1,0.03,0.3,0,50,973.9915,5,0.5,2,0,550,332.8895,5,1,8,0,300,6.492000,6,0.5,1,0,100,0,0,0,0,na,na
A10005,0.120500,1,0.03,0.3,0,50,280.1715,5,0.5,2,0,550,304.9385,5,1,8,0,300,7.811500,6,0.5,1,0,100,0,0,0,0,na,na
A11001,0.002000,1,0.03,0.3,0,50,119.8685,5,0.5,2,0,550,249.2595,5,1,8,0,300,5.103500,6,0.5,1,0,100,0,0,0,0,na,na
A24001,0.003000,1,0.03,0.3,0,50,511.8395,5,0.5,2,0,550,240.8865,5,1,8,0,300,5.897500,6,0.5,1,0,100,0,0,0,0,na,na
A24003,0.004000,1,0.03,0.3,0,50,549.4015,5,0.5,2,0,550,321.5780,5,1,8,0,300,6.522000,6,0.5,1,0,100,0,0,0,0,na,na
A24005,0.002000,1,0.03,0.3,0,50,71.31950,5,0.5,2,0,550,384.5250,5,1,8,0,300,8.833500,6,0.5,1,0,100,0,0,0,0,na,na
A24009,0.002000,1,0.03,0.3,0,50,273.9155,5,0.5,2,0,550,359.7580,5,1,8,0,300,7.149000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,0.,1,0.03,0.3,0,50,260.8525,5,0.5,2,0,550,346.2255,5,1,8,0,300,6.889000,6,0.5,1,0,100,0,0,0,0,na,na
A24013,0.003000,1,0.03,0.3,0,50,502.9550,5,0.5,2,0,550,353.8455,5,1,8,0,300,7.458500,6,0.5,1,0,100,0,0,0,0,na,na
A24015,0.009000,1,0.03,0.3,0,50,189.7550,5,0.5,2,0,550,356.1880,5,1,8,0,300,7.714000,6,0.5,1,0,100,0,0,0,0,na,na
A24017,0.007000,1,0.03,0.3,0,50,126.2885,5,0.5,2,0,550,52.31950,5,1,8,0,300,1.948500,6,0.5,1,0,100,0,0,0,0,na,na
A24019,0.,1,0.03,0.3,0,50,224.4890,5,0.5,2,0,550,186.7885,5,1,8,0,300,3.992500,6,0.5,1,0,100,0,0,0,0,na,na
A24021,0.002000,1,0.03,0.3,0,50,444.9830,5,0.5,2,0,550,329.4405,5,1,8,0,300,6.618000,6,0.5,1,0,100,0,0,0,0,na,na
A24023,0.,1,0.03,0.3,0,50,952.7615,5,0.5,2,0,550,324.3285,5,1,8,0,300,7.235000,6,0.5,1,0,100,0,0,0,0,na,na
A24025,0.004000,1,0.03,0.3,0,50,310.0850,5,0.5,2,0,550,395.0675,5,1,8,0,300,8.490999,6,0.5,1,0,100,0,0,0,0,na,na
A24027,0.003000,1,0.03,0.3,0,50,314.2315,5,0.5,2,0,550,378.3945,5,1,8,0,300,8.419500,6,0.5,1,0,100,0,0,0,0,na,na
A24029,0.004500,1,0.03,0.3,0,50,658.6640,5,0.5,2,0,550,334.6895,5,1,8,0,300,5.955500,6,0.5,1,0,100,0,0,0,0,na,na
A24031,0.002000,1,0.03,0.3,0,50,162.9350,5,0.5,2,0,550,384.0145,5,1,8,0,300,8.470500,6,0.5,1,0,100,0,0,0,0,na,na
A24033,0.005000,1,0.03,0.3,0,50,112.4165,5,0.5,2,0,550,283.5585,5,1,8,0,300,5.971500,6,0.5,1,0,100,0,0,0,0,na,na
A24035,0.009000,1,0.03,0.3,0,50,183.9805,5,0.5,2,0,550,353.2975,5,1,8,0,300,6.386500,6,0.5,1,0,100,0,0,0,0,na,na
A24037,0.008000,1,0.03,0.3,0,50,414.8545,5,0.5,2,0,550,177.4505,5,1,8,0,300,3.346500,6,0.5,1,0,100,0,0,0,0,na,na
A24039,1.664000,1,0.03,0.3,0,50,1686.204,5,0.5,2,0,550,191.4770,5,1,8,0,300,5.374500,6,0.5,1,0,100,0,0,0,0,na,na
A24041,0.012000,1,0.03,0.3,0,50,341.3905,5,0.5,2,0,550,246.4750,5,1,8,0,300,4.796500,6,0.5,1,0,100,0,0,0,0,na,na
A24043,0.,1,0.03,0.3,0,50,5.748500,5,0.5,2,0,550,345.0735,5,1,8,0,300,7.420500,6,0.5,1,0,100,0,0,0,0,na,na
A24045,2.305000,1,0.03,0.3,0,50,1896.937,5,0.5,2,0,550,138.9470,5,1,8,0,300,4.799500,6,0.5,1,0,100,0,0,0,0,na,na
A24047,0.523500,1,0.03,0.3,0,50,754.1570,5,0.5,2,0,550,122.8130,5,1,8,0,300,4.542500,6,0.5,1,0,100,0,0,0,0,na,na
A24510,0.002000,1,0.03,0.3,0,50,568.0225,5,0.5,2,0,550,373.9960,5,1,8,0,300,7.664000,6,0.5,1,0,100,0,0,0,0,na,na
A36003,0.,1,0.03,0.3,0,50,1678.422,5,0.5,2,0,550,195.6780,5,1,8,0,300,4.495500,6,0.5,1,0,100,0,0,0,0,na,na
A36007,0.,1,0.03,0.3,0,50,804.7400,5,0.5,2,0,550,305.1430,5,1,8,0,300,7.048000,6,0.5,1,0,100,0,0,0,0,na,na
A36015,0.001000,1,0.03,0.3,0,50,1106.305,5,0.5,2,0,550,192.4205,5,1,8,0,300,4.913000,6,0.5,1,0,100,0,0,0,0,na,na
A36017,0.,1,0.03,0.3,0,50,926.9785,5,0.5,2,0,550,367.4360,5,1,8,0,300,7.605500,6,0.5,1,0,100,0,0,0,0,na,na
A36023,0.,1,0.03,0.3,0,50,920.1775,5,0.5,2,0,550,384.3415,5,1,8,0,300,7.994000,6,0.5,1,0,100,0,0,0,0,na,na
A36025,0.,1,0.03,0.3,0,50,1123.437,5,0.5,2,0,550,362.4445,5,1,8,0,300,8.430000,6,0.5,1,0,100,0,0,0,0,na,na
A36043,0.001000,1,0.03,0.3,0,50,537.8320,5,0.5,2,0,550,369.9410,5,1,8,0,300,8.714500,6,0.5,1,0,100,0,0,0,0,na,na
A36051,0.001000,1,0.03,0.3,0,50,1229.288,5,0.5,2,0,550,177.5290,5,1,8,0,300,4.239000,6,0.5,1,0,100,0,0,0,0,na,na
A36053,0.,1,0.03,0.3,0,50,279.5305,5,0.5,2,0,550,255.4540,5,1,8,0,300,6.647500,6,0.5,1,0,100,0,0,0,0,na,na
A36065,0.001000,1,0.03,0.3,0,50,434.1470,5,0.5,2,0,550,377.2690,5,1,8,0,300,8.493500,6,0.5,1,0,100,0,0,0,0,na,na
A36067,0.001000,1,0.03,0.3,0,50,347.8295,5,0.5,2,0,550,388.3795,5,1,8,0,300,8.705000,6,0.5,1,0,100,0,0,0,0,na,na
A36069,0.001000,1,0.03,0.3,0,50,1013.249,5,0.5,2,0,550,272.9005,5,1,8,0,300,6.143000,6,0.5,1,0,100,0,0,0,0,na,na
A36077,0.,1,0.03,0.3,0,50,996.2940,5,0.5,2,0,550,365.5565,5,1,8,0,300,8.108000,6,0.5,1,0,100,0,0,0,0,na,na
A36095,0.,1,0.03,0.3,0,50,1133.898,5,0.5,2,0,550,388.4880,5,1,8,0,300,8.919000,6,0.5,1,0,100,0,0,0,0,na,na
A36097,0.000500,1,0.03,0.3,0,50,1235.458,5,0.5,2,0,550,274.0520,5,1,8,0,300,6.037500,6,0.5,1,0,100,0,0,0,0,na,na
A36101,0.,1,0.03,0.3,0,50,737.6880,5,0.5,2,0,550,214.7220,5,1,8,0,300,5.261000,6,0.5,1,0,100,0,0,0,0,na,na
A36107,0.001000,1,0.03,0.3,0,50,986.8755,5,0.5,2,0,550,243.4930,5,1,8,0,300,5.833500,6,0.5,1,0,100,0,0,0,0,na,na
A36109,0.001000,1,0.03,0.3,0,50,1739.553,5,0.5,2,0,550,282.9895,5,1,8,0,300,6.338500,6,0.5,1,0,100,0,0,0,0,na,na
A36123,0.,1,0.03,0.3,0,50,1069.674,5,0.5,2,0,550,253.4970,5,1,8,0,300,5.819000,6,0.5,1,0,100,0,0,0,0,na,na
A37001,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37005,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37009,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37033,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37067,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37077,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37081,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37131,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37135,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37145,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37157,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37169,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37171,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37181,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37185,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37189,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A42001,0.008500,1,0.03,0.3,0,50,355.1625,5,0.5,2,0,550,47.62600,5,1,8,0,300,1.604500,6,0.5,1,0,100,0,0,0,0,na,na
A42009,0.001500,1,0.03,0.3,0,50,291.3635,5,0.5,2,0,550,232.5295,5,1,8,0,300,6.011500,6,0.5,1,0,100,0,0,0,0,na,na
A42011,0.002000,1,0.03,0.3,0,50,1151.955,5,0.5,2,0,550,348.0845,5,1,8,0,300,6.935000,6,0.5,1,0,100,0,0,0,0,na,na
A42013,0.001000,1,0.03,0.3,0,50,768.6910,5,0.5,2,0,550,377.0175,5,1,8,0,300,7.569500,6,0.5,1,0,100,0,0,0,0,na,na
A42015,0.,1,0.03,0.3,0,50,546.8170,5,0.5,2,0,550,231.3350,5,1,8,0,300,6.130500,6,0.5,1,0,100,0,0,0,0,na,na
A42021,0.,1,0.03,0.3,0,50,563.0140,5,0.5,2,0,550,187.9185,5,1,8,0,300,4.844500,6,0.5,1,0,100,0,0,0,0,na,na
A42023,0.048500,1,0.03,0.3,0,50,3394.043,5,0.5,2,0,550,239.5975,5,1,8,0,300,6.313500,6,0.5,1,0,100,0,0,0,0,na,na
A42025,0.,1,0.03,0.3,0,50,1452.067,5,0.5,2,0,550,348.1135,5,1,8,0,300,9.045000,6,0.5,1,0,100,0,0,0,0,na,na
A42027,0.,1,0.03,0.3,0,50,195.3625,5,0.5,2,0,550,381.0775,5,1,8,0,300,7.905500,6,0.5,1,0,100,0,0,0,0,na,na
A42029,0.002000,1,0.03,0.3,0,50,575.1865,5,0.5,2,0,550,369.5585,5,1,8,0,300,8.184999,6,0.5,1,0,100,0,0,0,0,na,na
A42033,0.,1,0.03,0.3,0,50,668.4565,5,0.5,2,0,550,255.0765,5,1,8,0,300,5.834000,6,0.5,1,0,100,0,0,0,0,na,na
A42035,0.,1,0.03,0.3,0,50,672.6530,5,0.5,2,0,550,285.6300,5,1,8,0,300,6.847000,6,0.5,1,0,100,0,0,0,0,na,na
A42037,0.,1,0.03,0.3,0,50,1684.521,5,0.5,2,0,550,354.2135,5,1,8,0,300,7.099500,6,0.5,1,0,100,0,0,0,0,na,na
A42041,0.005000,1,0.03,0.3,0,50,231.0280,5,0.5,2,0,550,273.5175,5,1,8,0,300,6.609000,6,0.5,1,0,100,0,0,0,0,na,na
A42043,0.002500,1,0.03,0.3,0,50,258.4430,5,0.5,2,0,550,107.4915,5,1,8,0,300,3.766000,6,0.5,1,0,100,0,0,0,0,na,na
A42047,0.,1,0.03,0.3,0,50,1078.959,5,0.5,2,0,550,192.5360,5,1,8,0,300,4.780500,6,0.5,1,0,100,0,0,0,0,na,na
A42055,0.002000,1,0.03,0.3,0,50,49.58400,5,0.5,2,0,550,273.6885,5,1,8,0,300,6.882000,6,0.5,1,0,100,0,0,0,0,na,na
A42057,0.001000,1,0.03,0.3,0,50,1163.606,5,0.5,2,0,550,290.6785,5,1,8,0,300,5.738500,6,0.5,1,0,100,0,0,0,0,na,na
A42061,0.001000,1,0.03,0.3,0,50,1289.678,5,0.5,2,0,550,345.6870,5,1,8,0,300,6.766500,6,0.5,1,0,100,0,0,0,0,na,na
A42063,0.000500,1,0.03,0.3,0,50,1182.708,5,0.5,2,0,550,311.1050,5,1,8,0,300,6.402500,6,0.5,1,0,100,0,0,0,0,na,na
A42065,0.,1,0.03,0.3,0,50,1401.050,5,0.5,2,0,550,312.5575,5,1,8,0,300,6.468000,6,0.5,1,0,100,0,0,0,0,na,na
A42067,0.001000,1,0.03,0.3,0,50,239.4660,5,0.5,2,0,550,223.2340,5,1,8,0,300,6.080500,6,0.5,1,0,100,0,0,0,0,na,na
A42069,0.,1,0.03,0.3,0,50,462.0215,5,0.5,2,0,550,382.9840,5,1,8,0,300,9.819000,6,0.5,1,0,100,0,0,0,0,na,na
A42071,0.262500,1,0.03,0.3,0,50,367.9710,5,0.5,2,0,550,377.9950,5,1,8,0,300,8.379499,6,0.5,1,0,100,0,0,0,0,na,na
A42075,0.206000,1,0.03,0.3,0,50,133.2145,5,0.5,2,0,550,356.7965,5,1,8,0,300,7.797500,6,0.5,1,0,100,0,0,0,0,na,na
A42079,0.002000,1,0.03,0.3,0,50,335.7100,5,0.5,2,0,550,371.7555,5,1,8,0,300,9.035000,6,0.5,1,0,100,0,0,0,0,na,na
A42081,0.,1,0.03,0.3,0,50,903.0775,5,0.5,2,0,550,362.7765,5,1,8,0,300,7.802000,6,0.5,1,0,100,0,0,0,0,na,na
A42083,0.,1,0.03,0.3,0,50,1243.476,5,0.5,2,0,550,165.2865,5,1,8,0,300,4.294000,6,0.5,1,0,100,0,0,0,0,na,na
A42087,0.001000,1,0.03,0.3,0,50,605.5665,5,0.5,2,0,550,324.1530,5,1,8,0,300,7.376000,6,0.5,1,0,100,0,0,0,0,na,na
A42093,0.001000,1,0.03,0.3,0,50,1765.528,5,0.5,2,0,550,257.0740,5,1,8,0,300,5.206000,6,0.5,1,0,100,0,0,0,0,na,na
A42097,0.,1,0.03,0.3,0,50,569.9600,5,0.5,2,0,550,400.1230,5,1,8,0,300,8.634000,6,0.5,1,0,100,0,0,0,0,na,na
A42099,0.001000,1,0.03,0.3,0,50,865.1490,5,0.5,2,0,550,359.3370,5,1,8,0,300,7.311000,6,0.5,1,0,100,0,0,0,0,na,na
A42105,0.,1,0.03,0.3,0,50,689.6215,5,0.5,2,0,550,157.2020,5,1,8,0,300,4.216500,6,0.5,1,0,100,0,0,0,0,na,na
A42107,0.000500,1,0.03,0.3,0,50,831.0045,5,0.5,2,0,550,392.3065,5,1,8,0,300,7.645000,6,0.5,1,0,100,0,0,0,0,na,na
A42109,0.002000,1,0.03,0.3,0,50,493.6460,5,0.5,2,0,550,243.1230,5,1,8,0,300,6.202500,6,0.5,1,0,100,0,0,0,0,na,na
A42111,0.001000,1,0.03,0.3,0,50,648.4855,5,0.5,2,0,550,273.8785,5,1,8,0,300,6.322500,6,0.5,1,0,100,0,0,0,0,na,na
A42113,0.,1,0.03,0.3,0,50,1030.899,5,0.5,2,0,550,352.7775,5,1,8,0,300,9.041000,6,0.5,1,0,100,0,0,0,0,na,na
A42115,0.,1,0.03,0.3,0,50,1001.901,5,0.5,2,0,550,349.9500,5,1,8,0,300,8.157000,6,0.5,1,0,100,0,0,0,0,na,na
A42117,0.,1,0.03,0.3,0,50,635.5290,5,0.5,2,0,550,260.7240,5,1,8,0,300,6.467500,6,0.5,1,0,100,0,0,0,0,na,na
A42119,0.001000,1,0.03,0.3,0,50,1301.427,5,0.5,2,0,550,361.7925,5,1,8,0,300,7.237000,6,0.5,1,0,100,0,0,0,0,na,na
A42127,0.,1,0.03,0.3,0,50,2566.755,5,0.5,2,0,550,355.1085,5,1,8,0,300,7.955500,6,0.5,1,0,100,0,0,0,0,na,na
A42131,0.,1,0.03,0.3,0,50,234.4425,5,0.5,2,0,550,306.5610,5,1,8,0,300,8.284000,6,0.5,1,0,100,0,0,0,0,na,na
A42133,0.001000,1,0.03,0.3,0,50,369.7045,5,0.5,2,0,550,360.0960,5,1,8,0,300,7.246500,6,0.5,1,0,100,0,0,0,0,na,na
A47091,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A47163,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51001,0.005000,1,0.03,0.3,0,50,447.2720,5,0.5,2,0,550,158.4710,5,1,8,0,300,3.582000,6,0.5,1,0,100,0,0,0,0,na,na
A51003,0.007000,1,0.03,0.3,0,50,224.8995,5,0.5,2,0,550,156.4400,5,1,8,0,300,4.239500,6,0.5,1,0,100,0,0,0,0,na,na
A51005,0.,1,0.03,0.3,0,50,516.3560,5,0.5,2,0,550,340.3835,5,1,8,0,300,7.711500,6,0.5,1,0,100,0,0,0,0,na,na
