TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,55.26650,1,0.03,0.3,0,50,238.7765,5,0.5,2,0,550,710.9140,5,1,8,0,300,81.13250,6,0.5,1,0,100,0,0,0,0,na,na
A10003,48.94300,1,0.03,0.3,0,50,922.5850,5,0.5,2,0,550,789.1450,5,1,8,0,300,81.29550,6,0.5,1,0,100,0,0,0,0,na,na
A10005,204.0330,1,0.03,0.3,0,50,303.5500,5,0.5,2,0,550,531.8235,5,1,8,0,300,81.25650,6,0.5,1,0,100,0,0,0,0,na,na
A11001,61.16800,1,0.03,0.3,0,50,299.4030,5,0.5,2,0,550,579.7825,5,1,8,0,300,81.04600,6,0.5,1,0,100,0,0,0,0,na,na
A24001,63.84400,1,0.03,0.3,0,50,594.7540,5,0.5,2,0,550,558.7020,5,1,8,0,300,101.2610,6,0.5,1,0,100,0,0,0,0,na,na
A24003,39.19500,1,0.03,0.3,0,50,594.6690,5,0.5,2,0,550,774.0570,5,1,8,0,300,81.40050,6,0.5,1,0,100,0,0,0,0,na,na
A24005,30.08800,1,0.03,0.3,0,50,323.7370,5,0.5,2,0,550,632.0830,5,1,8,0,300,81.27100,6,0.5,1,0,100,0,0,0,0,na,na
A24009,18.24950,1,0.03,0.3,0,50,421.2600,5,0.5,2,0,550,762.9725,5,1,8,0,300,81.20000,6,0.5,1,0,100,0,0,0,0,na,na
A24011,71.58549,1,0.03,0.3,0,50,319.8450,5,0.5,2,0,550,719.7660,5,1,8,0,300,81.80550,6,0.5,1,0,100,0,0,0,0,na,na
A24013,53.57800,1,0.03,0.3,0,50,591.4150,5,0.5,2,0,550,653.9905,5,1,8,0,300,81.26750,6,0.5,1,0,100,0,0,0,0,na,na
A24015,54.57800,1,0.03,0.3,0,50,358.8715,5,0.5,2,0,550,631.7469,5,1,8,0,300,81.17350,6,0.5,1,0,100,0,0,0,0,na,na
A24017,26.53200,1,0.03,0.3,0,50,190.1720,5,0.5,2,0,550,234.5080,5,1,8,0,300,94.75450,6,0.5,1,0,100,0,0,0,0,na,na
A24019,50.12850,1,0.03,0.3,0,50,289.0925,5,0.5,2,0,550,486.6305,5,1,8,0,300,83.43350,6,0.5,1,0,100,0,0,0,0,na,na
A24021,40.65550,1,0.03,0.3,0,50,553.1850,5,0.5,2,0,550,629.4910,5,1,8,0,300,81.16350,6,0.5,1,0,100,0,0,0,0,na,na
A24023,52.11800,1,0.03,0.3,0,50,769.3265,5,0.5,2,0,550,576.3200,5,1,8,0,300,81.57650,6,0.5,1,0,100,0,0,0,0,na,na
A24025,50.10750,1,0.03,0.3,0,50,493.7475,5,0.5,2,0,550,646.3940,5,1,8,0,300,81.29750,6,0.5,1,0,100,0,0,0,0,na,na
A24027,44.43450,1,0.03,0.3,0,50,489.8165,5,0.5,2,0,550,645.5030,5,1,8,0,300,81.25900,6,0.5,1,0,100,0,0,0,0,na,na
A24029,49.74950,1,0.03,0.3,0,50,668.3755,5,0.5,2,0,550,779.1640,5,1,8,0,300,81.21650,6,0.5,1,0,100,0,0,0,0,na,na
A24031,45.20250,1,0.03,0.3,0,50,376.8700,5,0.5,2,0,550,636.6205,5,1,8,0,300,81.23800,6,0.5,1,0,100,0,0,0,0,na,na
A24033,24.29600,1,0.03,0.3,0,50,283.5415,5,0.5,2,0,550,617.5285,5,1,8,0,300,81.10450,6,0.5,1,0,100,0,0,0,0,na,na
A24035,55.22200,1,0.03,0.3,0,50,349.4240,5,0.5,2,0,550,748.6650,5,1,8,0,300,81.16650,6,0.5,1,0,100,0,0,0,0,na,na
A24037,38.90750,1,0.03,0.3,0,50,482.6975,5,0.5,2,0,550,571.5345,5,1,8,0,300,80.99451,6,0.5,1,0,100,0,0,0,0,na,na
