TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.001139,0.,5.839394,1.000000,na,na,0.000100,0.002282,0.,2.919696,1.000000,na,na,0.000100,0.000648,0.003606,0.761557,0.200000,na,na,0.000100,0.000648,0.003606,0.140296,0.000100,2557.212,2461.440,0.0001,1.07,391.0508,3656.395,0.0001,1.07,17.68056,16.06475,0.0001,1.07,17.68056,16.06475,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000125,0.,10.00000,1.000000,na,na,0.000100,0.000249,0.,5.002589,1.000000,na,na,0.000100,0.000813,0.003021,0.916594,0.200000,na,na,0.000100,0.000813,0.003021,0.162250,0.000100,136.3849,1331.144,0.0001,1.07,7332.188,6761.103,0.0001,1.07,24.59483,22.85550,0.0001,1.07,24.59483,22.85550,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000131,0.,9.507525,1.000000,na,na,0.000100,0.000263,0.,4.753762,1.000000,na,na,0.000100,0.000120,0.010000,0.160460,0.200000,na,na,0.000100,0.000120,0.010000,0.026743,0.000100,0.415361,14862.40,0.0001,1.07,50000.00,605.5549,0.0001,1.07,26.42677,30.17261,0.0001,1.07,26.42677,30.17261,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000573,0.,4.515315,1.000000,na,na,0.000100,0.001146,0.,2.257657,1.000000,na,na,0.000100,0.000735,0.003410,0.348604,0.200000,na,na,0.000100,0.000735,0.003410,0.058100,0.000100,1447.567,14374.53,0.0001,1.07,690.8145,626.1071,0.0001,1.07,11.28744,13.15930,0.0001,1.07,11.28744,13.15930,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000285,0.,6.682911,1.000000,na,na,0.000100,0.000570,0.,3.341455,1.000000,na,na,0.000100,0.000692,0.003415,0.895644,0.200000,na,na,0.000100,0.000692,0.003415,0.183073,0.000100,280.1273,1481.788,0.0001,1.07,3561.279,6073.744,0.0001,1.07,12.86074,13.67640,0.0001,1.07,12.86074,13.67640,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000152,0.,5.286798,1.000000,na,na,0.000100,0.000307,0.,2.643399,1.000000,na,na,0.000100,0.001212,0.002487,0.302310,0.200000,na,na,0.000100,0.001212,0.003263,0.050386,0.000100,240.0546,587.0385,0.0001,1.07,4165.721,15331.19,0.0001,1.07,24.56719,24.49537,0.0001,1.07,24.56719,24.49537,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.001121,0.,6.063439,1.000000,na,na,0.000100,0.002242,0.,3.031719,1.000000,na,na,0.000100,0.000239,0.008241,0.339365,0.200000,na,na,0.000100,0.000239,0.008241,0.056561,0.000100,1594.731,394.5188,0.0001,1.07,598.8015,22812.61,0.0001,1.07,25.26322,25.02188,0.0001,1.07,25.26322,25.02188,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000389,0.,4.862078,1.000000,na,na,0.000100,0.000782,0.,2.431039,1.000000,na,na,0.000100,0.000647,0.003554,0.820194,0.200000,na,na,0.000100,0.000647,0.003554,0.164383,0.000100,447.0407,241.2616,0.0001,1.07,1542.157,37303.92,0.0001,1.07,19.69294,16.62956,0.0001,1.07,19.69294,16.62956,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,8.457063,1.000000,na,na,0.000100,0.000100,0.,4.228531,1.000000,na,na,0.000100,0.000656,0.003393,0.568358,0.200000,na,na,0.000100,0.000656,0.003393,0.094726,0.000100,1.121865,2733.656,0.0001,1.07,50000.00,3292.294,0.0001,1.07,21.79411,18.57055,0.0001,1.07,21.79411,18.57055,0.0001,1.07,0.5,0.1,0,0,1.07,20
