TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.004537,0.,6.995175,1.000000,na,na,0.000100,0.009087,0.,3.497586,1.000000,na,na,0.000100,0.000716,0.003152,1.161304,0.200000,na,na,0.000100,0.000716,0.003152,0.213938,0.000100,6558.719,2597.317,0.0001,1.07,152.4688,3465.115,0.0001,1.07,18.83297,23.43684,0.0001,1.07,18.83297,23.43684,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000125,0.,10.00000,1.000000,na,na,0.000100,0.000250,0.,5.024704,1.000000,na,na,0.000100,0.001234,0.001819,2.359432,0.200000,na,na,0.000100,0.001234,0.001819,0.417654,0.000100,136.9198,1334.321,0.0001,1.07,7303.542,6745.012,0.0001,1.07,23.36717,30.67424,0.0001,1.07,23.36717,30.67424,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000153,0.,9.461379,1.000000,na,na,0.000100,0.000309,0.,4.730690,1.000000,na,na,0.000100,0.000114,0.010000,0.040491,0.200000,na,na,0.000100,0.000114,0.010000,0.010000,0.000100,0.100000,35235.22,0.0001,1.07,50000.00,255.4263,0.0001,1.07,35.01736,39.05296,0.0001,1.07,35.01736,39.05296,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.001635,0.,6.049640,1.000000,na,na,0.000100,0.003274,0.,3.024819,1.000000,na,na,0.000100,0.000855,0.002784,0.609122,0.200000,na,na,0.000100,0.000855,0.002784,0.101518,0.000100,2468.239,30237.33,0.0001,1.07,405.1472,297.6454,0.0001,1.07,13.20456,21.94198,0.0001,1.07,13.20456,21.94198,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000379,0.,7.650977,1.000000,na,na,0.000100,0.000758,0.,3.825488,1.000000,na,na,0.000100,0.001034,0.002149,1.655101,0.200000,na,na,0.000100,0.001034,0.002149,0.338309,0.000100,316.2462,1338.729,0.0001,1.07,3154.541,6722.800,0.0001,1.07,14.29046,20.17959,0.0001,1.07,14.29046,20.17959,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000180,0.,5.794865,1.000000,na,na,0.000100,0.000365,0.,2.897432,1.000000,na,na,0.000100,0.001505,0.001905,0.494513,0.200000,na,na,0.000100,0.001505,0.002499,0.082421,0.000100,249.9421,558.8766,0.0001,1.07,4000.929,16103.75,0.0001,1.07,24.10513,33.48423,0.0001,1.07,24.10513,33.48423,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.004164,0.,7.461723,1.000000,na,na,0.000100,0.008328,0.,3.730862,1.000000,na,na,0.000100,0.000100,0.010000,0.087756,0.200000,na,na,0.000100,0.000100,0.010000,0.014626,0.000100,3901.097,357.9103,0.0001,1.07,244.7842,25145.99,0.0001,1.07,34.16124,34.61311,0.0001,1.07,34.16124,34.61311,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000616,0.,6.097945,1.000000,na,na,0.000100,0.001236,0.,3.048971,1.000000,na,na,0.000100,0.000863,0.002507,1.650726,0.200000,na,na,0.000100,0.000863,0.002507,0.330837,0.000100,543.8474,225.6141,0.0001,1.07,1267.647,39891.15,0.0001,1.07,19.91262,22.94601,0.0001,1.07,19.91262,22.94601,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,8.349760,1.000000,na,na,0.000100,0.000100,0.,4.174880,1.000000,na,na,0.000100,0.000993,0.002045,1.427125,0.200000,na,na,0.000100,0.000993,0.002045,0.237852,0.000100,0.100000,4044.079,0.0001,1.07,50000.00,2225.475,0.0001,1.07,21.80759,27.67988,0.0001,1.07,21.80759,27.67988,0.0001,1.07,0.5,0.1,0,0,1.07,20
