TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A10001,0.4,12.07317416,72.85119123,60,78.72301833,87.55908762,83.66118186,85.62005448,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.003596,0.,6.887383,1.000000,na,na,0.000100,0.007203,0.,3.443690,1.000000,na,na,0.000100,0.000770,0.002915,1.215616,0.200000,na,na,0.000100,0.000770,0.002915,0.223944,0.000100,5472.452,2576.533,0.0001,1.07,182.7334,3493.067,0.0001,1.07,18.10520,23.36675,0.0001,1.07,18.10520,23.36675,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10003,0.4,11.30319446,72.91490065,60,77.3944312,85.88307496,88.65565537,90.76086608,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000125,0.,10.00000,1.000000,na,na,0.000100,0.000250,0.,5.024580,1.000000,na,na,0.000100,0.001209,0.001865,2.221534,0.200000,na,na,0.000100,0.001209,0.001865,0.393244,0.000100,136.9198,1334.060,0.0001,1.07,7303.542,6746.330,0.0001,1.07,23.28199,30.64429,0.0001,1.07,23.28199,30.64429,0.0001,1.07,0.5,0.1,0,0,1.07,20
A10005,0.4,17.22599416,69.93049025,60,78.21246576,86.91502556,73.47617719,75.13662918,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000148,0.,9.471490,1.000000,na,na,0.000100,0.000298,0.,4.735745,1.000000,na,na,0.000100,0.000116,0.010000,0.055880,0.200000,na,na,0.000100,0.000116,0.010000,0.010000,0.000100,0.100000,33705.52,0.0001,1.07,50000.00,267.0186,0.0001,1.07,34.14018,38.53585,0.0001,1.07,34.14018,38.53585,0.0001,1.07,0.5,0.1,0,0,1.07,20
A11001,0.4,11.13728401,81.77270037,60,71.70779526,78.70938372,70.98480896,72.57226387,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.001409,0.,5.894825,1.000000,na,na,0.000100,0.002821,0.,2.947412,1.000000,na,na,0.000100,0.000948,0.002492,0.642362,0.200000,na,na,0.000100,0.000948,0.002492,0.107058,0.000100,2235.802,29919.07,0.0001,1.07,447.2668,300.8115,0.0001,1.07,12.32144,21.81565,0.0001,1.07,12.32144,21.81565,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24001,0.4,8.308930983,70.34325147,60,75.66544418,83.70195784,50.34250628,51.32514172,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000369,0.,7.581935,1.000000,na,na,0.000100,0.000738,0.,3.790967,1.000000,na,na,0.000100,0.001035,0.002154,1.548365,0.200000,na,na,0.000100,0.001035,0.002154,0.316492,0.000100,311.7119,1357.834,0.0001,1.07,3200.427,6628.208,0.0001,1.07,14.06834,20.10659,0.0001,1.07,14.06834,20.10659,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24003,0.4,12.10283771,66.35545197,60,70.98166967,77.79337629,73.00209691,74.64865835,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000177,0.,5.726317,1.000000,na,na,0.000100,0.000358,0.,2.863158,1.000000,na,na,0.000100,0.001493,0.001924,0.480401,0.200000,na,na,0.000100,0.001493,0.002524,0.080069,0.000100,248.7892,559.0653,0.0001,1.07,4019.471,16098.31,0.0001,1.07,23.59332,33.40014,0.0001,1.07,23.59332,33.40014,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24005,0.4,9.638000069,71.05242397,60,72.21493325,79.34913829,72.2324418,73.85645234,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.003342,0.,7.297756,1.000000,na,na,0.000100,0.006684,0.,3.648878,1.000000,na,na,0.000100,0.000119,0.010000,0.159216,0.200000,na,na,0.000100,0.000119,0.010000,0.026536,0.000100,3298.189,358.0502,0.0001,1.07,289.5308,25136.16,0.0001,1.07,32.92448,34.35090,0.0001,1.07,32.92448,34.35090,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24009,0.4,10.85652495,68.18091367,60,78.29874159,87.02386251,87.34160969,89.40831885,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000592,0.,6.018124,1.000000,na,na,0.000100,0.001190,0.,3.009061,1.000000,na,na,0.000100,0.000882,0.002453,1.603959,0.200000,na,na,0.000100,0.000882,0.002453,0.321464,0.000100,532.3135,225.6342,0.0001,1.07,1295.114,39887.60,0.0001,1.07,19.49635,22.87512,0.0001,1.07,19.49635,22.87512,0.0001,1.07,0.5,0.1,0,0,1.07,20
A24011,0.4,11.93884591,75.48745117,60,78.95166277,87.84752259,82.48109647,84.4053926,1,1,100,1,1,1,1,1,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.000100,0.,8.350088,1.000000,na,na,0.000100,0.000100,0.,4.175044,1.000000,na,na,0.000100,0.000981,0.002075,1.376992,0.200000,na,na,0.000100,0.000981,0.002075,0.229497,0.000100,0.100000,3722.611,0.0001,1.07,50000.00,2417.657,0.0001,1.07,21.47100,27.60696,0.0001,1.07,21.47100,27.60696,0.0001,1.07,0.5,0.1,0,0,1.07,20
