 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
JL3_7020_7100,p53_2007                 , 0.55884E+09, 0.55873E+09, 0.10931E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.64341E+09, 0.64335E+09, 0.58824E+05, 0.00000E+00, 0.00000E+00
PU0_3000_3090,p53_2007                 , 0.33980E+09, 0.33872E+09, 0.10756E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.50255E+09, 0.50055E+09, 0.19973E+07, 0.00000E+00, 0.00000E+00
PS1_4790_4830,p53_2007                 , 0.22500E+09, 0.22498E+09, 0.10195E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.22943E+09, 0.22942E+09, 0.40235E+04, 0.00000E+00, 0.00000E+00
SJ2_2150_2130,p53_2007                 , 0.10620E+09, 0.10527E+09, 0.92850E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.31584E+09, 0.31474E+09, 0.11019E+07, 0.00000E+00, 0.00000E+00
SW1_1570_1640,p53_2007                 , 0.14133E+08, 0.13739E+08, 0.39435E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.61626E+09, 0.61542E+09, 0.84609E+06, 0.00000E+00, 0.00000E+00
SU1_1630_1610,p53_2007                 , 0.30164E+06, 0.00000E+00, 0.30164E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.30973E+09, 0.30957E+09, 0.16365E+06, 0.00000E+00, 0.00000E+00
PU0_3751_3752,p53_2007                 , 0.24495E+09, 0.24478E+09, 0.17107E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.23999E+09, 0.23982E+09, 0.17123E+06, 0.00000E+00, 0.00000E+00
JL1_7170_6800,p53_2007                 , 0.10043E+09, 0.10043E+09, 0.46358E+03, 0.00000E+00, 0.00000E+00,p53cal                   , 0.12432E+09, 0.12432E+09, 0.14293E+03, 0.00000E+00, 0.00000E+00
SJ2_2110_2170,p53_2007                 , 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.13903E+09, 0.13903E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
PS2_6730_6660,p53_2007                 , 0.10640E+10, 0.10634E+10, 0.53670E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.11486E+10, 0.11477E+10, 0.83118E+06, 0.00000E+00, 0.00000E+00
SU2_1550_1620,p53_2007                 , 0.12179E+07, 0.00000E+00, 0.12179E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.40499E+09, 0.40218E+09, 0.28089E+07, 0.00000E+00, 0.00000E+00
SW1_1560_1460,p53_2007                 , 0.13450E+04, 0.00000E+00, 0.13450E+04, 0.00000E+00, 0.00000E+00,p53cal                   , 0.88000E+08, 0.87999E+08, 0.13450E+04, 0.00000E+00, 0.00000E+00
SJ2_1900_1930,p53_2007                 , 0.57852E+08, 0.56034E+08, 0.18180E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.47270E+09, 0.47038E+09, 0.23244E+07, 0.00000E+00, 0.00000E+00
SW1_1180_1190,p53_2007                 , 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.40164E+08, 0.40164E+08, 0.00000E+00, 0.00000E+00, 0.00000E+00
PU2_3090_4050,p53_2007                 , 0.15851E+10, 0.15824E+10, 0.27160E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.17342E+10, 0.17312E+10, 0.30660E+07, 0.00000E+00, 0.00000E+00
SU2_1200_1310,p53_2007                 , 0.15009E+06, 0.00000E+00, 0.15009E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.24149E+09, 0.24143E+09, 0.59128E+05, 0.00000E+00, 0.00000E+00
JL2_6240_6520,p53_2007                 , 0.37721E+09, 0.37671E+09, 0.50153E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.52163E+09, 0.52146E+09, 0.17296E+06, 0.00000E+00, 0.00000E+00
PS2_5550_5560,p53_2007                 , 0.52076E+09, 0.52074E+09, 0.19183E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.54829E+09, 0.54823E+09, 0.59070E+05, 0.00000E+00, 0.00000E+00
SW1_1160_1260,p53_2007                 , 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.59096E+08, 0.59096E+08, 0.00000E+00, 0.00000E+00, 0.00000E+00
SJ3_2160_2170,p53_2007                 , 0.45477E+05, 0.00000E+00, 0.45477E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.59638E+09, 0.59637E+09, 0.10085E+05, 0.00000E+00, 0.00000E+00
SU1_1480_1500,p53_2007                 , 0.31535E+08, 0.92359E+07, 0.22300E+08, 0.00000E+00, 0.00000E+00,p53cal                   , 0.24012E+09, 0.21680E+09, 0.23320E+08, 0.00000E+00, 0.00000E+00
JL2_7110_7120,p53_2007                 , 0.45883E+09, 0.45851E+09, 0.32152E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.43437E+09, 0.43422E+09, 0.15040E+06, 0.00000E+00, 0.00000E+00
PU2_4730_4220,p53_2007                 , 0.29426E+09, 0.28999E+09, 0.42725E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.32821E+09, 0.32512E+09, 0.30911E+07, 0.00000E+00, 0.00000E+00
PS1_4830_5080,p53_2007                 , 0.71483E+09, 0.71405E+09, 0.78327E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.73192E+09, 0.73166E+09, 0.25855E+06, 0.00000E+00, 0.00000E+00
SU2_1210_1310,p53_2007                 , 0.17702E+06, 0.00000E+00, 0.17702E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.28464E+09, 0.28463E+09, 0.93359E+04, 0.00000E+00, 0.00000E+00
JL1_6560_6440,p53_2007                 , 0.32436E+09, 0.32436E+09, 0.10194E+04, 0.00000E+00, 0.00000E+00,p53cal                   , 0.36564E+09, 0.36548E+09, 0.15784E+06, 0.00000E+00, 0.00000E+00
SJ3_2170_1970,p53_2007                 , 0.19500E+08, 0.19500E+08, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.89417E+09, 0.89417E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
SW2_1190_1410,p53_2007                 , 0.65156E+06, 0.23658E+06, 0.41498E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.53267E+09, 0.53236E+09, 0.31280E+06, 0.00000E+00, 0.00000E+00
