 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
SJ2_2150_2130,p53_2007AA               , 0.11613E+08, 0.98229E+07, 0.27156E+06, 0.25855E+06, 0.12599E+07,p53cal                   , 0.12802E+08, 0.10133E+08, 0.32548E+06, 0.22291E+06, 0.21211E+07
PS1_4790_4830,p53_2007AA               , 0.85556E+07, 0.79996E+07, 0.23171E+06, 0.15382E+06, 0.17043E+06,p53cal                   , 0.96861E+07, 0.90225E+07, 0.23014E+06, 0.11328E+06, 0.32013E+06
SW1_1570_1640,p53_2007AA               , 0.19700E+08, 0.18297E+08, 0.23683E+06, 0.68357E+06, 0.48208E+06,p53cal                   , 0.24437E+08, 0.22612E+08, 0.26579E+06, 0.60960E+06, 0.94943E+06
PU0_3000_3090,p53_2007AA               , 0.26612E+08, 0.23647E+08, 0.17668E+07, 0.81018E+06, 0.38824E+06,p53cal                   , 0.28732E+08, 0.25836E+08, 0.16008E+07, 0.70669E+06, 0.58830E+06
JL3_7020_7100,p53_2007AA               , 0.16372E+08, 0.13115E+08, 0.68357E+05, 0.43136E+06, 0.27568E+07,p53cal                   , 0.19459E+08, 0.15264E+08, 0.64242E+05, 0.38208E+06, 0.37491E+07
SU1_1630_1610,p53_2007AA               , 0.13320E+08, 0.11576E+08, 0.16757E+06, 0.26915E+06, 0.13070E+07,p53cal                   , 0.15163E+08, 0.12592E+08, 0.53734E+05, 0.25336E+06, 0.22639E+07
PU0_3751_3752,p53_2007AA               , 0.49316E+07, 0.44161E+07, 0.55952E+05, 0.35750E+06, 0.10213E+06,p53cal                   , 0.59096E+07, 0.54687E+07, 0.57692E+05, 0.20905E+06, 0.17418E+06
JL1_7170_6800,p53_2007AA               , 0.52640E+07, 0.35205E+07, 0.24647E+03, 0.19486E+06, 0.15484E+07,p53cal                   , 0.61616E+07, 0.45082E+07, 0.16171E+03, 0.13014E+06, 0.15231E+07
SJ2_2110_2170,p53_2007AA               , 0.45379E+07, 0.42844E+07, 0.00000E+00, 0.11638E+06, 0.13720E+06,p53cal                   , 0.50080E+07, 0.46796E+07, 0.00000E+00, 0.10648E+06, 0.22197E+06
SW1_1560_1460,p53_2007AA               , 0.22549E+07, 0.21956E+07, 0.22929E+02, 0.59238E+05, 0.00000E+00,p53cal                   , 0.26118E+07, 0.25635E+07, 0.22929E+02, 0.48316E+05, 0.00000E+00
PS2_6730_6660,p53_2007AA               , 0.22995E+08, 0.20856E+08, 0.31256E+06, 0.66170E+06, 0.11651E+07,p53cal                   , 0.23999E+08, 0.21098E+08, 0.67613E+06, 0.51580E+06, 0.17089E+07
SU2_1550_1620,p53_2007AA               , 0.16547E+08, 0.11571E+08, 0.11745E+07, 0.54441E+06, 0.32571E+07,p53cal                   , 0.21932E+08, 0.12831E+08, 0.27332E+07, 0.55283E+06, 0.58148E+07
SJ2_1900_1930,p53_2007AA               , 0.32922E+08, 0.29876E+08, 0.16899E+07, 0.78064E+06, 0.57613E+06,p53cal                   , 0.37150E+08, 0.33616E+08, 0.17869E+07, 0.72097E+06, 0.10264E+07
SW1_1180_1190,p53_2007AA               , 0.15092E+07, 0.14196E+07, 0.00000E+00, 0.20244E+05, 0.69276E+05,p53cal                   , 0.18883E+07, 0.17239E+07, 0.00000E+00, 0.19880E+05, 0.14444E+06
JL2_6240_6520,p53_2007AA               , 0.12921E+08, 0.97060E+07, 0.31401E+06, 0.12765E+07, 0.16247E+07,p53cal                   , 0.16091E+08, 0.12052E+08, 0.42568E+06, 0.84754E+06, 0.27664E+07
PU2_3090_4050,p53_2007AA               , 0.68978E+08, 0.60808E+08, 0.40040E+07, 0.21135E+07, 0.20526E+07,p53cal                   , 0.81720E+08, 0.70341E+08, 0.61305E+07, 0.18594E+07, 0.33884E+07
SU2_1200_1310,p53_2007AA               , 0.10970E+08, 0.90818E+07, 0.19077E+06, 0.35313E+06, 0.13445E+07,p53cal                   , 0.14613E+08, 0.11099E+08, 0.15944E+06, 0.35140E+06, 0.30033E+07
PS2_5550_5560,p53_2007AA               , 0.20325E+08, 0.19566E+08, 0.10726E+05, 0.22227E+06, 0.52636E+06,p53cal                   , 0.22652E+08, 0.21601E+08, 0.12931E+06, 0.18798E+06, 0.73345E+06
SW1_1160_1260,p53_2007AA               , 0.18439E+07, 0.17630E+07, 0.00000E+00, 0.43141E+05, 0.37713E+05,p53cal                   , 0.24003E+07, 0.22510E+07, 0.00000E+00, 0.40820E+05, 0.10853E+06
JL2_7110_7120,p53_2007AA               , 0.10843E+08, 0.89222E+07, 0.20473E+06, 0.36425E+06, 0.13520E+07,p53cal                   , 0.11452E+08, 0.95368E+07, 0.17570E+06, 0.31632E+06, 0.14236E+07
SJ3_2160_2170,p53_2007AA               , 0.24902E+08, 0.22297E+08, 0.92803E+05, 0.30149E+06, 0.22106E+07,p53cal                   , 0.28677E+08, 0.24722E+08, 0.66276E+05, 0.27663E+06, 0.36123E+07
SU1_1480_1500,p53_2007AA               , 0.14850E+08, 0.33391E+07, 0.84526E+07, 0.28925E+06, 0.27690E+07,p53cal                   , 0.15392E+08, 0.37882E+07, 0.57656E+07, 0.30780E+06, 0.55301E+07
PU2_4730_4220,p53_2007AA               , 0.14815E+08, 0.10113E+08, 0.39784E+07, 0.48347E+06, 0.23956E+06,p53cal                   , 0.17737E+08, 0.13064E+08, 0.38720E+07, 0.36251E+06, 0.43760E+06
PS1_4830_5080,p53_2007AA               , 0.16373E+08, 0.14549E+08, 0.99178E+06, 0.35335E+06, 0.47841E+06,p53cal                   , 0.18347E+08, 0.16776E+08, 0.71834E+06, 0.28883E+06, 0.56369E+06
JL1_6560_6440,p53_2007AA               , 0.70284E+07, 0.53500E+07, 0.57896E+03, 0.49232E+06, 0.11856E+07,p53cal                   , 0.89395E+07, 0.65187E+07, 0.21566E+05, 0.37395E+06, 0.20252E+07
SJ3_2170_1970,p53_2007AA               , 0.27704E+08, 0.27618E+08, 0.00000E+00, 0.46470E+05, 0.40293E+05,p53cal                   , 0.30855E+08, 0.30741E+08, 0.00000E+00, 0.43821E+05, 0.70305E+05
SU2_1210_1310,p53_2007AA               , 0.92028E+07, 0.87070E+07, 0.15746E+06, 0.19629E+06, 0.14204E+06,p53cal                   , 0.10734E+08, 0.10256E+08, 0.23217E+05, 0.18320E+06, 0.27153E+06
SW2_1190_1410,p53_2007AA               , 0.20335E+08, 0.18719E+08, 0.28623E+06, 0.49382E+06, 0.83531E+06,p53cal                   , 0.25756E+08, 0.23170E+08, 0.28649E+06, 0.50627E+06, 0.17932E+07
PU2_4050_4180,p53_2007AA               , 0.61452E+08, 0.61001E+08, 0.10655E+06, 0.60687E+05, 0.28316E+06,p53cal                   , 0.70185E+08, 0.69595E+08, 0.59172E+05, 0.51997E+05, 0.47876E+06
PS0_6150_6160,p53_2007AA               , 0.24052E+07, 0.22043E+07, 0.58034E+02, 0.15715E+06, 0.43644E+05,p53cal                   , 0.24948E+07, 0.22138E+07, 0.58034E+02, 0.22288E+06, 0.58014E+05
JL1_6770_6850,p53_2007AA               , 0.55286E+07, 0.46108E+07, 0.20055E+06, 0.30430E+06, 0.41292E+06,p53cal                   , 0.82036E+07, 0.52604E+07, 0.19470E+07, 0.24931E+06, 0.74695E+06
SJ1_2280_2450,p53_2007AA               , 0.48819E+07, 0.44494E+07, 0.26293E+06, 0.11345E+06, 0.56043E+05,p53cal                   , 0.56192E+07, 0.53882E+07, 0.14483E+05, 0.10717E+06, 0.10938E+06
SU2_0670_0810,p53_2007AA               , 0.40729E+07, 0.20513E+07, 0.57070E+05, 0.65635E+05, 0.18989E+07,p53cal                   , 0.68373E+07, 0.29395E+07, 0.00000E+00, 0.60765E+05, 0.38371E+07
SW3_1040_1220,p53_2007AA               , 0.89202E+07, 0.83836E+07, 0.38533E+03, 0.13990E+06, 0.39636E+06,p53cal                   , 0.11962E+08, 0.11004E+08, 0.10778E+03, 0.14564E+06, 0.81209E+06
PU2_2790_3290,p53_2007AA               , 0.86651E+08, 0.76821E+08, 0.38350E+07, 0.29915E+07, 0.30032E+07,p53cal                   , 0.96276E+08, 0.83431E+08, 0.58145E+07, 0.25604E+07, 0.44708E+07
SU2_1290_1500,p53_2007AA               , 0.99856E+07, 0.69518E+07, 0.12211E+07, 0.66872E+06, 0.11439E+07,p53cal                   , 0.12601E+08, 0.82402E+07, 0.13916E+07, 0.64713E+06, 0.23222E+07
SJ3_2040_1980,p53_2007AA               , 0.27586E+08, 0.18569E+08, 0.76344E+07, 0.63275E+06, 0.75027E+06,p53cal                   , 0.28981E+08, 0.20916E+08, 0.59857E+07, 0.62782E+06, 0.14515E+07
SW2_1030_1060,p53_2007AA               , 0.81333E+07, 0.73627E+07, 0.19836E+06, 0.13717E+06, 0.43517E+06,p53cal                   , 0.10496E+08, 0.93287E+07, 0.20056E+06, 0.13708E+06, 0.82972E+06
PS2_5560_5100,p53_2007AA               , 0.98783E+08, 0.93272E+08, 0.17883E+07, 0.14816E+07, 0.22402E+07,p53cal                   , 0.10515E+09, 0.98808E+08, 0.26612E+07, 0.12497E+07, 0.24310E+07
JL2_7120_6970,p53_2007AA               , 0.57812E+07, 0.54113E+07, 0.51485E+03, 0.40939E+05, 0.32844E+06,p53cal                   , 0.63930E+07, 0.58828E+07, 0.46110E+03, 0.38537E+05, 0.47117E+06
PU2_4220_3900,p53_2007AA               , 0.50673E+08, 0.45014E+08, 0.24722E+07, 0.25242E+07, 0.66350E+06,p53cal                   , 0.66726E+08, 0.58934E+08, 0.48724E+07, 0.17338E+07, 0.11861E+07
SW2_1070_1060,p53_2007AA               , 0.79796E+07, 0.64070E+07, 0.11590E+06, 0.10431E+06, 0.13523E+07,p53cal                   , 0.11132E+08, 0.80082E+07, 0.37856E+05, 0.10242E+06, 0.29840E+07
SJ2_2580_2500,p53_2007AA               , 0.16133E+08, 0.14049E+08, 0.37086E+06, 0.41088E+06, 0.13017E+07,p53cal                   , 0.20534E+08, 0.17502E+08, 0.14981E+06, 0.38496E+06, 0.24973E+07
SU3_1310_1280,p53_2007AA               , 0.23224E+08, 0.22868E+08, 0.99585E+05, 0.19132E+06, 0.65558E+05,p53cal                   , 0.27522E+08, 0.27199E+08, 0.13976E+05, 0.18736E+06, 0.12219E+06
PS3_5100_5080,p53_2007AA               , 0.10247E+09, 0.94010E+08, 0.15161E+07, 0.14222E+07, 0.55271E+07,p53cal                   , 0.11255E+09, 0.98280E+08, 0.56008E+07, 0.11437E+07, 0.75282E+07
JL2_6440_6441,p53_2007AA               , 0.97922E+07, 0.86878E+07, 0.23644E+03, 0.25872E+06, 0.84545E+06,p53cal                   , 0.11749E+08, 0.10123E+08, 0.16201E+03, 0.20132E+06, 0.14246E+07
PU0_3601_3602,p53_2007AA               , 0.31143E+07, 0.27599E+07, 0.12369E+06, 0.93748E+05, 0.13695E+06,p53cal                   , 0.37156E+07, 0.32984E+07, 0.10281E+06, 0.76653E+05, 0.23777E+06
SW3_1250_1340,p53_2007AA               , 0.52214E+07, 0.49827E+07, 0.24031E+05, 0.14199E+06, 0.72687E+05,p53cal                   , 0.66957E+07, 0.63750E+07, 0.23745E+05, 0.14466E+06, 0.15232E+06
SJ2_2500_2450,p53_2007AA               , 0.14967E+08, 0.14654E+08, 0.64025E+05, 0.31488E+05, 0.21726E+06,p53cal                   , 0.18670E+08, 0.18179E+08, 0.31379E+05, 0.29557E+05, 0.42953E+06
PU3_2510_3290,p53_2007AA               , 0.47403E+08, 0.43792E+08, 0.51752E+06, 0.79511E+06, 0.22984E+07,p53cal                   , 0.52454E+08, 0.47889E+08, 0.30583E+06, 0.69664E+06, 0.35625E+07
JL2_6441_6520,p53_2007AA               , 0.14160E+08, 0.11723E+08, 0.16270E+05, 0.57610E+06, 0.18442E+07,p53cal                   , 0.17358E+08, 0.13641E+08, 0.15430E+05, 0.43390E+06, 0.32672E+07
PS2_6660_6490,p53_2007AA               , 0.14843E+08, 0.11359E+08, 0.33267E+07, 0.73221E+05, 0.84204E+05,p53cal                   , 0.18420E+08, 0.11771E+08, 0.64657E+07, 0.60085E+05, 0.12290E+06
SU3_1280_1590,p53_2007AA               , 0.39834E+08, 0.38171E+08, 0.57736E+06, 0.52739E+06, 0.55910E+06,p53cal                   , 0.46600E+08, 0.44871E+08, 0.34328E+06, 0.49806E+06, 0.88746E+06
SJ2_2570_2660,p53_2007AA               , 0.17312E+08, 0.16776E+08, 0.68007E+05, 0.34013E+06, 0.12839E+06,p53cal                   , 0.19416E+08, 0.18842E+08, 0.18717E+04, 0.32449E+06, 0.24738E+06
SW3_1220_1320,p53_2007AA               , 0.12109E+08, 0.10861E+08, 0.66365E+06, 0.41181E+06, 0.17176E+06,p53cal                   , 0.16204E+08, 0.14836E+08, 0.60364E+06, 0.43544E+06, 0.32880E+06
JL1_6760_6910,p53_2007AA               , 0.71166E+07, 0.59514E+07, 0.13289E+05, 0.29659E+06, 0.85535E+06,p53cal                   , 0.87018E+07, 0.69345E+07, 0.40540E+05, 0.21030E+06, 0.15164E+07
PU2_3900_3750,p53_2007AA               , 0.46093E+08, 0.41477E+08, 0.29611E+07, 0.92254E+06, 0.73233E+06,p53cal                   , 0.62515E+08, 0.56855E+08, 0.38068E+07, 0.56620E+06, 0.12876E+07
SJ3_2450_2120,p53_2007AA               , 0.23094E+08, 0.22428E+08, 0.56263E+05, 0.77146E+05, 0.53322E+06,p53cal                   , 0.28762E+08, 0.27581E+08, 0.54805E+05, 0.73862E+05, 0.10521E+07
