 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
XU0_4090_4270,p53_2010_No_Action       , 0.46572E+06, 0.29963E+06, 0.14780E+06, 0.00000E+00, 0.18291E+05,p53cal                   , 0.33353E+06, 0.31010E+06, 0.49666E+04, 0.00000E+00, 0.18467E+05
XU0_4130_4070,p53_2010_No_Action       , 0.19663E+06, 0.19458E+06, 0.00000E+00, 0.00000E+00, 0.20490E+04,p53cal                   , 0.23680E+06, 0.23483E+06, 0.00000E+00, 0.00000E+00, 0.19683E+04
XU0_4091_4270,p53_2010_No_Action       , 0.38189E+06, 0.33671E+06, 0.33503E+05, 0.00000E+00, 0.11678E+05,p53cal                   , 0.45458E+06, 0.44274E+06, 0.55471E+03, 0.00000E+00, 0.11280E+05
XU2_4270_4650,p53_2010_No_Action       , 0.76492E+07, 0.12904E+07, 0.63239E+07, 0.00000E+00, 0.34950E+05,p53cal                   , 0.19907E+07, 0.13577E+07, 0.62242E+06, 0.00000E+00, 0.10570E+05
XU2_4070_4330,p53_2010_No_Action       , 0.65944E+06, 0.39519E+06, 0.99422E+05, 0.00000E+00, 0.16482E+06,p53cal                   , 0.67376E+06, 0.50593E+06, 0.42415E+04, 0.00000E+00, 0.16359E+06
XU2_4330_4480,p53_2010_No_Action       , 0.98475E+06, 0.47904E+06, 0.37138E+06, 0.00000E+00, 0.13433E+06,p53cal                   , 0.90051E+06, 0.52547E+06, 0.24370E+06, 0.00000E+00, 0.13134E+06
XU2_4480_4650,p53_2010_No_Action       , 0.25481E+07, 0.43146E+06, 0.20708E+07, 0.00000E+00, 0.45758E+05,p53cal                   , 0.86097E+06, 0.43447E+06, 0.41043E+06, 0.00000E+00, 0.16077E+05
XU3_4650_0001,p53_2010_No_Action       , 0.13762E+07, 0.13750E+07, 0.00000E+00, 0.00000E+00, 0.11988E+04,p53cal                   , 0.14228E+07, 0.14217E+07, 0.29100E+03, 0.00000E+00, 0.81270E+03
