 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
SU3_1310_1280,p53_1985                 , 0.18838E+10, 0.18838E+10, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.15308E+10, 0.15308E+10, 0.53890E+04, 0.00000E+00, 0.00000E+00
PS3_5100_5080,p53_1985                 , 0.34602E+10, 0.34573E+10, 0.28963E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.31803E+10, 0.31785E+10, 0.18207E+07, 0.00000E+00, 0.00000E+00
SJ2_2580_2500,p53_1985                 , 0.42830E+09, 0.42824E+09, 0.63550E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.35786E+09, 0.35781E+09, 0.52791E+05, 0.00000E+00, 0.00000E+00
JL2_6440_6441,p53_1985                 , 0.61976E+09, 0.61976E+09, 0.24716E+03, 0.00000E+00, 0.00000E+00,p53cal                   , 0.57374E+09, 0.57374E+09, 0.15024E+03, 0.00000E+00, 0.00000E+00
PU0_3601_3602,p53_1985                 , 0.16663E+09, 0.16658E+09, 0.49252E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.14666E+09, 0.14665E+09, 0.13959E+05, 0.00000E+00, 0.00000E+00
SW3_1250_1340,p53_1985                 , 0.18951E+09, 0.18945E+09, 0.60673E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.16341E+09, 0.16336E+09, 0.50977E+05, 0.00000E+00, 0.00000E+00
SU3_1280_1590,p53_1985                 , 0.22533E+10, 0.22531E+10, 0.23529E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.18248E+10, 0.18246E+10, 0.18739E+06, 0.00000E+00, 0.00000E+00
PS2_6660_6490,p53_1985                 , 0.11995E+10, 0.11935E+10, 0.60552E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.11507E+10, 0.11472E+10, 0.35020E+07, 0.00000E+00, 0.00000E+00
SJ2_2500_2450,p53_1985                 , 0.66036E+09, 0.66034E+09, 0.20205E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.55759E+09, 0.55758E+09, 0.11642E+05, 0.00000E+00, 0.00000E+00
PU3_2510_3290,p53_1985                 , 0.10409E+10, 0.10406E+10, 0.30697E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.95916E+09, 0.95895E+09, 0.20708E+06, 0.00000E+00, 0.00000E+00
JL2_6441_6520,p53_1985                 , 0.74916E+09, 0.74915E+09, 0.87495E+04, 0.00000E+00, 0.00000E+00,p53cal                   , 0.69227E+09, 0.69227E+09, 0.73755E+04, 0.00000E+00, 0.00000E+00
SW3_1220_1320,p53_1985                 , 0.69741E+09, 0.68975E+09, 0.76675E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.55188E+09, 0.54419E+09, 0.76929E+07, 0.00000E+00, 0.00000E+00
JL1_6760_6910,p53_1985                 , 0.39492E+09, 0.39490E+09, 0.20453E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.36841E+09, 0.36840E+09, 0.95945E+04, 0.00000E+00, 0.00000E+00
SJ2_2570_2660,p53_1985                 , 0.41980E+09, 0.41980E+09, 0.61790E+03, 0.00000E+00, 0.00000E+00,p53cal                   , 0.35941E+09, 0.35941E+09, 0.11166E+04, 0.00000E+00, 0.00000E+00
SU3_1500_1420,p53_1985                 , 0.85781E+09, 0.85771E+09, 0.94994E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.74712E+09, 0.74705E+09, 0.74292E+05, 0.00000E+00, 0.00000E+00
PU2_3900_3750,p53_1985                 , 0.10193E+10, 0.10003E+10, 0.18934E+08, 0.00000E+00, 0.00000E+00,p53cal                   , 0.96581E+09, 0.95243E+09, 0.13388E+08, 0.00000E+00, 0.00000E+00
JL1_6940_7200,p53_1985                 , 0.40743E+09, 0.40741E+09, 0.21843E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.38924E+09, 0.38922E+09, 0.12854E+05, 0.00000E+00, 0.00000E+00
PS4_5080_4380,p53_1985                 , 0.31467E+10, 0.31466E+10, 0.43392E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.28878E+10, 0.28878E+10, 0.26811E+05, 0.00000E+00, 0.00000E+00
SW3_1060_1260,p53_1985                 , 0.67118E+09, 0.67118E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.52265E+09, 0.52265E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
SU2_1020_0980,p53_1985                 , 0.23921E+09, 0.23921E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.20637E+09, 0.20637E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
PU2_3770_3600,p53_1985                 , 0.54909E+09, 0.54884E+09, 0.25790E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.52924E+09, 0.52907E+09, 0.16686E+06, 0.00000E+00, 0.00000E+00
SJ3_2450_2120,p53_1985                 , 0.10292E+10, 0.10292E+10, 0.35189E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.87791E+09, 0.87789E+09, 0.20310E+05, 0.00000E+00, 0.00000E+00
PS3_6460_6230,p53_1985                 , 0.34871E+10, 0.34801E+10, 0.69781E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.33326E+10, 0.33283E+10, 0.43308E+07, 0.00000E+00, 0.00000E+00
JL1_6910_6960,p53_1985                 , 0.57616E+09, 0.57616E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.54097E+09, 0.54097E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
PU2_2840_3080,p53_1985                 , 0.39599E+09, 0.39550E+09, 0.49052E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.33957E+09, 0.33924E+09, 0.32493E+06, 0.00000E+00, 0.00000E+00
SJ3_2250_2230,p53_1985                 , 0.66633E+09, 0.63924E+09, 0.27097E+08, 0.00000E+00, 0.00000E+00,p53cal                   , 0.58584E+09, 0.56024E+09, 0.25600E+08, 0.00000E+00, 0.00000E+00
PS3_5990_6161,p53_1985                 , 0.16975E+10, 0.16971E+10, 0.43481E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.16145E+10, 0.16141E+10, 0.44624E+06, 0.00000E+00, 0.00000E+00
SU3_0810_0970,p53_1985                 , 0.24574E+09, 0.22600E+09, 0.19740E+08, 0.00000E+00, 0.00000E+00,p53cal                   , 0.21727E+09, 0.20205E+09, 0.15225E+08, 0.00000E+00, 0.00000E+00
SW4_1260_1300,p53_1985                 , 0.93914E+09, 0.93622E+09, 0.29234E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.75137E+09, 0.74843E+09, 0.29385E+07, 0.00000E+00, 0.00000E+00
SJ2_2530_2820,p53_1985                 , 0.53367E+09, 0.53233E+09, 0.13349E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.43958E+09, 0.43829E+09, 0.12857E+07, 0.00000E+00, 0.00000E+00
SU1_0660_0710,p53_1985                 , 0.12245E+09, 0.12245E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.10430E+09, 0.10428E+09, 0.17417E+05, 0.00000E+00, 0.00000E+00
PU3_3290_3390,p53_1985                 , 0.31871E+10, 0.31868E+10, 0.26295E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.29522E+10, 0.29518E+10, 0.34932E+06, 0.00000E+00, 0.00000E+00
JL4_6520_6710,p53_1985                 , 0.20096E+10, 0.19898E+10, 0.19754E+08, 0.00000E+00, 0.00000E+00,p53cal                   , 0.18450E+10, 0.18327E+10, 0.12306E+08, 0.00000E+00, 0.00000E+00
PS2_6490_6420,p53_1985                 , 0.17661E+10, 0.17658E+10, 0.27473E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.16939E+10, 0.16930E+10, 0.91016E+06, 0.00000E+00, 0.00000E+00
SW3_1080_1350,p53_1985                 , 0.32062E+09, 0.32062E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.26305E+09, 0.26305E+09, 0.34026E+02, 0.00000E+00, 0.00000E+00
SU2_0990_0950,p53_1985                 , 0.20540E+09, 0.20534E+09, 0.62747E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.17182E+09, 0.17178E+09, 0.35904E+05, 0.00000E+00, 0.00000E+00
SW0_1520_1600,p53_1985                 , 0.20879E+09, 0.20879E+09, 0.61790E+03, 0.00000E+00, 0.00000E+00,p53cal                   , 0.18137E+09, 0.18134E+09, 0.25343E+05, 0.00000E+00, 0.00000E+00
SJ3_1980_2060,p53_1985                 , 0.65919E+09, 0.65919E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.57709E+09, 0.57709E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
PU3_3390_3730,p53_1985                 , 0.36395E+10, 0.36381E+10, 0.14018E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.33595E+10, 0.33585E+10, 0.96824E+06, 0.00000E+00, 0.00000E+00
PS0_6160_6161,p53_1985                 , 0.55597E+09, 0.55597E+09, 0.38241E+02, 0.00000E+00, 0.00000E+00,p53cal                   , 0.53679E+09, 0.53679E+09, 0.34994E+02, 0.00000E+00, 0.00000E+00
JL2_6850_6890,p53_1985                 , 0.62883E+09, 0.62871E+09, 0.11193E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.60706E+09, 0.60699E+09, 0.68413E+05, 0.00000E+00, 0.00000E+00
SW2_1000_1110,p53_1985                 , 0.16039E+09, 0.16039E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.11863E+09, 0.11863E+09, 0.12368E+03, 0.00000E+00, 0.00000E+00
PU2_3630_3590,p53_1985                 , 0.40832E+09, 0.40811E+09, 0.21506E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.36854E+09, 0.36842E+09, 0.12290E+06, 0.00000E+00, 0.00000E+00
SU3_0970_1120,p53_1985                 , 0.63021E+09, 0.49172E+09, 0.13849E+09, 0.00000E+00, 0.00000E+00,p53cal                   , 0.55431E+09, 0.44746E+09, 0.10685E+09, 0.00000E+00, 0.00000E+00
JL1_7530_7430,p53_1985                 , 0.24210E+09, 0.24210E+09, 0.22977E+04, 0.00000E+00, 0.00000E+00,p53cal                   , 0.24389E+09, 0.24389E+09, 0.22977E+04, 0.00000E+00, 0.00000E+00
SJ3_2230_2060,p53_1985                 , 0.16894E+10, 0.16893E+10, 0.12266E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.14977E+10, 0.14973E+10, 0.36441E+06, 0.00000E+00, 0.00000E+00
PS2_6420_6360,p53_1985                 , 0.20133E+10, 0.20128E+10, 0.56072E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.19245E+10, 0.19241E+10, 0.40941E+06, 0.00000E+00, 0.00000E+00
SW2_0880_0930,p53_1985                 , 0.10981E+09, 0.10935E+09, 0.46399E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.90804E+08, 0.90345E+08, 0.45850E+06, 0.00000E+00, 0.00000E+00
SU2_0780_0710,p53_1985                 , 0.10700E+09, 0.10690E+09, 0.10458E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.93945E+08, 0.93846E+08, 0.98939E+05, 0.00000E+00, 0.00000E+00
SJ2_2900_2740,p53_1985                 , 0.35756E+09, 0.35433E+09, 0.32310E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.29260E+09, 0.29006E+09, 0.25358E+07, 0.00000E+00, 0.00000E+00
JL4_6710_6740,p53_1985                 , 0.20129E+10, 0.20128E+10, 0.10940E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.18563E+10, 0.18562E+10, 0.72681E+05, 0.00000E+00, 0.00000E+00
PU2_3080_3640,p53_1985                 , 0.50141E+09, 0.50140E+09, 0.10226E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.43980E+09, 0.43980E+09, 0.59757E+04, 0.00000E+00, 0.00000E+00
SW2_1100_1130,p53_1985                 , 0.14684E+09, 0.14684E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.12094E+09, 0.12094E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
PS3_6161_6280,p53_1985                 , 0.19290E+10, 0.19157E+10, 0.13305E+08, 0.00000E+00, 0.00000E+00,p53cal                   , 0.18301E+10, 0.18219E+10, 0.82678E+07, 0.00000E+00, 0.00000E+00
SU2_0760_0960,p53_1985                 , 0.17370E+09, 0.17368E+09, 0.27527E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.14553E+09, 0.14551E+09, 0.16023E+05, 0.00000E+00, 0.00000E+00
PU1_3030_3440,p53_1985                 , 0.24853E+09, 0.24848E+09, 0.49206E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.21268E+09, 0.21256E+09, 0.12827E+06, 0.00000E+00, 0.00000E+00
JL2_7240_7350,p53_1985                 , 0.76813E+09, 0.76790E+09, 0.23203E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.74458E+09, 0.74439E+09, 0.18373E+06, 0.00000E+00, 0.00000E+00
SW1_1910_1890,p53_1985                 , 0.21935E+09, 0.21891E+09, 0.44587E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.18026E+09, 0.17981E+09, 0.45272E+06, 0.00000E+00, 0.00000E+00
SJ4_2060_2010,p53_1985                 , 0.24161E+10, 0.24161E+10, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.21350E+10, 0.21348E+10, 0.20850E+06, 0.00000E+00, 0.00000E+00
SU2_0700_0860,p53_1985                 , 0.32629E+09, 0.32451E+09, 0.17740E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.26603E+09, 0.26484E+09, 0.11888E+07, 0.00000E+00, 0.00000E+00
PU0_3611_3530,p53_1985                 , 0.95231E+08, 0.95231E+08, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.85487E+08, 0.85487E+08, 0.16682E+03, 0.00000E+00, 0.00000E+00
SW2_1050_0930,p53_1985                 , 0.88756E+08, 0.88141E+08, 0.61489E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.74358E+08, 0.73741E+08, 0.61707E+06, 0.00000E+00, 0.00000E+00
JL1_7080_7190,p53_1985                 , 0.31973E+09, 0.31934E+09, 0.38471E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.31068E+09, 0.31029E+09, 0.38471E+06, 0.00000E+00, 0.00000E+00
PU2_4340_3860,p53_1985                 , 0.41191E+09, 0.41191E+09, 0.34105E+04, 0.00000E+00, 0.00000E+00,p53cal                   , 0.39504E+09, 0.39504E+09, 0.22328E+04, 0.00000E+00, 0.00000E+00
SJ4_2010_2210,p53_1985                 , 0.17107E+10, 0.17070E+10, 0.37030E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.15203E+10, 0.15158E+10, 0.44722E+07, 0.00000E+00, 0.00000E+00
JU2_7180_7380,p53_1985                 , 0.12244E+10, 0.12243E+10, 0.38165E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.11344E+10, 0.11344E+10, 0.66795E+04, 0.00000E+00, 0.00000E+00
PS3_6280_6230,p53_1985                 , 0.25552E+10, 0.25550E+10, 0.19195E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.24218E+10, 0.24217E+10, 0.11974E+06, 0.00000E+00, 0.00000E+00
SW3_1600_1580,p53_1985                 , 0.48795E+09, 0.48795E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.42423E+09, 0.42422E+09, 0.13022E+05, 0.00000E+00, 0.00000E+00
SU3_0710_0910,p53_1985                 , 0.54352E+09, 0.54251E+09, 0.10087E+07, 0.00000E+00, 0.00000E+00,p53cal                   , 0.46321E+09, 0.46258E+09, 0.63191E+06, 0.00000E+00, 0.00000E+00
PU0_3871_3690,p53_1985                 , 0.65477E+08, 0.65454E+08, 0.22884E+05, 0.00000E+00, 0.00000E+00,p53cal                   , 0.55492E+08, 0.55484E+08, 0.74324E+04, 0.00000E+00, 0.00000E+00
SJ2_2820_2740,p53_1985                 , 0.62182E+09, 0.62182E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.51550E+09, 0.51550E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
SW3_1090_1091,p53_1985                 , 0.23433E+09, 0.23433E+09, 0.94844E+03, 0.00000E+00, 0.00000E+00,p53cal                   , 0.19160E+09, 0.19160E+09, 0.94844E+03, 0.00000E+00, 0.00000E+00
JL1_7200_7250,p53_1985                 , 0.43355E+09, 0.43333E+09, 0.21336E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.40554E+09, 0.40541E+09, 0.12550E+06, 0.00000E+00, 0.00000E+00
PU3_4280_3860,p53_1985                 , 0.86987E+09, 0.86958E+09, 0.29353E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.82637E+09, 0.82613E+09, 0.23555E+06, 0.00000E+00, 0.00000E+00
PS4_6230_6360,p53_1985                 , 0.48424E+10, 0.48424E+10, 0.60663E+04, 0.00000E+00, 0.00000E+00,p53cal                   , 0.45987E+10, 0.45987E+10, 0.34511E+04, 0.00000E+00, 0.00000E+00
SU3_0910_1010,p53_1985                 , 0.85020E+09, 0.84942E+09, 0.78499E+06, 0.00000E+00, 0.00000E+00,p53cal                   , 0.72484E+09, 0.72428E+09, 0.55620E+06, 0.00000E+00, 0.00000E+00
SW2_1770_1690,p53_1985                 , 0.19509E+09, 0.19509E+09, 0.34602E+04, 0.00000E+00, 0.00000E+00,p53cal                   , 0.16243E+09, 0.16241E+09, 0.21510E+05, 0.00000E+00, 0.00000E+00
SU1_0940_0900,p53_1985                 , 0.12818E+09, 0.12818E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00,p53cal                   , 0.10355E+09, 0.10355E+09, 0.00000E+00, 0.00000E+00, 0.00000E+00
