 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
JL3_7020_7100,p53_2007                 , 0.18605E+07, 0.16059E+07, 0.91238E+04, 0.00000E+00, 0.24544E+06,p53cal                   , 0.17795E+07, 0.15646E+07, 0.12948E+05, 0.00000E+00, 0.20188E+06
PU0_3000_3090,p53_2007                 , 0.10095E+07, 0.61323E+06, 0.37256E+06, 0.00000E+00, 0.23701E+05,p53cal                   , 0.11011E+07, 0.64995E+06, 0.42787E+06, 0.00000E+00, 0.23243E+05
PS1_4790_4830,p53_2007                 , 0.47578E+06, 0.34038E+06, 0.12171E+06, 0.00000E+00, 0.13690E+05,p53cal                   , 0.50209E+06, 0.36638E+06, 0.12147E+06, 0.00000E+00, 0.14243E+05
SJ2_2150_2130,p53_2007                 , 0.50928E+06, 0.40001E+06, 0.22765E+05, 0.00000E+00, 0.86505E+05,p53cal                   , 0.51805E+06, 0.37929E+06, 0.51668E+05, 0.00000E+00, 0.87096E+05
SW1_1570_1640,p53_2007                 , 0.11704E+07, 0.11000E+07, 0.36543E+05, 0.00000E+00, 0.33898E+05,p53cal                   , 0.14435E+07, 0.13095E+07, 0.93877E+05, 0.00000E+00, 0.40134E+05
SU1_1630_1610,p53_2007                 , 0.80352E+06, 0.66965E+06, 0.29806E+05, 0.00000E+00, 0.10406E+06,p53cal                   , 0.81709E+06, 0.70278E+06, 0.12604E+05, 0.00000E+00, 0.10170E+06
PU0_3751_3752,p53_2007                 , 0.27438E+06, 0.26608E+06, 0.13041E+04, 0.00000E+00, 0.69977E+04,p53cal                   , 0.29539E+06, 0.28675E+06, 0.15816E+04, 0.00000E+00, 0.70532E+04
JL1_7170_6800,p53_2007                 , 0.50976E+06, 0.37689E+06, 0.40222E+02, 0.00000E+00, 0.13283E+06,p53cal                   , 0.47604E+06, 0.39894E+06, 0.25076E+02, 0.00000E+00, 0.77066E+05
SJ2_2110_2170,p53_2007                 , 0.16180E+06, 0.15237E+06, 0.00000E+00, 0.00000E+00, 0.94259E+04,p53cal                   , 0.16935E+06, 0.15995E+06, 0.00000E+00, 0.00000E+00, 0.93956E+04
PS2_6730_6660,p53_2007                 , 0.12420E+07, 0.10900E+07, 0.69038E+05, 0.00000E+00, 0.83007E+05,p53cal                   , 0.13063E+07, 0.11079E+07, 0.11491E+06, 0.00000E+00, 0.83458E+05
SU2_1550_1620,p53_2007                 , 0.11785E+07, 0.67712E+06, 0.23113E+06, 0.00000E+00, 0.27023E+06,p53cal                   , 0.14239E+07, 0.71099E+06, 0.45012E+06, 0.00000E+00, 0.26278E+06
SW1_1560_1460,p53_2007                 , 0.10940E+06, 0.10935E+06, 0.50443E+02, 0.00000E+00, 0.00000E+00,p53cal                   , 0.11198E+06, 0.11193E+06, 0.50443E+02, 0.00000E+00, 0.00000E+00
SJ2_1900_1930,p53_2007                 , 0.16130E+07, 0.11638E+07, 0.40526E+06, 0.00000E+00, 0.43950E+05,p53cal                   , 0.15478E+07, 0.12187E+07, 0.28426E+06, 0.00000E+00, 0.44856E+05
SW1_1180_1190,p53_2007                 , 0.65713E+05, 0.59350E+05, 0.00000E+00, 0.00000E+00, 0.63627E+04,p53cal                   , 0.73928E+05, 0.67565E+05, 0.00000E+00, 0.00000E+00, 0.63627E+04
PU2_3090_4050,p53_2007                 , 0.25119E+07, 0.19896E+07, 0.38178E+06, 0.00000E+00, 0.14053E+06,p53cal                   , 0.35114E+07, 0.21324E+07, 0.12417E+07, 0.00000E+00, 0.13733E+06
SU2_1200_1310,p53_2007                 , 0.64621E+06, 0.49235E+06, 0.27076E+05, 0.00000E+00, 0.12679E+06,p53cal                   , 0.73542E+06, 0.57608E+06, 0.22442E+05, 0.00000E+00, 0.13690E+06
JL2_6240_6520,p53_2007                 , 0.12097E+07, 0.10152E+07, 0.41871E+05, 0.00000E+00, 0.15270E+06,p53cal                   , 0.14841E+07, 0.13116E+07, 0.23494E+05, 0.00000E+00, 0.14903E+06
PS2_5550_5560,p53_2007                 , 0.77321E+06, 0.74168E+06, 0.16682E+04, 0.00000E+00, 0.29863E+05,p53cal                   , 0.91018E+06, 0.81541E+06, 0.65526E+05, 0.00000E+00, 0.29239E+05
SW1_1160_1260,p53_2007                 , 0.99757E+05, 0.96114E+05, 0.00000E+00, 0.00000E+00, 0.36428E+04,p53cal                   , 0.10980E+06, 0.10476E+06, 0.00000E+00, 0.00000E+00, 0.50407E+04
SJ3_2160_2170,p53_2007                 , 0.10188E+07, 0.83566E+06, 0.31003E+05, 0.00000E+00, 0.15211E+06,p53cal                   , 0.10560E+07, 0.87746E+06, 0.25812E+05, 0.00000E+00, 0.15268E+06
SU1_1480_1500,p53_2007                 , 0.22538E+07, 0.29207E+06, 0.17094E+07, 0.00000E+00, 0.25229E+06,p53cal                   , 0.17283E+07, 0.30777E+06, 0.11723E+07, 0.00000E+00, 0.24828E+06
JL2_7110_7120,p53_2007                 , 0.11032E+07, 0.94745E+06, 0.29427E+05, 0.00000E+00, 0.12635E+06,p53cal                   , 0.98819E+06, 0.88437E+06, 0.25524E+05, 0.00000E+00, 0.78306E+05
PU2_4730_4220,p53_2007                 , 0.15249E+07, 0.66972E+06, 0.83548E+06, 0.00000E+00, 0.19658E+05,p53cal                   , 0.13731E+07, 0.81760E+06, 0.53582E+06, 0.00000E+00, 0.19670E+05
PS1_4830_5080,p53_2007                 , 0.12546E+07, 0.10642E+07, 0.16100E+06, 0.00000E+00, 0.29433E+05,p53cal                   , 0.13064E+07, 0.11548E+07, 0.12741E+06, 0.00000E+00, 0.24177E+05
SU2_1210_1310,p53_2007                 , 0.50636E+06, 0.46862E+06, 0.25336E+05, 0.00000E+00, 0.12397E+05,p53cal                   , 0.51828E+06, 0.50204E+06, 0.38121E+04, 0.00000E+00, 0.12429E+05
JL1_6560_6440,p53_2007                 , 0.77896E+06, 0.66437E+06, 0.88021E+02, 0.00000E+00, 0.11450E+06,p53cal                   , 0.87290E+06, 0.75749E+06, 0.47808E+04, 0.00000E+00, 0.11062E+06
SJ3_2170_1970,p53_2007                 , 0.94008E+06, 0.93731E+06, 0.00000E+00, 0.00000E+00, 0.27682E+04,p53cal                   , 0.10699E+07, 0.10670E+07, 0.00000E+00, 0.00000E+00, 0.29748E+04
SW2_1190_1410,p53_2007                 , 0.12367E+07, 0.10891E+07, 0.71450E+05, 0.00000E+00, 0.76144E+05,p53cal                   , 0.14218E+07, 0.12948E+07, 0.47719E+05, 0.00000E+00, 0.79231E+05
PS0_6150_6160,p53_2007                 , 0.16219E+06, 0.16068E+06, 0.31090E+02, 0.00000E+00, 0.14830E+04,p53cal                   , 0.16346E+06, 0.16158E+06, 0.31090E+02, 0.00000E+00, 0.18518E+04
PU2_4050_4180,p53_2007                 , 0.21451E+07, 0.21080E+07, 0.17726E+05, 0.00000E+00, 0.19401E+05,p53cal                   , 0.28148E+07, 0.27855E+07, 0.98338E+04, 0.00000E+00, 0.19389E+05
SU2_0670_0810,p53_2007                 , 0.30239E+06, 0.11879E+06, 0.92529E+04, 0.00000E+00, 0.17435E+06,p53cal                   , 0.33517E+06, 0.15691E+06, 0.00000E+00, 0.00000E+00, 0.17827E+06
SJ1_2280_2450,p53_2007                 , 0.20419E+06, 0.15625E+06, 0.43035E+05, 0.00000E+00, 0.49098E+04,p53cal                   , 0.18298E+06, 0.17570E+06, 0.23653E+04, 0.00000E+00, 0.49098E+04
SW3_1040_1220,p53_2007                 , 0.48753E+06, 0.45026E+06, 0.69641E+02, 0.00000E+00, 0.37203E+05,p53cal                   , 0.57117E+06, 0.53430E+06, 0.19777E+02, 0.00000E+00, 0.36845E+05
JL1_6770_6850,p53_2007                 , 0.56214E+06, 0.49267E+06, 0.26790E+05, 0.00000E+00, 0.42682E+05,p53cal                   , 0.60995E+06, 0.54054E+06, 0.26701E+05, 0.00000E+00, 0.42714E+05
PU2_2790_3290,p53_2007                 , 0.52565E+07, 0.43864E+07, 0.69909E+06, 0.00000E+00, 0.17098E+06,p53cal                   , 0.63569E+07, 0.45763E+07, 0.16069E+07, 0.00000E+00, 0.17373E+06
PS2_5560_5100,p53_2007                 , 0.53737E+07, 0.45354E+07, 0.74681E+06, 0.00000E+00, 0.91455E+05,p53cal                   , 0.58427E+07, 0.49579E+07, 0.79520E+06, 0.00000E+00, 0.89634E+05
SU2_1290_1500,p53_2007                 , 0.71494E+06, 0.37320E+06, 0.23680E+06, 0.00000E+00, 0.10494E+06,p53cal                   , 0.75572E+06, 0.43521E+06, 0.21628E+06, 0.00000E+00, 0.10423E+06
SW2_1030_1060,p53_2007                 , 0.46360E+06, 0.39267E+06, 0.32486E+05, 0.00000E+00, 0.38444E+05,p53cal                   , 0.55286E+06, 0.48352E+06, 0.32863E+05, 0.00000E+00, 0.36472E+05
SJ3_2040_1980,p53_2007                 , 0.26336E+07, 0.72084E+06, 0.18509E+07, 0.00000E+00, 0.61905E+05,p53cal                   , 0.19618E+07, 0.73562E+06, 0.11646E+07, 0.00000E+00, 0.61628E+05
JL2_7120_6970,p53_2007                 , 0.10309E+07, 0.10002E+07, 0.80445E+02, 0.00000E+00, 0.30693E+05,p53cal                   , 0.93751E+06, 0.91152E+06, 0.68825E+02, 0.00000E+00, 0.25921E+05
PU2_4220_3900,p53_2007                 , 0.38506E+07, 0.33230E+07, 0.47368E+06, 0.00000E+00, 0.53943E+05,p53cal                   , 0.47463E+07, 0.38595E+07, 0.83540E+06, 0.00000E+00, 0.51385E+05
PS3_5100_5080,p53_2007                 , 0.65199E+07, 0.59824E+07, 0.22328E+06, 0.00000E+00, 0.31425E+06,p53cal                   , 0.76015E+07, 0.62341E+07, 0.10544E+07, 0.00000E+00, 0.31301E+06
SW2_1070_1060,p53_2007                 , 0.43095E+06, 0.28889E+06, 0.17764E+05, 0.00000E+00, 0.12429E+06,p53cal                   , 0.44407E+06, 0.30753E+06, 0.51519E+04, 0.00000E+00, 0.13139E+06
SU3_1310_1280,p53_2007                 , 0.12654E+07, 0.12440E+07, 0.15796E+05, 0.00000E+00, 0.56356E+04,p53cal                   , 0.14745E+07, 0.14666E+07, 0.22835E+04, 0.00000E+00, 0.56356E+04
SJ2_2580_2500,p53_2007                 , 0.71426E+06, 0.54661E+06, 0.55828E+05, 0.00000E+00, 0.11183E+06,p53cal                   , 0.75652E+06, 0.62552E+06, 0.20657E+05, 0.00000E+00, 0.11034E+06
JL2_6440_6441,p53_2007                 , 0.12615E+07, 0.11843E+07, 0.33519E+02, 0.00000E+00, 0.77159E+05,p53cal                   , 0.14084E+07, 0.13323E+07, 0.25277E+02, 0.00000E+00, 0.76073E+05
PU0_3601_3602,p53_2007                 , 0.17448E+06, 0.14989E+06, 0.15229E+05, 0.00000E+00, 0.93639E+04,p53cal                   , 0.19023E+06, 0.15838E+06, 0.22233E+05, 0.00000E+00, 0.96175E+04
SW3_1250_1340,p53_2007                 , 0.29687E+06, 0.28563E+06, 0.48589E+04, 0.00000E+00, 0.63841E+04,p53cal                   , 0.33456E+06, 0.32295E+06, 0.47475E+04, 0.00000E+00, 0.68592E+04
PS2_6660_6490,p53_2007                 , 0.26714E+07, 0.11202E+07, 0.15451E+07, 0.00000E+00, 0.60414E+04,p53cal                   , 0.24925E+07, 0.11492E+07, 0.13373E+07, 0.00000E+00, 0.60414E+04
SU3_1280_1590,p53_2007                 , 0.22995E+07, 0.21584E+07, 0.93643E+05, 0.00000E+00, 0.47505E+05,p53cal                   , 0.25885E+07, 0.24916E+07, 0.56097E+05, 0.00000E+00, 0.40850E+05
