 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
SU2_1550_1620,p53_1985AA               , 0.18507E+08, 0.12081E+08, 0.27325E+07, 0.56070E+06, 0.31323E+07,p53cal                   , 0.21932E+08, 0.12831E+08, 0.27332E+07, 0.55283E+06, 0.58148E+07
SW1_1560_1460,p53_1985AA               , 0.23035E+07, 0.22604E+07, 0.22929E+02, 0.43133E+05, 0.00000E+00,p53cal                   , 0.26118E+07, 0.25635E+07, 0.22929E+02, 0.48316E+05, 0.00000E+00
SJ2_1900_1930,p53_1985AA               , 0.34692E+08, 0.31510E+08, 0.19077E+07, 0.69168E+06, 0.58261E+06,p53cal                   , 0.37150E+08, 0.33616E+08, 0.17869E+07, 0.72097E+06, 0.10264E+07
SW1_1180_1190,p53_1985AA               , 0.16137E+07, 0.15250E+07, 0.00000E+00, 0.19423E+05, 0.69276E+05,p53cal                   , 0.18883E+07, 0.17239E+07, 0.00000E+00, 0.19880E+05, 0.14444E+06
JL2_6240_6520,p53_1985AA               , 0.15112E+08, 0.12367E+08, 0.50720E+06, 0.67676E+06, 0.15604E+07,p53cal                   , 0.16091E+08, 0.12052E+08, 0.42568E+06, 0.84754E+06, 0.27664E+07
SU2_1200_1310,p53_1985AA               , 0.12574E+08, 0.10777E+08, 0.00000E+00, 0.35124E+06, 0.14454E+07,p53cal                   , 0.14613E+08, 0.11099E+08, 0.15944E+06, 0.35140E+06, 0.30033E+07
PS2_5550_5560,p53_1985AA               , 0.21508E+08, 0.20827E+08, 0.92221E+04, 0.17869E+06, 0.49326E+06,p53cal                   , 0.22652E+08, 0.21601E+08, 0.12931E+06, 0.18798E+06, 0.73345E+06
PU2_3090_4050,p53_1985AA               , 0.77948E+08, 0.69780E+08, 0.44181E+07, 0.17843E+07, 0.19656E+07,p53cal                   , 0.81720E+08, 0.70341E+08, 0.61305E+07, 0.18594E+07, 0.33884E+07
SW1_1160_1260,p53_1985AA               , 0.19982E+07, 0.19074E+07, 0.00000E+00, 0.39123E+05, 0.51658E+05,p53cal                   , 0.24003E+07, 0.22510E+07, 0.00000E+00, 0.40820E+05, 0.10853E+06
SJ3_2160_2170,p53_1985AA               , 0.26036E+08, 0.23495E+08, 0.64336E+05, 0.26265E+06, 0.22145E+07,p53cal                   , 0.28677E+08, 0.24722E+08, 0.66276E+05, 0.27663E+06, 0.36123E+07
SU1_1480_1500,p53_1985AA               , 0.12501E+08, 0.36322E+07, 0.58524E+07, 0.31792E+06, 0.26988E+07,p53cal                   , 0.15392E+08, 0.37882E+07, 0.57656E+07, 0.30780E+06, 0.55301E+07
JL2_7110_7120,p53_1985AA               , 0.10462E+08, 0.91849E+07, 0.15892E+06, 0.28909E+06, 0.82907E+06,p53cal                   , 0.11452E+08, 0.95368E+07, 0.17570E+06, 0.31632E+06, 0.14236E+07
PU2_4730_4220,p53_1985AA               , 0.13389E+08, 0.12836E+08, 0.52626E+04, 0.31804E+06, 0.22946E+06,p53cal                   , 0.17737E+08, 0.13064E+08, 0.38720E+07, 0.36251E+06, 0.43760E+06
PS1_4830_5080,p53_1985AA               , 0.17592E+08, 0.16169E+08, 0.81116E+06, 0.26641E+06, 0.34578E+06,p53cal                   , 0.18347E+08, 0.16776E+08, 0.71834E+06, 0.28883E+06, 0.56369E+06
SU2_1210_1310,p53_1985AA               , 0.96958E+07, 0.93753E+07, 0.57849E+03, 0.17673E+06, 0.14325E+06,p53cal                   , 0.10734E+08, 0.10256E+08, 0.23217E+05, 0.18320E+06, 0.27153E+06
JL1_6560_6440,p53_1985AA               , 0.80037E+07, 0.65191E+07, 0.21500E+05, 0.33142E+06, 0.11317E+07,p53cal                   , 0.89395E+07, 0.65187E+07, 0.21566E+05, 0.37395E+06, 0.20252E+07
SJ3_2170_1970,p53_1985AA               , 0.29389E+08, 0.29303E+08, 0.00000E+00, 0.41907E+05, 0.43326E+05,p53cal                   , 0.30855E+08, 0.30741E+08, 0.00000E+00, 0.43821E+05, 0.70305E+05
SW2_1190_1410,p53_1985AA               , 0.23303E+08, 0.21634E+08, 0.28249E+06, 0.50584E+06, 0.87981E+06,p53cal                   , 0.25756E+08, 0.23170E+08, 0.28649E+06, 0.50627E+06, 0.17932E+07
PS0_6150_6160,p53_1985AA               , 0.24565E+07, 0.21686E+07, 0.58034E+02, 0.23231E+06, 0.55495E+05,p53cal                   , 0.24948E+07, 0.22138E+07, 0.58034E+02, 0.22288E+06, 0.58014E+05
PU2_4050_4180,p53_1985AA               , 0.65822E+08, 0.65490E+08, 0.00000E+00, 0.49190E+05, 0.28246E+06,p53cal                   , 0.70185E+08, 0.69595E+08, 0.59172E+05, 0.51997E+05, 0.47876E+06
SU2_0670_0810,p53_1985AA               , 0.47605E+07, 0.27209E+07, 0.00000E+00, 0.56904E+05, 0.19827E+07,p53cal                   , 0.68373E+07, 0.29395E+07, 0.00000E+00, 0.60765E+05, 0.38371E+07
JL1_6770_6850,p53_1985AA               , 0.59939E+07, 0.52352E+07, 0.11814E+06, 0.22656E+06, 0.41398E+06,p53cal                   , 0.82036E+07, 0.52604E+07, 0.19470E+07, 0.24931E+06, 0.74695E+06
SJ1_2280_2450,p53_1985AA               , 0.51337E+07, 0.49750E+07, 0.00000E+00, 0.10271E+06, 0.56043E+05,p53cal                   , 0.56192E+07, 0.53882E+07, 0.14483E+05, 0.10717E+06, 0.10938E+06
SW3_1040_1220,p53_1985AA               , 0.10231E+08, 0.96994E+07, 0.00000E+00, 0.14681E+06, 0.38486E+06,p53cal                   , 0.11962E+08, 0.11004E+08, 0.10778E+03, 0.14564E+06, 0.81209E+06
SU2_1290_1500,p53_1985AA               , 0.11394E+08, 0.81183E+07, 0.15188E+07, 0.63787E+06, 0.11188E+07,p53cal                   , 0.12601E+08, 0.82402E+07, 0.13916E+07, 0.64713E+06, 0.23222E+07
PU2_2790_3290,p53_1985AA               , 0.89717E+08, 0.81056E+08, 0.32464E+07, 0.24257E+07, 0.29886E+07,p53cal                   , 0.96276E+08, 0.83431E+08, 0.58145E+07, 0.25604E+07, 0.44708E+07
PS2_5560_5100,p53_1985AA               , 0.10262E+09, 0.97491E+08, 0.18039E+07, 0.11847E+07, 0.21451E+07,p53cal                   , 0.10515E+09, 0.98808E+08, 0.26612E+07, 0.12497E+07, 0.24310E+07
JL2_7120_6970,p53_1985AA               , 0.58693E+07, 0.55584E+07, 0.38655E+03, 0.36816E+05, 0.27370E+06,p53cal                   , 0.63930E+07, 0.58828E+07, 0.46110E+03, 0.38537E+05, 0.47117E+06
SW2_1030_1060,p53_1985AA               , 0.97734E+07, 0.90550E+07, 0.19884E+06, 0.13542E+06, 0.38411E+06,p53cal                   , 0.10496E+08, 0.93287E+07, 0.20056E+06, 0.13708E+06, 0.82972E+06
SJ3_2040_1980,p53_1985AA               , 0.26187E+08, 0.18946E+08, 0.58955E+07, 0.62487E+06, 0.72097E+06,p53cal                   , 0.28981E+08, 0.20916E+08, 0.59857E+07, 0.62782E+06, 0.14515E+07
SU3_1310_1280,p53_1985AA               , 0.25756E+08, 0.25505E+08, 0.00000E+00, 0.18540E+06, 0.65558E+05,p53cal                   , 0.27522E+08, 0.27199E+08, 0.13976E+05, 0.18736E+06, 0.12219E+06
SW2_1070_1060,p53_1985AA               , 0.81714E+07, 0.66230E+07, 0.79684E+04, 0.10009E+06, 0.14404E+07,p53cal                   , 0.11132E+08, 0.80082E+07, 0.37856E+05, 0.10242E+06, 0.29840E+07
PU2_4220_3900,p53_1985AA               , 0.63722E+08, 0.56472E+08, 0.51608E+07, 0.15075E+07, 0.58238E+06,p53cal                   , 0.66726E+08, 0.58934E+08, 0.48724E+07, 0.17338E+07, 0.11861E+07
SJ2_2580_2500,p53_1985AA               , 0.18030E+08, 0.16287E+08, 0.96379E+05, 0.37002E+06, 0.12764E+07,p53cal                   , 0.20534E+08, 0.17502E+08, 0.14981E+06, 0.38496E+06, 0.24973E+07
PS3_5100_5080,p53_1985AA               , 0.10658E+09, 0.95968E+08, 0.40861E+07, 0.10505E+07, 0.54786E+07,p53cal                   , 0.11255E+09, 0.98280E+08, 0.56008E+07, 0.11437E+07, 0.75282E+07
JL2_6440_6441,p53_1985AA               , 0.10972E+08, 0.99920E+07, 0.15754E+03, 0.18097E+06, 0.79849E+06,p53cal                   , 0.11749E+08, 0.10123E+08, 0.16201E+03, 0.20132E+06, 0.14246E+07
SW3_1250_1340,p53_1985AA               , 0.58471E+07, 0.56001E+07, 0.23571E+05, 0.14408E+06, 0.79405E+05,p53cal                   , 0.66957E+07, 0.63750E+07, 0.23745E+05, 0.14466E+06, 0.15232E+06
PU0_3601_3602,p53_1985AA               , 0.36732E+07, 0.32939E+07, 0.16686E+06, 0.70640E+05, 0.14182E+06,p53cal                   , 0.37156E+07, 0.32984E+07, 0.10281E+06, 0.76653E+05, 0.23777E+06
SU3_1280_1590,p53_1985AA               , 0.43839E+08, 0.42681E+08, 0.20170E+06, 0.48336E+06, 0.47309E+06,p53cal                   , 0.46600E+08, 0.44871E+08, 0.34328E+06, 0.49806E+06, 0.88746E+06
SJ2_2500_2450,p53_1985AA               , 0.17165E+08, 0.16889E+08, 0.30491E+05, 0.28234E+05, 0.21726E+06,p53cal                   , 0.18670E+08, 0.18179E+08, 0.31379E+05, 0.29557E+05, 0.42953E+06
JL2_6441_6520,p53_1985AA               , 0.15662E+08, 0.13436E+08, 0.15152E+05, 0.38260E+06, 0.18281E+07,p53cal                   , 0.17358E+08, 0.13641E+08, 0.15430E+05, 0.43390E+06, 0.32672E+07
PS2_6660_6490,p53_1985AA               , 0.19846E+08, 0.11256E+08, 0.84499E+07, 0.55710E+05, 0.84204E+05,p53cal                   , 0.18420E+08, 0.11771E+08, 0.64657E+07, 0.60085E+05, 0.12290E+06
PU3_2510_3290,p53_1985AA               , 0.48600E+08, 0.45616E+08, 0.26282E+06, 0.66849E+06, 0.20531E+07,p53cal                   , 0.52454E+08, 0.47889E+08, 0.30583E+06, 0.69664E+06, 0.35625E+07
SW3_1220_1320,p53_1985AA               , 0.13823E+08, 0.12631E+08, 0.58210E+06, 0.44149E+06, 0.16788E+06,p53cal                   , 0.16204E+08, 0.14836E+08, 0.60364E+06, 0.43544E+06, 0.32880E+06
SJ2_2570_2660,p53_1985AA               , 0.18592E+08, 0.18153E+08, 0.57849E+03, 0.31361E+06, 0.12422E+06,p53cal                   , 0.19416E+08, 0.18842E+08, 0.18717E+04, 0.32449E+06, 0.24738E+06
JL1_6760_6910,p53_1985AA               , 0.78821E+07, 0.68244E+07, 0.39694E+05, 0.17889E+06, 0.83917E+06,p53cal                   , 0.87018E+07, 0.69345E+07, 0.40540E+05, 0.21030E+06, 0.15164E+07
SU3_1500_1420,p53_1985AA               , 0.17946E+08, 0.17759E+08, 0.69795E+04, 0.92435E+05, 0.86859E+05,p53cal                   , 0.18525E+08, 0.18250E+08, 0.12871E+05, 0.88692E+05, 0.17381E+06
PU2_3900_3750,p53_1985AA               , 0.56023E+08, 0.51271E+08, 0.36706E+07, 0.47473E+06, 0.60655E+06,p53cal                   , 0.62515E+08, 0.56855E+08, 0.38068E+07, 0.56620E+06, 0.12876E+07
PS4_5080_4380,p53_1985AA               , 0.79723E+08, 0.78544E+08, 0.26430E+05, 0.19913E+06, 0.95402E+06,p53cal                   , 0.84582E+08, 0.82704E+08, 0.30480E+05, 0.22583E+06, 0.16213E+07
JL1_6940_7200,p53_1985AA               , 0.56110E+07, 0.51439E+07, 0.12620E+06, 0.97656E+05, 0.24323E+06,p53cal                   , 0.57421E+07, 0.50734E+07, 0.12703E+06, 0.10121E+06, 0.44048E+06
SW3_1060_1260,p53_1985AA               , 0.20795E+08, 0.19649E+08, 0.00000E+00, 0.12630E+06, 0.10195E+07,p53cal                   , 0.25844E+08, 0.23598E+08, 0.00000E+00, 0.12314E+06, 0.21224E+07
SU2_1020_0980,p53_1985AA               , 0.84832E+07, 0.74617E+07, 0.00000E+00, 0.35647E+06, 0.66502E+06,p53cal                   , 0.99288E+07, 0.81530E+07, 0.00000E+00, 0.36258E+06, 0.14132E+07
SJ3_2450_2120,p53_1985AA               , 0.26302E+08, 0.25646E+08, 0.53344E+05, 0.71296E+05, 0.53108E+06,p53cal                   , 0.28762E+08, 0.27581E+08, 0.54805E+05, 0.73862E+05, 0.10521E+07
PU2_3770_3600,p53_1985AA               , 0.34374E+08, 0.30912E+08, 0.25037E+06, 0.89610E+06, 0.23152E+07,p53cal                   , 0.38030E+08, 0.32304E+08, 0.27604E+06, 0.10753E+07, 0.43745E+07
PS3_6460_6230,p53_1985AA               , 0.87386E+08, 0.80331E+08, 0.41713E+07, 0.12572E+07, 0.16269E+07,p53cal                   , 0.92915E+08, 0.84609E+08, 0.46007E+07, 0.13519E+07, 0.23531E+07
JL1_6910_6960,p53_1985AA               , 0.75331E+07, 0.73803E+07, 0.00000E+00, 0.59162E+05, 0.93671E+05,p53cal                   , 0.78614E+07, 0.76220E+07, 0.00000E+00, 0.67151E+05, 0.17221E+06
SJ3_2250_2230,p53_1985AA               , 0.43025E+08, 0.32009E+08, 0.72941E+07, 0.17500E+07, 0.19714E+07,p53cal                   , 0.49412E+08, 0.34962E+08, 0.88152E+07, 0.17489E+07, 0.38855E+07
PU2_2840_3080,p53_1985AA               , 0.22476E+08, 0.21072E+08, 0.29839E+06, 0.33222E+06, 0.77356E+06,p53cal                   , 0.24292E+08, 0.22171E+08, 0.29894E+06, 0.34237E+06, 0.14800E+07
SU3_0810_0970,p53_1985AA               , 0.11901E+08, 0.61816E+07, 0.28208E+07, 0.26563E+06, 0.26333E+07,p53cal                   , 0.14648E+08, 0.66266E+07, 0.23328E+07, 0.26984E+06, 0.54187E+07
PS3_5990_6161,p53_1985AA               , 0.65339E+08, 0.59909E+08, 0.25210E+07, 0.62989E+06, 0.22788E+07,p53cal                   , 0.66359E+08, 0.61026E+08, 0.18229E+07, 0.66360E+06, 0.28468E+07
SW4_1260_1300,p53_1985AA               , 0.23369E+08, 0.21622E+08, 0.21736E+06, 0.29427E+06, 0.12355E+07,p53cal                   , 0.29591E+08, 0.26515E+08, 0.23130E+06, 0.29971E+06, 0.25443E+07
SJ2_2530_2820,p53_1985AA               , 0.21596E+08, 0.20832E+08, 0.11544E+06, 0.46255E+06, 0.18678E+06,p53cal                   , 0.23365E+08, 0.22358E+08, 0.11578E+06, 0.47612E+06, 0.41523E+06
SU1_0660_0710,p53_1985AA               , 0.10999E+08, 0.84128E+07, 0.00000E+00, 0.19935E+06, 0.23866E+07,p53cal                   , 0.13950E+08, 0.89621E+07, 0.57938E+05, 0.21347E+06, 0.47169E+07
JL4_6520_6710,p53_1985AA               , 0.42670E+08, 0.32245E+08, 0.53695E+07, 0.72027E+06, 0.43359E+07,p53cal                   , 0.48774E+08, 0.32590E+08, 0.72806E+07, 0.93554E+06, 0.79673E+07
PS2_6490_6420,p53_1985AA               , 0.23530E+08, 0.22718E+08, 0.11555E+06, 0.35424E+06, 0.34188E+06,p53cal                   , 0.25666E+08, 0.23090E+08, 0.17078E+07, 0.37687E+06, 0.49202E+06
PU3_3290_3390,p53_1985AA               , 0.82846E+08, 0.81407E+08, 0.37490E+06, 0.22140E+06, 0.84238E+06,p53cal                   , 0.90186E+08, 0.88170E+08, 0.50425E+06, 0.23902E+06, 0.12723E+07
SW3_1080_1350,p53_1985AA               , 0.10991E+08, 0.10619E+08, 0.00000E+00, 0.10547E+06, 0.26639E+06,p53cal                   , 0.12732E+08, 0.12080E+08, 0.10781E+03, 0.10816E+06, 0.54323E+06
SU2_0990_0950,p53_1985AA               , 0.90971E+07, 0.77733E+07, 0.53736E+05, 0.80451E+05, 0.11895E+07,p53cal                   , 0.11210E+08, 0.86175E+07, 0.54268E+05, 0.87016E+05, 0.24515E+07
SJ3_1980_2060,p53_1985AA               , 0.34085E+08, 0.33321E+08, 0.00000E+00, 0.36449E+06, 0.39906E+06,p53cal                   , 0.37657E+08, 0.36468E+08, 0.00000E+00, 0.40567E+06, 0.78316E+06
JL2_6850_6890,p53_1985AA               , 0.11481E+08, 0.99040E+07, 0.66433E+05, 0.21092E+06, 0.12999E+07,p53cal                   , 0.14171E+08, 0.11540E+08, 0.70494E+05, 0.22857E+06, 0.23317E+07
SW0_1520_1600,p53_1985AA               , 0.74260E+07, 0.71403E+07, 0.57849E+03, 0.16179E+06, 0.12331E+06,p53cal                   , 0.83760E+07, 0.78964E+07, 0.64806E+05, 0.16370E+06, 0.25107E+06
PS0_6160_6161,p53_1985AA               , 0.16507E+08, 0.16045E+08, 0.85427E+02, 0.35644E+06, 0.10553E+06,p53cal                   , 0.16715E+08, 0.16229E+08, 0.87803E+02, 0.38261E+06, 0.10308E+06
PU3_3390_3730,p53_1985AA               , 0.95051E+08, 0.90786E+08, 0.19091E+07, 0.48397E+06, 0.18715E+07,p53cal                   , 0.10350E+09, 0.97372E+08, 0.24426E+07, 0.51383E+06, 0.31668E+07
SU3_0970_1120,p53_1985AA               , 0.49835E+08, 0.19582E+08, 0.21901E+08, 0.10902E+07, 0.72619E+07,p53cal                   , 0.59649E+08, 0.20799E+08, 0.22627E+08, 0.10887E+07, 0.15134E+08
JL1_7530_7430,p53_1985AA               , 0.44024E+07, 0.41129E+07, 0.00000E+00, 0.13943E+06, 0.15001E+06,p53cal                   , 0.46358E+07, 0.42210E+07, 0.00000E+00, 0.14357E+06, 0.27119E+06
SW2_1000_1110,p53_1985AA               , 0.84914E+07, 0.80399E+07, 0.00000E+00, 0.16271E+06, 0.28878E+06,p53cal                   , 0.93957E+07, 0.86544E+07, 0.39175E+03, 0.16065E+06, 0.58020E+06
PU2_3630_3590,p53_1985AA               , 0.14820E+08, 0.13872E+08, 0.41606E+05, 0.30355E+06, 0.60297E+06,p53cal                   , 0.16412E+08, 0.14213E+08, 0.45203E+05, 0.35050E+06, 0.18039E+07
SJ3_2230_2060,p53_1985AA               , 0.47576E+08, 0.46286E+08, 0.10104E+06, 0.32197E+06, 0.86637E+06,p53cal                   , 0.55176E+08, 0.52835E+08, 0.32419E+06, 0.32234E+06, 0.16942E+07
PS2_6420_6360,p53_1985AA               , 0.21059E+08, 0.19924E+08, 0.69510E+06, 0.11922E+06, 0.32103E+06,p53cal                   , 0.22727E+08, 0.21525E+08, 0.70900E+06, 0.13094E+06, 0.36218E+06
SU2_0780_0710,p53_1985AA               , 0.79468E+07, 0.61383E+07, 0.92840E+05, 0.21948E+06, 0.14962E+07,p53cal                   , 0.97990E+07, 0.63892E+07, 0.23824E+06, 0.23070E+06, 0.29409E+07
SW2_0880_0930,p53_1985AA               , 0.52048E+07, 0.50786E+07, 0.54711E+05, 0.40783E+05, 0.30747E+05,p53cal                   , 0.61135E+07, 0.59289E+07, 0.54925E+05, 0.43319E+05, 0.86359E+05
JL4_6710_6740,p53_1985AA               , 0.34107E+08, 0.33211E+08, 0.71725E+05, 0.13396E+06, 0.69098E+06,p53cal                   , 0.37194E+08, 0.35592E+08, 0.90160E+05, 0.15633E+06, 0.13555E+07
SJ2_2900_2740,p53_1985AA               , 0.17878E+08, 0.14611E+08, 0.12704E+07, 0.39686E+06, 0.15998E+07,p53cal                   , 0.20758E+08, 0.15917E+08, 0.11846E+07, 0.40834E+06, 0.32482E+07
PU2_3080_3640,p53_1985AA               , 0.16234E+08, 0.15669E+08, 0.13600E+05, 0.82362E+05, 0.46841E+06,p53cal                   , 0.18163E+08, 0.17272E+08, 0.14250E+05, 0.84479E+05, 0.79191E+06
SU2_0760_0960,p53_1985AA               , 0.14985E+08, 0.12842E+08, 0.41731E+05, 0.31607E+06, 0.17850E+07,p53cal                   , 0.16693E+08, 0.12778E+08, 0.43382E+05, 0.33126E+06, 0.35409E+07
SW2_1100_1130,p53_1985AA               , 0.62778E+07, 0.62471E+07, 0.00000E+00, 0.28460E+05, 0.22973E+04,p53cal                   , 0.74748E+07, 0.74404E+07, 0.00000E+00, 0.29778E+05, 0.46637E+04
PS3_6161_6280,p53_1985AA               , 0.51413E+08, 0.44829E+08, 0.62412E+07, 0.57247E+05, 0.28569E+06,p53cal                   , 0.53465E+08, 0.45478E+08, 0.76391E+07, 0.68646E+05, 0.27873E+06
JL2_7240_7350,p53_1985AA               , 0.95462E+07, 0.82933E+07, 0.14764E+06, 0.29191E+06, 0.81333E+06,p53cal                   , 0.11055E+08, 0.86544E+07, 0.20064E+06, 0.31002E+06, 0.18903E+07
PU1_3030_3440,p53_1985AA               , 0.14768E+08, 0.14229E+08, 0.20033E+06, 0.18395E+06, 0.15450E+06,p53cal                   , 0.15938E+08, 0.15154E+08, 0.29530E+06, 0.19288E+06, 0.29596E+06
SU2_0700_0860,p53_1985AA               , 0.23656E+08, 0.19615E+08, 0.10697E+07, 0.52502E+06, 0.24464E+07,p53cal                   , 0.27101E+08, 0.20725E+08, 0.10969E+07, 0.53284E+06, 0.47461E+07
SJ4_2060_2010,p53_1985AA               , 0.83622E+08, 0.82288E+08, 0.00000E+00, 0.15677E+06, 0.11775E+07,p53cal                   , 0.94766E+08, 0.92258E+08, 0.16309E+05, 0.15527E+06, 0.23360E+07
SW1_1910_1890,p53_1985AA               , 0.10215E+08, 0.94693E+07, 0.73899E+04, 0.61263E+06, 0.12595E+06,p53cal                   , 0.10500E+08, 0.95760E+07, 0.35749E+05, 0.64167E+06, 0.24686E+06
JL1_7080_7190,p53_1985AA               , 0.24005E+07, 0.21973E+07, 0.62224E+05, 0.40191E+05, 0.10080E+06,p53cal                   , 0.25382E+07, 0.22502E+07, 0.62224E+05, 0.41242E+05, 0.18456E+06
PU0_3611_3530,p53_1985AA               , 0.29536E+07, 0.27409E+07, 0.00000E+00, 0.81113E+05, 0.13164E+06,p53cal                   , 0.34025E+07, 0.28982E+07, 0.19762E+06, 0.83394E+05, 0.22328E+06
SW2_1050_0930,p53_1985AA               , 0.28554E+07, 0.27844E+07, 0.45391E+05, 0.10118E+05, 0.15503E+05,p53cal                   , 0.34865E+07, 0.33987E+07, 0.45554E+05, 0.10763E+05, 0.31551E+05
SU3_0710_0910,p53_1985AA               , 0.35854E+08, 0.28786E+08, 0.82314E+06, 0.11141E+07, 0.51307E+07,p53cal                   , 0.42639E+08, 0.30114E+08, 0.84372E+06, 0.11265E+07, 0.10555E+08
SJ4_2010_2210,p53_1985AA               , 0.61686E+08, 0.58683E+08, 0.15455E+07, 0.50982E+06, 0.94768E+06,p53cal                   , 0.70452E+08, 0.66029E+08, 0.20779E+07, 0.47156E+06, 0.18733E+07
PU2_4340_3860,p53_1985AA               , 0.21989E+08, 0.20987E+08, 0.62637E+03, 0.27878E+06, 0.72273E+06,p53cal                   , 0.23883E+08, 0.22189E+08, 0.66658E+03, 0.32544E+06, 0.13685E+07
JU2_7180_7380,p53_1985AA               , 0.84964E+07, 0.76081E+07, 0.55001E+06, 0.18139E+06, 0.15686E+06,p53cal                   , 0.90226E+07, 0.80584E+07, 0.47889E+06, 0.19362E+06, 0.29171E+06
PS3_6280_6230,p53_1985AA               , 0.60842E+08, 0.59108E+08, 0.49010E+06, 0.16023E+06, 0.10842E+07,p53cal                   , 0.64092E+08, 0.62343E+08, 0.48293E+06, 0.17074E+06, 0.10950E+07
PU0_3871_3690,p53_1985AA               , 0.43256E+07, 0.42414E+07, 0.96410E+04, 0.52236E+05, 0.22252E+05,p53cal                   , 0.46315E+07, 0.45239E+07, 0.64887E+04, 0.57339E+05, 0.43809E+05
SW3_1600_1580,p53_1985AA               , 0.60244E+07, 0.59455E+07, 0.00000E+00, 0.54230E+05, 0.24622E+05,p53cal                   , 0.69654E+07, 0.68285E+07, 0.33831E+05, 0.53629E+05, 0.49448E+05
SU3_0910_1010,p53_1985AA               , 0.21596E+08, 0.20167E+08, 0.31480E+06, 0.17143E+06, 0.94200E+06,p53cal                   , 0.24301E+08, 0.21874E+08, 0.35471E+06, 0.17524E+06, 0.18975E+07
JL1_7200_7250,p53_1985AA               , 0.46940E+07, 0.43526E+07, 0.13345E+06, 0.39856E+05, 0.16805E+06,p53cal                   , 0.47966E+07, 0.43113E+07, 0.14159E+06, 0.40257E+05, 0.30344E+06
SJ2_2820_2740,p53_1985AA               , 0.14833E+08, 0.14740E+08, 0.00000E+00, 0.58956E+05, 0.34450E+05,p53cal                   , 0.16554E+08, 0.16426E+08, 0.00000E+00, 0.59964E+05, 0.68289E+05
PU3_4280_3860,p53_1985AA               , 0.41704E+08, 0.39469E+08, 0.13128E+06, 0.36141E+06, 0.17421E+07,p53cal                   , 0.45874E+08, 0.42087E+08, 0.25529E+06, 0.40312E+06, 0.31279E+07
PS4_6230_6360,p53_1985AA               , 0.85816E+08, 0.84466E+08, 0.35072E+04, 0.15900E+06, 0.11875E+07,p53cal                   , 0.91851E+08, 0.90511E+08, 0.36485E+04, 0.17771E+06, 0.11590E+07
SW3_1090_1091,p53_1985AA               , 0.99460E+07, 0.96743E+07, 0.48748E+05, 0.71585E+05, 0.15137E+06,p53cal                   , 0.12002E+08, 0.11570E+08, 0.48748E+05, 0.74639E+05, 0.30840E+06
SU1_0940_0900,p53_1985AA               , 0.43404E+07, 0.32849E+07, 0.00000E+00, 0.51822E+05, 0.10037E+07,p53cal                   , 0.60465E+07, 0.40377E+07, 0.00000E+00, 0.52236E+05, 0.19566E+07
