 seg,scen,Total,Stream,PS,Sep,Atdep,calscen,Total,Stream,PS,Sep,Atdep
XL0_5320_0001,2010na                   , 0.35123E+05, 0.33234E+05, 0.00000E+00, 0.00000E+00, 0.18891E+04,calib                    , 0.38000E+05, 0.36708E+05, 0.00000E+00, 0.00000E+00, 0.12922E+04
XL1_4690_0001,2010na                   , 0.74536E+06, 0.68847E+06, 0.00000E+00, 0.00000E+00, 0.56890E+05,calib                    , 0.72870E+06, 0.69773E+06, 0.00000E+00, 0.00000E+00, 0.30971E+05
XU0_4090_4270,2010na                   , 0.46572E+06, 0.29963E+06, 0.14780E+06, 0.00000E+00, 0.18291E+05,calib                    , 0.33350E+06, 0.31007E+06, 0.49666E+04, 0.00000E+00, 0.18467E+05
XU0_4130_4070,2010na                   , 0.19663E+06, 0.19458E+06, 0.00000E+00, 0.00000E+00, 0.20490E+04,calib                    , 0.23676E+06, 0.23480E+06, 0.00000E+00, 0.00000E+00, 0.19683E+04
XU0_4091_4270,2010na                   , 0.38189E+06, 0.33671E+06, 0.33503E+05, 0.00000E+00, 0.11678E+05,calib                    , 0.45430E+06, 0.44247E+06, 0.55471E+03, 0.00000E+00, 0.11280E+05
XU2_4270_4650,2010na                   , 0.76498E+07, 0.12910E+07, 0.63239E+07, 0.00000E+00, 0.34950E+05,calib                    , 0.19905E+07, 0.13575E+07, 0.62242E+06, 0.00000E+00, 0.10570E+05
XU2_4070_4330,2010na                   , 0.65944E+06, 0.39519E+06, 0.99422E+05, 0.00000E+00, 0.16482E+06,calib                    , 0.67364E+06, 0.50581E+06, 0.42415E+04, 0.00000E+00, 0.16359E+06
XU2_4330_4480,2010na                   , 0.98472E+06, 0.47902E+06, 0.37138E+06, 0.00000E+00, 0.13433E+06,calib                    , 0.90044E+06, 0.52541E+06, 0.24370E+06, 0.00000E+00, 0.13134E+06
XU2_4480_4650,2010na                   , 0.25481E+07, 0.43145E+06, 0.20708E+07, 0.00000E+00, 0.45758E+05,calib                    , 0.86091E+06, 0.43440E+06, 0.41043E+06, 0.00000E+00, 0.16077E+05
XU3_4650_0001,2010na                   , 0.13769E+07, 0.13757E+07, 0.00000E+00, 0.00000E+00, 0.11988E+04,calib                    , 0.14225E+07, 0.14214E+07, 0.29100E+03, 0.00000E+00, 0.81270E+03
EL0_4560_4562,2010na                   , 0.52993E+06, 0.52830E+06, 0.00000E+00, 0.00000E+00, 0.16258E+04,calib                    , 0.46493E+06, 0.46137E+06, 0.19349E+04, 0.00000E+00, 0.16258E+04
EL0_4561_4562,2010na                   , 0.33971E+06, 0.33813E+06, 0.71506E+01, 0.00000E+00, 0.15724E+04,calib                    , 0.29468E+06, 0.29324E+06, 0.71506E+01, 0.00000E+00, 0.14284E+04
EL0_4562_0001,2010na                   , 0.96897E+06, 0.96897E+06, 0.00000E+00, 0.00000E+00, 0.00000E+00,calib                    , 0.86852E+06, 0.86849E+06, 0.27369E+02, 0.00000E+00, 0.00000E+00
EL0_5400_0001,2010na                   , 0.56905E+06, 0.31573E+06, 0.20960E+06, 0.00000E+00, 0.43725E+05,calib                    , 0.42266E+06, 0.34890E+06, 0.39973E+05, 0.00000E+00, 0.33788E+05
EL1_5150_0001,2010na                   , 0.15831E+06, 0.15831E+06, 0.00000E+00, 0.00000E+00, 0.00000E+00,calib                    , 0.15675E+06, 0.15481E+06, 0.00000E+00, 0.00000E+00, 0.19394E+04
EL1_5430_0001,2010na                   , 0.17804E+06, 0.17656E+06, 0.14397E+02, 0.00000E+00, 0.14642E+04,calib                    , 0.19383E+06, 0.19236E+06, 0.98030E+01, 0.00000E+00, 0.14642E+04
EL1_5570_0001,2010na                   , 0.29909E+06, 0.29701E+06, 0.00000E+00, 0.00000E+00, 0.20742E+04,calib                    , 0.26501E+06, 0.26379E+06, 0.00000E+00, 0.00000E+00, 0.12277E+04
EL1_6000_0001,2010na                   , 0.14151E+06, 0.11342E+06, 0.00000E+00, 0.00000E+00, 0.28097E+05,calib                    , 0.13186E+06, 0.10377E+06, 0.00000E+00, 0.00000E+00, 0.28097E+05
EL2_4400_4590,2010na                   , 0.54567E+06, 0.54517E+06, 0.28417E+01, 0.00000E+00, 0.50292E+03,calib                    , 0.48672E+06, 0.48625E+06, 0.28417E+01, 0.00000E+00, 0.46055E+03
EL2_4590_0001,2010na                   , 0.13633E+07, 0.13527E+07, 0.71506E+01, 0.00000E+00, 0.10584E+05,calib                    , 0.11936E+07, 0.11830E+07, 0.71506E+01, 0.00000E+00, 0.10584E+05
EL2_5110_5270,2010na                   , 0.54080E+06, 0.53979E+06, 0.00000E+00, 0.00000E+00, 0.10144E+04,calib                    , 0.52280E+06, 0.52211E+06, 0.00000E+00, 0.00000E+00, 0.68333E+03
EL2_5270_0001,2010na                   , 0.15384E+07, 0.14846E+07, 0.25771E+05, 0.00000E+00, 0.27986E+05,calib                    , 0.14911E+07, 0.14586E+07, 0.19039E+05, 0.00000E+00, 0.13469E+05
EM2_3980_0001,2010na                   , 0.13221E+07, 0.12949E+07, 0.22356E+04, 0.00000E+00, 0.24962E+05,calib                    , 0.11652E+07, 0.11323E+07, 0.11334E+05, 0.00000E+00, 0.21566E+05
EM2_4100_0001,2010na                   , 0.13286E+07, 0.12648E+07, 0.29389E+05, 0.00000E+00, 0.34389E+05,calib                    , 0.11321E+07, 0.11042E+07, 0.14745E+05, 0.00000E+00, 0.13171E+05
EU0_3830_0001,2010na                   , 0.25221E+06, 0.24131E+06, 0.00000E+00, 0.00000E+00, 0.10897E+05,calib                    , 0.22422E+06, 0.21380E+06, 0.00000E+00, 0.00000E+00, 0.10416E+05
EU1_2650_0001,2010na                   , 0.33921E+06, 0.26063E+06, 0.75824E+05, 0.00000E+00, 0.27462E+04,calib                    , 0.31764E+06, 0.26170E+06, 0.54350E+05, 0.00000E+00, 0.15920E+04
EU1_2810_0001,2010na                   , 0.29047E+06, 0.26195E+06, 0.14904E+04, 0.00000E+00, 0.27028E+05,calib                    , 0.25235E+06, 0.23391E+06, 0.46683E+04, 0.00000E+00, 0.13771E+05
EU2_3520_0001,2010na                   , 0.10579E+07, 0.10146E+07, 0.11799E+05, 0.00000E+00, 0.31464E+05,calib                    , 0.95865E+06, 0.92226E+06, 0.79398E+04, 0.00000E+00, 0.28453E+05
