LandSegs,SNH4,INH4,DNH4,BNH4,SNO3,INO3,BNO3,SLON,ILON,DLON,BLON,SRON,IRON,DRON,BRON,SPO4,IPO4,DPO4,BPO4
F51095,0.04837,0.2725,0.00187,0.10758,0.00941,3.19883,2.40255,0.05888,0.104,0.00057,0.0149,0.00121,1.09565,0.49512,0.14443,0,0,0,0
F51830,0.02619,0.17375,0.0002,0.0786,0.01079,1.99856,1.37074,0.00183,0.08999,0.00707,0.0101,0.00163,0.91265,0.07594,0.09954,0,0,0,0
A51650,0.01114,0.16625,4e-05,0.06885,0.00532,1.76269,1.69708,0.00012,0.08979,0.0002,0.00968,0.00154,0.92399,0.01651,0.09463,0,0,0,0
A51735,0.00916,0.1672,4e-05,0.07316,0.00429,1.75227,1.78259,6e-05,0.0885,0.00019,0.00946,0.00136,0.91337,0.01656,0.09356,0,0,0,0
F51650,0.0101,0.16742,4e-05,0.06879,0.005,1.76385,1.69217,0.00012,0.08985,0.0002,0.00968,0.00143,0.92398,0.01663,0.09462,0,0,0,0
F51735,0.014,0.16167,4e-05,0.07333,0.00588,1.74562,1.81251,5e-05,0.08827,0.00017,0.00945,0.00149,0.91385,0.01607,0.09356,0,0,0,0
A51101,0.03225,0.20663,0.00097,0.09563,0.00587,2.5729,3.11045,0.14647,0.03858,0.00581,0.01233,0.00143,0.90995,0.30926,0.13175,0,0,0,0
A51033,0.08784,0.17241,0.00028,0.08485,0.01364,2.42202,2.37715,0.00191,0.11107,0.02541,0.01237,0.00194,1.14175,0.07707,0.12098,0,0,0,0
F51033,0.05994,0.17003,0.00025,0.08568,0.013,2.35615,2.07622,0.18424,0.03617,0.00082,0.01261,0.00283,1.14151,0.07322,0.12113,0,0,0,0
A51177,0.21898,0.21824,0.00349,0.11216,0.06646,2.54818,2.02363,0.21623,0.0309,0.00052,0.01536,0.00328,0.76278,0.63879,0.14401,0,0,0,0
F51177,0.22243,0.21802,0.00349,0.11253,0.06783,2.54458,2.01759,0.22086,0.03103,0.00052,0.01538,0.00334,0.76297,0.63858,0.14404,0,0,0,0
F51101,0.11523,0.09607,0.00111,0.0932,0.037,2.33095,1.6854,0.21007,0.03792,0.00014,0.01214,0.003,0.82874,0.30771,0.13255,0,0,0,0
A51109,0.05897,0.21149,0.00076,0.10137,0.01295,2.32344,1.65673,0.33515,0.09558,0.00024,0.01226,0.00209,1.97391,0.21528,0.13957,0,0,0,0
A51003,0.03617,0.19624,0.00907,0.09342,0.00911,2.45353,2.59523,0.0659,0.03901,0.04618,0.01264,0.00801,0.04398,1.18295,0.123,0,0,0,0
A51065,0.06818,0.1699,0.002,0.08972,0.02515,2.44359,2.37875,0.13065,0.02802,0.01087,0.01289,0.00115,0.76359,0.49655,0.1233,0,0,0,0
A51075,0.0421,0.20056,0.00142,0.11278,0.01021,2.90719,2.43818,0.27717,0.08784,0.00153,0.01578,0.0015,1.91163,0.38671,0.13713,0,0,0,0
A51103,0.1144,0.1531,0.00044,0.10229,0.02331,2.65584,1.61004,0.09212,0.03954,9e-05,0.01224,0.00334,1.10653,0.12871,0.12473,0,0,0,0
A51133,0.11867,0.13282,0.00354,0.09653,0.03224,2.52669,1.52147,0.08489,0.03156,0.00098,0.01154,0.00755,0.33267,0.82142,0.12242,0,0,0,0
A51057,0.06038,0.24899,0.00069,0.11583,0.00793,2.88359,4.63344,0.00085,0.09984,0.1063,0.01428,0.00091,1.24905,0.19718,0.12636,0,0,0,0
A51159,0.04298,0.23254,0.00948,0.09455,0.00794,2.85817,2.49545,0.15876,0.06194,0.1107,0.01398,0.01761,0.03048,1.1177,0.12039,0,0,0,0
F51159,0.07457,0.17622,0.0093,0.10632,0.01397,2.56558,1.74504,0.16547,0.06524,0.0162,0.01314,0.03379,0.05351,1.08375,0.12024,0,0,0,0
A51099,0.05069,0.15771,0.00481,0.09659,0.01155,2.39514,1.841,0.17037,0.08232,0.00612,0.01282,0.0039,0.2231,1.03245,0.12943,0,0,0,0
A51630,0.06773,0.09972,8e-05,0.07926,0.01771,1.68293,1.59607,4e-05,0.09042,0.00025,0.01184,0.0026,0.98521,0.02378,0.10176,0,0,0,0
F51057,0.04934,0.20994,0.00057,0.09887,0.00968,2.67577,2.18904,0.21538,0.0925,0.00409,0.0139,0.00167,1.32109,0.17966,0.12608,0,0,0,0
F51099,0.04965,0.15968,0.00464,0.09666,0.01063,2.3788,1.80917,0.16166,0.08638,0.00447,0.0127,0.00421,0.21792,1.03726,0.12938,0,0,0,0
F51630,0.21156,0.0697,0.00017,0.08967,0.08412,1.90313,1.17284,0.00665,0.09034,0.00404,0.0105,0.00561,0.95709,0.04627,0.10152,0,0,0,0
A51047,0.02333,0.2626,0.0061,0.11543,0.00412,3.40711,3.62582,0.17412,0.06202,0.03866,0.01781,0.00211,0.28401,1.09908,0.13701,0,0,0,0
A51061,0.03706,0.18853,0.00209,0.10095,0.00777,2.27528,1.80385,0.23427,0.10616,0.00332,0.01313,0.0018,1.31755,0.55868,0.12788,0,0,0,0
A51157,0.02198,0.21155,0.00255,0.0905,0.0071,2.3419,1.8622,0.04512,0.03278,0.04334,0.01259,0.0008,0.55481,0.65327,0.12062,0,0,0,0
B51061,0.01376,0.26469,0.00252,0.11027,0.00502,2.87223,2.95905,0.10771,0.10716,0.1441,0.01527,0.00035,1.2349,0.59232,0.12862,0,0,0,0
B51157,0.03212,0.224,0.0025,0.09737,0.01545,2.54261,1.65816,0.06822,0.03851,0.02011,0.0124,0.00157,0.58103,0.64059,0.12196,0,0,0,0
F51061,0.03748,0.19849,0.00199,0.11029,0.00745,2.9279,2.54555,0.26033,0.07383,0.00318,0.01659,0.00175,1.27168,0.56919,0.12867,0,0,0,0
F51157,0.0274,0.2055,0.00262,0.09223,0.01401,2.33037,1.80657,0.0679,0.03436,0.02213,0.01259,0.00108,0.56304,0.64429,0.1206,0,0,0,0
A51113,0.02849,0.25612,0.00498,0.1255,0.00682,3.43888,4.56736,0.24163,0.07119,0.02433,0.01755,0.00149,0.39994,1.04626,0.14017,0,0,0,0
B51113,0.04171,0.24531,0.00475,0.10389,0.00807,2.76764,2.3985,0.25643,0.07729,0.00526,0.01483,0.00323,0.54281,1.03074,0.14057,0,0,0,0
F51113,0.03812,0.2471,0.00503,0.1143,0.00998,3.25959,3.5383,0.25643,0.06409,0.0105,0.0168,0.00234,0.43888,1.03619,0.13963,0,0,0,0
A51079,0.04411,0.21347,0.00389,0.1054,0.01025,2.93934,2.8504,0.36389,0.06632,0.00471,0.01574,0.00249,0.69649,0.88847,0.13568,0,0,0,0
B51079,0.05754,0.21425,0.00384,0.10245,0.0117,2.28993,1.7991,0.29257,0.06427,0.00249,0.01313,0.00485,0.78342,0.87788,0.13686,0,0,0,0
F51079,0.05148,0.19219,0.00446,0.10519,0.02036,2.9097,2.84209,0.37118,0.05917,0.00564,0.01579,0.00255,0.68307,0.89129,0.13563,0,0,0,0
A51137,0.05539,0.23988,0.00494,0.10771,0.01166,3.14089,2.98397,0.31071,0.04976,0.00315,0.01694,0.0043,0.37584,1.03192,0.13663,0,0,0,0
F51137,0.05448,0.23396,0.00489,0.11153,0.01144,3.23277,2.98933,0.30998,0.04508,0.00344,0.01774,0.00447,0.35963,1.03748,0.1368,0,0,0,0
A24005,0.03837,0.55279,0.00343,0.13826,0.00897,2.57302,3.09946,0.14252,0.04974,0.00599,0.01894,0.00051,0.83523,0.96179,0.19657,0,0,0,0
A24510,0.08495,0.10268,0.00069,0.07813,0.03354,1.86473,1.60233,0.00054,0.09536,0.00774,0.01085,0.00136,0.82067,0.24393,0.10728,0,0,0,0
F24005,0.03458,0.57189,0.00346,0.13907,0.00828,2.7271,3.31627,0.13877,0.05099,0.00829,0.01934,0.00047,0.8613,0.972,0.19666,0,0,0,0
F24510,0.07188,0.11609,0.00066,0.0784,0.02697,1.8713,1.59923,0.00056,0.09546,0.00766,0.01085,0.00136,0.82409,0.24056,0.10728,0,0,0,0
A24013,0.03978,0.464,0.00272,0.16282,0.01655,2.31986,2.80059,0.18276,0.05506,0.00035,0.01975,0.00165,1.74425,0.66881,0.21654,0,0,0,0
F24013,0.16715,0.86069,0.00325,0.16749,0.0671,4.06885,2.69394,0.49897,0.11954,0.00047,0.01875,0.00477,1.42712,0.6585,0.21781,0,0,0,0
A24025,0.05813,0.49504,0.00106,0.14898,0.01367,3.53686,4.36022,0.13941,0.06502,0.00079,0.01987,0.00179,1.45699,0.3157,0.20231,0,0,0,0
F24025,0.06727,0.52876,0.00099,0.1418,0.01724,4.18937,3.09525,0.10996,0.09811,0.00015,0.01968,0.00197,1.4603,0.31833,0.2029,0,0,0,0
A10001,0.0346,0.69643,0.00054,0.25749,0.00768,3.56604,1.9033,0.16505,0.09314,0.00057,0.02251,0.00428,3.30095,0.15954,0.25332,0,0,0,0
A10005,0.03075,0.58623,8e-05,0.15939,0.0062,2.77063,3.87223,0.12851,0.09491,2e-05,0.02416,0.00146,0,0.02486,0.30426,0,0,0,0
A24011,0.10652,0.33452,9e-05,0.13365,0.02762,3.7944,2.4461,0.18456,0.12404,1e-05,0.01777,0.00501,0.27827,0.03079,0.23063,0,0,0,0
A24019,0.10328,0.24222,0.00019,0.13242,0.02404,3.25689,2.11018,0.12481,0.08174,0,0.01617,0.00731,1.52046,0.07412,0.15169,0,0,0,0
A24045,0.14696,0.56961,0.00042,0.18978,0.03035,5.40006,4.12854,0.3128,0.19362,5e-05,0.02663,0.02721,0.14947,0.12484,0.36831,0,0,0,0
F24019,0.052,0.29744,0.00018,0.13272,0.01234,3.31938,2.10141,0.06815,0.08816,0,0.01615,0.00434,1.52261,0.07397,0.15165,0,0,0,0
A24047,0.03754,0.21276,0.00061,0.0972,0.00772,2.84983,2.15967,0.07456,0.05932,1e-05,0.01598,0.00548,0.33753,0.21794,0.21104,0,0,0,0
F24045,0.23615,0.58564,0.00044,0.19756,0.06011,6.45083,3.8371,0.62041,0.30576,6e-05,0.02432,0.01669,0.21393,0.13212,0.36932,0,0,0,0
A24039,0.15268,0.25796,0.00012,0.14219,0.03876,4.11911,2.40224,0.48823,0.17288,1e-05,0.01725,0.01302,0.19183,0.046,0.29393,0,0,0,0
A51001,0.08596,0.15648,9e-05,0.10229,0.0155,2.54661,1.58066,0.1608,0.04774,1e-05,0.01231,0.00939,1.01143,0.03191,0.13945,0,0,0,0
F24039,0.07692,0.31302,7e-05,0.14214,0.01946,4.25343,2.38745,0.24648,0.18473,0,0.0171,0.00757,0.19186,0.02812,0.29434,0,0,0,0
F51001,0.0855,0.15689,9e-05,0.10226,0.01539,2.54638,1.58034,0.1598,0.04779,1e-05,0.01229,0.00937,1.01143,0.0318,0.13945,0,0,0,0
A51131,0.09154,0.15258,0.00543,0.09082,0.02341,2.55585,1.40821,0.06136,0.02508,0.00028,0.0109,0.05331,0.08013,1.00599,0.1129,0,0,0,0
F51131,0.10082,0.14125,0.0055,0.08934,0.02746,2.54378,1.40697,0.06246,0.02411,0.00025,0.01078,0.05639,0.07695,1.00409,0.11286,0,0,0,0
F10005,0.04541,0.51171,7e-05,0.17852,0.00926,4.22075,6.08038,0.11726,0.13018,0,0.02581,0.00491,0.65172,0.0236,0.29494,0,0,0,0
A24041,0.14827,0.47281,8e-05,0.17468,0.0527,4.5255,3.03998,0.22731,0.14034,1e-05,0.02138,0.0046,3.39532,0.02316,0.18173,0,0,0,0
F24041,0.0817,0.48843,7e-05,0.17632,0.03359,4.62365,3.00862,0.13386,0.14549,0,0.02125,0.00299,3.39164,0.02324,0.18165,0,0,0,0
A24035,0.03634,0.35012,0.00039,0.11808,0.01081,3.20318,3.03024,0.10257,0.07042,0.00024,0.01667,0.00177,0.66284,0.1308,0.18963,0,0,0,0
F24035,0.06659,0.35578,0.0004,0.11849,0.02068,3.75676,2.53995,0.09595,0.08703,5e-05,0.01674,0.00219,0.46413,0.13053,0.19179,0,0,0,0
A24015,0.06275,0.4967,0.00135,0.14516,0.01375,3.60681,3.45755,0.14406,0.06164,0.00063,0.02017,0.00188,1.48914,0.40527,0.2043,0,0,0,0
A10003,0.17068,0.56499,0.00244,0.15626,0.044,4.5174,3.14918,0.18764,0.1024,0.00038,0.02132,0.00323,1.24786,0.60067,0.22679,0,0,0,0
F24015,0.18491,0.57171,0.00162,0.1591,0.04743,4.4114,2.81203,0.25762,0.09845,0.00021,0.0193,0.00421,1.46414,0.4069,0.2055,0,0,0,0
A24029,0.09784,0.40769,0.00343,0.14047,0.02566,4.25726,2.97488,0.14901,0.09822,0.0004,0.01859,0.0023,1.09257,0.89057,0.18052,0,0,0,0
F24029,0.09353,0.40835,0.00339,0.14047,0.02475,4.26996,2.97195,0.14629,0.10016,0.00042,0.01858,0.00229,1.0934,0.89013,0.1805,0,0,0,0
A42029,0.04092,0.62398,0.00145,0.20131,0.01635,1.79374,2.77442,0.20698,0.06621,6e-05,0.02178,0.002,0.98616,0.41014,0.24932,0,0,0,0
A51041,0.05863,0.18229,0.00078,0.09693,0.01306,2.44431,2.75608,0.10369,0.02978,0.00044,0.01319,0.00257,0.99736,0.22158,0.13644,0,0,0,0
A51145,0.0983,0.22451,0.00114,0.11897,0.0372,2.91984,2.11899,0.15452,0.07425,0.00063,0.01603,0.00236,1.55801,0.25747,0.13994,0,0,0,0
A51570,0.01404,0.17115,4e-05,0.07696,0.006,1.8377,1.9273,0.00018,0.09806,0.00033,0.01054,0.0014,1.00491,0.01608,0.10273,0,0,0,0
A51149,0.01884,0.28961,0.00161,0.11498,0.00225,2.98798,6.48769,0.09791,0.09726,0.09965,0.01465,0.0006,0.9486,0.52308,0.1289,0,0,0,0
A51670,0.01371,0.19121,4e-05,0.08152,0.0062,2.04036,2.26289,0.00044,0.11159,0.00088,0.01167,0.00138,1.12538,0.01667,0.11501,0,0,0,0
F51149,0.01392,0.18751,0.00149,0.07868,0.00256,2.18751,2.04938,0.16558,0.15612,0.00555,0.01193,0.00124,1.03285,0.4987,0.12815,0,0,0,0
F51670,0.01512,0.18927,4e-05,0.08161,0.00697,2.03435,2.27228,0.00042,0.11155,0.00085,0.01168,0.00139,1.12541,0.01666,0.11501,0,0,0,0
A51007,0.12036,0.18472,0.00303,0.11845,0.03403,3.04349,2.30584,0.20481,0.03786,0.00122,0.0161,0.00303,0.90609,0.65319,0.1556,0,0,0,0
A51135,0.08127,0.20738,0.00264,0.11205,0.02236,2.97839,2.3405,0.14407,0.03328,0.0015,0.01601,0.00218,0.98343,0.56622,0.14467,0,0,0,0
A51147,0.08102,0.17225,0.00423,0.10468,0.04682,2.68412,2.15813,0.15776,0.03881,0.00433,0.01484,0.00271,0.70424,0.70539,0.13365,0,0,0,0
A51011,0.09261,0.1582,0.00684,0.09372,0.03929,2.44162,2.15457,0.1522,0.02551,0.00356,0.01365,0.01128,0.14509,1.08427,0.12919,0,0,0,0
A51029,0.08675,0.17596,0.00626,0.10836,0.02691,2.66448,2.09176,0.14088,0.03144,0.00327,0.01504,0.00846,0.20515,1.13301,0.1378,0,0,0,0
A51049,0.07039,0.21859,0.00341,0.11338,0.02378,2.93513,2.24571,0.118,0.04358,0.0014,0.01571,0.0018,0.7487,0.72471,0.15393,0,0,0,0
F51011,0.07884,0.17242,0.00662,0.0956,0.0309,2.4278,2.05239,0.14023,0.03072,0.00436,0.0136,0.01069,0.14971,1.08372,0.12923,0,0,0,0
F51147,0.23221,0.16821,0.00352,0.11334,0.09554,2.63643,1.57416,0.47207,0.07528,0.00126,0.01277,0.01899,0.7111,0.67955,0.13355,0,0,0,0
F51145,0.13063,0.2136,0.00116,0.1251,0.08915,3.05112,1.85667,0.3706,0.11612,0.00055,0.01472,0.00593,1.52761,0.25479,0.13958,0,0,0,0
A51053,0.08679,0.14894,0.00354,0.12734,0.01789,3.374,2.70282,0.31393,0.03999,0.00045,0.01911,0.00582,0.91831,0.86511,0.14593,0,0,0,0
A51730,0.00959,0.15491,4e-05,0.0785,0.00391,1.64819,2.89014,1e-05,0.08656,9e-05,0.01037,0.00103,0.99263,0.01628,0.10132,0,0,0,0
F51053,0.2461,0.08959,0.0036,0.10748,0.05688,2.28645,1.30208,1.04529,0.07461,0.00056,0.01237,0.02545,0.97311,0.84495,0.14479,0,0,0,0
F51730,0.0241,0.16089,5e-05,0.07456,0.00859,1.83796,1.53068,0.00037,0.09752,0.00057,0.01022,0.00166,0.98911,0.01642,0.10124,0,0,0,0
A51036,0.02838,0.21818,0.00043,0.0912,0.0051,2.51402,2.25207,0.14896,0.07619,0.00077,0.01258,0.00231,1.13088,0.15754,0.12429,0,0,0,0
A51087,0.04546,0.20276,0.00062,0.09341,0.01009,2.53409,2.43383,0.12889,0.05826,0.00076,0.01283,0.00206,1.04189,0.19408,0.13116,0,0,0,0
A51760,0.03346,0.1503,4e-05,0.07577,0.01323,1.82166,1.69685,9e-05,0.09761,0.00016,0.01065,0.00225,1.01692,0.0157,0.10388,0,0,0,0
F51041,0.18755,0.13861,0.0008,0.10338,0.05361,2.782,1.71914,0.12974,0.04173,3e-05,0.013,0.00561,0.94108,0.21976,0.13671,0,0,0,0
F51087,0.04542,0.20286,0.00062,0.09342,0.01009,2.53433,2.436,0.12901,0.05832,0.00076,0.01284,0.00206,1.04185,0.19408,0.13116,0,0,0,0
F51760,0.08554,0.14854,7e-05,0.08804,0.03371,2.31624,1.30731,0.00463,0.09679,0.0018,0.01012,0.00385,1.00877,0.02016,0.10393,0,0,0,0
A51181,0.07663,2.74172,0.00073,0.58775,0.01773,15.5344,11.8315,0.26988,0.7208,0.00023,0.07791,0.00064,0,0.21511,0.89653,0,0,0,0
F51181,0.192,2.27411,0.00096,0.64846,0.04293,14.1591,10.6125,0.55775,1.12872,0.00048,0.07484,0.00113,0,0.21363,0.89073,0,0,0,0
A51550,0.01272,0.30168,4e-05,0.12857,0.00394,3.19496,3.88211,0.02701,0.11624,0,0.01762,0.00098,2.06995,0.01657,0.16803,0,0,0,0
A51710,0.01136,0.17578,4e-05,0.06972,0.0042,1.8558,1.82883,0.00038,0.09836,0.00037,0.01037,0.00177,1.00085,0.01646,0.10242,0,0,0,0
A51810,0.01537,0.25921,0.0002,0.10297,0.00386,2.82343,3.03089,0.03395,0.09746,4e-05,0.01444,0.0013,1.07014,0.07617,0.15492,0,0,0,0
F51710,0.00896,0.17847,4e-05,0.06961,0.00354,1.85867,1.81621,0.00034,0.09848,0.00038,0.01037,0.00151,1.00103,0.01658,0.10243,0,0,0,0
A51740,0.00801,0.18051,4e-05,0.06894,0.0039,1.86821,1.79342,0.00037,0.09907,0.00045,0.01044,0.00146,1.0064,0.01628,0.10291,0,0,0,0
F51550,0.0159,0.29824,4e-05,0.1286,0.00444,3.19577,3.89718,0.03258,0.10924,0,0.01763,0.00123,2.06901,0.0165,0.16802,0,0,0,0
F51740,0.00799,0.18056,4e-05,0.06894,0.0039,1.86839,1.79341,0.00037,0.09906,0.00045,0.01043,0.00146,1.00643,0.01629,0.10292,0,0,0,0
A51800,0.10526,0.14215,0.00012,0.10129,0.0249,2.47076,1.65113,0.09713,0.02812,0,0.01257,0.00802,1.1439,0.04451,0.12723,0,0,0,0
A51093,0.02767,0.17181,0.00012,0.11658,0.00399,1.41787,12.4519,0.00024,0.13811,0.01896,0.01595,0.00364,1.79354,0.04109,0.1605,0,0,0,0
A51700,0.00984,0.17399,4e-05,0.07554,0.00508,1.82331,1.90644,0.00015,0.09582,0.00035,0.01015,0.00118,0.97736,0.01627,0.09995,0,0,0,0
F51700,0.00932,0.17453,4e-05,0.07553,0.00491,1.82349,1.90505,0.00015,0.09584,0.00035,0.01015,0.00115,0.97734,0.0163,0.09994,0,0,0,0
F51810,0.01856,0.25605,0.00021,0.10297,0.00437,2.82087,3.04389,0.0389,0.09255,4e-05,0.01442,0.00144,1.0712,0.07601,0.15493,0,0,0,0
F51800,0.184,0.09883,0.00012,0.10096,0.07867,2.79765,1.20648,0.19442,0.03714,0,0.01051,0.01534,1.15415,0.04107,0.12706,0,0,0,0
A51085,0.07548,0.18631,0.0102,0.098,0.019,2.74885,2.51152,0.11435,0.02804,0.00495,0.01448,0.01323,0.0359,1.35089,0.14304,0,0,0,0
F51085,0.05931,0.20805,0.01124,0.10566,0.01677,2.78213,2.6967,0.09237,0.0489,0.00668,0.01446,0.01164,0.04715,1.34253,0.14314,0,0,0,0
B51003,0.01631,0.21284,0.0087,0.09215,0.00544,2.36621,2.25126,0.05975,0.05762,0.05964,0.01263,0.00707,0.05221,1.18365,0.12469,0,0,0,0
F51003,0.06192,0.17996,0.00866,0.08965,0.01626,2.4103,2.4083,0.11088,0.0303,0.01553,0.01268,0.01582,0.04264,1.17897,0.12302,0,0,0,0
A51125,0.0283,0.19574,0.00871,0.08989,0.01678,2.30547,2.95948,0.03274,0.03796,0.04954,0.01206,0.00411,0.05905,1.12105,0.11909,0,0,0,0
B51125,0.03377,0.21601,0.00883,0.08945,0.00972,2.56951,2.42656,0.03353,0.05017,0.03822,0.01205,0.00363,0.08871,1.10395,0.12036,0,0,0,0
F51125,0.07379,0.1517,0.01076,0.0895,0.095,2.25238,2.59411,0.06877,0.03469,0.01878,0.01202,0.00928,0.05425,1.12,0.11907,0,0,0,0
A51009,0.02061,0.19439,0.00987,0.0902,0.00976,2.23938,3.50374,0.03744,0.03464,0.04559,0.01214,0.00762,0.02897,1.16251,0.11979,0,0,0,0
B51009,0.07521,0.19065,0.01615,0.08913,0.08245,2.73892,1.81338,0.07834,0.03922,0.00641,0.01217,0.01789,0.05656,1.12714,0.12019,0,0,0,0
F51009,0.04103,0.17795,0.0109,0.09002,0.03305,2.26801,3.23735,0.06277,0.03541,0.02142,0.01209,0.01267,0.03654,1.14859,0.11974,0,0,0,0
A51540,0.08909,0.08283,0.00601,0.07883,0.03465,1.67503,1.52064,0.00016,0.07056,0.01861,0.01093,0.03402,0.0337,0.92781,0.09969,0,0,0,0
F51540,0.22628,0.08228,0.0064,0.08527,0.10387,2.1765,1.18601,0.00937,0.03493,0.05474,0.00971,0.07454,0.05589,0.86545,0.09968,0,0,0,0
A51031,0.07442,0.16234,0.00314,0.09257,0.0194,2.38952,1.97582,0.10719,0.01691,0.0012,0.01313,0.0037,0.47328,0.75515,0.12627,0,0,0,0
A51023,0.07081,0.1505,0.0188,0.08559,0.02725,2.21921,1.83413,0.09125,0.01622,0.0066,0.0119,0.03427,0.01436,1.14318,0.11929,0,0,0,0
A51163,0.03166,0.24417,0.028,0.08983,0.01393,2.19414,2.35523,0.06497,0.02536,0.02909,0.01205,0.01271,0.01761,1.16908,0.11972,0,0,0,0
F51023,0.0904,0.15242,0.01926,0.08679,0.03615,2.18922,1.79861,0.09603,0.01541,0.00391,0.01193,0.04025,0.01448,1.13218,0.11934,0,0,0,0
F51163,0.07152,0.21798,0.02903,0.0875,0.02728,2.21659,1.90758,0.08963,0.02224,0.00848,0.01209,0.0243,0.0209,1.15502,0.11976,0,0,0,0
A51161,0.04772,0.2202,0.00833,0.09767,0.01398,2.76051,2.47267,0.10262,0.03087,0.0049,0.01392,0.01578,0.03704,1.32668,0.13735,0,0,0,0
F51161,0.13617,0.1994,0.00916,0.10636,0.04095,2.69702,1.9361,0.12915,0.02326,0.00055,0.01381,0.04108,0.05149,1.28127,0.13753,0,0,0,0
A51015,0.01912,0.26016,0.01107,0.10016,0.00628,2.28227,5.37165,0.0552,0.03218,0.04746,0.01335,0.00472,0.01707,1.33355,0.13529,0,0,0,0
B51015,0.05623,0.26905,0.01184,0.09782,0.01746,2.52362,2.59271,0.0763,0.05422,0.00761,0.01327,0.01009,0.05614,1.28119,0.13494,0,0,0,0
B51163,0.0218,0.25954,0.02737,0.09029,0.00679,2.19982,2.52097,0.0445,0.03293,0.04265,0.01213,0.00992,0.01792,1.17833,0.12052,0,0,0,0
F51015,0.16579,0.22155,0.01732,0.10333,0.09224,2.517,1.80465,0.15795,0.03521,0.00331,0.01318,0.02658,0.05178,1.273,0.13543,0,0,0,0
