TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
A36007,1,0,1,0,0.025389,0.200000,0.002539,0.025389,0.500000
A36015,1,0,1,0,0.022162,0.200000,0.002216,0.022162,0.500000
A36017,1,0,1,0,0.027589,0.200000,0.002759,0.027589,0.500000
A36023,1,0,1,0,0.029427,0.200000,0.002943,0.029427,0.500000
A36025,1,0,1,0,0.025142,0.200000,0.002514,0.025142,0.500000
A36043,1,0,1,0,0.027795,0.200000,0.002779,0.027795,0.500000
A36051,1,0,1,0,0.024197,0.200000,0.002420,0.024197,0.500000
A36053,1,0,1,0,0.030773,0.200000,0.003077,0.030773,0.500000
A36065,1,0,1,0,0.029767,0.200000,0.002977,0.029767,0.500000
A36067,1,0,1,0,0.032290,0.200000,0.003229,0.032290,0.500000
A36069,1,0,1,0,0.024203,0.200000,0.002420,0.024203,0.500000
A36077,1,0,1,0,0.025622,0.200000,0.002562,0.025622,0.500000
A36095,1,0,1,0,0.025841,0.200000,0.002584,0.025841,0.500000
A36097,1,0,1,0,0.023449,0.200000,0.002345,0.023449,0.500000
A36101,1,0,1,0,0.019858,0.200000,0.001986,0.019858,0.500000
A36107,1,0,1,0,0.023611,0.200000,0.002361,0.023611,0.500000
A36109,1,0,1,0,0.027181,0.200000,0.002718,0.027181,0.500000
A36123,1,0,1,0,0.022841,0.200000,0.002284,0.022841,0.500000
A37001,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37005,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37009,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37033,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37067,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37077,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37081,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37131,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37135,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37145,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37157,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37169,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37171,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37181,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37185,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A37189,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A42001,1,0,1,0,0.032890,0.200000,0.003289,0.032890,0.500000
A42009,1,0,1,0,0.025529,0.200000,0.002553,0.025529,0.500000
A42011,1,0,1,0,0.036915,0.200000,0.003692,0.036915,0.500000
A42013,1,0,1,0,0.028819,0.200000,0.002882,0.028819,0.500000
A42015,1,0,1,0,0.024348,0.200000,0.002435,0.024348,0.500000
A42021,1,0,1,0,0.034868,0.200000,0.003487,0.034868,0.500000
A42023,1,0,1,0,0.031121,0.200000,0.003112,0.031121,0.500000
A42025,1,0,1,0,0.042074,0.200000,0.004207,0.042074,0.500000
A42027,1,0,1,0,0.028151,0.200000,0.002815,0.028151,0.500000
A42029,1,0,1,0,0.038882,0.200000,0.003888,0.038882,0.500000
A42033,1,0,1,0,0.029463,0.200000,0.002946,0.029463,0.500000
A42035,1,0,1,0,0.029811,0.200000,0.002981,0.029811,0.500000
A42037,1,0,1,0,0.030636,0.200000,0.003064,0.030636,0.500000
A42041,1,0,1,0,0.030225,0.200000,0.003022,0.030225,0.500000
A42043,1,0,1,0,0.031403,0.200000,0.003140,0.031403,0.500000
A42047,1,0,1,0,0.031770,0.200000,0.003177,0.031770,0.500000
A42055,1,0,1,0,0.031589,0.200000,0.003159,0.031589,0.500000
A42057,1,0,1,0,0.026118,0.200000,0.002612,0.026118,0.500000
A42061,1,0,1,0,0.025786,0.200000,0.002579,0.025786,0.500000
A42063,1,0,1,0,0.032570,0.200000,0.003257,0.032570,0.500000
A42065,1,0,1,0,0.030529,0.200000,0.003053,0.030529,0.500000
A42067,1,0,1,0,0.028463,0.200000,0.002846,0.028463,0.500000
A42069,1,0,1,0,0.030899,0.200000,0.003090,0.030899,0.500000
A42071,1,0,1,0,0.040195,0.200000,0.004019,0.040195,0.500000
A42075,1,0,1,0,0.038504,0.200000,0.003850,0.038504,0.500000
A42079,1,0,1,0,0.031332,0.200000,0.003133,0.031332,0.500000
A42081,1,0,1,0,0.027488,0.200000,0.002749,0.027488,0.500000
A42083,1,0,1,0,0.034811,0.200000,0.003481,0.034811,0.500000
A42087,1,0,1,0,0.028811,0.200000,0.002881,0.028811,0.500000
A42093,1,0,1,0,0.028397,0.200000,0.002840,0.028397,0.500000
A42097,1,0,1,0,0.030099,0.200000,0.003010,0.030099,0.500000
A42099,1,0,1,0,0.030362,0.200000,0.003036,0.030362,0.500000
A42105,1,0,1,0,0.028679,0.200000,0.002868,0.028679,0.500000
A42107,1,0,1,0,0.034630,0.200000,0.003463,0.034630,0.500000
A42109,1,0,1,0,0.030562,0.200000,0.003056,0.030562,0.500000
A42111,1,0,1,0,0.030422,0.200000,0.003042,0.030422,0.500000
A42113,1,0,1,0,0.031855,0.200000,0.003185,0.031855,0.500000
A42115,1,0,1,0,0.031244,0.200000,0.003124,0.031244,0.500000
A42117,1,0,1,0,0.023093,0.200000,0.002309,0.023093,0.500000
A42119,1,0,1,0,0.032485,0.200000,0.003248,0.032485,0.500000
A42127,1,0,1,0,0.034784,0.200000,0.003478,0.034784,0.500000
A42131,1,0,1,0,0.024622,0.200000,0.002462,0.024622,0.500000
A42133,1,0,1,0,0.032740,0.200000,0.003274,0.032740,0.500000
A47091,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A47163,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51001,1,0,1,0,0.028184,0.200000,0.002818,0.028184,0.500000
A51003,1,0,1,0,0.026729,0.200000,0.002673,0.026729,0.500000
A51005,1,0,1,0,0.019205,0.200000,0.001921,0.019205,0.500000
A51007,1,0,1,0,0.026090,0.200000,0.002609,0.026090,0.500000
A51009,1,0,1,0,0.022921,0.200000,0.002292,0.022921,0.500000
A51011,1,0,1,0,0.025318,0.200000,0.002532,0.025318,0.500000
A51013,1,0,1,0,0.037337,0.200000,0.003734,0.037337,0.500000
A51015,1,0,1,0,0.024800,0.200000,0.002480,0.024800,0.500000
A51017,1,0,1,0,0.019751,0.200000,0.001975,0.019751,0.500000
A51019,1,0,1,0,0.024156,0.200000,0.002416,0.024156,0.500000
A51021,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51023,1,0,1,0,0.020211,0.200000,0.002021,0.020211,0.500000
A51025,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51027,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51029,1,0,1,0,0.023512,0.200000,0.002351,0.023512,0.500000
A51031,1,0,1,0,0.023595,0.200000,0.002359,0.023595,0.500000
A51033,1,0,1,0,0.026830,0.200000,0.002683,0.026830,0.500000
A51035,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51036,1,0,1,0,0.028107,0.200000,0.002811,0.028107,0.500000
A51037,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51041,1,0,1,0,0.027658,0.200000,0.002766,0.027658,0.500000
A51043,1,0,1,0,0.023047,0.200000,0.002305,0.023047,0.500000
A51045,1,0,1,0,0.019953,0.200000,0.001995,0.019953,0.500000
A51047,1,0,1,0,0.024901,0.200000,0.002490,0.024901,0.500000
A51049,1,0,1,0,0.024022,0.200000,0.002402,0.024022,0.500000
A51051,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51053,1,0,1,0,0.026945,0.200000,0.002695,0.026945,0.500000
A51057,1,0,1,0,0.027238,0.200000,0.002724,0.027238,0.500000
A51059,1,0,1,0,0.032575,0.200000,0.003258,0.032575,0.500000
A51061,1,0,1,0,0.025581,0.200000,0.002558,0.025581,0.500000
A51063,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51065,1,0,1,0,0.024082,0.200000,0.002408,0.024082,0.500000
A51067,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51069,1,0,1,0,0.022570,0.200000,0.002257,0.022570,0.500000
A51071,1,0,1,0,0.021734,0.200000,0.002173,0.021734,0.500000
A51073,1,0,1,0,0.029033,0.200000,0.002903,0.029033,0.500000
A51075,1,0,1,0,0.025044,0.200000,0.002504,0.025044,0.500000
A51077,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51079,1,0,1,0,0.028003,0.200000,0.002800,0.028003,0.500000
A51081,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51083,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51085,1,0,1,0,0.027682,0.200000,0.002768,0.027682,0.500000
A51087,1,0,1,0,0.030871,0.200000,0.003087,0.030871,0.500000
A51089,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51091,1,0,1,0,0.023304,0.200000,0.002330,0.023304,0.500000
A51093,1,0,1,0,0.028690,0.200000,0.002869,0.028690,0.500000
A51095,1,0,1,0,0.028175,0.200000,0.002818,0.028175,0.500000
A51097,1,0,1,0,0.026756,0.200000,0.002676,0.026756,0.500000
A51099,1,0,1,0,0.027805,0.200000,0.002781,0.027805,0.500000
A51101,1,0,1,0,0.027252,0.200000,0.002725,0.027252,0.500000
A51103,1,0,1,0,0.029773,0.200000,0.002977,0.029773,0.500000
A51105,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51107,1,0,1,0,0.026964,0.200000,0.002696,0.026964,0.500000
A51109,1,0,1,0,0.025151,0.200000,0.002515,0.025151,0.500000
A51111,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51113,1,0,1,0,0.026386,0.200000,0.002639,0.026386,0.500000
A51115,1,0,1,0,0.025792,0.200000,0.002579,0.025792,0.500000
A51117,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51119,1,0,1,0,0.027192,0.200000,0.002719,0.027192,0.500000
A51121,1,0,1,0,0.020323,0.200000,0.002032,0.020323,0.500000
A51125,1,0,1,0,0.024578,0.200000,0.002458,0.024578,0.500000
A51127,1,0,1,0,0.027236,0.200000,0.002724,0.027236,0.500000
A51131,1,0,1,0,0.025964,0.200000,0.002596,0.025964,0.500000
A51133,1,0,1,0,0.028992,0.200000,0.002899,0.028992,0.500000
A51135,1,0,1,0,0.026397,0.200000,0.002640,0.026397,0.500000
A51137,1,0,1,0,0.025953,0.200000,0.002595,0.025953,0.500000
A51139,1,0,1,0,0.028570,0.200000,0.002857,0.028570,0.500000
A51141,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51143,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51145,1,0,1,0,0.025526,0.200000,0.002553,0.025526,0.500000
A51147,1,0,1,0,0.023888,0.200000,0.002389,0.023888,0.500000
A51149,1,0,1,0,0.031419,0.200000,0.003142,0.031419,0.500000
A51153,1,0,1,0,0.028471,0.200000,0.002847,0.028471,0.500000
A51155,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51157,1,0,1,0,0.026140,0.200000,0.002614,0.026140,0.500000
A51159,1,0,1,0,0.027699,0.200000,0.002770,0.027699,0.500000
A51161,1,0,1,0,0.021052,0.200000,0.002105,0.021052,0.500000
A51163,1,0,1,0,0.021277,0.200000,0.002128,0.021277,0.500000
A51165,1,0,1,0,0.029411,0.200000,0.002941,0.029411,0.500000
A51167,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51169,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51171,1,0,1,0,0.023915,0.200000,0.002392,0.023915,0.500000
A51173,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51175,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51177,1,0,1,0,0.026652,0.200000,0.002665,0.026652,0.500000
A51179,1,0,1,0,0.028036,0.200000,0.002804,0.028036,0.500000
A51181,1,0,1,0,0.027962,0.200000,0.002796,0.027962,0.500000
A51183,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51185,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51187,1,0,1,0,0.022093,0.200000,0.002209,0.022093,0.500000
A51191,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51193,1,0,1,0,0.026868,0.200000,0.002687,0.026868,0.500000
A51195,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51197,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51199,1,0,1,0,0.030532,0.200000,0.003053,0.030532,0.500000
A51510,1,0,1,0,0.033005,0.200000,0.003301,0.033005,0.500000
A51515,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51520,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51530,1,0,1,0,0.021110,0.200000,0.002111,0.021110,0.500000
A51540,1,0,1,0,0.029195,0.200000,0.002919,0.029195,0.500000
A51550,1,0,1,0,0.030441,0.200000,0.003044,0.030441,0.500000
A51570,1,0,1,0,0.032855,0.200000,0.003285,0.032855,0.500000
A51580,1,0,1,0,0.019578,0.200000,0.001958,0.019578,0.500000
A51590,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51595,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51600,1,0,1,0,0.036770,0.200000,0.003677,0.036770,0.500000
A51610,1,0,1,0,0.036929,0.200000,0.003693,0.036929,0.500000
A51620,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51630,1,0,1,0,0.029342,0.200000,0.002934,0.029342,0.500000
A51640,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51650,1,0,1,0,0.021934,0.200000,0.002193,0.021934,0.500000
A51660,1,0,1,0,0.030663,0.200000,0.003066,0.030663,0.500000
A51670,1,0,1,0,0.050299,0.200000,0.005030,0.050299,0.500000
A51678,1,0,1,0,0.021071,0.200000,0.002107,0.021071,0.500000
A51680,1,0,1,0,0.024970,0.200000,0.002497,0.024970,0.500000
A51683,1,0,1,0,0.032175,0.200000,0.003218,0.032175,0.500000
A51685,1,0,1,0,0.032852,0.200000,0.003285,0.032852,0.500000
A51690,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51700,1,0,1,0,0.030682,0.200000,0.003068,0.030682,0.500000
A51710,1,0,1,0,0.035030,0.200000,0.003503,0.035030,0.500000
A51720,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51730,1,0,1,0,0.029874,0.200000,0.002987,0.029874,0.500000
A51735,1,0,1,0,0.020003,0.200000,0.002000,0.020003,0.500000
A51740,1,0,1,0,0.035978,0.200000,0.003598,0.035978,0.500000
A51750,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51760,1,0,1,0,0.032553,0.200000,0.003255,0.032553,0.500000
A51770,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51775,1,0,1,0,0.005,0.75,0.045,0.45,0.64
A51790,1,0,1,0,0.023877,0.200000,0.002388,0.023877,0.500000
A51800,1,0,1,0,0.028068,0.200000,0.002807,0.028068,0.500000
A51810,1,0,1,0,0.028310,0.200000,0.002831,0.028310,0.500000
A51820,1,0,1,0,0.030734,0.200000,0.003073,0.030734,0.500000
A51830,1,0,1,0,0.030553,0.200000,0.003055,0.030553,0.500000
A51840,1,0,1,0,0.023775,0.200000,0.002378,0.023775,0.500000
A54003,1,0,1,0,0.024304,0.200000,0.002430,0.024304,0.500000
A54023,1,0,1,0,0.035392,0.200000,0.003539,0.035392,0.500000
A54027,1,0,1,0,0.021386,0.200000,0.002139,0.021386,0.500000
A54031,1,0,1,0,0.024633,0.200000,0.002463,0.024633,0.500000
A54037,1,0,1,0,0.024342,0.200000,0.002434,0.024342,0.500000
A54057,1,0,1,0,0.026449,0.200000,0.002645,0.026449,0.500000
A54063,1,0,1,0,0.020036,0.200000,0.002004,0.020036,0.500000
A54065,1,0,1,0,0.024195,0.200000,0.002419,0.024195,0.500000
A54071,1,0,1,0,0.019685,0.200000,0.001968,0.019685,0.500000
A54077,1,0,1,0,0.043340,0.200000,0.004334,0.043340,0.500000
A54093,1,0,1,0,0.045663,0.200000,0.004566,0.045663,0.500000
B24001,1,0,1,0,0.026375,0.200000,0.002638,0.026375,0.500000
B24021,1,0,1,0,0.031649,0.200000,0.003165,0.031649,0.500000
B37005,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B37009,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B42001,1,0,1,0,0.035975,0.200000,0.003598,0.035975,0.500000
B42009,1,0,1,0,0.026003,0.200000,0.002600,0.026003,0.500000
B42015,1,0,1,0,0.028627,0.200000,0.002863,0.028627,0.500000
B42027,1,0,1,0,0.030348,0.200000,0.003035,0.030348,0.500000
B42035,1,0,1,0,0.029644,0.200000,0.002964,0.029644,0.500000
B42041,1,0,1,0,0.032592,0.200000,0.003259,0.032592,0.500000
B42043,1,0,1,0,0.034956,0.200000,0.003496,0.034956,0.500000
B42055,1,0,1,0,0.029715,0.200000,0.002972,0.029715,0.500000
B42079,1,0,1,0,0.031578,0.200000,0.003158,0.031578,0.500000
B42081,1,0,1,0,0.027230,0.200000,0.002723,0.027230,0.500000
B42119,1,0,1,0,0.029493,0.200000,0.002949,0.029493,0.500000
B42131,1,0,1,0,0.031022,0.200000,0.003102,0.031022,0.500000
B51003,1,0,1,0,0.030959,0.200000,0.003096,0.030959,0.500000
B51009,1,0,1,0,0.025668,0.200000,0.002567,0.025668,0.500000
B51015,1,0,1,0,0.027389,0.200000,0.002739,0.027389,0.500000
B51017,1,0,1,0,0.020121,0.200000,0.002012,0.020121,0.500000
B51019,1,0,1,0,0.022534,0.200000,0.002253,0.022534,0.500000
B51023,1,0,1,0,0.024970,0.200000,0.002497,0.024970,0.500000
B51035,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51061,1,0,1,0,0.027756,0.200000,0.002776,0.027756,0.500000
B51067,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51071,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51077,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51079,1,0,1,0,0.032167,0.200000,0.003217,0.032167,0.500000
B51091,1,0,1,0,0.022523,0.200000,0.002252,0.022523,0.500000
B51105,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51113,1,0,1,0,0.030441,0.200000,0.003044,0.030441,0.500000
B51125,1,0,1,0,0.027277,0.200000,0.002728,0.027277,0.500000
B51139,1,0,1,0,0.029830,0.200000,0.002983,0.029830,0.500000
B51141,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51157,1,0,1,0,0.028964,0.200000,0.002896,0.028964,0.500000
B51161,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51163,1,0,1,0,0.023277,0.200000,0.002328,0.023277,0.500000
B51165,1,0,1,0,0.021564,0.200000,0.002156,0.021564,0.500000
B51167,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51169,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51171,1,0,1,0,0.024901,0.200000,0.002490,0.024901,0.500000
B51173,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51185,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51187,1,0,1,0,0.025468,0.200000,0.002547,0.025468,0.500000
B51191,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51195,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B51197,1,0,1,0,0.005,0.75,0.045,0.45,0.64
B54023,1,0,1,0,0.021592,0.200000,0.002159,0.021592,0.500000
B54031,1,0,1,0,0.021208,0.200000,0.002121,0.021208,0.500000
B54057,1,0,1,0,0.019844,0.200000,0.001984,0.019844,0.500000
B54071,1,0,1,0,0.022907,0.200000,0.002291,0.022907,0.500000
C42009,1,0,1,0,0.025688,0.200000,0.002569,0.025688,0.500000
C51015,1,0,1,0,0.021764,0.200000,0.002176,0.021764,0.500000
C51071,1,0,1,0,0.005,0.75,0.045,0.45,0.64
C51165,1,0,1,0,0.031027,0.200000,0.003103,0.031027,0.500000
F10005,1,0,1,0,0.037458,0.200000,0.003746,0.037458,0.500000
F11001,1,0,1,0,0.035748,0.200000,0.003575,0.035748,0.500000
F24001,1,0,1,0,0.021978,0.200000,0.002198,0.021978,0.500000
F24003,1,0,1,0,0.035263,0.200000,0.003526,0.035263,0.500000
F24005,1,0,1,0,0.034392,0.200000,0.003439,0.034392,0.500000
F24009,1,0,1,0,0.031167,0.200000,0.003117,0.031167,0.500000
F24013,1,0,1,0,0.034022,0.200000,0.003402,0.034022,0.500000
F24015,1,0,1,0,0.035419,0.200000,0.003542,0.035419,0.500000
F24017,1,0,1,0,0.029485,0.200000,0.002948,0.029485,0.500000
F24019,1,0,1,0,0.029367,0.200000,0.002937,0.029367,0.500000
F24021,1,0,1,0,0.030044,0.200000,0.003004,0.030044,0.500000
F24023,1,0,1,0,0.036690,0.200000,0.003669,0.036690,0.500000
F24025,1,0,1,0,0.035581,0.200000,0.003558,0.035581,0.500000
F24027,1,0,1,0,0.033559,0.200000,0.003356,0.033559,0.500000
F24029,1,0,1,0,0.034019,0.200000,0.003402,0.034019,0.500000
F24031,1,0,1,0,0.031630,0.200000,0.003163,0.031630,0.500000
F24033,1,0,1,0,0.032219,0.200000,0.003222,0.032219,0.500000
F24035,1,0,1,0,0.033756,0.200000,0.003376,0.033756,0.500000
F24037,1,0,1,0,0.028729,0.200000,0.002873,0.028729,0.500000
F24039,1,0,1,0,0.033907,0.200000,0.003391,0.033907,0.500000
F24041,1,0,1,0,0.031767,0.200000,0.003177,0.031767,0.500000
F24043,1,0,1,0,0.027233,0.200000,0.002723,0.027233,0.500000
F24045,1,0,1,0,0.035970,0.200000,0.003597,0.035970,0.500000
F24510,1,0,1,0,0.039521,0.200000,0.003952,0.039521,0.500000
F36003,1,0,1,0,0.023858,0.200000,0.002386,0.023858,0.500000
F36007,1,0,1,0,0.025252,0.200000,0.002525,0.025252,0.500000
F36015,1,0,1,0,0.022123,0.200000,0.002212,0.022123,0.500000
F36025,1,0,1,0,0.025148,0.200000,0.002515,0.025148,0.500000
F36101,1,0,1,0,0.019858,0.200000,0.001986,0.019858,0.500000
F42001,1,0,1,0,0.033066,0.200000,0.003307,0.033066,0.500000
F42009,1,0,1,0,0.026521,0.200000,0.002652,0.026521,0.500000
F42011,1,0,1,0,0.037099,0.200000,0.003710,0.037099,0.500000
F42013,1,0,1,0,0.028271,0.200000,0.002827,0.028271,0.500000
F42021,1,0,1,0,0.034479,0.200000,0.003448,0.034479,0.500000
F42027,1,0,1,0,0.028408,0.200000,0.002841,0.028408,0.500000
F42033,1,0,1,0,0.029992,0.200000,0.002999,0.029992,0.500000
F42035,1,0,1,0,0.031214,0.200000,0.003121,0.031214,0.500000
F42041,1,0,1,0,0.029723,0.200000,0.002972,0.029723,0.500000
F42043,1,0,1,0,0.032433,0.200000,0.003243,0.032433,0.500000
F42055,1,0,1,0,0.031918,0.200000,0.003192,0.031918,0.500000
F42061,1,0,1,0,0.025241,0.200000,0.002524,0.025241,0.500000
F42069,1,0,1,0,0.030921,0.200000,0.003092,0.030921,0.500000
F42071,1,0,1,0,0.042471,0.200000,0.004247,0.042471,0.500000
F42075,1,0,1,0,0.039611,0.200000,0.003961,0.039611,0.500000
F42079,1,0,1,0,0.033110,0.200000,0.003311,0.033110,0.500000
F42081,1,0,1,0,0.028244,0.200000,0.002824,0.028244,0.500000
F42087,1,0,1,0,0.029611,0.200000,0.002961,0.029611,0.500000
F42097,1,0,1,0,0.030896,0.200000,0.003090,0.030896,0.500000
F42107,1,0,1,0,0.035142,0.200000,0.003514,0.035142,0.500000
F42115,1,0,1,0,0.032334,0.200000,0.003233,0.032334,0.500000
F42117,1,0,1,0,0.022795,0.200000,0.002279,0.022795,0.500000
F42119,1,0,1,0,0.032852,0.200000,0.003285,0.032852,0.500000
F42133,1,0,1,0,0.033329,0.200000,0.003333,0.033329,0.500000
F51001,1,0,1,0,0.028184,0.200000,0.002818,0.028184,0.500000
F51003,1,0,1,0,0.026567,0.200000,0.002657,0.026567,0.500000
F51005,1,0,1,0,0.019186,0.200000,0.001919,0.019186,0.500000
F51009,1,0,1,0,0.023729,0.200000,0.002373,0.023729,0.500000
F51011,1,0,1,0,0.025093,0.200000,0.002509,0.025093,0.500000
F51013,1,0,1,0,0.037367,0.200000,0.003737,0.037367,0.500000
F51015,1,0,1,0,0.025723,0.200000,0.002572,0.025723,0.500000
F51017,1,0,1,0,0.019742,0.200000,0.001974,0.019742,0.500000
F51019,1,0,1,0,0.024258,0.200000,0.002426,0.024258,0.500000
F51023,1,0,1,0,0.020074,0.200000,0.002007,0.020074,0.500000
F51033,1,0,1,0,0.026797,0.200000,0.002680,0.026797,0.500000
F51041,1,0,1,0,0.029088,0.200000,0.002909,0.029088,0.500000
F51043,1,0,1,0,0.023307,0.200000,0.002331,0.023307,0.500000
F51045,1,0,1,0,0.019937,0.200000,0.001994,0.019937,0.500000
F51053,1,0,1,0,0.028049,0.200000,0.002805,0.028049,0.500000
F51057,1,0,1,0,0.028110,0.200000,0.002811,0.028110,0.500000
F51059,1,0,1,0,0.034126,0.200000,0.003413,0.034126,0.500000
F51061,1,0,1,0,0.025721,0.200000,0.002572,0.025721,0.500000
F51069,1,0,1,0,0.023775,0.200000,0.002378,0.023775,0.500000
