A51143,OR4_8120_7890,240.874,0,888.4406,0,22202.83404,223.7798148,0,127.724915,0,179.030685,0,129.5548043,1459.671897,600.1935934,111.0681412,37.36056956,0,215.7720213,0,0,0,0,4091.378028,0,214.6001891,2.295848249,0,3.333660556,0,1500.807247,0
A51067,OR4_8271_8120,10771.95,0,4124.215,0,72438.66191,729.1644876,0,668.4234364,0,173.8960636,0,661.4819076,8070.750665,1243.680677,698.6090993,120.5496911,0,3012.505151,0,0,0,0,16415.00676,0,832.8875593,0,0,31.09067948,0,3086.197812,0
A51143,OR4_8271_8120,2716.274,0,801.8207,0,43992.023,439.4841,0,612.5055,0,0,0,229.9331497,1954.864876,803.8550132,202.1846571,63.71176366,0,382.9680279,0,0,0,0,4723.068238,0,247.7351966,3.34609783,0,3.116926345,0,1064.643053,0
B51067,OR4_8271_8120,43.71756,0,310.6814,0,15666.4413,158.2460115,0,44.39784,0,0,0,28.30068762,340.1329669,52.41352781,190.2680322,1.396298949,0,128.8824858,0,0,0,0,579.7798191,0,29.4186404,0,0,2.124727597,0,252.1968136,0
A51173,TU2_8790_9070,193.6505,0,3455.878,0,70052.96137,705.9853322,0,279.8109398,0,513.6832602,0,0,3637.11832,663.7615944,800.6564713,27.0355478,0,401.1198451,0,0,0,0,15689.93848,0,800.4183932,40.61492439,0,37.65918544,0,4080.717241,0
A51191,TU2_8790_9070,109.8167,0,1075.921,0,8592.140547,85.735853,0,152.1918465,0,140.8605535,0,8.036142527,2641.162581,531.6637805,678.5932521,0,0,215.8128622,0,0,0,0,11337.59575,0,590.5570298,28.52124607,0,14.37411286,0,1541.72324,0
A51191,TU4_8800_9290,684.4778,0,2177.254,0,124832.2836,1257.549798,0,112.5930482,0,1080.440952,0,9.8136999,9403.266344,1892.832801,1045.715738,766.3094804,0,263.5673046,0,0,0,0,16582.51671,0,863.7457392,43.9503152,0,9.035655801,0,509.7162094,0
A51035,KU0_8980_0000,8.160394,0,595.539,0,17827.83517,180.076873,0,102.5384,0,0,0,4.345991335,228.4602782,65.11872263,0,6.297830047,0,20.60531355,0,0,0,0,1463.150416,0,76.6951749,19.98641696,0,2.414553924,0,374.4993023,0
A51141,KU0_8980_0000,43.10499,0,516.7133,0,17747.38565,179.1670843,0,70.80792,0,0,0,20.05342864,918.3525945,256.1540577,0,154.8050052,0,62.76650452,0,0,0,0,4691.45631,0,242.3827109,0,0,0.8960135779,0,192.8163751,0
B51035,KU0_8980_0000,52.24713,0,789.8848,0,15077.21729,152.243164,0,112.6902,0,0,0,16.28191867,571.5113116,162.8952171,0,116.7257326,0,77.19560621,0,0,0,0,4019.919424,0,210.7183637,55.52788127,0,1.666967391,0,388.5915774,0
B51141,KU0_8980_0000,1.036358,0,89.4132,0,6206.115681,62.67578618,0,20.58285,0,0,0,2.101659825,78.95976028,22.02262675,0,3.115118802,0,6.578887306,0,0,0,0,474.4943247,0,24.51402245,0,0,0.3334245067,0,61.30217536,0
A51063,NR3_8420_8430,486.3535,0,3324.162,0,106462.2168,1071.28585,0,1148.767134,0,620.1468657,0,178.2648917,10914.05684,2747.833209,862.8760533,162.8391416,0,1778.702658,0,0,0,0,31780.34349,0,1609.72031,1332.716482,0,11.43119348,0,2388.075739,0
A51155,NR3_8420_8430,9.035393,0,107.7336,0,9530.946749,96.2732512,0,24.10558,0,0,0,37.89161687,131.6212302,21.79943682,7.081215159,4.383079501,0,33.73225949,0,0,0,0,1105.608963,0,55.07136755,7.681516667,0,0.217982655,0,86.90433163,0
A51155,NR6_8500_7820,4617.483,0,3684.054,0,68461.52404,691.3809865,0,1129.928598,0,90.43440223,0,552.8663923,3607.342596,597.4415542,982.1495428,66.02600773,0,492.1904182,0,0,0,0,13506.29941,0,672.7477151,115.7166639,0,6.980399358,0,5132.609299,0
A51155,NR6_8640_8500,145.9209,0,258.9887,0,4357.449325,44.0135789,0,81.54982,0,0,0,72.65883021,738.0552966,122.2402342,191.3370445,12.71888121,0,64.68452757,0,0,0,0,2619.558813,0,130.4798953,22.29011624,0,0.3267177055,0,541.5226437,0
A51035,NR3_8690_8500,419.2294,0,1801.853,0,76079.51122,767.630205,0,554.2819,0,0,0,117.4329346,8242.507463,2349.451622,912.596365,284.2191546,0,556.7822381,0,0,0,0,17010.99183,0,891.7158747,326.726811,0,2.253242781,0,1565.772461,0
