riverseg,landseg,for,hvf,hwm,nhi,lwm,nlo,hom,nho,hyw,nhy,hyo,alf,nal,pas,npa,trp,urs,afo,cfo,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,wat
DE0_4680_0000,A10005,14093.871,142.362,3041.085,0,7493.979,0,992.12799,0,290.91299,0,325.724,37.514,0,224.37399,0,0,7.9699998,10.595,0,0,0,717.72498,0,7016,2097,205.047,0,0,0,0,1088.618
DE0_4800_0000,A10005,23661.008,239,5334.2432,0,13144.876,0,1740.251,0,510.27802,0,571.33899,65.802002,0,393.565,0,0,13.979,18.584,0,0,0,370.19501,0,5383,1718,366.505,0,0,0,0,984.31598
DE0_4850_0000,A10005,18035.529,182.177,3774.804,0,9302.0361,0,1231.4969,0,361.10101,0,404.311,46.564999,0,278.508,0,0,9.8929996,13.151,0,0,0,657.28497,0,8436,2336,129.211,0,0,0,0,1694.864
DE0_4990_0000,A10005,3826.4231,38.651001,1148.089,0,2829.1709,0,374.55399,0,109.827,0,122.969,14.163,0,84.707001,0,0,3.0090001,4,0,0,0,60.439999,0,778,310,0,0,0,0,0,170.799
DE0_5020_0000,A10005,7486.769,75.624001,1861.652,0,4587.5649,0,607.34802,0,178.08701,0,199.397,22.965,0,137.354,0,0,4.8790002,6.486,0,0,0,362.64001,0,3428,1469,33.359001,0,0,0,0,1666.62
DE0_5021_0000,A10005,457.80899,4.6240001,309.987,0,763.88202,0,101.13,0,29.653999,0,33.202,3.8239999,0,22.871,0,0,0.81199998,1.08,0,0,0,21.91,0,275,69.900002,31.358,0,0,0,0,16.011999
DE0_5170_0000,A10005,2657.543,26.844,627.005,0,1545.092,0,204.55499,0,59.98,0,67.156998,7.7350001,0,46.261002,0,0,1.643,2.184,0,0,0,15.11,0,876,296,0,0,0,0,0,11.342
EL0_4560_4562,A10005,4734.6558,47.825001,1186.385,1576.605,2923.542,3885.1389,387.048,514.354,113.491,150.819,295.93799,14.635,19.448999,203.856,0,0,7.2410002,9.626,0,0,0,30.219999,0,1826,580,0,0,0,0,0,4.2249999
EL0_4561_4562,A10005,8393.6465,84.783997,1012.415,1345.413,2494.8379,3315.427,330.29099,438.92999,96.848999,128.703,252.54201,12.489,16.597,173.963,0,0,6.1789999,8.215,0,0,0,7.5549998,0,903,290,14.678,0,0,0,0,5.1149998
EL0_4562_0001,A10005,1743.9709,17.615999,393.14401,522.45502,968.80298,1287.457,128.25999,170.446,37.608002,49.979,98.068001,4.8499999,6.4450002,67.554001,0,0,2.3989999,3.19,0,0,0,30.219999,0,550,122,0,0,0,0,0,0
EL0_4591_0000,A10005,170.062,1.7180001,60.089001,63.014999,148.073,155.283,19.603001,20.558001,5.7480001,6.0279999,13.185,0.74199998,0.77700001,9.0830002,0,0,0.32300001,0.429,0,0,0,0,0,45,9.3000002,0,0,0,0,0,0
EL0_4594_0000,A10005,2545.9641,25.716999,334.75699,444.86401,824.92297,1096.2531,109.212,145.133,32.022999,42.556,83.502998,4.1290002,5.4879999,57.521,0,0,2.043,2.716,0,0,0,0,0,160,79.699997,0,0,0,0,0,14.456
EL0_4597_0000,A10005,158.94701,1.6059999,103.676,137.77699,255.483,339.51501,33.824001,44.948002,9.9180002,13.18,25.861,1.279,1.7,17.815001,0,0,0.63300002,0.841,0,0,0,0,0,78.5,17.6,0,0,0,0,0,0
EL0_4631_0000,A10005,15143.174,152.961,845.547,1123.66,2083.634,2768.9709,275.853,366.58401,80.886002,107.49,210.91701,10.431,13.861,145.28999,0,0,5.1609998,6.861,0,0,0,7.5549998,0,690,345,82.953003,0,0,0,0,58.266998
EL0_4632_0000,A10005,20886.283,210.97301,1703.405,2263.679,4197.605,5578.2588,555.72101,738.50598,162.94901,216.54601,424.90601,21.013,27.924,292.69501,0,0,10.396,13.821,0,0,0,75.550003,0,2167,795,43.589001,0,0,0,0,232.40199
EL0_4633_0000,A10005,29408.125,297.052,4038.2,5366.4229,9951.1094,13224.178,1317.428,1750.75,386.298,513.35699,1007.308,49.814999,66.198997,693.88098,0,0,24.646999,32.765,0,41.700001,15.4,129.946,0,5926,1769,61.158001,0,0,0,0,343.599
EL0_5400_0001,A10005,439.61301,4.441,53.082001,78.141998,130.80901,192.56,17.318001,25.493,5.0780001,7.4749999,14.055,0.65499997,0.96399999,9.6820002,0,0,0.34400001,0.457,0,126,65.099998,3.777,0,135,49.099998,0,0,0,0,0,0
EL2_4590_0001,A10005,10003.65,101.047,1306.335,1369.948,3219.127,3375.886,426.17999,446.93399,124.966,131.05,286.651,16.115,16.899,197.45799,0,0,7.0139999,9.324,0,0,0,0,0,873,309,0,0,0,0,0,0
EL2_4630_0000,A10005,14907.724,150.58299,2888.1731,3838.137,7117.165,9458.1055,942.242,1252.1591,276.285,367.16,720.44,35.627998,47.346001,496.27301,0,0,17.628,23.434,0,0,0,135.99001,0,7653,2208,146.558,104.266,50.612,3.0220001,0,278.66
EL2_4634_0000,A10005,11.299,0.114,1.531,2.0339999,3.773,5.013,0.49900001,0.66399997,0.146,0.19499999,0.382,1.90E-02,0.025,0.26300001,0,0,9.00E-03,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0
EL2_5110_5270,A10005,12059.605,121.814,931.19598,1389.79,2294.696,3424.781,303.79501,453.40701,89.079002,132.94901,248.59599,11.487,17.143999,171.244,0,0,6.0830002,8.086,0,0,0,22.665001,0,410,286,24.908001,0,0,0,0,1.557
PL0_4510_0001,A11001,15.343,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,760,7.5549998,0,0.60000002,0.69999999,0,28.916,27.929001,0.75599998,0,0
PL1_4460_4780,A11001,11.307,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,133,7.8569999,0,14.7,7.9400001,0,0,0,0,0,0
PL1_4780_0001,A11001,171.76801,1.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,952,30.219999,0,194,127,0,101.425,54.075001,1.511,0,54.042
PL2_4810_0000,A11001,204.53999,2.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831,3343,75.550003,0,190,226,0,49.726002,55.601002,0.75599998,0,114.978
PL2_4811_0000,A11001,27.224001,0.27500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.799999,31.4,9.8210001,0,53.900002,28.6,0,0,0,0,0,0
PL2_4945_0000,A11001,8.0559998,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,281,0,0,76.599998,161,0,3334.6909,6912.6128,30.219999,0,26.91
PL7_4910_0000,A11001,146.69901,1.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,517,16.621,0,62,52.200001,0,30.253,17.919001,0.75599998,0,38.696999
PL7_4940_0000,A11001,1.127,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,234,0.15099999,0,3.3,6.8200002,0,4.1760001,8.5,0,0,4.0029998
PL7_4942_0000,A11001,0.34099999,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69999999,0.80000001,0,0,2.0999999,2.2,0,0,0,0,0,0.222
PL7_4960_0000,A11001,48.991001,0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,1030,37.775002,0,228,225,0,0,0,0,0,0.88999999
PM7_4820_0001,A11001,60.085999,0.60699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,396,22.966999,0,5.96,4.7399998,0,0,0,0,0,0
PU0_3871_3690,A24001,30123.74,304.28,7.4699998,5.9169998,11.386,9.0190001,17.153,13.586,191.675,151.823,97.82,38.278,30.319,257.70001,204.12,0,9.2320004,4.082,0,31.5,311,0,0,10.6,151,0,0,0,0,0,7.1170001
PU1_3100_3690,A24001,7694.3618,77.721001,12.949,10.257,19.738001,15.635,29.735001,23.552,332.27399,263.189,169.57401,66.355003,52.558998,446.73001,353.84698,0,16.004999,7.077,0,32.900002,56.099998,1.184,0,123,138,0,0,0,0,0,9.3409996
PU1_3580_3780,A24001,10979.116,110.9,15.273,12.098,23.281,18.440001,35.071999,27.778999,391.90601,310.423,200.008,78.264,61.991001,526.90302,417.35101,0,18.877001,8.347,0,274,109,106.56,0,940,401,0,2404.4451,189.407,35.52,6.4489999,242.409
PU2_3180_3370,A24001,1200.072,12.122,1.38,1.0930001,2.1029999,1.665,3.168,2.5090001,35.396999,28.038,18.065001,7.0689998,5.599,47.59,37.695999,0,1.705,0.754,0,0.1,0.1,0,0,7.3800001,10.1,0,0,0,0,0,0
PU2_3370_4020,A24001,34884.738,352.371,40.498001,32.077,61.73,48.896,92.994003,73.657997,1039.1591,823.10101,530.33099,207.52,164.373,1397.11,1106.6281,0,50.053001,22.132,0,72,130,71.040001,0,256,358,29.356001,0,0,0,0,78.949997
PU4_3780_3930,A24001,8067.7661,81.492996,9.7709999,7.7389998,14.894,11.797,22.436001,17.771999,250.72,198.591,127.954,50.068001,39.659,337.08301,266.99899,0,12.076,5.34,0,43.700001,9.0200005,0.237,0,842,316,0,0,0,0,0,241.742
PU4_3890_3990,A24001,32.841,0.33199999,0.189,0.15000001,0.28799999,0.228,0.433,0.34400001,4.8470001,3.839,2.474,0.96799999,0.76700002,6.5159998,5.1620002,0,0.233,0.103,0,0.1,0.1,0.94700003,0,2.1800001,7.7800002,0,454.728,316.547,47.360001,0,46.924999
PU4_3990_3780,A24001,32.012001,0.32300001,0.147,0.117,0.22499999,0.178,0.33899999,0.26800001,3.7820001,2.9960001,1.9299999,0.75599998,0.59799999,5.085,4.0279999,0,0.182,8.10E-02,0,5.3400002,2.4000001,0.237,0,36.299999,6.9200001,0,538.00403,329.00699,23.68,0,49.370998
PU5_3930_4170,A24001,19599.115,197.97099,16.091,12.745,24.525999,19.427,36.946999,29.266001,412.87299,327.03,210.70799,82.450996,65.307999,555.091,439.67999,0,19.886999,8.794,0,55.700001,62.700001,0,0,204,230,0,0,0,0,0,204.158
PU5_4170_4020,A24001,768.56897,7.763,0.20999999,0.167,0.32100001,0.25400001,0.48300001,0.38299999,5.3979998,4.2750001,2.7550001,1.0779999,0.85399997,7.257,5.7480001,0,0.25999999,0.115,0,0,0,0,0,0.2,0.40000001,0,0,0,0,0,120.093
PU6_3870_3690,A24001,6536.6221,66.026001,0.226,0.17900001,0.345,0.273,0.51899999,0.41100001,5.802,4.5949998,2.961,1.158,0.91799998,7.8000002,6.178,0,0.27900001,0.124,0,35.900002,54.099998,0,0,1.6,7.5,0,0,0,0,0,905.58801
PU6_4020_3870,A24001,7484.7432,75.602997,1.604,1.271,2.4449999,1.937,3.6830001,2.918,41.162998,32.604,21.007,8.2200003,6.5110002,55.341,43.834999,0,1.983,0.877,0,0.2,65.900002,0,0,0.1,30.1,0,0,0,0,0,176.136
WL0_4390_0000,A24003,3262.6531,32.956001,1.7410001,8.4040003,1.146,5.5300002,0.161,0.77600002,0.78799999,3.8,1.844,0.18799999,0.90700001,1.026,4.9510002,0,0.122,0.063,0,4818,1831,21.827999,0,2.2,1.1,0,0,0,0,0,31.358
WL0_4391_0000,A24003,2263.7981,22.867001,5.2030001,25.108999,3.424,16.523001,0.48100001,2.3180001,2.3529999,11.355,5.5089998,0.56199998,2.7090001,3.0650001,14.794,2.00E-03,0.36399999,0.189,0,1195,408,15.28,0,20.799999,64.900002,0,0,0,0,0,100.744
WL0_4392_0000,A24003,1847.4399,18.660999,6.2410002,30.121,4.1069999,19.822001,0.57599998,2.7809999,2.822,13.621,6.6079998,0.67299998,3.25,3.677,17.747,0.003,0.43700001,0.226,0,4276,1554,39.377998,0,4.9200001,2.3199999,0,0,0,0,0,68.942001
WL0_4393_0000,A24003,101.063,1.021,1.909,9.2139997,1.256,6.0630002,0.176,0.85100001,0.86299998,4.1669998,2.0209999,0.206,0.99400002,1.125,5.428,0.001,0.134,6.90E-02,0,16.299999,3.5999999,0,0,29.6,11.3,0,0,0,0,0,5.7820001
WL0_4394_0000,A24003,625.64001,6.3200002,4.0170002,19.389,2.6440001,12.759,0.37099999,1.79,1.817,8.7679996,4.2540002,0.433,2.092,2.3670001,11.423,2.00E-03,0.28099999,0.146,0,138,79.699997,2.4449999,0,8.4200001,7.6599998,0,0,0,0,0,58.712002
WL0_4420_0000,A24003,6617.6021,66.844002,36.806,177.64101,24.219999,116.898,3.3989999,16.400999,16.643999,80.331001,38.973999,3.9719999,19.166,21.684999,104.66,0.014,2.575,1.335,0,5160,2103,169.38699,0,83.099998,45.200001,0,0,0,0,0,2.4460001
WL0_4421_0000,A24003,3106.4751,31.379,18.334999,88.490997,12.065,58.233002,1.693,8.1700001,8.2910004,40.016998,19.415001,1.978,9.5480003,10.802,52.136002,7.00E-03,1.283,0.665,0,2384,728,13.097,0,177,152,0,0,0,0,0,37.584999
WL0_4422_0000,A24003,2375.6069,23.996,2.664,12.859,1.753,8.4619999,0.24600001,1.187,1.205,5.8150001,2.8210001,0.28799999,1.387,1.5700001,7.5760002,0.001,0.186,9.70E-02,0,674,316,0,0,21.9,79.800003,0,0,0,0,0,55.820999
WL0_4423_0000,A24003,3526.9819,35.625999,3.063,14.782,2.0150001,9.7279997,0.28299999,1.365,1.385,6.6849999,3.243,0.33000001,1.595,1.8049999,8.7089996,0.001,0.214,0.111,0,3850,2090,56.841,0,4.04,2.72,0,0,0,0,0,106.749
WL0_4424_0000,A24003,2717.3379,27.448,32.726002,157.948,21.535,103.939,3.0220001,14.583,14.799,71.426003,34.653999,3.5309999,17.042,19.280001,93.057999,0.012,2.29,1.187,0,1619,567,13.97,0,101,60.5,0,0,0,0,0,52.707001
WL0_4425_0000,A24003,257.34601,2.599,0.105,0.50599998,6.90E-02,0.333,9.00E-03,4.70E-02,4.70E-02,0.229,0.111,0.011,0.055,6.20E-02,0.29800001,0,7.00E-03,4.00E-03,0,487,220,4.3660002,0,0.80000001,1,0,0,0,0,0,51.595001
WL0_4600_0000,A24003,14862.264,150.12399,119.354,576.05499,78.542,379.077,11.02,53.186001,53.973,260.49799,126.386,12.878,62.153,70.319,339.392,0.044,8.3520002,4.33,0,2567,1043,43.655998,0,652,522,0,0,0,0,0,93.849998
WL0_4601_0000,A24003,992.159,10.022,1.51,7.29,0.99400002,4.7969999,0.14,0.67299998,0.68300003,3.2969999,1.599,0.163,0.787,0.88999999,4.2950001,0,0.106,0.055,0,1458,455,13.097,0,4.9400001,1.7,0,0,0,0,0,94.516998
WL0_4602_0000,A24003,4973.7769,50.240002,76.014,366.875,50.021,241.425,7.0180001,33.873001,34.374001,165.905,80.490997,8.2010002,39.584,44.785,216.14999,2.80E-02,5.3189998,2.758,0,759,200,21.827999,0,363,150,0,0,0,0,0,100.744
WL0_4603_0000,A24003,5052.1929,51.032001,38.201,184.37399,25.138,121.329,3.527,17.023001,17.275,83.375999,40.452,4.1220002,19.893,22.507,108.627,0.014,2.6730001,1.386,0,3485,1438,78.582001,0,281,174,0,0,0,0,0,117.646
WL0_4770_0000,A24003,3847.708,38.866001,104.869,506.14301,69.010002,333.07001,9.6829996,46.730999,47.423,228.883,111.046,11.315,54.610001,61.785,298.202,3.90E-02,7.3379998,3.804,0,867,231,0,0,450,182,0,0,0,0,0,78.282997
WL0_4771_0000,A24003,4697.0752,47.445,99.487999,480.173,65.469002,315.98001,9.1859999,44.333,44.990002,217.13901,105.349,10.734,51.807999,58.615002,282.901,0.037,6.9619999,3.609,0,453,136,0,0,633,187,0,0,0,0,0,20.014999
WL0_4772_0000,A24003,4040.3811,40.812,17.893999,86.364998,11.775,56.834,1.652,7.974,8.092,39.055,18.948,1.931,9.3179998,10.543,50.882999,7.00E-03,1.252,0.649,0,1272,377,8.7309999,0,257,144,0,0,0,0,0,137.217
WM0_3961_0000,A24003,4098.7041,41.401001,19.320999,33.480999,12.714,22.033001,1.784,3.0910001,8.7379999,15.14,9.6120005,2.085,3.612,11.342,19.653999,0.101,0.634,0.329,0,9796,5977,131.05701,1.698,2.5999999,1.52,0,358.905,198.884,8.7309999,3.6389999,35.361
WM0_3962_0000,A24003,2561.6021,25.875,7.402,12.826,4.8709998,8.441,0.68400002,1.184,3.348,5.8000002,3.6819999,0.79900002,1.3839999,4.3460002,7.5289998,3.90E-02,0.243,0.126,0,3847,2047,52.474998,0,5.1999998,3.02,0,0,0,0,0,113.421
WM0_3963_0000,A24003,2967.8181,29.978001,13.06,22.629999,8.5939999,14.892,1.206,2.089,5.9050002,10.234,6.4959998,1.409,2.4419999,7.6659999,13.285,6.90E-02,0.42899999,0.222,0,1693,628,31.433001,0,16.700001,18.1,0,0,0,0,0,158.567
WM0_3966_0000,A24003,100.287,1.013,0.71600002,1.24,0.47099999,0.81599998,6.70E-02,0.114,0.32300001,0.56099999,0.35600001,0.077,0.134,0.41999999,0.72799999,0.003,0.023,0.012,0,39,5,0,0,6.4000001,4,0,0,0,0,0,10.453
WM3_4060_0001,A24003,5086.0488,51.374001,16.749001,29.025,11.022,19.1,1.546,2.6800001,7.5739999,13.125,8.3319998,1.807,3.132,9.8319998,17.038,0.088,0.55000001,0.285,0,4616,2444,253.207,66.513,0,0,0,1626.488,703.58698,74.216003,0.64999998,121.649
XL3_4710_0000,A24003,5837.3291,58.963001,352.36099,1013.707,231.87399,667.07599,32.533001,93.594002,159.341,458.409,249.203,38.018002,109.373,207.382,596.61499,0,16.406,8.506,0,407,94.599998,11.351,0,1210,311,24.018999,0,0,0,0,11.787
