riverseg,landseg,for,hvf,hwm,nhi,lwm,nlo,hom,nho,hyw,nhy,hyo,alf,nal,pas,npa,trp,urs,afo,cfo,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,wat
DE0_2710_0000,A10003,10489.16,105.951,661.32501,1,679.93298,1,67.638,1,133.256,1,33.252998,20.752001,1,77.545998,1,1,1.5089999,1.0489999999999999,1,1,1,536.21899,1,19439.25,10137.48,288.56699,1,1,1,1,522.66699
DE0_2800_0000,A10003,533.10901,5.3850002,2.569,0.99599999,2.642,0.99599999,0.26300001,0.99599999,0.51800001,0.99599999,0.12899999,0.081,0.99599999,0.30199999,0.99599999,0.99599999,6.0000001E-3,4.0000000000000001E-3,0.996,0.99599999,0.99599999,30.094,0.99599999,2103.1621,1098.385,0.99599999,0.99599999,0.99599999,0.99599999,0.99599999,15.06
DE0_2850_0000,A10003,1509.958,15.252,258.60101,0.99800003,265.87799,0.99800003,26.448999,0.99800003,52.106998,0.99800003,13.004,8.1149998,0.99800003,30.323,0.99800003,0.99800003,0.59100002,0.40999999999999998,0.998,0.99800003,0.99800003,150.72501,0.99800003,2789.054,1270.835,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,17.080999
DE0_2870_0000,A10003,54.549999,0.551,0.15899999,0.949,0.162,0.949,1.6000001E-2,0.949,3.2000002E-2,0.949,8.0000004E-3,4.9999999E-3,0.949,1.8999999E-2,0.949,0.949,0.949,0.94899999999999995,0.94899999999999995,0.949,0.949,0.949,0.949,177.522,95.310997,0.949,0.949,0.949,0.949,0.949,9.5010004
DE0_2920_0000,A10003,2378.696,24.027,592.62201,0.99800003,609.29797,0.99800003,60.612,0.99800003,119.412,0.99800003,29.799,18.597,0.99800003,69.489998,0.99800003,0.99800003,1.353,0.93999999999999995,0.998,0.99800003,0.99800003,150.756,0.99800003,2061.2939,757.271,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,117.601
DE0_2960_0000,A10003,2037.501,20.580999,756.83197,0.99800003,778.12903,0.99800003,77.405998,0.99800003,152.5,0.99800003,38.056,23.749001,0.99800003,88.745003,0.99800003,0.99800003,1.728,1.2,0.998,0.99800003,0.99800003,52.762001,0.99800003,2073.1741,723.31598,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,31.951
DE0_2990_0000,A10003,9983.8994,100.847,4164.854,0.99900001,4282.0439,0.99900001,425.96701,0.99900001,839.21002,0.99900001,209.424,130.69099,0.99900001,488.366,0.99900001,0.99900001,9.507,6.6059999999999999,0.999,0.99900001,0.99900001,98.163002,0.99900001,4390.667,956.492,118.695,0.99900001,0.99900001,0.99900001,0.99900001,2004.0389
DE0_3110_0000,A10003,7570.7041,76.471001,5985.333,0.99900001,6153.748,0.99900001,612.159,0.99900001,1206.032,0.99900001,300.96399,187.81799,0.99900001,701.83398,0.99900001,0.99900001,13.662,9.4939999999999998,0.999,0.99900001,0.99900001,203.882,0.99900001,4445.752,1127.4301,83.356003,0.99900001,0.99900001,0.99900001,0.99900001,977.37201
DE0_3260_0000,A10003,10165.39,102.681,3106.937,0.99900001,3194.3589,0.99900001,317.76599,0.99900001,626.04102,0.99900001,156.228,97.494003,0.99900001,364.31699,0.99900001,0.99900001,7.092,4.9279999999999999,0.999,0.99900001,0.99900001,15.098,0.99900001,792.35999,269.78201,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001,573.97998
DE0_3280_0000,A10003,1235.443,12.479,104.251,0.98900002,107.184,0.98900002,10.663,0.98900002,21.006001,0.98900002,5.2420001,3.2709999,0.98900002,12.224,0.98900002,0.98900002,0.23800001,0.16500000000000001,0.98899999999999999,0.98900002,0.98900002,0.98900002,0.98900002,0.98900002,1.3839999,0.98900002,0.98900002,0.98900002,0.98900002,0.98900002,38.696999
DE0_3310_0000,A10003,2850.752,28.796,565.362,0.99599999,581.271,0.99599999,57.823002,0.99599999,113.919,0.99599999,28.427999,17.740999,0.99599999,66.293999,0.99599999,0.99599999,1.29,0.89700000000000002,0.996,0.99599999,0.99599999,0.99599999,0.99599999,8.7869997,22.016001,0.99599999,0.99599999,0.99599999,0.99599999,0.99599999,114.764
DE0_3380_0000,A10003,8158.1372,82.405998,4653.2842,0.99900001,4784.2178,0.99900001,475.92099,0.99900001,937.62799,0.99900001,233.983,146.01801,0.99900001,545.64001,0.99900001,0.99900001,10.622,7.3819999999999997,0.999,0.99900001,0.99900001,22.648001,0.99900001,1260.0811,409.70099,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001,192.67599
EU0_3010_0000,A10003,1410.059,14.243,1267.738,0.99800003,1303.41,0.99800003,129.66,0.99800003,255.446,0.99800003,63.747002,39.780998,0.99800003,148.65401,0.99800003,0.99800003,2.8940001,2.0110000000000001,0.998,0.99800003,0.99800003,128.155,0.99800003,2140.3201,379.17099,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,15.756
EU0_3011_0000,A10003,1075.8929,10.868,599.21997,0.99599999,616.08099,0.99599999,61.285999,0.99599999,120.742,0.99599999,30.131001,18.802999,0.99599999,70.264,0.99599999,0.99599999,1.368,0.95099999999999996,0.996,0.99599999,0.99599999,45.130001,0.99599999,717.81097,155.31,0.99599999,0.99599999,0.99599999,0.99599999,0.99599999,61.553001
EU0_3201_0000,A10003,690.01001,6.9699998,1613.91,0.99699998,1659.322,0.99699998,165.065,0.99699998,325.19901,0.99699998,81.153,50.644001,0.99699998,189.246,0.99699998,0.99699998,3.684,2.5600000000000001,0.997,0.99699998,0.99699998,35.408001,0.99699998,663.125,141.99899,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,14.637
EU0_3361_0000,A10003,1550.702,15.664,1333.916,0.99699998,1371.45,0.99699998,136.42799,0.99699998,268.78101,0.99699998,67.073997,41.858002,0.99699998,156.414,0.99699998,0.99699998,3.0450001,2.1160000000000001,0.997,0.99699998,0.99699998,3.7650001,0.99699998,183.438,68.489998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.66500002
EU1_2981_0000,A10003,181.453,1.8329999,2.033,0.93900001,2.0899999,0.93900001,0.208,0.93900001,0.41,0.93900001,0.102,6.4000003E-2,0.93900001,0.23899999,0.93900001,0.93900001,4.9999999E-3,3.0000000000000001E-3,0.93899999999999995,0.93900001,0.93900001,2.128,0.93900001,40.484001,16.062,0.93900001,0.93900001,0.93900001,0.93900001,0.93900001,0.93900001
EU1_2983_0000,A10003,619.09497,6.2540002,103.172,0.98699999,106.076,0.98699999,10.552,0.98699999,20.789,0.98699999,5.1880002,3.237,0.98699999,12.098,0.98699999,0.98699999,0.236,0.16400000000000001,0.98699999999999999,0.98699999,0.98699999,19.388,0.98699999,302.02499,66.623001,0.98699999,0.98699999,0.98699999,0.98699999,0.98699999,0.98699999
EU2_3520_0001,A10003,4026.0291,40.667,855.55798,0.99800003,879.63202,0.99800003,87.502998,0.99800003,172.39301,0.99800003,43.021,26.847,0.99800003,100.322,0.99800003,0.99800003,1.9529999,1.357,0.998,0.99800003,0.99800003,4.5219998,0.99800003,250.39301,88.885002,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,6.8769999
DE0_4230_0000,A10005,5248.3369,53.014,3136.5991,0.99900001,6620.7671,0.99900001,1108.4659,0.99900001,84.933998,0.99900001,133.041,56,0.99900001,244.84399,0.99900001,0.99900001,3.8629999,10.055999999999999,0.999,0.99900001,0.99900001,45.296001,0.99900001,3234.5381,816.37799,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001,204.66901
DE0_4350_0000,A10005,11348.14,114.628,5051.7271,1,10663.23,1,1785.266,1,136.793,1,214.27299,90.193001,1,394.33801,1,1,6.2210002,16.196999999999999,1,1,1,45.310001,1,2179.03,556.75201,4.8909998,1,1,1,1,1061.681
DE0_4520_0000,A10005,28317.289,286.034,8092.1719,1,17081.039,1,2859.752,1,219.123,1,343.23499,144.47701,1,631.677,1,1,9.9659996,25.945,1,1,1,241.707,1,6841.5098,2076.5481,184.992,1,1,1,1,1498.832
DE0_4570_0000,A10005,5071.1729,51.223999,493.547,0.99900001,1041.7841,0.99900001,174.418,0.99900001,13.364,0.99900001,20.934,8.8120003,0.99900001,38.526001,0.99900001,0.99900001,0.60799998,1.583,0.999,0.99900001,0.99900001,82.982002,0.99900001,2252.668,1038.464,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001,509.86301
DE0_4680_0000,A10005,14800.49,149.5,3738.6631,1,7891.6069,1,1321.234,1,101.237,1,158.578,66.749001,1,291.84,1,1,4.6040001,11.987,1,1,1,264.32001,1,5814.6919,1861.261,204.966,1,1,1,1,1088.186
DE0_4800_0000,A10005,22831.189,230.619,6558.6299,1,13844.03,1,2317.802,1,177.597,1,278.19,117.097,1,511.96799,1,1,8.0769997,21.027999999999999,1,1,1,135.953,1,4522.7549,1594.561,366.40399,1,1,1,1,984.04498
DE0_4850_0000,A10005,18692.73,188.81599,4641.041,1,9796.3535,1,1640.131,1,125.672,1,196.853,82.860001,1,362.28,1,1,5.7150002,14.880000000000001,1,1,1,286.99799,1,6922.7861,2097.3291,129.17,1,1,1,1,1694.322
DE0_4990_0000,A10005,3578.5969,36.146999,1409.718,0.99800003,2975.6479,0.99800003,498.19101,0.99800003,38.173,0.99800003,59.793999,25.169001,0.99800003,110.043,0.99800003,0.99800003,1.7359999,4.5199999999999996,0.998,0.99800003,0.99800003,15.086,0.99800003,643.95697,291.52802,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,170.52299
DE0_5020_0000,A10005,7523.3472,75.992996,2288.043,0.99900001,4829.623,0.99900001,808.58801,0.99900001,61.957001,0.99900001,97.049004,40.849998,0.99900001,178.605,0.99900001,0.99900001,2.8180001,7.3360000000000003,0.999,0.99900001,0.99900001,105.698,0.99900001,3029.946,1364.075,33.335999,0.99900001,0.99900001,0.99900001,0.99900001,1665.491
DE0_5021_0000,A10005,401.29099,4.0539999,378.59399,0.99299997,799.14001,0.99299997,133.79401,0.99299997,10.251,0.99299997,16.059,6.7600002,0.99299997,29.552999,0.99299997,0.99299997,0.46599999,1.214,0.99299999999999999,0.99299997,0.99299997,6.0019999,0.99299997,230.38699,63.555,31.139999,0.99299997,0.99299997,0.99299997,0.99299997,15.901
DE0_5170_0000,A10005,2465.564,24.905001,769.22601,0.99800003,1623.689,0.99800003,271.84201,0.99800003,20.829,0.99800003,32.626999,13.734,0.99800003,60.046001,0.99800003,0.99800003,0.94800001,2.4660000000000002,0.998,0.99800003,0.99800003,15.073,0.99800003,827.94397,288.284,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,11.314
EL0_4560_4562,A10005,3889.408,39.286999,3395.188,0.99900001,7166.6001,0.99900001,1199.851,0.99900001,91.936996,0.99900001,144.00999,60.618,0.99900001,265.02899,0.99900001,0.99900001,4.1810002,10.885999999999999,0.999,0.99900001,0.99900001,37.742001,0.99900001,1631.59,554.521,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001,4.2210002
EL0_4561_4562,A10005,7585.478,76.621002,2897.5801,0.99900001,6116.2378,0.99900001,1023.996,0.99900001,78.461998,0.99900001,122.903,51.733002,0.99900001,226.186,0.99900001,0.99900001,3.5680001,9.2899999999999991,0.999,0.99900001,0.99900001,22.646999,0.99900001,803.37701,278.784,14.667,0.99900001,0.99900001,0.99900001,0.99900001,5.1110001
EL0_4562_0001,A10005,1488.304,15.034,1122.993,0.99699998,2370.4241,0.99699998,396.86301,0.99699998,30.409,0.99699998,47.632,20.049999,0.99699998,87.661003,0.99699998,0.99699998,1.383,3.6000000000000001,0.997,0.99699998,0.99699998,8.2880001,0.99699998,480.68301,114.187,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998
EL0_4591_0000,A10005,123.21,1.245,147.951,0.977,312.297,0.977,52.285999,0.977,4.007,0.977,6.276,2.641,0.977,11.549,0.977,0.977,0.182,0.47399999999999998,0.97699999999999998,0.977,0.977,0.51700002,0.977,40.945,8.8240004,0.977,0.977,0.977,0.977,0.977,0.977
EL0_4594_0000,A10005,2248.3379,22.711,956.289,0.99699998,2018.543,0.99699998,337.94901,0.99699998,25.895,0.99699998,40.562,17.073999,0.99699998,74.648003,0.99699998,0.99699998,1.178,3.0659999999999998,0.997,0.99699998,0.99699998,0.75400001,0.99699998,154.589,78.989998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,14.418
EL0_4597_0000,A10005,69.822998,0.70499998,292.95001,0.98699999,618.362,0.98699999,103.527,0.98699999,7.9330001,0.98699999,12.426,5.23,0.98699999,22.867001,0.98699999,0.98699999,0.361,0.93899999999999995,0.98699999999999999,0.98699999,0.98699999,0.74599999,0.98699999,73.396004,17.066999,0.98699999,0.98699999,0.98699999,0.98699999,0.98699999,0.98699999
EL0_4631_0000,A10005,14449.19,145.952,2420.3911,0.99900001,5108.9868,0.99900001,855.35999,0.99900001,65.540001,0.99900001,102.662,43.214001,0.99900001,188.936,0.99900001,0.99900001,2.9809999,7.7599999999999998,0.999,0.99900001,0.99900001,7.5500002,0.99900001,633.612,336.79401,82.902,0.99900001,0.99900001,0.99900001,0.99900001,58.230999
EL0_4632_0000,A10005,19695.49,198.94501,4877.2041,1,10294.85,1,1723.5909,1,132.067,1,206.871,87.077003,1,380.715,1,1,6.006,15.637,1,1,1,52.865002,1,1897.299,758.71997,43.573002,1,1,1,1,232.31599
EL0_4633_0000,A10005,26534.061,268.01999,11564.52,1,24410.5,1,4086.8679,1,313.14899,1,490.517,206.472,1,902.72699,1,1,14.242,37.079000000000001,1,37.394001,14.797,106.507,1,5316.0962,1693.712,61.147999,1,1,1,1,343.54099
EL0_5400_0001,A10005,408.578,4.1269999,159.627,0.98900002,336.94299,0.98900002,56.410999,0.98900002,4.322,0.98900002,6.77,2.8499999,0.98900002,12.46,0.98900002,0.98900002,0.197,0.51100000000000001,0.98899999999999999,114.536,62.213001,5.23,0.98900002,122.646,46.882999,0.98900002,0.98900002,0.98900002,0.98900002,0.98900002,0.98900002
EL2_4590_0001,A10005,9026.8857,91.18,3288.969,0.99900001,6942.3892,0.99900001,1162.313,0.99900001,89.059998,0.99900001,139.504,58.721001,0.99900001,256.73801,0.99900001,0.99900001,4.0500002,10.545,0.999,0.99900001,0.99900001,15.098,0.99900001,815.37598,302.76801,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001
EL2_4630_0000,A10005,13020.94,131.524,8270.6318,1,17457.74,1,2922.8191,1,223.955,1,350.80499,147.664,1,645.60699,1,1,10.185,26.516999999999999,1,1,1,113.299,1,7074.4019,2127.519,146.52499,106.107,48.737,3.0209999,1,278.59698
EL2_4634_0000,A10005,5.619,0.057,2.4779999,0.565,5.23,0.565,0.87599999,0.565,6.7000002E-2,0.565,0.105,0.044,0.565,0.193,0.565,0.565,0.003,8.0000000000000002E-3,0.56499999999999995,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565
EL2_5110_5270,A10005,11249.16,113.628,2852.6069,0.99900001,6021.311,0.99900001,1008.103,0.99900001,77.244003,0.99900001,120.995,50.93,0.99900001,222.675,0.99900001,0.99900001,3.513,9.1460000000000008,0.999,0.99900001,0.99900001,7.5500002,0.99900001,350.76501,279.81299,24.891001,0.99900001,0.99900001,0.99900001,0.99900001,1.556
PL0_4510_0001,A11001,25.412001,0.257,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98500001,0.98499999999999999,0.98499999999999999,683.76801,746.82397,0.98500001,0.98500001,0.59100002,0.69,0.98500001,28.868,27.882999,0.98500001,0.98500001,0.98500001
PL1_4460_4780,A11001,17.087999,0.17200001,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94699999999999995,0.94699999999999995,262.41901,125.051,0.94700003,0.94700003,14.021,7.4840002,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003,0.94700003
PL1_4780_0001,A11001,228.92,2.312,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99399999999999999,0.99399999999999999,1624.302,935.41498,15.02,0.99400002,188.87199,125.252,0.99400002,101.907,53.421001,0.75199997,0.99400002,53.721001
PL2_4810_0000,A11001,308.561,3.1170001,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.99699998,0.997,0.997,2798.7141,3320.1699,7.533,0.99699998,188.442,225.33299,0.99699998,50.133999,55.634998,0.99699998,0.99699998,114.639
PL2_4811_0000,A11001,37.521,0.37900001,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.89800000000000002,0.89800000000000002,51.627998,27.205999,1.357,0.898,46.599998,24.782,0.898,0.898,0.898,0.898,0.898,0.898
PL2_4945_0000,A11001,8.1389999,8.2000002E-2,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.99800003,0.998,0.998,133.73199,280.43701,0.99800003,0.99800003,76.347,160.67799,0.99800003,3340.821,6916.124,0.99800003,0.99800003,26.856001
PL7_4910_0000,A11001,169.94,1.717,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799998,0.98799999999999999,0.98799999999999999,784.24701,505.711,8.2089996,0.98799998,60.448002,51.064999,0.98799998,30.547001,17.778999,0.98799998,0.98799998,38.222
PL7_4940_0000,A11001,1.224,0.012,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999,0.94499999999999995,0.94499999999999995,107.7,221.06799,0.94499999,0.94499999,3.118,6.4239998,0.94499999,3.9449999,8.0299997,0.94499999,0.94499999,3.7820001
PL7_4942_0000,A11001,7.1000002E-2,0.001,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999999999999,0.20999999999999999,0.147,0.168,0.20999999,0.20999999,0.44,0.461,0.20999999,0.20999999,0.20999999,0.20999999,0.20999999,4.6999998E-2
PL7_4960_0000,A11001,77.755997,0.78600001,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.991,0.99099999999999999,0.99099999999999999,1049.384,1016.684,0.991,0.991,227.912,221.966,0.991,0.991,0.991,0.991,0.991,0.88200003
PM7_4820_0001,A11001,109.425,1.105,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.97999999999999998,0.97999999999999998,629.034,376.245,14.953,0.98000002,5.5650001,4.5170002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002,0.98000002
PU0_3871_3690,A24001,30190.32,304.953,16.601,11.581,10.432,7.2779999,15.032,10.486,150.48399,104.978,43.751999,55.060001,38.409,295.401,206.07201,0.94400001,4.1399999,4.101,1,31.292,310.922,1,1,10.497,150.96201,1,1,1,1,1,7.1149998
PU1_3100_3690,A24001,7817.3491,78.963997,28.763,20.065001,18.075001,12.609,26.045,18.167999,260.72299,181.882,75.803001,95.394997,66.547997,511.802,357.034,1.635,7.1729999,7.1050000000000004,0.999,32.773998,56.055,0.99900001,0.99900001,122.901,137.88901,0.99900001,0.99900001,0.99900001,0.99900001,0.99900001,9.3330002
PU1_3580_3780,A24001,11275.8,113.897,33.944,23.68,21.332001,14.881,30.736,21.441999,307.69299,214.64799,89.459,112.581,78.536003,604.00299,421.354,1.9299999,8.4650002,8.3849999999999998,1,264.94101,105.976,11.837,1,907.79797,389.91299,1,2441.8279,186.95799,1,6.448,242.355
PU2_3180_3370,A24001,1206.967,12.191,3.049,2.1270001,1.916,1.337,2.7609999,1.926,27.642,19.284,8.0369997,10.114,7.0549998,54.261002,37.853001,0.17299999,0.76099998,0.754,0.99399999999999999,9.8999999E-2,9.8999999E-2,0.117,0.99400002,7.2189999,10.004,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002,0.99400002
